plane	valid_bytes	sha256
layer-51-key-q8_0	35651584	50d9535c6bdadeee2db5b595794214f28478e41d7a86b8f110139c28fd5819b8
layer-51-value-q5_1	25165824	267246e95c134b0618a063b61922cb009c6e6bf38f85f0d1c87d33bc3f0f7935
layer-51-len-device-i32le	4	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119
layer-52-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-52-conv-f32le	122880	dcd60855f7a3631ebb61672aa98dd7bb764089777e3a0460ec01b9988122f596
layer-52-ssm-f32le	3145728	2444e5facb4330189a6bf1f30713143ea9e4a7a3f46b2dba23fa57d5754279eb
layer-53-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-53-conv-f32le	122880	5145a5febf1cf3cfa2be92f8af7d7fb03806e7c62ecd0f672411b2d07a389e69
layer-53-ssm-f32le	3145728	eefe2b1c6e8cbf17006421ca96fd1b0b33d4ce2b0f5177140fcc95d38795bbef
layer-54-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-54-conv-f32le	122880	a3583612a0c736dad4a23c1c57440a471b9870bcea0829574ea201a4ab3f8834
layer-54-ssm-f32le	3145728	d472f4a14226dc98368f182675f3680163752a543437524f6578fa6fb9083aa0
layer-55-presence	2	47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254
layer-55-geometry-u64le	40	acd600c6dfb85443937c1d363b73663fac4944b9525aeb8a251d0a2c638d94d4
layer-55-key-q8_0	35651584	195a76cece685af9f83cf02ee2b58ab8762df55f55b57f74233ae08e4d427691
layer-55-value-q5_1	25165824	e5c70f57e8718c24def470f450df2c81b46005d9148c3597286ad179096d50dd
layer-55-len-device-i32le	4	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119
layer-56-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-56-conv-f32le	122880	ac6e98a47f0714a984da7c412b2c66d988571ecef4c2ddcc19d0039e5eea97a3
layer-56-ssm-f32le	3145728	cc8c7b4a1986836fc4426381722512a7a63dc6b9d2d1a78f58e7d7c45d834289
layer-57-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-57-conv-f32le	122880	e9410958d03aad6bc89f9dd6cbbb7e73ca4bf7cbf8330d7692ee2778cd3f3cbc
layer-57-ssm-f32le	3145728	97e8e07ad65dc5d4ab06d1d8a9b706bfe5149fd41a50533b30efa10e00977077
layer-58-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-58-conv-f32le	122880	4be133d9778c086de3e181f45460e4c6c42824b1c9d3f8c795a3759d8649706e
layer-58-ssm-f32le	3145728	c70c3e2d7b62971751c0d1e37c5f8ecc80f9340dcaf6da1de8375d16a3b4b36b
layer-59-presence	2	47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254
layer-59-geometry-u64le	40	acd600c6dfb85443937c1d363b73663fac4944b9525aeb8a251d0a2c638d94d4
layer-59-key-q8_0	35651584	8672a0aed3a305ddfee5c67325370906037b54e0b0baa304bfec47175e47228b
layer-59-value-q5_1	25165824	921b9b4a4021e52935821579a9ff771374b54128402238c3c89588568aaa7067
layer-59-len-device-i32le	4	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119
layer-60-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-60-conv-f32le	122880	7ca2e5c671e740920ce6d862e1a10fb36c45e7156ec526aca2939dbd5b6deb2d
layer-60-ssm-f32le	3145728	02d5554e59a2ca5c820d64355ff0090e261813374e9e1089b1da25faf1260f96
layer-61-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-61-conv-f32le	122880	1f6d788c87cf1c8c9c024e61e1d4f2710ede008a606b10b0c8a8c248b474583d
layer-61-ssm-f32le	3145728	8e72117d29ba87a0fc7d13657ce6e4580eed41de1d5187d0d6181fc0a88a3048
layer-62-presence	2	b413f47d13ee2fe6c845b2ee141af81de858df4ec549a58b7970bb96645bc8d2
layer-62-conv-f32le	122880	259b02dcbfa8e1b42e6144fc0a2ffa3a56f6b2b171af9ff74b5f06a724542e67
layer-62-ssm-f32le	3145728	5b5a799717b9d5d237f17a9515f3370826e33ed4c7e5ce8af83b6e3af1c6c634
layer-63-presence	2	47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254
layer-63-geometry-u64le	40	acd600c6dfb85443937c1d363b73663fac4944b9525aeb8a251d0a2c638d94d4
layer-63-key-q8_0	35651584	467b16d59163e4e94a5f88686c36286eb1a1d9d7c355a6facaba22ab5da897a9
layer-63-value-q5_1	25165824	fd7cf37767a0d60c95a2048f4e56df3125548d45627ea8e6d7093e8fe47864c1
layer-63-len-device-i32le	4	df3f619804a92fdb4057192dc43dd748ea778adc52bc498ce80524c014b81119
layer-64-presence	2	47dc540c94ceb704a23875c11273e16bb0b8a87aed84de911f2133568115f254
layer-64-absent-unexecuted-mtp	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
last-logits-f32le	993280	c6954e3284c3e79880934793de4299ad3b8bdfb851da530a28a6c0ad3d044be7
last-hidden-f32le	20480	0d1524279c54a4e91e3fd437d9f4614883599e9e06c7f76f6463b52b36c75e22
