timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 00:26:59.132, 0, P0, 2347 MHz, 12481 MHz, 89.30 W, 600.00 W, 600.00 W, 35, 0 MiB, 0 %, 5, 16
2026/09/21 00:26:59.386, 0, P0, 2347 MHz, 12481 MHz, 92.31 W, 600.00 W, 600.00 W, 35, 22 MiB, 0 %, 5, 16
2026/09/21 00:26:59.637, 0, P0, 2355 MHz, 12481 MHz, 93.12 W, 600.00 W, 600.00 W, 35, 595 MiB, 0 %, 5, 16
2026/09/21 00:26:59.887, 0, P0, 2355 MHz, 12481 MHz, 93.52 W, 600.00 W, 600.00 W, 35, 1811 MiB, 10 %, 5, 16
2026/09/21 00:27:00.137, 0, P0, 2355 MHz, 12481 MHz, 93.86 W, 600.00 W, 600.00 W, 35, 2739 MiB, 7 %, 5, 16
2026/09/21 00:27:00.388, 0, P0, 2355 MHz, 12481 MHz, 93.07 W, 600.00 W, 600.00 W, 35, 3635 MiB, 7 %, 5, 16
2026/09/21 00:27:00.638, 0, P0, 2355 MHz, 12481 MHz, 89.95 W, 600.00 W, 600.00 W, 35, 4563 MiB, 8 %, 5, 16
2026/09/21 00:27:00.889, 0, P0, 2355 MHz, 12481 MHz, 90.06 W, 600.00 W, 600.00 W, 35, 5427 MiB, 7 %, 5, 16
2026/09/21 00:27:01.139, 0, P0, 2355 MHz, 12481 MHz, 90.07 W, 600.00 W, 600.00 W, 35, 6291 MiB, 7 %, 5, 16
2026/09/21 00:27:01.390, 0, P0, 2355 MHz, 12481 MHz, 89.99 W, 600.00 W, 600.00 W, 35, 7219 MiB, 7 %, 5, 16
2026/09/21 00:27:01.640, 0, P0, 2355 MHz, 12481 MHz, 90.07 W, 600.00 W, 600.00 W, 35, 8147 MiB, 6 %, 5, 16
2026/09/21 00:27:01.891, 0, P0, 2355 MHz, 12481 MHz, 89.97 W, 600.00 W, 600.00 W, 35, 9075 MiB, 7 %, 5, 16
