Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
48.6,972609018,400,2431522.5,2563545.0,253726,4401913,1184426.0,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
23.1,462588583,8928,51813.2,51488.0,12448,105727,29375.3,qmatvec_nvfp4_mmvq_b8_rpsc
3.1,62625717,48,1304702.4,1307332.5,1104023,1616114,104872.9,gdn_chunk_state_f32
2.3,45943841,1360,33782.2,23519.5,6976,63903,17689.2,qmatvec_nvfp4_mmvq_mr2_rp
2.0,40784600,560,72829.6,120767.0,6208,126399,57079.1,qmatvec_nvfp4_mmvq_dual_mr2_rp
1.9,37872229,1216,31144.9,2624.0,2336,595515,121181.0,silu_mul_f32
1.6,32937786,16,2058611.6,1953646.5,1913711,2525321,210527.6,fa_prefill_bf16kv_pp
1.5,30194457,9128,3307.9,1728.0,1280,191006,14450.3,quantize_q8_1
1.4,28241190,400,70603.0,49504.0,26047,237374,63552.1,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.3,25461599,96,265225.0,259454.0,223550,317405,21099.2,qmatvec_nvfp4_dp4a_rp
1.3,25399070,48,529147.3,524363.5,496187,574555,17490.3,gdn_chunk_output_f32
1.2,24875154,3224,7715.6,4416.0,1472,159678,17998.2,rms_norm_f32
1.2,24129449,18,1340524.9,1339556.0,1334452,1348436,4309.0,qmatvec_q5_K_mmvq_b8_r2
1.2,23880512,288,82918.4,82767.0,76351,87679,1921.9,fa_decode_vec_q_rows_v4
1.0,20533861,2437,8425.9,1824.0,1632,154302,27996.8,add_f32
0.9,18162618,48,378387.9,372461.0,349021,428668,19369.0,ssm_conv1d_gdn_state_f32
0.9,17771742,64,277683.5,274765.5,268957,302269,7718.1,memra_f16_cvt_kernel
0.8,16729994,48,348541.5,338285.0,301629,416572,27689.8,gdn_chunk_attn_f32
0.6,12988783,96,135299.8,137630.5,102879,170590,30047.3,l2_norm_pp_v2_f32
0.6,12369648,48,257701.0,256237.5,252158,268414,3928.6,gdn_chunk_solve32_f32
0.6,11057405,1104,10015.8,11104.0,5248,12192,2322.9,gdn_scan_s128
0.5,10757891,912,11795.9,1792.0,1632,212158,42441.5,gated_rmsnorm_f32
0.3,6247561,6,1041260.2,1034119.0,1032055,1079190,18620.9,qmatvec_q5_K_mmvq_il
0.2,4911379,384,12790.0,1600.0,1503,295326,53452.2,q_gate_split_f32
0.2,4257469,1296,3285.1,1120.0,1024,190686,18658.8,sigmoid_f32
0.2,3557569,384,9264.5,1120.0,1024,210814,39137.0,mul_f32
0.2,3191744,1728,1847.1,1856.0,1696,2016,50.5,l2_norm_f32
0.2,3131467,635,4931.4,5088.0,3712,5696,468.4,add_rms_norm_q8_1
0.1,2402189,1520,1580.4,1568.0,1440,1696,40.6,append_quantize_kv_q8_0_q5_1
0.1,2138670,864,2475.3,2464.0,2272,2848,83.4,qkv_to_gdn_repack_f32
0.1,2113488,864,2446.2,2432.0,2240,2976,97.1,ssm_conv1d_tm_state_f32
0.1,1861228,768,2423.5,1408.0,1215,51295,6194.6,rope_neox_f32
0.1,1791254,288,6219.6,6208.0,5888,6560,112.4,fa_decode_combine_rows
0.1,1458486,80,18231.1,18207.5,17312,19040,413.7,fa_decode_vec_q_v4_deep
0.1,1354957,912,1485.7,1376.0,1216,4031,470.9,gdn_glog_f32
0.1,1099388,912,1205.5,1184.0,1088,1856,100.2,ssm_conv_ring_update_f32
0.0,886426,16,55401.6,52799.0,49856,70880,6818.6,append_quantize_kv_q8_0_q5_1_rows
0.0,624150,320,1950.5,1952.0,1472,2336,165.0,silu_mul_scaled_q8_1
0.0,528346,240,2201.4,2176.0,2048,2496,98.4,ssm_conv1d_fused_decode_f32
0.0,450046,240,1875.2,1856.0,1504,2272,100.0,gdn_prep_decode_f32
0.0,432379,240,1801.6,1792.0,1632,2080,76.0,gated_rmsnorm_q8_1
0.0,336762,80,4209.5,4191.5,3999,4960,163.8,fa_decode_combine_f32
0.0,225727,48,4702.6,4544.0,3648,5920,498.6,gdn_chunk_cumgate_f32
0.0,207871,32,6496.0,6208.0,5952,8064,634.1,f32_to_bf16_bulk
0.0,88960,1,88960.0,88960.0,88960,88960,0.0,embed_gather_u32_t
0.0,17856,5,3571.2,3552.0,3456,3712,107.6,rms_norm_q8_1
