Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
32.1,317625966,2034,156158.3,170558.5,55231,194910,35716.4,qmatvec_nvfp4_mmvq_rp
20.1,198739488,113,1758756.5,1919505.0,704795,2045616,406619.9,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
8.1,80295985,1161,69161.1,62272.0,13312,186751,46112.1,qmatvec_q4_K_mmvq
7.6,75521065,792,95354.9,105807.0,26144,232734,60371.5,qmatvec_q5_K_mmvq
4.0,39407176,43,916446.0,614299.0,575804,1756915,381482.5,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
3.2,31784647,18,1765813.7,1744226.5,1719346,1884241,50275.0,qmatvec_q6_K_mmvq_b16
2.5,24987057,44,567887.7,643194.0,188094,1206422,345641.6,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
1.9,19216551,144,133448.3,129663.0,115967,153023,8396.3,fa_decode_vec_q_rows_v4
1.8,17889438,261,68541.9,68512.0,67743,71232,384.3,qmatvec_nvfp4_mmvq_dual_mr2_rp
1.5,14973963,24,623915.1,627579.0,592220,635739,11844.1,gdn_chunk_state_f32
1.5,14586911,495,29468.5,36511.0,12448,39488,9999.9,qmatvec_nvfp4_mmvq_mr2_rp
1.3,13231163,608,21761.8,1952.0,1760,381565,83997.0,silu_mul_f32
1.3,12911040,4612,2799.4,1600.0,1248,118719,10462.1,quantize_q8_1
1.1,10635500,8,1329437.5,1334821.5,1291670,1336181,15313.9,fa_prefill_bf16kv_pp
1.0,9720245,10,972024.5,967992.5,967257,1002136,10714.5,qmatvec_q6_K_mmvq
1.0,9538803,1692,5637.6,3936.0,1472,90655,10270.6,rms_norm_f32
0.8,8410302,24,350429.3,352429.0,332285,357246,6487.8,gdn_chunk_output_f32
0.8,7547077,1225,6160.9,1824.0,1536,102656,18579.6,add_f32
0.8,7536162,648,11629.9,14720.0,3776,18848,5355.5,gdn_scan_s128
0.7,7272871,48,151518.1,153103.0,135135,158462,6096.6,qmatvec_q8_0_dp4a
0.7,6865224,24,286051.0,287885.5,265790,292702,7211.2,ssm_conv1d_gdn_state_f32
0.7,6732424,113,59579.0,42143.0,15264,144095,51575.9,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.6,6013297,32,187915.5,188078.5,183647,192158,1864.7,memra_f16_cvt_kernel
0.6,5627674,396,14211.3,15424.0,5696,29439,7682.1,qmatvec_q5_K_mmvq_mr2_il
0.5,5089144,24,212047.7,213486.5,198334,215454,4880.9,gdn_chunk_attn_f32
0.4,4130110,24,172087.9,172046.0,171039,173151,601.6,gdn_chunk_solve32_f32
0.4,3966306,48,82631.4,81983.5,54752,110975,26590.9,l2_norm_pp_v2_f32
0.4,3825823,456,8390.0,2144.0,1727,121663,26352.7,gated_rmsnorm_f32
0.3,2703786,87,31078.0,23648.0,16544,141086,16570.0,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.3,2635531,864,3050.4,3008.0,2624,3680,181.2,qmatvec_q8_0_mmvq
0.2,2373416,1368,1735.0,1695.0,1440,2080,139.2,append_quantize_kv_q8_0_q5_1
0.2,1965849,567,3467.1,3296.0,2688,4576,594.1,add_rms_norm_q8_1
0.2,1790931,224,7995.2,1792.0,1696,175455,32185.7,q_gate_split_f32
0.2,1773528,864,2052.7,2016.0,1696,2496,165.0,l2_norm_f32
0.2,1730836,680,2545.3,1216.0,992,110079,11683.5,sigmoid_f32
0.1,1465398,432,3392.1,3311.5,3072,4096,241.3,ssm_conv1d_tm_state_f32
0.1,1411671,432,3267.8,3136.0,2880,3904,248.0,qkv_to_gdn_repack_f32
0.1,1308283,72,18170.6,18143.0,17472,18944,347.8,fa_decode_vec_q_v4_deep
0.1,1298006,224,5794.7,1152.0,1024,130751,23960.2,mul_f32
0.1,993273,144,6897.7,6624.0,5888,8160,540.5,fa_decode_combine_rows
0.1,914041,448,2040.3,1503.5,1216,27392,3465.8,rope_neox_f32
0.1,693593,456,1521.0,1440.0,1184,3072,294.3,gdn_glog_f32
0.1,655997,216,3037.0,3040.0,2655,3616,155.7,qmatvec_q8_0_mmvq_fused2
0.1,592536,456,1299.4,1248.0,1120,1632,110.9,ssm_conv_ring_update_f32
0.0,463259,288,1608.5,1568.0,1408,1952,125.3,silu_mul_scaled_q8_1
0.0,440447,216,2039.1,2048.0,1888,2400,69.6,ssm_conv1d_fused_decode_f32
0.0,399548,8,49943.5,50095.5,48063,51040,989.2,append_quantize_kv_q8_0_q5_1_rows
0.0,378080,216,1750.4,1728.0,1600,1984,62.7,gated_rmsnorm_q8_1
0.0,314781,216,1457.3,1440.0,1312,1984,92.5,gdn_prep_decode_f32
0.0,289374,72,4019.1,4000.0,3840,4320,101.4,fa_decode_combine_f32
0.0,96672,16,6042.0,6048.0,5696,6176,107.9,f32_to_bf16_bulk
0.0,86623,1,86623.0,86623.0,86623,86623,0.0,embed_gather_u32_t
0.0,84000,24,3500.0,3536.0,2944,3840,178.7,gdn_chunk_cumgate_f32
0.0,24671,9,2741.2,2752.0,2656,2848,71.6,rms_norm_q8_1
