Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
32.5,198955150,113,1760665.0,1915505.0,699195,2035824,407492.7,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
14.3,87577818,2034,43056.9,47424.0,15648,52767,10094.4,qmatvec_nvfp4_mmvq_b8_rpsc
6.4,39481446,43,918173.2,614427.0,574203,1766290,380862.0,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
4.1,25097171,774,32425.3,24896.0,22528,67327,10595.1,qmatvec_q4_K_mmvq_b8_r2
4.1,24979221,44,567709.6,645162.0,180158,1224086,346155.5,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
3.6,22161333,18,1231185.2,1232231.0,1221782,1238647,4948.6,qmatvec_q6_K_mmvq_b8_r2
3.5,21726329,792,27432.2,31712.0,11456,49472,12720.2,qmatvec_q5_K_mmvq_b8
2.4,14966218,24,623592.4,626171.0,586491,638587,11310.3,gdn_chunk_state_f32
2.2,13280387,608,21842.7,2080.0,1888,382333,83957.3,silu_mul_f32
1.9,11940099,4576,2609.3,1536.0,1280,118847,10557.0,quantize_q8_1
1.7,10622795,8,1327849.4,1337749.0,1258870,1348821,28582.6,fa_prefill_bf16kv_pp
1.7,10456361,144,72613.6,72751.5,70880,74271,739.1,fa_decode_vec_q_rows_v4
1.6,9949362,145,68616.3,68575.0,67840,70943,387.3,qmatvec_nvfp4_mmvq_dual_mr2_rp
1.5,9014418,1624,5550.8,3744.0,1440,91584,10487.7,rms_norm_f32
1.4,8424826,24,351034.4,352077.5,331357,356381,6309.1,gdn_chunk_output_f32
1.3,8111264,275,29495.5,36479.0,12543,39936,9988.8,qmatvec_nvfp4_mmvq_mr2_rp
1.2,7361798,1221,6029.3,1728.0,1472,101055,18609.7,add_f32
1.2,7300034,48,152084.0,153342.0,133535,158079,5318.3,qmatvec_q8_0_dp4a
1.1,6872588,24,286357.8,286717.5,268510,292414,5659.7,ssm_conv1d_gdn_state_f32
1.1,6711333,113,59392.3,42112.0,13952,141631,50827.3,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.0,6271444,864,7258.6,7184.0,6592,8448,496.0,qmatvec_q8_0_mmvq_b8
1.0,6106156,32,190817.4,190846.5,186430,194878,1847.4,memra_f16_cvt_kernel
1.0,5855282,6,975880.3,971624.5,968440,1001112,12441.8,qmatvec_q6_K_mmvq
0.8,5094870,24,212286.3,213662.0,197118,217343,4771.9,gdn_chunk_attn_f32
0.7,4390914,215,20422.9,14303.0,13344,42048,7904.4,qmatvec_q4_K_mmvq
0.7,4217947,552,7641.2,8512.0,3808,9312,1819.8,gdn_scan_s128
0.7,4075842,24,169826.8,169871.0,167454,171807,953.0,gdn_chunk_solve32_f32
0.6,3962881,48,82560.0,82031.5,54879,113343,26631.5,l2_norm_pp_v2_f32
0.6,3601186,456,7897.3,1632.0,1504,123039,26579.6,gated_rmsnorm_f32
0.5,3144719,220,14294.2,15488.0,5792,29439,7689.5,qmatvec_q5_K_mmvq_mr2_il
0.4,2667914,87,30665.7,23776.0,15552,140831,16281.1,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.4,2389772,2034,1174.9,1184.0,1024,1792,81.6,scale_f32
0.3,1692498,192,8815.1,1568.0,1504,175454,34680.7,q_gate_split_f32
0.3,1600696,648,2470.2,1088.0,1024,110367,11950.3,sigmoid_f32
0.3,1559510,864,1805.0,1792.0,1696,1888,27.5,l2_norm_f32
0.2,1239191,192,6454.1,1088.0,1024,130463,25790.7,mul_f32
0.2,1163900,760,1531.4,1536.0,1440,1696,28.6,append_quantize_kv_q8_0_q5_1
0.2,1118520,315,3550.9,3392.0,2720,4704,595.3,add_rms_norm_q8_1
0.2,1003929,432,2323.9,2336.0,2240,2432,27.6,qkv_to_gdn_repack_f32
0.2,948599,432,2195.8,2176.0,2048,2624,87.0,ssm_conv1d_tm_state_f32
0.1,838294,144,5821.5,5824.0,5664,5951,55.5,fa_decode_combine_rows
0.1,765948,384,1994.7,1376.0,1152,27680,3748.0,rope_neox_f32
0.1,735859,40,18396.5,18320.0,17855,18944,334.5,fa_decode_vec_q_v4_deep
0.1,616730,456,1352.5,1280.0,1184,3200,310.7,gdn_glog_f32
0.1,535069,456,1173.4,1152.0,1088,1632,88.3,ssm_conv_ring_update_f32
0.1,393982,8,49247.8,49343.5,47839,50016,734.8,append_quantize_kv_q8_0_q5_1_rows
0.1,370170,120,3084.8,3072.0,2688,3520,147.1,qmatvec_q8_0_mmvq_fused2
0.0,259967,160,1624.8,1600.0,1440,1888,111.9,silu_mul_scaled_q8_1
0.0,249437,120,2078.6,2080.0,1952,2560,71.5,ssm_conv1d_fused_decode_f32
0.0,214752,120,1789.6,1792.0,1664,1984,65.1,gated_rmsnorm_q8_1
0.0,178047,120,1483.7,1472.0,1376,1856,79.8,gdn_prep_decode_f32
0.0,165181,40,4129.5,4128.0,3968,4416,97.8,fa_decode_combine_f32
0.0,96415,16,6025.9,6063.5,5792,6144,106.2,f32_to_bf16_bulk
0.0,86016,1,86016.0,86016.0,86016,86016,0.0,embed_gather_u32_t
0.0,83551,24,3481.3,3535.5,2816,3648,175.8,gdn_chunk_cumgate_f32
0.0,13855,5,2771.0,2783.0,2688,2848,58.1,rms_norm_q8_1
