Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
51.8,977853184,400,2444633.0,2540933.0,256798,4399602,1187961.6,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
13.2,249558106,7344,33981.2,23840.0,6944,64800,17736.0,qmatvec_nvfp4_mmvq_mr2_rp
11.7,221765100,3024,73335.0,120830.5,6176,129118,57323.2,qmatvec_nvfp4_mmvq_dual_mr2_rp
3.4,64576475,48,1345343.2,1327042.5,1188340,1639823,126034.6,gdn_chunk_state_f32
1.8,34813142,64,543955.3,536266.5,525210,599162,19362.1,silu_mul_f32
1.8,33205442,16,2075340.1,1975035.0,1947403,2535621,208606.7,fa_prefill_bf16kv_pp
1.5,29042447,28,1037230.3,1033381.0,1029941,1080277,10233.3,qmatvec_q5_K_mmvq_il
1.5,28380514,400,70951.3,50576.0,26208,234237,63229.4,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.4,25655250,96,267242.2,261037.5,228478,317981,19676.9,qmatvec_nvfp4_dp4a_rp
1.4,25572435,48,532759.1,527162.5,498682,576378,17435.7,gdn_chunk_output_f32
1.0,18229213,48,379775.3,373020.0,354460,427099,18376.0,ssm_conv1d_gdn_state_f32
1.0,17991043,64,281110.0,278093.5,274078,306045,7757.5,memra_f16_cvt_kernel
0.9,17511050,3429,5106.8,5152.0,3552,6272,503.6,add_rms_norm_q8_1
0.9,16864466,48,351343.0,342621.0,302045,415867,26830.3,gdn_chunk_attn_f32
0.9,16446076,155,106103.7,125855.0,1824,155262,48430.2,add_f32
0.8,15354913,1052,14595.9,2112.0,1792,160255,30466.9,rms_norm_f32
0.8,14455179,556,25998.5,1536.0,1408,191006,54339.6,quantize_q8_1
0.7,13014104,96,135563.6,138110.5,103103,170942,30034.3,l2_norm_pp_v2_f32
0.7,12426111,48,258877.3,257565.5,253501,269533,3766.5,gdn_chunk_solve32_f32
0.5,9247612,48,192658.6,189006.0,181630,213437,8059.9,gated_rmsnorm_f32
0.4,8063113,432,18664.6,18112.0,17376,21280,1133.2,fa_decode_vec_q_v4_deep
0.4,7494903,1296,5783.1,5696.0,5216,6880,330.0,gdn_scan_s128
0.3,5169898,448,11540.0,1952.0,1792,296349,49727.3,q_gate_split_f32
0.2,3665719,448,8182.4,1184.0,1119,208446,36256.8,mul_f32
0.2,3434456,496,6924.3,1216.0,1151,190174,29950.7,sigmoid_f32
0.2,3419203,1728,1978.7,1952.0,1440,2560,191.0,silu_mul_scaled_q8_1
0.2,2973452,1296,2294.3,2208.0,2048,3232,205.4,ssm_conv1d_fused_decode_f32
0.1,2513730,1296,1939.6,1856.0,1504,2496,180.3,gdn_prep_decode_f32
0.1,2383396,1296,1839.0,1792.0,1632,2240,115.9,gated_rmsnorm_q8_1
0.1,2057225,896,2296.0,1440.0,1216,50752,5710.0,rope_neox_f32
0.1,1896905,432,4391.0,4192.0,4000,5248,376.3,fa_decode_combine_f32
0.0,875992,16,54749.5,51952.0,49024,68415,6267.3,append_quantize_kv_q8_0_q5_1_rows
0.0,699834,432,1620.0,1568.0,1472,1888,122.0,append_quantize_kv_q8_0_q5_1
0.0,225405,48,4695.9,4496.0,3552,5824,482.5,gdn_chunk_cumgate_f32
0.0,211198,32,6599.9,6288.0,6080,8288,684.2,f32_to_bf16_bulk
0.0,169630,48,3534.0,3488.0,2688,4160,284.0,gdn_glog_f32
0.0,98559,27,3650.3,3520.0,3392,4224,250.9,rms_norm_q8_1
0.0,92159,1,92159.0,92159.0,92159,92159,0.0,embed_gather_u32_t
0.0,77728,48,1619.3,1600.0,1312,1952,119.7,ssm_conv_ring_update_f32
