Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
53.2,974246231,400,2435615.6,2542312.0,257374,4367895,1183670.6,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
8.1,148527355,1152,128930.0,128798.0,126078,133279,1167.0,qmatvec_nvfp4_mmvq_dual_b4_rpr2
7.5,136452498,3168,43072.1,39584.0,23904,67327,16916.4,qmatvec_nvfp4_mmvq_b4_rpr2w8
3.4,63056823,48,1313683.8,1277556.0,1185237,1617296,126035.6,gdn_chunk_state_f32
2.4,43350652,3168,13683.9,9888.0,7808,27168,7125.5,qmatvec_nvfp4_mmvq_b4_rp
2.1,37539424,1216,30871.2,2368.0,1920,602330,121121.7,silu_mul_f32
1.8,33092007,16,2068250.4,1961997.5,1945806,2527880,205276.2,fa_prefill_bf16kv_pp
1.6,30066339,9094,3306.2,1856.0,1312,189790,14506.8,quantize_q8_1
1.6,28392124,400,70980.3,50655.0,26655,238205,63299.0,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.5,27637856,816,33869.9,23584.0,7104,64127,17702.5,qmatvec_nvfp4_mmvq_mr2_rp
1.4,25947832,3158,8216.5,5023.0,1568,160414,17860.3,rms_norm_f32
1.4,25598576,96,266651.8,261229.5,223006,316413,19493.2,qmatvec_nvfp4_dp4a_rp
1.4,25451471,48,530239.0,524987.0,498492,574522,17520.8,gdn_chunk_output_f32
1.3,24522265,336,72982.9,121087.0,6272,125983,57137.1,qmatvec_nvfp4_mmvq_dual_mr2_rp
1.1,20629318,2435,8472.0,2016.0,1536,142174,27700.1,add_f32
1.1,20395203,18,1133066.8,1132470.0,1124982,1140853,3631.2,qmatvec_q5_K_mmvq_b4_r2
1.0,18193053,48,379021.9,372877.0,349853,425020,18080.3,ssm_conv1d_gdn_state_f32
1.0,17892285,64,279567.0,277294.0,271933,303037,7597.7,memra_f16_cvt_kernel
0.9,17304722,288,60085.8,60015.5,57408,63007,933.6,fa_decode_vec_q_rows_v4
0.9,16794243,48,349880.1,340621.0,303037,414620,26672.5,gdn_chunk_attn_f32
0.7,13715520,288,47623.3,47616.0,46304,48799,423.4,qmatvec_nvfp4_mmvq_b4_rpr2
0.7,13067069,96,136115.3,138158.5,107455,166942,25479.8,l2_norm_pp_v2_f32
0.7,12368164,48,257670.1,256381.0,252062,268510,3789.6,gdn_chunk_solve32_f32
0.6,10704024,912,11736.9,1664.0,1536,213310,42756.2,gated_rmsnorm_f32
0.4,7786827,1008,7725.0,8000.0,5408,8704,832.3,gdn_scan_s128
0.3,4851980,352,13784.0,1664.0,1535,294141,55532.7,q_gate_split_f32
0.2,4254042,1264,3365.5,1120.0,1056,189598,18960.4,sigmoid_f32
0.2,4183288,4,1045822.0,1034662.0,1030902,1083062,24889.9,qmatvec_q5_K_mmvq_il
0.2,3558432,352,10109.2,1120.0,1056,209086,41171.5,mul_f32
0.2,3315488,1728,1918.7,1920.0,1760,2016,41.2,l2_norm_f32
0.1,1938915,864,2244.1,2208.0,2080,2784,86.1,ssm_conv1d_tm_state_f32
0.1,1935500,381,5080.1,5248.0,3840,5920,427.7,add_rms_norm_q8_1
0.1,1843182,704,2618.2,1504.0,1279,51007,6543.1,rope_neox_f32
0.1,1834381,864,2123.1,2112.0,1952,2240,46.4,qkv_to_gdn_repack_f32
0.1,1749720,288,6075.4,6080.0,5728,6304,106.4,fa_decode_combine_rows
0.1,1521968,912,1668.8,1664.0,1568,1792,39.4,append_quantize_kv_q8_0_q5_1
0.1,1387833,912,1521.7,1408.0,1312,4224,503.6,gdn_glog_f32
0.1,1135726,912,1245.3,1216.0,1120,1920,94.6,ssm_conv_ring_update_f32
0.0,894041,48,18625.9,18543.5,17983,19392,374.7,fa_decode_vec_q_v4_deep
0.0,871830,16,54489.4,51935.0,49919,69951,6560.9,append_quantize_kv_q8_0_q5_1_rows
0.0,386078,192,2010.8,2048.0,1536,2336,150.8,silu_mul_scaled_q8_1
0.0,325598,144,2261.1,2240.0,2112,2528,98.6,ssm_conv1d_fused_decode_f32
0.0,279006,144,1937.5,1920.0,1664,2240,99.2,gdn_prep_decode_f32
0.0,267454,144,1857.3,1856.0,1696,2112,70.9,gated_rmsnorm_q8_1
0.0,230718,48,4806.6,4672.0,3648,5984,488.9,gdn_chunk_cumgate_f32
0.0,207805,48,4329.3,4288.0,4127,4768,145.1,fa_decode_combine_f32
0.0,206207,32,6444.0,6192.0,5824,8032,673.8,f32_to_bf16_bulk
0.0,90720,1,90720.0,90720.0,90720,90720,0.0,embed_gather_u32_t
0.0,10720,3,3573.3,3584.0,3456,3680,112.4,rms_norm_q8_1
