Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
29.0,198994366,113,1761012.1,1923505.0,706426,2045360,407417.9,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
15.9,109520098,2034,53844.7,59423.0,19488,65696,12735.6,qmatvec_nvfp4_mmvq_b8_rpsc
5.8,39625960,43,921534.0,625370.0,582555,1762194,379256.8,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
5.0,34035856,774,43974.0,34511.0,30720,86239,13133.0,qmatvec_q4_K_mmvq_b8_r2
4.2,29010985,792,36630.0,41727.0,15168,68671,17676.1,qmatvec_q5_K_mmvq_b8
3.9,26613103,18,1478505.7,1478628.0,1471285,1484501,2798.0,qmatvec_q6_K_mmvq_b8_r2
3.6,24948343,44,567007.8,636699.0,186238,1237911,347976.9,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
2.4,16234883,144,112742.2,112831.5,110111,114527,946.5,fa_decode_vec_q_rows_v4
2.3,15901092,232,68539.2,68511.0,67743,71583,379.5,qmatvec_nvfp4_mmvq_dual_mr2_rp
2.2,14986252,24,624427.2,626859.0,592507,638075,9940.8,gdn_chunk_state_f32
1.9,13213526,608,21732.8,1951.0,1824,382333,84038.1,silu_mul_f32
1.9,12974331,440,29487.1,36495.5,12480,40160,10013.0,qmatvec_nvfp4_mmvq_mr2_rp
1.8,12115205,4603,2632.0,1472.0,1248,127615,10558.4,quantize_q8_1
1.5,10632556,8,1329069.5,1335462.0,1277141,1351765,22347.4,fa_prefill_bf16kv_pp
1.3,9148738,1675,5461.9,3744.0,1472,90528,10297.1,rms_norm_f32
1.3,8757660,9,973073.3,969208.0,967480,1000504,10613.2,qmatvec_q6_K_mmvq
1.2,8434142,24,351422.6,352253.5,332765,358302,6071.3,gdn_chunk_output_f32
1.2,8038841,864,9304.2,9248.0,8960,10240,183.9,qmatvec_q8_0_mmvq_b8
1.1,7433885,1224,6073.4,1760.0,1568,99967,18586.5,add_f32
1.1,7291432,48,151904.8,152975.0,133983,158334,4912.5,qmatvec_q8_0_dp4a
1.0,7017232,344,20398.9,14256.0,13248,44575,7979.3,qmatvec_q4_K_mmvq
1.0,6895783,24,287324.3,288749.5,267902,292574,5989.9,ssm_conv1d_gdn_state_f32
1.0,6730282,113,59560.0,42208.0,14720,143039,51373.1,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.9,6061165,624,9713.4,12032.0,3776,13056,3690.5,gdn_scan_s128
0.9,6031827,32,188494.6,188702.5,183679,191199,1606.0,memra_f16_cvt_kernel
0.7,5128184,24,213674.3,215278.5,196094,218590,5386.8,gdn_chunk_attn_f32
0.7,5015613,352,14248.9,15424.0,5728,29375,7679.8,qmatvec_q5_K_mmvq_mr2_il
0.6,4117246,24,171551.9,171518.0,169535,172735,745.1,gdn_chunk_solve32_f32
0.6,3957668,48,82451.4,81551.5,54783,110239,26446.3,l2_norm_pp_v2_f32
0.5,3683652,456,8078.2,1824.0,1696,123135,26554.5,gated_rmsnorm_f32
0.4,2867047,2034,1409.6,1568.0,992,1952,232.3,scale_f32
0.4,2673834,87,30733.7,23520.0,16352,141823,16412.5,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.3,1831728,1216,1506.4,1504.0,1440,1664,32.8,append_quantize_kv_q8_0_q5_1
0.3,1760620,504,3493.3,3360.0,2688,4736,589.0,add_rms_norm_q8_1
0.3,1731443,216,8015.9,1536.0,1472,176190,32780.5,q_gate_split_f32
0.2,1626740,672,2420.7,1056.0,992,110495,11741.6,sigmoid_f32
0.2,1522039,864,1761.6,1760.0,1664,1856,30.6,l2_norm_f32
0.2,1261462,216,5840.1,1056.0,992,130751,24351.5,mul_f32
0.2,1246996,432,2886.6,2880.0,2784,3104,41.0,qkv_to_gdn_repack_f32
0.2,1227414,432,2841.2,2816.0,2687,3168,93.6,ssm_conv1d_tm_state_f32
0.2,1167289,64,18238.9,18176.0,17536,19072,383.7,fa_decode_vec_q_v4_deep
0.1,839641,144,5830.8,5824.0,5696,5952,48.0,fa_decode_combine_rows
0.1,830333,432,1922.1,1344.0,1184,27488,3541.5,rope_neox_f32
0.1,638300,456,1399.8,1312.0,1248,3360,325.1,gdn_glog_f32
0.1,580763,192,3024.8,3040.0,2624,3456,159.8,qmatvec_q8_0_mmvq_fused2
0.1,520923,456,1142.4,1120.0,1056,1760,103.6,ssm_conv_ring_update_f32
0.1,412510,256,1611.4,1600.0,1408,1984,128.4,silu_mul_scaled_q8_1
0.1,397757,8,49719.6,49743.0,48383,51520,986.2,append_quantize_kv_q8_0_q5_1_rows
0.1,395485,192,2059.8,2048.0,1920,2496,77.7,ssm_conv1d_fused_decode_f32
0.0,338266,192,1761.8,1760.0,1632,2112,70.6,gated_rmsnorm_q8_1
0.0,283102,192,1474.5,1440.0,1344,2080,95.9,gdn_prep_decode_f32
0.0,260411,64,4068.9,4048.0,3904,4448,119.2,fa_decode_combine_f32
0.0,97343,16,6083.9,6112.0,5888,6208,93.4,f32_to_bf16_bulk
0.0,84000,24,3500.0,3488.0,2848,3712,173.2,gdn_chunk_cumgate_f32
0.0,81471,1,81471.0,81471.0,81471,81471,0.0,embed_gather_u32_t
0.0,22047,8,2755.9,2768.0,2656,2816,62.6,rms_norm_q8_1
