Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
54.7,974611158,400,2436527.9,2548439.5,257118,4498806,1186783.5,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
7.9,141371889,1152,122718.7,122687.0,121375,125342,487.0,qmatvec_nvfp4_mmvq_dual_b2_rp
5.6,99242064,2304,43073.8,43792.0,23072,66463,19296.8,qmatvec_nvfp4_mmvq_b2_rpr2
4.6,82307689,4320,19052.7,8319.5,6431,46784,13920.6,qmatvec_nvfp4_mmvq_b2_rp
3.6,63590593,48,1324804.0,1318419.5,1104950,1633041,121478.6,gdn_chunk_state_f32
2.1,37096915,1216,30507.3,1984.0,1824,603258,120955.0,silu_mul_f32
1.9,33011556,16,2063222.3,1955661.0,1914862,2537479,206955.0,fa_prefill_bf16kv_pp
1.6,29164233,9077,3213.0,1696.0,1248,190942,14510.2,quantize_q8_1
1.6,28253488,400,70633.7,50687.0,24928,235550,63121.9,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.4,25499173,3125,8159.7,4832.0,1536,160413,18045.6,rms_norm_f32
1.4,25488464,96,265504.8,261054.0,226750,318205,20567.9,qmatvec_nvfp4_dp4a_rp
1.4,25466543,48,530553.0,525851.0,495100,577786,17914.8,gdn_chunk_output_f32
1.1,20484539,2434,8416.0,1888.0,1504,153182,28030.2,add_f32
1.1,19610143,18,1089452.4,1089637.5,1086165,1092022,1605.2,qmatvec_q5_K_mmvq_b2_r2
1.0,18448332,544,33912.4,23712.0,7264,64191,17698.1,qmatvec_nvfp4_mmvq_mr2_rp
1.0,18171217,48,378567.0,372044.0,351100,427196,18383.1,ssm_conv1d_gdn_state_f32
1.0,17898157,64,279658.7,277597.0,271517,302621,7347.4,memra_f16_cvt_kernel
0.9,16780222,48,349588.0,341708.5,302590,415549,26540.4,gdn_chunk_attn_f32
0.9,16371713,224,73088.0,121470.5,6816,126719,57192.2,qmatvec_nvfp4_mmvq_dual_mr2_rp
0.8,13571003,288,47121.5,47712.0,44416,51232,1726.1,fa_decode_vec_q_rows_v4
0.7,13037510,96,135807.4,137342.5,102751,172030,30073.1,l2_norm_pp_v2_f32
0.7,12471148,48,259815.6,258717.5,255774,268669,3027.5,gdn_chunk_solve32_f32
0.6,10627322,912,11652.8,1632.0,1504,213437,42619.5,gated_rmsnorm_f32
0.3,5896297,960,6142.0,6144.0,5472,7264,221.6,gdn_scan_s128
0.3,4809039,336,14312.6,1536.0,1504,295229,57026.6,q_gate_split_f32
0.2,4218971,1248,3380.6,1120.0,1056,189567,19024.1,sigmoid_f32
0.2,3489114,336,10384.3,1088.0,1055,207742,41609.5,mul_f32
0.2,3238306,1728,1874.0,1887.0,1792,1984,28.0,l2_norm_f32
0.2,3151682,3,1050560.7,1034870.0,1034742,1082070,27288.0,qmatvec_q5_K_mmvq_il
0.1,1761934,672,2621.9,1472.0,1248,51263,6582.4,rope_neox_f32
0.1,1718645,288,5967.5,5952.0,5792,6208,86.6,fa_decode_combine_rows
0.1,1615733,864,1870.1,1856.0,1792,1984,24.9,qkv_to_gdn_repack_f32
0.1,1572687,864,1820.2,1792.0,1696,2432,96.7,ssm_conv1d_tm_state_f32
0.1,1358388,912,1489.5,1376.0,1312,4352,463.0,gdn_glog_f32
0.1,1308114,254,5150.1,5280.0,3968,6016,410.1,add_rms_norm_q8_1
0.1,1088884,864,1260.3,1248.0,1215,1344,24.0,ssm_conv_ring_rebuild_f32
0.1,1018199,608,1674.7,1664.0,1568,1760,30.2,append_quantize_kv_q8_0_q5_1
0.0,870776,16,54423.5,51375.5,49855,69184,6472.3,append_quantize_kv_q8_0_q5_1_rows
0.0,600891,32,18777.8,18768.0,18080,19360,314.1,fa_decode_vec_q_v4_deep
0.0,261339,128,2041.7,2080.0,1632,2432,173.0,silu_mul_scaled_q8_1
0.0,223453,48,4655.3,4480.0,3551,5856,502.4,gdn_chunk_cumgate_f32
0.0,221118,96,2303.3,2304.0,2143,2592,90.5,ssm_conv1d_fused_decode_f32
0.0,209214,32,6537.9,6240.0,5984,8128,633.8,f32_to_bf16_bulk
0.0,190492,96,1984.3,2000.0,1631,2144,78.6,gdn_prep_decode_f32
0.0,179904,96,1874.0,1856.0,1760,2080,58.7,gated_rmsnorm_q8_1
0.0,140704,32,4397.0,4400.0,4224,4736,126.9,fa_decode_combine_f32
0.0,95199,1,95199.0,95199.0,95199,95199,0.0,embed_gather_u32_t
0.0,77215,48,1608.6,1568.0,1344,1856,103.1,ssm_conv_ring_update_f32
0.0,7360,2,3680.0,3680.0,3648,3712,45.3,rms_norm_q8_1
