Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
35.5,200537886,113,1774671.6,1930353.0,706714,2074545,413110.3,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
9.5,53681798,783,68559.1,68511.0,67615,71136,472.7,qmatvec_nvfp4_mmvq_dual_mr2_rp
7.7,43767795,1485,29473.3,36415.0,12512,40960,10022.1,qmatvec_nvfp4_mmvq_mr2_rp
7.0,39732944,43,924022.0,625563.0,575675,1785394,381170.2,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
4.8,27169645,28,970344.5,968264.5,967128,1007448,7558.3,qmatvec_q6_K_mmvq
4.4,25138456,44,571328.5,644410.0,182175,1221591,346030.1,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
4.2,23701507,1161,20414.7,14880.0,13312,42784,7837.8,qmatvec_q4_K_mmvq
3.0,16919040,1188,14241.6,15424.0,5664,29312,7672.7,qmatvec_q5_K_mmvq_mr2_il
2.7,15157675,24,631569.8,636027.0,589244,641787,13848.2,gdn_chunk_state_f32
2.1,12097154,32,378036.1,378157.0,367901,382557,2711.6,silu_mul_f32
1.9,10863886,8,1357985.8,1361734.0,1324054,1377718,17743.1,fa_prefill_bf16kv_pp
1.5,8488030,24,353667.9,355757.0,330493,358590,7255.0,gdn_chunk_output_f32
1.3,7372225,48,153588.0,155279.0,130463,159871,6713.5,qmatvec_q8_0_dp4a
1.2,6906156,24,287756.5,288990.0,266142,294205,7053.1,ssm_conv1d_gdn_state_f32
1.2,6720464,113,59473.1,42047.0,14912,143647,51396.9,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.1,6100373,32,190636.7,190590.5,186046,194719,1934.4,memra_f16_cvt_kernel
1.0,5926388,1701,3484.1,3328.0,2688,4736,603.5,add_rms_norm_q8_1
1.0,5418714,91,59546.3,71840.0,1856,99136,38959.3,add_f32
1.0,5393115,292,18469.6,1440.0,1280,120287,38821.5,quantize_q8_1
0.9,5178071,24,215753.0,217486.5,198591,220159,5491.7,gdn_chunk_attn_f32
0.9,4917689,540,9106.8,1568.0,1472,91615,17831.3,rms_norm_f32
0.7,4120290,24,171678.8,171742.5,169822,173919,924.6,gdn_chunk_solve32_f32
0.7,3949955,48,82290.7,81423.0,54272,111743,27622.0,l2_norm_pp_v2_f32
0.7,3917377,216,18136.0,18048.0,17472,19168,359.8,fa_decode_vec_q_v4_deep
0.5,2888553,24,120356.4,120879.0,113919,122655,2098.2,gated_rmsnorm_f32
0.5,2748526,648,4241.6,4224.0,3712,5216,260.9,gdn_scan_s128
0.5,2673097,87,30725.3,23680.0,15935,139839,16105.8,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.3,1945170,648,3001.8,3008.0,2592,3648,146.0,qmatvec_q8_0_mmvq_fused2
0.3,1778640,224,7940.4,1760.0,1696,175647,32155.5,q_gate_split_f32
0.2,1373332,864,1589.5,1568.0,1408,2016,116.5,silu_mul_scaled_q8_1
0.2,1336759,648,2062.9,2016.0,1888,3136,151.3,ssm_conv1d_fused_decode_f32
0.2,1287702,224,5748.7,1120.0,1088,130751,24039.7,mul_f32
0.2,1203318,248,4852.1,1152.0,1120,111743,19418.3,sigmoid_f32
0.2,1132628,648,1747.9,1728.0,1600,2208,73.3,gated_rmsnorm_q8_1
0.2,942650,648,1454.7,1440.0,1312,1856,80.9,gdn_prep_decode_f32
0.2,873690,448,1950.2,1424.0,1216,27712,3521.7,rope_neox_f32
0.2,868123,216,4019.1,4000.0,3840,4544,112.2,fa_decode_combine_f32
0.1,416604,8,52075.5,52383.5,50336,53280,1147.6,append_quantize_kv_q8_0_q5_1_rows
0.1,336607,216,1558.4,1536.0,1472,1696,44.5,append_quantize_kv_q8_0_q5_1
0.0,98111,16,6131.9,6144.0,5760,6240,123.5,f32_to_bf16_bulk
0.0,85503,24,3562.6,3584.0,2848,3840,192.1,gdn_chunk_cumgate_f32
0.0,81279,1,81279.0,81279.0,81279,81279,0.0,embed_gather_u32_t
0.0,73920,27,2737.8,2720.0,2656,2880,64.8,rms_norm_q8_1
0.0,62464,24,2602.7,2624.0,1760,3200,257.3,gdn_glog_f32
0.0,36797,24,1533.2,1536.0,1439,1600,35.3,ssm_conv_ring_update_f32
