Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
36.8,198321297,113,1755055.7,1911153.0,681178,2039856,407232.4,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
7.3,39453011,43,917511.9,618235.0,574619,1758771,380460.8,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
6.7,36241490,522,69428.1,69375.0,68607,71520,420.8,qmatvec_nvfp4_mmvq_dual_b2_rp
4.6,24925785,44,566495.1,641690.0,183455,1210774,344157.7,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
4.0,21293417,558,38160.2,38080.0,36608,41695,711.7,qmatvec_nvfp4_mmvq_b2_rpr2
3.4,18568786,18,1031599.2,1031416.0,1029432,1034328,1303.6,qmatvec_q6_K_mmvq_b2_r2
3.0,15898775,774,20541.1,14144.0,13184,39264,8188.1,qmatvec_q4_K_mmvq_b2_r2
2.8,14941901,24,622579.2,623531.0,591100,635963,10574.2,gdn_chunk_state_f32
2.7,14538935,792,18357.2,20464.0,7520,35072,8853.5,qmatvec_q5_K_mmvq_b2
2.4,13199628,608,21709.9,1952.0,1696,380861,83829.3,silu_mul_f32
2.0,10629933,8,1328741.6,1330917.5,1290326,1356277,18623.1,fa_prefill_bf16kv_pp
1.9,10439821,3739,2792.1,1472.0,1248,119103,11629.6,quantize_q8_1
1.7,9341239,432,21623.2,20848.0,14368,37439,6959.8,qmatvec_nvfp4_mmvq_b2_rp
1.7,8898595,1573,5657.1,3744.0,1536,90623,10606.4,rms_norm_f32
1.6,8426461,24,351102.5,352285.0,331901,355517,6013.6,gdn_chunk_output_f32
1.4,7322113,1218,6011.6,1600.0,1343,100927,18869.1,add_f32
1.4,7299050,48,152063.5,152607.0,135391,157631,5024.3,qmatvec_q8_0_dp4a
1.3,6889102,24,287045.9,288318.0,268222,292350,5520.7,ssm_conv1d_gdn_state_f32
1.2,6645580,113,58810.4,41696.0,14720,143167,50956.7,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.2,6320975,144,43895.7,44063.5,39583,46464,1810.3,fa_decode_vec_q_rows_v4
1.1,6176529,32,193016.5,192974.5,189054,196767,1777.9,memra_f16_cvt_kernel
0.9,5103353,24,212639.7,213310.5,197630,217214,4422.7,gdn_chunk_attn_f32
0.8,4051970,24,168832.1,169023.0,166782,170303,876.0,gdn_chunk_solve32_f32
0.7,3986081,58,68725.5,68624.0,68031,71071,457.4,qmatvec_nvfp4_mmvq_dual_mr2_rp
0.7,3938818,48,82058.7,81567.0,53280,111295,27701.1,l2_norm_pp_v2_f32
0.7,3525321,456,7731.0,1504.0,1408,121599,26366.2,gated_rmsnorm_f32
0.6,3259815,110,29634.7,36639.5,12576,40096,10108.1,qmatvec_nvfp4_mmvq_mr2_rp
0.5,2942633,3,980877.7,971256.0,969145,1002232,18523.5,qmatvec_q6_K_mmvq
0.5,2659530,87,30569.3,23583.0,15999,139391,16076.8,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.5,2501100,2034,1229.6,1152.0,992,1824,174.2,scale_f32
0.5,2430610,480,5063.8,5120.0,3872,5887,326.7,gdn_scan_s128
0.4,2334925,432,5404.9,5472.0,4480,6112,303.3,qmatvec_q8_0_mmvq_fused2_b2
0.3,1763986,86,20511.5,14624.0,13440,40575,7911.3,qmatvec_q4_K_mmvq
0.3,1694320,864,1961.0,1952.0,1792,2176,70.0,l2_norm_f32
0.3,1639762,168,9760.5,1504.0,1472,175262,36864.4,q_gate_split_f32
0.3,1580406,624,2532.7,1088.0,1024,110464,12137.9,sigmoid_f32
0.2,1265686,88,14382.8,15584.0,5824,29056,7690.3,qmatvec_q5_K_mmvq_mr2_il
0.2,1204856,168,7171.8,1056.0,992,130271,27429.9,mul_f32
0.2,936983,432,2168.9,2176.0,1888,2336,64.7,qkv_to_gdn_repack_f32
0.2,929557,432,2151.8,2144.0,1856,2624,116.3,ssm_conv1d_tm_state_f32
0.2,819164,144,5688.6,5664.0,5600,5984,64.0,fa_decode_combine_rows
0.1,729851,336,2172.2,1472.0,1280,27520,3969.9,rope_neox_f32
0.1,662813,432,1534.3,1536.0,1280,1632,53.5,ssm_conv_ring_rebuild_f32
