Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
43.9,971509700,400,2428774.3,2526634.0,253246,4375066,1181476.7,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
26.7,590309925,8928,66118.9,68255.5,15872,135519,37518.6,qmatvec_nvfp4_mmvq_b8_rpsc
3.3,73481690,2176,33769.2,23471.5,6944,65056,17697.9,qmatvec_nvfp4_mmvq_mr2_rp
2.9,65234046,896,72805.9,120623.0,6048,125791,57058.4,qmatvec_nvfp4_mmvq_dual_mr2_rp
2.9,63632529,48,1325677.7,1317108.0,1174230,1598002,105778.3,gdn_chunk_state_f32
1.7,37708250,1216,31010.1,2464.0,2239,595771,121204.6,silu_mul_f32
1.7,36688919,288,127392.1,126879.0,122239,133919,2425.2,fa_decode_vec_q_rows_v4
1.5,32937281,16,2058580.1,1956975.0,1913231,2549162,214525.8,fa_prefill_bf16kv_pp
1.3,29640335,9179,3229.1,1728.0,1279,187519,14345.2,quantize_q8_1
1.3,29519452,18,1639969.6,1640225.0,1628018,1650321,5410.1,qmatvec_q5_K_mmvq_b8_r2
1.3,28188555,400,70471.4,50463.5,24896,235069,63374.6,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.1,25446725,48,530140.1,526139.0,498747,569083,16350.4,gdn_chunk_output_f32
1.1,25425984,96,264854.0,260622.0,224574,313534,18986.5,qmatvec_nvfp4_dp4a_rp
1.1,24300268,3323,7312.7,4128.0,1440,160382,17552.7,rms_norm_f32
0.9,20343727,2440,8337.6,1727.0,1376,144063,28453.0,add_f32
0.8,18123779,48,377578.7,372684.5,348509,422332,17149.1,ssm_conv1d_gdn_state_f32
0.8,17685256,64,276332.1,273933.5,269598,296573,7125.0,memra_f16_cvt_kernel
0.8,16602254,48,345880.3,336845.0,299485,410141,26284.7,gdn_chunk_attn_f32
0.7,16424409,1248,13160.6,16192.0,5248,17952,5034.9,gdn_scan_s128
0.6,13086158,96,136314.1,137727.0,106079,169311,27534.2,l2_norm_pp_v2_f32
0.6,12376310,48,257839.8,257005.5,253277,266493,3167.3,gdn_chunk_solve32_f32
0.5,10992516,912,12053.2,2048.0,1856,211486,42513.9,gated_rmsnorm_f32
0.4,9343951,9,1038216.8,1032887.0,1031191,1079511,15552.8,qmatvec_q5_K_mmvq_il
0.2,5038201,1016,4958.9,5056.0,3616,5856,411.0,add_rms_norm_q8_1
0.2,4996436,432,11565.8,1600.0,1504,296573,50458.4,q_gate_split_f32
0.2,4314527,1344,3210.2,1088.0,992,190142,18300.1,sigmoid_f32
0.2,3780061,2432,1554.3,1536.0,1440,1696,39.2,append_quantize_kv_q8_0_q5_1
0.2,3643169,432,8433.3,1120.0,1024,211199,37357.6,mul_f32
0.1,3147551,1728,1821.5,1824.0,1696,2016,49.5,l2_norm_f32
0.1,2742013,864,3173.6,3168.0,2912,3648,124.1,ssm_conv1d_tm_state_f32
0.1,2660901,864,3079.7,3072.0,2880,3744,102.3,qkv_to_gdn_repack_f32
0.1,2323662,128,18153.6,18016.0,17376,19520,466.7,fa_decode_vec_q_v4_deep
0.1,1983310,864,2295.5,1408.0,1184,51295,5848.6,rope_neox_f32
0.1,1863918,288,6471.9,6432.0,6176,6848,146.6,fa_decode_combine_rows
0.1,1369391,912,1501.5,1376.0,1248,4192,499.7,gdn_glog_f32
0.0,1070006,912,1173.3,1152.0,1088,1856,105.4,ssm_conv_ring_update_f32
0.0,980182,512,1914.4,1920.0,1472,2368,174.0,silu_mul_scaled_q8_1
0.0,874615,16,54663.4,52176.0,49343,70464,6762.1,append_quantize_kv_q8_0_q5_1_rows
0.0,840860,384,2189.7,2160.0,2048,2496,100.2,ssm_conv1d_fused_decode_f32
0.0,715164,384,1862.4,1824.0,1600,2240,101.1,gdn_prep_decode_f32
0.0,687454,384,1790.2,1792.0,1632,2208,80.3,gated_rmsnorm_q8_1
0.0,537079,128,4195.9,4160.0,3936,4767,169.6,fa_decode_combine_f32
0.0,227456,48,4738.7,4608.0,3616,5856,470.3,gdn_chunk_cumgate_f32
0.0,208575,32,6518.0,6208.0,6016,8096,659.8,f32_to_bf16_bulk
0.0,91584,1,91584.0,91584.0,91584,91584,0.0,embed_gather_u32_t
0.0,28127,8,3515.9,3504.0,3423,3648,84.7,rms_norm_q8_1
