Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
45.0,1471995632,8928,164874.1,180510.5,4352,327997,115147.1,qmatvec_nvfp4_mmvq_rp
29.7,971049843,400,2427624.6,2519594.0,253246,4338747,1181347.9,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
5.1,166180905,18,9232272.5,9178689.0,9171025,9647309,144779.9,qmatvec_q5_K_mmvq
2.5,82597970,2448,33741.0,23456.0,6944,65503,17697.6,qmatvec_nvfp4_mmvq_mr2_rp
2.2,73328607,1008,72746.6,120511.0,6176,125471,57037.2,qmatvec_nvfp4_mmvq_dual_mr2_rp
2.0,63856827,48,1330350.6,1313364.0,1112599,1609586,110398.4,gdn_chunk_state_f32
1.4,45396676,288,157627.3,157198.5,134079,175711,6574.1,fa_decode_vec_q_rows_v4
1.1,37602279,1216,30922.9,2400.0,1760,601051,121322.5,silu_mul_f32
1.0,32854053,16,2053378.3,1953103.0,1910255,2518698,213380.3,fa_prefill_bf16kv_pp
0.9,30842149,9196,3353.9,1824.0,1280,188638,14291.1,quantize_q8_1
0.9,28226365,400,70565.9,51215.0,26240,236030,63179.9,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
0.8,26182442,3356,7801.7,4736.0,1600,159998,17417.2,rms_norm_f32
0.8,25468254,48,530588.6,525307.0,497948,573755,16365.0,gdn_chunk_output_f32
0.8,25328523,96,263838.8,258942.0,226686,315582,19844.2,qmatvec_nvfp4_dp4a_rp
0.6,20862479,2441,8546.7,1920.0,1376,144927,28180.8,add_f32
0.6,20699013,1296,15971.5,20576.0,5216,24096,7397.4,gdn_scan_s128
0.6,18091809,48,376912.7,370765.0,350781,422237,17544.1,ssm_conv1d_gdn_state_f32
0.5,17784198,64,277878.1,275501.0,270653,301629,7277.3,memra_f16_cvt_kernel
0.5,16609842,48,346038.4,333965.5,301661,412317,27322.0,gdn_chunk_attn_f32
0.4,13089296,96,136346.8,137183.0,105087,169886,27872.5,l2_norm_pp_v2_f32
0.4,12414900,48,258643.8,257501.5,254622,267805,3243.8,gdn_chunk_solve32_f32
0.3,11344254,912,12438.9,2464.0,1824,212030,42356.3,gated_rmsnorm_f32
0.3,10385286,10,1038528.6,1034135.0,1031511,1079895,14639.6,qmatvec_q5_K_mmvq_il
0.2,5635898,1143,4930.8,5056.0,3712,5792,418.4,add_rms_norm_q8_1
0.2,5169426,448,11538.9,2016.0,1536,294622,49511.0,q_gate_split_f32
0.2,5022678,2736,1835.8,1824.0,1440,2176,136.8,append_quantize_kv_q8_0_q5_1
0.1,4523122,1360,3325.8,1248.0,992,189534,18181.1,sigmoid_f32
0.1,3708421,448,8277.7,1216.0,1024,209887,36661.1,mul_f32
0.1,3641115,1728,2107.1,2080.0,1664,2496,114.6,l2_norm_f32
0.1,3378465,864,3910.3,3872.0,3295,4608,206.5,ssm_conv1d_tm_state_f32
0.1,3031818,864,3509.0,3456.0,2848,4064,191.1,qkv_to_gdn_repack_f32
0.1,2588662,144,17976.8,17888.0,17216,19136,433.3,fa_decode_vec_q_v4_deep
0.1,2268966,896,2532.3,1728.0,1152,50528,5694.5,rope_neox_f32
0.1,2142917,288,7440.7,7392.0,6112,8448,356.3,fa_decode_combine_rows
0.0,1490230,912,1634.0,1536.0,1248,4608,481.0,gdn_glog_f32
0.0,1212861,912,1329.9,1312.0,1056,2048,95.7,ssm_conv_ring_update_f32
0.0,1104221,576,1917.1,1920.0,1472,2400,149.3,silu_mul_scaled_q8_1
0.0,937689,432,2170.6,2144.0,1984,2528,96.0,ssm_conv1d_fused_decode_f32
0.0,872985,16,54561.6,51343.5,49536,69312,6678.2,append_quantize_kv_q8_0_q5_1_rows
0.0,793467,432,1836.7,1824.0,1536,2272,88.9,gdn_prep_decode_f32
0.0,763382,432,1767.1,1760.0,1632,2016,74.1,gated_rmsnorm_q8_1
0.0,591902,144,4110.4,4048.0,3904,4864,155.4,fa_decode_combine_f32
0.0,222303,48,4631.3,4480.0,3552,5728,477.2,gdn_chunk_cumgate_f32
0.0,208286,32,6508.9,6224.0,6016,8000,653.7,f32_to_bf16_bulk
0.0,89119,1,89119.0,89119.0,89119,89119,0.0,embed_gather_u32_t
0.0,31136,9,3459.6,3456.0,3328,3616,96.6,rms_norm_q8_1
