Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
34.6,198276351,113,1754658.0,1911026.0,697243,2055216,405991.2,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
7.0,40083683,522,76788.7,76639.5,74175,81984,1261.8,qmatvec_nvfp4_mmvq_dual_b4_rpr2
6.9,39439371,43,917194.7,621755.0,568667,1746227,380284.7,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
4.8,27447336,810,33885.6,40415.0,14560,43008,11320.9,qmatvec_nvfp4_mmvq_b4_rpr2
4.3,24855376,44,564894.9,637915.0,183551,1200278,342748.5,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
3.3,18991117,18,1055062.1,1055960.0,1049688,1058007,2521.0,qmatvec_q6_K_mmvq_b4_r2
3.3,18794786,792,23730.8,28176.0,8736,41567,11386.6,qmatvec_q5_K_mmvq_b4
3.2,18320629,774,23670.1,16624.0,15104,44384,9235.7,qmatvec_q4_K_mmvq_b4_r2
2.6,14876750,24,619864.6,622875.0,589307,633403,11109.5,gdn_chunk_state_f32
2.3,13343054,608,21945.8,2144.0,1824,381853,84060.7,silu_mul_f32
1.9,10842125,8,1355265.6,1334341.5,1323542,1502036,60289.1,fa_prefill_bf16kv_pp
1.9,10833597,3757,2883.6,1568.0,1312,118687,11594.6,quantize_q8_1
1.7,9991730,144,69387.0,69823.5,64927,71615,1554.7,fa_decode_vec_q_rows_v4
1.6,9235728,1607,5747.2,3936.0,1504,90815,10506.9,rms_norm_f32
1.5,8418239,24,350760.0,353085.0,332318,355901,6506.7,gdn_chunk_output_f32
1.4,7956709,116,68592.3,68544.0,67776,70719,403.2,qmatvec_nvfp4_mmvq_dual_mr2_rp
1.3,7476642,1220,6128.4,1856.0,1407,99295,18532.6,add_f32
1.3,7258316,48,151214.9,152815.0,134175,158751,5412.7,qmatvec_q8_0_dp4a
1.2,6869162,24,286215.1,287997.5,268701,292093,5946.5,ssm_conv1d_gdn_state_f32
1.2,6707246,113,59356.2,42080.0,14944,142367,51034.5,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.1,6495498,220,29525.0,36544.0,12544,40576,10017.5,qmatvec_nvfp4_mmvq_mr2_rp
1.1,6105262,32,190789.4,190686.5,187902,194239,1548.4,memra_f16_cvt_kernel
1.0,5489597,180,30497.8,30559.5,29024,31679,484.3,qmatvec_nvfp4_mmvq_b4_rp
0.9,5058456,24,210769.0,212078.0,196126,214462,4882.4,gdn_chunk_attn_f32
0.9,4883708,5,976741.6,971513.0,967769,1000440,13374.1,qmatvec_q6_K_mmvq
0.7,4066016,24,169417.3,169518.5,167519,170399,712.6,gdn_chunk_solve32_f32
0.7,3960162,48,82503.4,81871.0,54815,111391,26719.9,l2_norm_pp_v2_f32
0.6,3682633,528,6974.7,7488.0,3840,8224,1276.0,gdn_scan_s128
0.6,3591491,456,7876.1,1664.0,1504,122015,26416.8,gated_rmsnorm_f32
0.6,3521252,172,20472.4,14432.0,13280,43359,7978.2,qmatvec_q4_K_mmvq
0.6,3274082,432,7578.9,7584.0,6496,8160,248.6,qmatvec_q8_0_mmvq_fused2_b4
0.5,2868262,2034,1410.2,1312.0,992,1952,221.7,scale_f32
0.5,2664206,87,30623.1,23680.0,16320,140831,16318.6,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.4,2521068,176,14324.3,15535.5,5856,29376,7687.3,qmatvec_q5_K_mmvq_mr2_il
0.3,1694291,184,9208.1,1632.0,1568,177022,35484.8,q_gate_split_f32
0.3,1629914,864,1886.5,1856.0,1696,2304,100.9,l2_norm_f32
0.3,1617138,640,2526.8,1120.0,1024,110527,12048.7,sigmoid_f32
0.2,1233112,184,6701.7,1088.0,1024,130399,26317.0,mul_f32
0.2,1043737,432,2416.1,2400.0,2080,2976,140.0,ssm_conv1d_tm_state_f32
0.2,1028248,432,2380.2,2336.0,2112,2976,181.8,qkv_to_gdn_repack_f32
0.2,965562,608,1588.1,1600.0,1504,1696,36.5,append_quantize_kv_q8_0_q5_1
0.2,900506,252,3573.4,3408.0,2784,4736,601.3,add_rms_norm_q8_1
0.1,852763,144,5922.0,5952.0,5728,6048,83.7,fa_decode_combine_rows
0.1,777211,368,2112.0,1472.0,1216,28192,3829.0,rope_neox_f32
0.1,661113,456,1449.8,1376.0,1280,3264,291.1,gdn_glog_f32
0.1,601175,456,1318.4,1312.0,1120,1664,104.4,ssm_conv_ring_update_f32
0.1,592922,32,18528.8,18559.5,17984,19008,285.8,fa_decode_vec_q_v4_deep
0.1,402014,8,50251.8,50384.0,48735,51072,712.8,append_quantize_kv_q8_0_q5_1_rows
0.1,293150,96,3053.6,3072.0,2688,3552,159.0,qmatvec_q8_0_mmvq_fused2
0.0,209119,128,1633.7,1600.0,1440,1952,122.1,silu_mul_scaled_q8_1
0.0,199870,96,2082.0,2080.0,1920,2496,77.2,ssm_conv1d_fused_decode_f32
0.0,171551,96,1787.0,1792.0,1664,2112,64.2,gated_rmsnorm_q8_1
0.0,143712,96,1497.0,1472.0,1376,1920,103.1,gdn_prep_decode_f32
0.0,131772,32,4117.9,4096.0,3967,4416,108.4,fa_decode_combine_f32
0.0,96734,16,6045.9,6048.0,5888,6240,89.4,f32_to_bf16_bulk
0.0,85983,1,85983.0,85983.0,85983,85983,0.0,embed_gather_u32_t
0.0,83008,24,3458.7,3488.0,2784,3648,179.5,gdn_chunk_cumgate_f32
0.0,11264,4,2816.0,2816.0,2784,2848,26.1,rms_norm_q8_1
