Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
35.8,198850625,113,1759740.0,1917617.0,695771,2051088,408251.0,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
7.1,39566544,43,920152.2,623867.0,572411,1761426,378097.4,"void mul_mat_q_q45k<(int)128, (bool)0, (int)4>(const char *, const int *, float *, int, int, int, int, int, int)"
6.9,38112222,522,73011.9,72863.0,71295,79424,1059.5,qmatvec_nvfp4_mmvq_dual_b4_rpr2
4.8,26397494,810,32589.5,39008.0,13823,41920,11129.8,qmatvec_nvfp4_mmvq_b4_rpr2
4.5,25029404,44,568850.1,639370.5,187807,1226935,346813.4,"void mul_mat_q_q45k<(int)128, (bool)0, (int)5>(const char *, const int *, float *, int, int, int, int, int, int)"
3.3,18471569,18,1026198.3,1025960.0,1022456,1029401,2011.2,qmatvec_q6_K_mmvq_b4_r2
3.1,16944742,774,21892.4,15328.0,13952,41023,8542.7,qmatvec_q4_K_mmvq_b4_r2
2.9,16167214,792,20413.1,23584.0,7776,36800,9701.0,qmatvec_q5_K_mmvq_b4
2.7,14919661,24,621652.5,625019.0,587676,637212,12358.7,gdn_chunk_state_f32
2.4,13217773,608,21739.8,2016.0,1791,381790,83700.8,silu_mul_f32
1.9,10687342,8,1335917.8,1337142.0,1312981,1350582,12618.1,fa_prefill_bf16kv_pp
1.9,10643627,3748,2839.8,1504.0,1248,119776,11632.1,quantize_q8_1
1.6,9008975,1590,5666.0,3776.0,1536,92255,10613.1,rms_norm_f32
1.5,8433245,24,351385.2,353261.5,332285,357629,6487.9,gdn_chunk_output_f32
1.3,7338122,1219,6019.8,1696.0,1344,98272,18543.4,add_f32
1.3,7288518,48,151844.1,153199.0,133503,158878,5533.8,qmatvec_q8_0_dp4a
1.3,7268517,144,50475.8,50528.0,49023,51647,560.0,fa_decode_vec_q_rows_v4
1.2,6915050,24,288127.1,289406.0,270302,294462,6070.0,ssm_conv1d_gdn_state_f32
1.2,6724237,113,59506.5,41920.0,15647,143167,51419.4,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.1,6102897,32,190715.5,190878.5,185663,193886,1840.2,memra_f16_cvt_kernel
1.1,5972403,87,68648.3,68608.0,67967,71295,434.3,qmatvec_nvfp4_mmvq_dual_mr2_rp
0.9,5135481,24,213978.4,215326.5,198622,219038,5154.4,gdn_chunk_attn_f32
0.9,4958808,180,27548.9,27600.0,26111,28544,467.1,qmatvec_nvfp4_mmvq_b4_rp
0.9,4878267,165,29565.3,36512.0,12640,40736,10067.2,qmatvec_nvfp4_mmvq_mr2_rp
0.7,4044417,24,168517.4,168623.0,166655,169247,622.3,gdn_chunk_solve32_f32
0.7,3935394,48,81987.4,81743.5,53599,111295,27544.4,l2_norm_pp_v2_f32
0.7,3930178,4,982544.5,972872.5,971897,1012536,20006.1,qmatvec_q6_K_mmvq
0.6,3585544,456,7863.0,1632.0,1504,122623,26496.6,gated_rmsnorm_f32
0.5,3015589,504,5983.3,6208.0,3872,6784,701.0,gdn_scan_s128
0.5,2838082,432,6569.6,6592.0,5760,7232,232.6,qmatvec_q8_0_mmvq_fused2_b4
0.5,2701429,2034,1328.1,1248.0,992,1920,203.9,scale_f32
0.5,2659751,87,30571.9,23231.0,16672,140863,16295.0,"quantize_mmq_q8_1_ds4_kernel(const float *, void *, long, long, long, int)"
0.5,2634250,129,20420.5,14495.0,13344,39776,7897.3,qmatvec_q4_K_mmvq
0.3,1891097,132,14326.5,15472.0,5888,30688,7722.7,qmatvec_q5_K_mmvq_mr2_il
0.3,1689939,864,1955.9,1952.0,1792,2240,94.5,l2_norm_f32
0.3,1659828,176,9430.8,1568.0,1472,174239,35972.2,q_gate_split_f32
0.3,1626831,632,2574.1,1088.0,1055,110464,12172.4,sigmoid_f32
0.2,1210039,176,6875.2,1088.0,1024,128831,26602.3,mul_f32
0.2,1095417,432,2535.7,2528.0,2368,2880,89.2,ssm_conv1d_tm_state_f32
0.2,1008215,432,2333.8,2336.0,2047,2592,88.9,qkv_to_gdn_repack_f32
0.2,839639,144,5830.8,5824.0,5664,5984,63.8,fa_decode_combine_rows
0.1,771960,352,2193.1,1488.0,1248,28639,4064.0,rope_neox_f32
0.1,750009,456,1644.8,1632.0,1568,1760,33.1,append_quantize_kv_q8_0_q5_1
0.1,675613,189,3574.7,3392.0,2816,4576,588.2,add_rms_norm_q8_1
0.1,648347,456,1421.8,1344.0,1248,3104,298.4,gdn_glog_f32
0.1,645658,456,1415.9,1408.0,1216,1664,66.1,ssm_conv_ring_update_f32
0.1,445912,24,18579.7,18511.5,18207,19039,254.3,fa_decode_vec_q_v4_deep
0.1,402749,8,50343.6,50303.5,49120,51968,1061.0,append_quantize_kv_q8_0_q5_1_rows
0.0,221021,72,3069.7,3072.0,2720,3392,155.7,qmatvec_q8_0_mmvq_fused2
0.0,159072,96,1657.0,1632.0,1472,1984,132.2,silu_mul_scaled_q8_1
0.0,150686,72,2092.9,2080.0,1984,2623,84.6,ssm_conv1d_fused_decode_f32
0.0,129374,72,1796.9,1792.0,1696,2208,82.8,gated_rmsnorm_q8_1
0.0,108735,72,1510.2,1488.0,1408,1792,85.9,gdn_prep_decode_f32
0.0,99932,24,4163.8,4144.0,4032,4480,99.1,fa_decode_combine_f32
0.0,95071,16,5941.9,5936.0,5760,6112,113.2,f32_to_bf16_bulk
0.0,89343,1,89343.0,89343.0,89343,89343,0.0,embed_gather_u32_t
0.0,83838,24,3493.3,3520.0,2880,3712,192.4,gdn_chunk_cumgate_f32
0.0,8447,3,2815.7,2784.0,2783,2880,55.7,rms_norm_q8_1
