Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
46.9,971679645,400,2429199.1,2566249.5,254686,4396121,1182528.5,"void mul_mat_q_nvfp4_w4a8<(int)128, (int)128, (int)1, (bool)0, (bool)1>(const char *, const char *, const int *, float *, int, int, int, int, int, int, float)"
24.3,504093544,8928,56462.1,57216.0,13664,111999,31793.8,qmatvec_nvfp4_mmvq_b8_rpsc
3.1,63876295,48,1330756.1,1313348.0,1182101,1599346,109793.7,gdn_chunk_state_f32
2.7,55026937,1632,33717.5,23440.0,6912,64543,17719.2,qmatvec_nvfp4_mmvq_mr2_rp
2.4,48844011,672,72684.5,120463.0,6176,125951,57044.5,qmatvec_nvfp4_mmvq_dual_mr2_rp
1.8,37819009,1216,31101.2,2560.0,2335,602683,121219.5,silu_mul_f32
1.6,32946425,16,2059151.6,1948799.0,1920271,2548170,214135.4,fa_prefill_bf16kv_pp
1.4,29997477,9145,3280.2,1728.0,1280,189471,14374.4,quantize_q8_1
1.4,29677402,288,103046.5,102575.5,96799,109568,2257.0,fa_decode_vec_q_rows_v4
1.4,28204001,400,70510.0,50079.0,26112,235486,63267.6,"quantize_mmq_q8_1_d4_kernel(const float *, void *, long, long, long, int)"
1.3,25983706,18,1443539.2,1443507.0,1436627,1451732,4223.7,qmatvec_q5_K_mmvq_b8_r2
1.2,25478399,48,530800.0,525211.5,497691,575515,16960.8,gdn_chunk_output_f32
1.2,25395646,96,264538.0,259646.0,227294,315933,20064.6,qmatvec_nvfp4_dp4a_rp
1.2,24572523,3257,7544.5,4320.0,1440,160255,17805.3,rms_norm_f32
1.0,20662743,2438,8475.3,1792.0,1568,148767,28512.4,add_f32
0.9,18108122,48,377252.5,371548.0,348701,425628,18356.6,ssm_conv1d_gdn_state_f32
0.9,17700612,64,276572.1,274206.0,269502,298365,7360.6,memra_f16_cvt_kernel
0.8,16689230,48,347692.3,338237.0,303741,414332,27207.9,gdn_chunk_attn_f32
0.6,13076719,96,136215.8,137727.0,106399,170494,27228.9,l2_norm_pp_v2_f32
0.6,12792954,1152,11105.0,12832.0,5216,13760,3225.6,gdn_scan_s128
0.6,12354825,48,257392.2,256062.0,253758,266814,3438.8,gdn_chunk_solve32_f32
0.5,10866144,912,11914.6,1888.0,1728,213246,42544.9,gated_rmsnorm_f32
0.4,7276574,7,1039510.6,1033111.0,1031831,1079702,17732.2,qmatvec_q5_K_mmvq_il
0.2,4931307,400,12328.3,1600.0,1472,296188,52381.6,q_gate_split_f32
0.2,4294620,1312,3273.3,1120.0,992,190718,18509.1,sigmoid_f32
0.2,3722120,762,4884.7,5024.0,3648,5728,410.6,add_rms_norm_q8_1
0.2,3604543,400,9011.4,1088.0,1024,212286,38789.9,mul_f32
0.2,3186816,1728,1844.2,1856.0,1696,1984,44.1,l2_norm_f32
0.1,2858665,1824,1567.3,1568.0,1472,1664,33.8,append_quantize_kv_q8_0_q5_1
0.1,2332197,864,2699.3,2688.0,2464,3136,81.3,qkv_to_gdn_repack_f32
0.1,2227600,864,2578.2,2559.0,2368,3232,120.1,ssm_conv1d_tm_state_f32
0.1,1883912,800,2354.9,1408.0,1184,51135,6083.4,rope_neox_f32
0.1,1798254,288,6243.9,6240.0,5920,6496,111.4,fa_decode_combine_rows
0.1,1717263,96,17888.2,17872.0,17439,19136,275.3,fa_decode_vec_q_v4_deep
0.1,1365876,912,1497.7,1376.0,1248,4288,492.6,gdn_glog_f32
0.1,1091698,912,1197.0,1184.0,1088,1856,100.7,ssm_conv_ring_update_f32
0.0,882973,16,55185.8,52016.0,49440,69920,6714.0,append_quantize_kv_q8_0_q5_1_rows
0.0,737335,384,1920.1,1920.0,1536,2336,141.1,silu_mul_scaled_q8_1
0.0,616699,288,2141.3,2112.0,2016,2432,69.9,ssm_conv1d_fused_decode_f32
0.0,521083,288,1809.3,1792.0,1536,2016,59.4,gdn_prep_decode_f32
0.0,500761,288,1738.8,1728.0,1632,2016,58.2,gated_rmsnorm_q8_1
0.0,391648,96,4079.7,4064.0,3936,4864,110.1,fa_decode_combine_f32
0.0,225663,48,4701.3,4544.0,3552,5888,490.1,gdn_chunk_cumgate_f32
0.0,208475,32,6514.8,6176.0,6048,8064,649.8,f32_to_bf16_bulk
0.0,99296,1,99296.0,99296.0,99296,99296,0.0,embed_gather_u32_t
0.0,21024,6,3504.0,3504.0,3392,3648,92.2,rms_norm_q8_1
