timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 06:53:39.845, 0, 0 %, 0 MiB, 94.79 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:39.849, 1, 0 %, 0 MiB, 94.12 W, 2317 MHz, 12481 MHz, 41
2026/09/26 06:53:40.103, 0, 0 %, 595 MiB, 95.10 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:40.103, 1, 0 %, 3 MiB, 95.23 W, 2317 MHz, 12481 MHz, 41
2026/09/26 06:53:40.353, 0, 0 %, 595 MiB, 95.50 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:40.353, 1, 0 %, 3 MiB, 95.26 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:40.603, 0, 0 %, 595 MiB, 95.46 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:40.603, 1, 0 %, 3 MiB, 95.32 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:40.853, 0, 0 %, 595 MiB, 95.37 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:40.853, 1, 0 %, 3 MiB, 88.93 W, 1732 MHz, 12481 MHz, 40
2026/09/26 06:53:41.104, 0, 5 %, 883 MiB, 93.31 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:41.104, 1, 0 %, 3 MiB, 74.20 W, 442 MHz, 12481 MHz, 39
2026/09/26 06:53:41.354, 0, 0 %, 1267 MiB, 93.11 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:41.354, 1, 0 %, 851 MiB, 71.99 W, 510 MHz, 12481 MHz, 40
2026/09/26 06:53:41.604, 0, 0 %, 1331 MiB, 93.18 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:41.604, 1, 5 %, 1299 MiB, 72.15 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:41.854, 0, 0 %, 2355 MiB, 93.43 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:41.854, 1, 3 %, 1299 MiB, 78.11 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:42.104, 0, 5 %, 2355 MiB, 93.83 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:42.104, 1, 0 %, 1299 MiB, 89.34 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:42.354, 0, 2 %, 3347 MiB, 93.93 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:42.354, 1, 0 %, 1299 MiB, 92.72 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:42.605, 0, 1 %, 3347 MiB, 93.91 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:42.605, 1, 0 %, 1299 MiB, 92.26 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:42.855, 0, 1 %, 3347 MiB, 93.79 W, 2355 MHz, 12481 MHz, 40
2026/09/26 06:53:42.855, 1, 0 %, 1299 MiB, 92.20 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:43.105, 0, 1 %, 3347 MiB, 93.39 W, 2355 MHz, 12481 MHz, 39
2026/09/26 06:53:43.105, 1, 0 %, 1299 MiB, 92.15 W, 2317 MHz, 12481 MHz, 40
2026/09/26 06:53:43.355, 0, 1 %, 3347 MiB, 92.97 W, 2355 MHz, 12481 MHz, 39
