timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 19:46:18.639, 42, 14.85 W, 180 MHz, 405 MHz, 0 MiB, 0 %
2026/09/24 19:46:18.896, 42, 14.85 W, 180 MHz, 405 MHz, 1 MiB, 0 %
2026/09/24 19:46:19.148, 43, 19.03 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 19:46:19.398, 43, 19.03 W, 180 MHz, 405 MHz, 595 MiB, 1 %
2026/09/24 19:46:19.648, 43, 40.92 W, 2310 MHz, 13365 MHz, 1459 MiB, 0 %
2026/09/24 19:46:19.899, 43, 40.92 W, 2310 MHz, 13365 MHz, 1907 MiB, 0 %
2026/09/24 19:46:20.149, 43, 76.73 W, 2310 MHz, 13365 MHz, 2387 MiB, 3 %
2026/09/24 19:46:20.399, 43, 76.73 W, 2310 MHz, 13365 MHz, 2867 MiB, 3 %
2026/09/24 19:46:20.649, 43, 77.24 W, 2310 MHz, 13365 MHz, 3379 MiB, 4 %
2026/09/24 19:46:20.900, 43, 77.24 W, 2310 MHz, 13365 MHz, 3859 MiB, 4 %
2026/09/24 19:46:21.150, 43, 77.28 W, 2310 MHz, 13365 MHz, 4371 MiB, 4 %
2026/09/24 19:46:21.400, 43, 77.28 W, 2310 MHz, 13365 MHz, 4819 MiB, 4 %
2026/09/24 19:46:21.651, 43, 77.29 W, 2310 MHz, 13365 MHz, 5331 MiB, 4 %
2026/09/24 19:46:21.901, 43, 77.29 W, 2310 MHz, 13365 MHz, 5843 MiB, 4 %
2026/09/24 19:46:22.151, 43, 77.30 W, 2310 MHz, 13365 MHz, 6291 MiB, 4 %
2026/09/24 19:46:22.401, 43, 77.30 W, 2310 MHz, 13365 MHz, 6835 MiB, 4 %
2026/09/24 19:46:22.652, 43, 77.27 W, 2310 MHz, 13365 MHz, 7283 MiB, 4 %
2026/09/24 19:46:22.902, 43, 77.27 W, 2310 MHz, 13365 MHz, 7795 MiB, 4 %
2026/09/24 19:46:23.152, 43, 77.03 W, 2310 MHz, 13365 MHz, 8307 MiB, 4 %
2026/09/24 19:46:23.403, 43, 77.03 W, 2310 MHz, 13365 MHz, 8755 MiB, 4 %
2026/09/24 19:46:23.653, 43, 76.94 W, 2310 MHz, 13365 MHz, 9267 MiB, 4 %
2026/09/24 19:46:23.903, 43, 76.94 W, 2310 MHz, 13365 MHz, 9715 MiB, 4 %
2026/09/24 19:46:24.154, 43, 77.08 W, 2310 MHz, 13365 MHz, 10227 MiB, 4 %
2026/09/24 19:46:24.404, 43, 77.08 W, 2310 MHz, 13365 MHz, 10739 MiB, 4 %
2026/09/24 19:46:24.654, 43, 77.32 W, 2310 MHz, 13365 MHz, 11187 MiB, 4 %
