2026/08/10 07:59:29.734, 0, P0, 32, 88.11, 2407, 46001, 51252
2026/08/10 07:59:29.740, 1, P0, 32, 85.41, 2325, 56339, 40914
2026/08/10 07:59:30.745, 0, P0, 37, 176.68, 2400, 81265, 15988
2026/08/10 07:59:30.745, 1, P0, 37, 179.93, 2317, 91443, 5810
2026/08/10 07:59:31.745, 0, P0, 34, 200.93, 2392, 81265, 15988
2026/08/10 07:59:31.745, 1, P0, 35, 220.95, 2317, 91443, 5810
2026/08/10 07:59:32.745, 0, P0, 35, 194.12, 2347, 81265, 15988
2026/08/10 07:59:32.745, 1, P0, 37, 215.66, 2287, 91443, 5810
2026/08/10 07:59:33.745, 0, P0, 35, 196.77, 2362, 81265, 15988
2026/08/10 07:59:33.746, 1, P0, 36, 200.59, 2302, 91443, 5810
2026/08/10 07:59:34.746, 0, P0, 36, 198.22, 2370, 81265, 15988
2026/08/10 07:59:34.746, 1, P0, 38, 205.57, 2302, 91443, 5810
2026/08/10 07:59:35.746, 0, P0, 37, 193.60, 2370, 81265, 15988
2026/08/10 07:59:35.746, 1, P0, 36, 194.44, 2302, 91443, 5810
2026/08/10 07:59:36.746, 0, P0, 38, 187.96, 2370, 81265, 15988
2026/08/10 07:59:36.746, 1, P0, 37, 192.68, 2302, 91443, 5810
2026/08/10 07:59:37.746, 0, P0, 38, 183.10, 2370, 81265, 15988
2026/08/10 07:59:37.746, 1, P0, 37, 188.28, 2310, 91443, 5810
2026/08/10 07:59:38.746, 0, P0, 39, 206.43, 2362, 81265, 15988
2026/08/10 07:59:38.746, 1, P0, 39, 210.47, 2302, 91443, 5810
2026/08/10 07:59:39.746, 0, P0, 38, 228.42, 2362, 81265, 15988
2026/08/10 07:59:39.746, 1, P0, 39, 240.89, 2302, 91443, 5810
2026/08/10 07:59:40.746, 0, P0, 39, 213.47, 2392, 81265, 15988
2026/08/10 07:59:40.746, 1, P0, 40, 219.03, 2317, 91443, 5810
2026/08/10 07:59:41.746, 0, P0, 36, 199.93, 2392, 81265, 15988
2026/08/10 07:59:41.746, 1, P0, 37, 225.46, 2325, 91443, 5810
2026/08/10 07:59:42.746, 0, P0, 37, 195.17, 2347, 81265, 15988
2026/08/10 07:59:42.746, 1, P0, 39, 220.65, 2287, 91443, 5810
2026/08/10 07:59:43.746, 0, P0, 38, 201.02, 2362, 81265, 15988
2026/08/10 07:59:43.746, 1, P0, 38, 203.68, 2302, 91443, 5810
2026/08/10 07:59:44.747, 0, P0, 37, 201.10, 2362, 81265, 15988
2026/08/10 07:59:44.747, 1, P0, 37, 199.90, 2302, 91443, 5810
2026/08/10 07:59:45.747, 0, P0, 39, 193.68, 2370, 81265, 15988
2026/08/10 07:59:45.747, 1, P0, 39, 199.41, 2310, 91443, 5810
2026/08/10 07:59:46.747, 0, P0, 38, 192.06, 2370, 81265, 15988
2026/08/10 07:59:46.747, 1, P0, 37, 196.48, 2310, 91443, 5810
2026/08/10 07:59:47.747, 0, P0, 38, 189.97, 2370, 81265, 15988
2026/08/10 07:59:47.747, 1, P0, 38, 192.22, 2302, 91443, 5810
2026/08/10 07:59:48.747, 0, P0, 38, 210.58, 2362, 81265, 15988
2026/08/10 07:59:48.747, 1, P0, 41, 224.91, 2302, 91443, 5810
