timestamp, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/13 14:46:47.405, 0 %, 2 MiB, 365.23 W, 2842 MHz, 13801 MHz, 54
2026/09/13 14:46:47.666, 1 %, 544 MiB, 211.48 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:47.916, 1 %, 544 MiB, 211.48 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:48.167, 34 %, 2944 MiB, 93.33 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:48.417, 34 %, 5600 MiB, 93.33 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:48.667, 39 %, 10304 MiB, 93.42 W, 2865 MHz, 13801 MHz, 51
2026/09/13 14:46:48.917, 39 %, 10304 MiB, 93.42 W, 2865 MHz, 13801 MHz, 51
2026/09/13 14:46:49.167, 99 %, 10304 MiB, 142.21 W, 2692 MHz, 13801 MHz, 56
2026/09/13 14:46:49.417, 99 %, 10304 MiB, 142.21 W, 2692 MHz, 13801 MHz, 56
2026/09/13 14:46:49.667, 99 %, 10304 MiB, 281.87 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:49.918, 99 %, 10304 MiB, 281.87 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:50.168, 98 %, 10304 MiB, 384.02 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:46:50.418, 98 %, 10304 MiB, 384.02 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:46:50.668, 0 %, 10304 MiB, 348.44 W, 2842 MHz, 13801 MHz, 54
2026/09/13 14:46:50.918, 0 %, 40 MiB, 348.44 W, 2842 MHz, 13801 MHz, 54
2026/09/13 14:46:51.168, 0 %, 544 MiB, 197.97 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:51.418, 0 %, 1344 MiB, 197.97 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:51.669, 25 %, 3712 MiB, 93.48 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:51.919, 25 %, 6368 MiB, 93.48 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:52.169, 74 %, 10304 MiB, 100.37 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:46:52.419, 74 %, 10304 MiB, 100.37 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:46:52.669, 99 %, 10304 MiB, 155.38 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:46:52.919, 99 %, 10304 MiB, 155.38 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:46:53.170, 99 %, 10592 MiB, 284.61 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:53.420, 99 %, 10592 MiB, 284.61 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:53.670, 99 %, 10592 MiB, 376.04 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:46:53.920, 99 %, 10592 MiB, 376.04 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:46:54.170, 0 %, 10589 MiB, 326.68 W, 2842 MHz, 13801 MHz, 54
2026/09/13 14:46:54.420, 0 %, 544 MiB, 326.68 W, 2842 MHz, 13801 MHz, 54
2026/09/13 14:46:54.670, 0 %, 544 MiB, 188.24 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:54.921, 0 %, 1600 MiB, 188.24 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:55.171, 25 %, 4128 MiB, 93.76 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:55.421, 25 %, 6816 MiB, 93.76 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:55.671, 52 %, 10304 MiB, 99.56 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:55.921, 52 %, 10304 MiB, 99.56 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:56.172, 99 %, 10304 MiB, 164.28 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:46:56.422, 99 %, 10304 MiB, 164.28 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:46:56.672, 99 %, 10592 MiB, 304.72 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:56.922, 99 %, 10592 MiB, 304.72 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:57.172, 97 %, 10592 MiB, 378.33 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:46:57.422, 97 %, 10589 MiB, 378.33 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:46:57.672, 0 %, 542 MiB, 265.05 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:46:57.923, 0 %, 544 MiB, 265.05 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:46:58.173, 0 %, 1408 MiB, 136.58 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:58.423, 0 %, 3904 MiB, 136.58 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:58.673, 28 %, 6592 MiB, 92.15 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:58.923, 28 %, 10304 MiB, 92.15 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:59.174, 1 %, 10304 MiB, 100.87 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:59.424, 1 %, 10304 MiB, 100.87 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:46:59.674, 99 %, 10304 MiB, 223.70 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:46:59.924, 99 %, 10304 MiB, 223.70 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:00.174, 98 %, 10304 MiB, 347.60 W, 2835 MHz, 13801 MHz, 59
2026/09/13 14:47:00.424, 98 %, 10304 MiB, 347.60 W, 2835 MHz, 13801 MHz, 59
2026/09/13 14:47:00.674, 0 %, 2 MiB, 332.78 W, 2850 MHz, 13801 MHz, 54
2026/09/13 14:47:00.957, 0 %, 544 MiB, 332.78 W, 2850 MHz, 13801 MHz, 54
2026/09/13 14:47:01.207, 0 %, 544 MiB, 185.79 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:01.457, 0 %, 2080 MiB, 185.79 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:01.707, 25 %, 4576 MiB, 94.15 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:01.958, 25 %, 7200 MiB, 94.15 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:02.208, 48 %, 10304 MiB, 100.03 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:02.458, 48 %, 10304 MiB, 100.03 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:02.708, 99 %, 10304 MiB, 172.33 W, 2812 MHz, 13801 MHz, 57
2026/09/13 14:47:02.958, 99 %, 10304 MiB, 172.33 W, 2812 MHz, 13801 MHz, 57
2026/09/13 14:47:03.208, 99 %, 10304 MiB, 291.11 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:03.458, 99 %, 10304 MiB, 291.11 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:03.709, 98 %, 10304 MiB, 387.17 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:03.959, 98 %, 10304 MiB, 387.17 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:04.209, 18 %, 21 MiB, 287.36 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:04.459, 18 %, 544 MiB, 287.36 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:04.710, 0 %, 544 MiB, 134.40 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:04.960, 0 %, 3392 MiB, 134.40 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:05.210, 28 %, 6048 MiB, 93.63 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:05.460, 28 %, 10304 MiB, 93.63 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:05.710, 4 %, 10304 MiB, 99.44 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:05.960, 4 %, 10304 MiB, 99.44 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:06.211, 99 %, 10304 MiB, 199.68 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:06.461, 99 %, 10304 MiB, 199.68 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:06.711, 86 %, 10592 MiB, 335.84 W, 2842 MHz, 13801 MHz, 57
2026/09/13 14:47:06.961, 86 %, 10592 MiB, 335.84 W, 2842 MHz, 13801 MHz, 57
2026/09/13 14:47:07.211, 98 %, 10592 MiB, 378.96 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:07.461, 98 %, 2 MiB, 378.96 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:07.712, 0 %, 544 MiB, 265.27 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:07.963, 0 %, 544 MiB, 265.27 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:08.213, 0 %, 1728 MiB, 133.82 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:08.463, 0 %, 4256 MiB, 133.82 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:08.713, 28 %, 6880 MiB, 92.22 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:08.963, 28 %, 10304 MiB, 92.22 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:09.214, 0 %, 10304 MiB, 99.90 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:09.464, 0 %, 10304 MiB, 99.90 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:09.714, 99 %, 10304 MiB, 221.41 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:09.964, 99 %, 10592 MiB, 221.41 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:10.214, 98 %, 10592 MiB, 361.18 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:47:10.464, 98 %, 10592 MiB, 361.18 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:47:10.714, 95 %, 10592 MiB, 379.90 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:10.965, 95 %, 2 MiB, 379.90 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:11.228, 0 %, 544 MiB, 276.20 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:11.478, 0 %, 544 MiB, 276.20 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:11.728, 0 %, 1728 MiB, 137.57 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:11.978, 0 %, 4256 MiB, 137.57 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:12.228, 29 %, 6912 MiB, 93.64 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:12.478, 29 %, 10304 MiB, 93.64 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:12.729, 0 %, 10304 MiB, 101.80 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:12.979, 0 %, 10304 MiB, 101.80 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:13.229, 99 %, 10304 MiB, 218.07 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:13.479, 99 %, 10304 MiB, 218.07 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:13.729, 98 %, 10304 MiB, 366.54 W, 2835 MHz, 13801 MHz, 60
2026/09/13 14:47:13.979, 98 %, 10304 MiB, 366.54 W, 2835 MHz, 13801 MHz, 60
2026/09/13 14:47:14.229, 98 %, 10304 MiB, 394.78 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:47:14.480, 98 %, 2 MiB, 394.78 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:47:14.730, 0 %, 544 MiB, 271.08 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:14.980, 0 %, 544 MiB, 271.08 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:15.230, 11 %, 2528 MiB, 126.42 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:15.480, 11 %, 5120 MiB, 126.42 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:15.731, 28 %, 10304 MiB, 91.61 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:15.981, 28 %, 10304 MiB, 91.61 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:16.231, 57 %, 10304 MiB, 112.58 W, 2865 MHz, 13801 MHz, 54
2026/09/13 14:47:16.481, 57 %, 10304 MiB, 112.58 W, 2865 MHz, 13801 MHz, 54
2026/09/13 14:47:16.731, 99 %, 10304 MiB, 239.57 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:16.981, 99 %, 10304 MiB, 239.57 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:17.231, 98 %, 10304 MiB, 365.23 W, 2835 MHz, 13801 MHz, 60
2026/09/13 14:47:17.481, 98 %, 10304 MiB, 365.23 W, 2835 MHz, 13801 MHz, 60
2026/09/13 14:47:17.732, 0 %, 2 MiB, 321.59 W, 2850 MHz, 13801 MHz, 54
2026/09/13 14:47:17.982, 0 %, 544 MiB, 321.59 W, 2850 MHz, 13801 MHz, 54
2026/09/13 14:47:18.232, 0 %, 544 MiB, 177.39 W, 2857 MHz, 13801 MHz, 52
2026/09/13 14:47:18.482, 0 %, 2432 MiB, 177.39 W, 2857 MHz, 13801 MHz, 52
2026/09/13 14:47:18.732, 26 %, 5024 MiB, 93.93 W, 2857 MHz, 13801 MHz, 52
2026/09/13 14:47:18.982, 26 %, 9312 MiB, 93.93 W, 2857 MHz, 13801 MHz, 52
2026/09/13 14:47:19.233, 31 %, 10304 MiB, 100.08 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:19.483, 31 %, 10304 MiB, 100.08 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:19.733, 99 %, 10304 MiB, 178.88 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:47:19.983, 99 %, 10304 MiB, 178.88 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:47:20.233, 97 %, 10592 MiB, 312.60 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:20.483, 97 %, 10592 MiB, 312.60 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:20.734, 89 %, 10592 MiB, 376.34 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:20.984, 89 %, 2 MiB, 376.34 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:21.237, 0 %, 544 MiB, 256.90 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:21.487, 0 %, 544 MiB, 256.90 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:21.737, 0 %, 1664 MiB, 140.17 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:21.987, 0 %, 4160 MiB, 140.17 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:22.237, 29 %, 6848 MiB, 92.68 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:22.488, 29 %, 10304 MiB, 92.68 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:22.738, 0 %, 10304 MiB, 101.01 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:22.988, 0 %, 10304 MiB, 101.01 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:23.238, 99 %, 10304 MiB, 225.57 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:23.488, 99 %, 10592 MiB, 225.57 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:23.738, 99 %, 10592 MiB, 354.62 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:47:23.989, 99 %, 10592 MiB, 354.62 W, 2842 MHz, 13801 MHz, 59
2026/09/13 14:47:24.239, 89 %, 10592 MiB, 377.21 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:24.489, 89 %, 2 MiB, 377.21 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:24.739, 0 %, 544 MiB, 270.96 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:24.989, 0 %, 544 MiB, 270.96 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:25.239, 0 %, 2048 MiB, 134.06 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:25.490, 0 %, 4544 MiB, 134.06 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:25.740, 28 %, 7200 MiB, 92.76 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:25.990, 28 %, 10304 MiB, 92.76 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:26.240, 0 %, 10304 MiB, 101.63 W, 2857 MHz, 13801 MHz, 52
2026/09/13 14:47:26.490, 0 %, 10304 MiB, 101.63 W, 2857 MHz, 13801 MHz, 52
2026/09/13 14:47:26.740, 99 %, 10304 MiB, 235.24 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:26.991, 99 %, 10304 MiB, 235.24 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:27.241, 98 %, 10304 MiB, 372.42 W, 2835 MHz, 13801 MHz, 60
2026/09/13 14:47:27.491, 98 %, 10304 MiB, 372.42 W, 2835 MHz, 13801 MHz, 60
2026/09/13 14:47:27.741, 49 %, 10304 MiB, 383.22 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:47:27.991, 49 %, 2 MiB, 383.22 W, 2827 MHz, 13801 MHz, 59
2026/09/13 14:47:28.252, 1 %, 544 MiB, 240.75 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:28.503, 1 %, 544 MiB, 240.75 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:28.753, 17 %, 2816 MiB, 110.38 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:29.003, 17 %, 5472 MiB, 110.38 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:29.253, 28 %, 10304 MiB, 92.70 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:29.503, 28 %, 10304 MiB, 92.70 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:29.754, 60 %, 10304 MiB, 109.93 W, 2700 MHz, 13801 MHz, 54
2026/09/13 14:47:30.004, 60 %, 10304 MiB, 109.93 W, 2700 MHz, 13801 MHz, 54
2026/09/13 14:47:30.254, 99 %, 10304 MiB, 253.62 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:30.504, 99 %, 10304 MiB, 253.62 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:30.754, 99 %, 10304 MiB, 382.10 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:31.004, 99 %, 10304 MiB, 382.10 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:31.254, 0 %, 2 MiB, 354.01 W, 2842 MHz, 13801 MHz, 55
2026/09/13 14:47:31.523, 0 %, 544 MiB, 354.01 W, 2842 MHz, 13801 MHz, 55
2026/09/13 14:47:31.773, 0 %, 544 MiB, 207.59 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:32.023, 0 %, 1888 MiB, 207.59 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:32.273, 26 %, 4384 MiB, 94.82 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:32.524, 26 %, 7040 MiB, 94.82 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:32.774, 58 %, 10304 MiB, 99.93 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:33.024, 58 %, 10304 MiB, 99.93 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:33.274, 99 %, 10304 MiB, 146.61 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:47:33.524, 99 %, 10304 MiB, 146.61 W, 2850 MHz, 13801 MHz, 57
2026/09/13 14:47:33.774, 99 %, 10592 MiB, 287.37 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:34.024, 99 %, 10592 MiB, 287.37 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:34.275, 95 %, 10592 MiB, 376.60 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:34.525, 95 %, 10592 MiB, 376.60 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:34.775, 0 %, 2 MiB, 321.49 W, 2850 MHz, 13801 MHz, 54
2026/09/13 14:47:35.044, 0 %, 544 MiB, 321.49 W, 2850 MHz, 13801 MHz, 54
2026/09/13 14:47:35.295, 0 %, 544 MiB, 178.18 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:35.545, 0 %, 2944 MiB, 178.18 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:35.795, 26 %, 5600 MiB, 94.52 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:36.045, 26 %, 10304 MiB, 94.52 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:36.295, 40 %, 10304 MiB, 100.39 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:36.546, 40 %, 10304 MiB, 100.39 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:36.796, 99 %, 10304 MiB, 176.59 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:37.046, 99 %, 10304 MiB, 176.59 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:37.296, 99 %, 10592 MiB, 310.43 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:37.546, 99 %, 10592 MiB, 310.43 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:37.796, 95 %, 10592 MiB, 378.30 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:38.046, 95 %, 10589 MiB, 378.30 W, 2827 MHz, 13801 MHz, 60
2026/09/13 14:47:38.297, 18 %, 510 MiB, 295.84 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:47:38.547, 18 %, 544 MiB, 295.84 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:47:38.797, 0 %, 1344 MiB, 145.28 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:39.047, 0 %, 3808 MiB, 145.28 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:39.297, 28 %, 6464 MiB, 92.54 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:39.548, 28 %, 10304 MiB, 92.54 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:39.798, 4 %, 10304 MiB, 101.34 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:40.048, 4 %, 10304 MiB, 101.34 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:40.298, 99 %, 10304 MiB, 198.01 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:40.548, 99 %, 10304 MiB, 198.01 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:40.798, 98 %, 10304 MiB, 330.67 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:41.049, 98 %, 10304 MiB, 330.67 W, 2850 MHz, 13801 MHz, 58
2026/09/13 14:47:41.299, 98 %, 10304 MiB, 390.86 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:47:41.550, 98 %, 2 MiB, 390.86 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:47:41.801, 0 %, 544 MiB, 274.23 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:42.051, 0 %, 544 MiB, 274.23 W, 2857 MHz, 14001 MHz, 53
2026/09/13 14:47:42.301, 0 %, 2560 MiB, 134.46 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:42.551, 0 %, 5152 MiB, 134.46 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:42.802, 29 %, 10304 MiB, 92.93 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:43.052, 29 %, 10304 MiB, 92.93 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:43.302, 0 %, 10304 MiB, 101.62 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:43.552, 0 %, 10304 MiB, 101.62 W, 2865 MHz, 13801 MHz, 52
2026/09/13 14:47:43.802, 99 %, 10304 MiB, 246.87 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:44.052, 99 %, 10304 MiB, 246.87 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:44.302, 99 %, 10304 MiB, 367.19 W, 2812 MHz, 13801 MHz, 61
2026/09/13 14:47:44.553, 99 %, 10304 MiB, 367.19 W, 2812 MHz, 13801 MHz, 61
2026/09/13 14:47:44.803, 4 %, 2 MiB, 381.89 W, 2835 MHz, 13801 MHz, 57
2026/09/13 14:47:45.078, 4 %, 544 MiB, 381.89 W, 2835 MHz, 13801 MHz, 57
2026/09/13 14:47:45.328, 1 %, 544 MiB, 228.38 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:45.578, 1 %, 1696 MiB, 228.38 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:45.829, 41 %, 4256 MiB, 97.29 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:46.079, 41 %, 6912 MiB, 97.29 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:46.329, 28 %, 10304 MiB, 92.40 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:46.579, 28 %, 10304 MiB, 92.40 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:46.829, 98 %, 10304 MiB, 137.54 W, 2827 MHz, 13801 MHz, 58
2026/09/13 14:47:47.079, 98 %, 10304 MiB, 137.54 W, 2827 MHz, 13801 MHz, 58
2026/09/13 14:47:47.330, 99 %, 10592 MiB, 286.30 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:47.580, 99 %, 10592 MiB, 286.30 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:47.830, 92 %, 10592 MiB, 389.39 W, 2805 MHz, 13801 MHz, 60
2026/09/13 14:47:48.080, 92 %, 10592 MiB, 389.39 W, 2805 MHz, 13801 MHz, 60
2026/09/13 14:47:48.330, 0 %, 2 MiB, 346.57 W, 2842 MHz, 13801 MHz, 55
2026/09/13 14:47:48.580, 0 %, 544 MiB, 346.57 W, 2842 MHz, 13801 MHz, 55
2026/09/13 14:47:48.831, 0 %, 544 MiB, 194.61 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:49.081, 0 %, 3040 MiB, 194.61 W, 2857 MHz, 13801 MHz, 53
2026/09/13 14:47:49.331, 25 %, 5664 MiB, 95.32 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:49.581, 25 %, 10304 MiB, 95.32 W, 2865 MHz, 13801 MHz, 53
2026/09/13 14:47:49.831, 64 %, 10304 MiB, 100.76 W, 2865 MHz, 13801 MHz, 54
2026/09/13 14:47:50.082, 64 %, 10304 MiB, 100.76 W, 2865 MHz, 13801 MHz, 54
2026/09/13 14:47:50.332, 99 %, 10304 MiB, 172.83 W, 2827 MHz, 13801 MHz, 58
2026/09/13 14:47:50.582, 99 %, 10304 MiB, 172.83 W, 2827 MHz, 13801 MHz, 58
2026/09/13 14:47:50.832, 99 %, 10592 MiB, 304.15 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:51.082, 99 %, 10592 MiB, 304.15 W, 2850 MHz, 13801 MHz, 59
2026/09/13 14:47:51.332, 96 %, 10592 MiB, 390.66 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:47:51.582, 96 %, 2 MiB, 390.66 W, 2827 MHz, 13801 MHz, 61
2026/09/13 14:47:51.833, 18 %, 544 MiB, 293.24 W, 2857 MHz, 14001 MHz, 54
2026/09/13 14:47:52.083, 18 %, 544 MiB, 293.24 W, 2857 MHz, 14001 MHz, 54
