timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 06:03:36.533, 72, 142.07 W, 2820 MHz, 14001 MHz, 2 MiB, 0 %
2026/09/25 06:03:36.785, 72, 141.19 W, 2820 MHz, 14001 MHz, 596 MiB, 0 %
2026/09/25 06:03:37.035, 72, 141.19 W, 2820 MHz, 14001 MHz, 1556 MiB, 0 %
2026/09/25 06:03:37.285, 71, 128.70 W, 2820 MHz, 14001 MHz, 2772 MiB, 25 %
2026/09/25 06:03:37.536, 71, 128.70 W, 2820 MHz, 14001 MHz, 3956 MiB, 25 %
2026/09/25 06:03:37.786, 70, 121.50 W, 2625 MHz, 13365 MHz, 5140 MiB, 12 %
2026/09/25 06:03:38.036, 70, 121.50 W, 2625 MHz, 13365 MHz, 6292 MiB, 12 %
2026/09/25 06:03:38.286, 70, 109.45 W, 2625 MHz, 13365 MHz, 7540 MiB, 13 %
2026/09/25 06:03:38.536, 70, 109.45 W, 2625 MHz, 13365 MHz, 8692 MiB, 13 %
2026/09/25 06:03:38.786, 70, 108.86 W, 2625 MHz, 13365 MHz, 9940 MiB, 13 %
2026/09/25 06:03:39.037, 70, 108.86 W, 2625 MHz, 13365 MHz, 11092 MiB, 13 %
2026/09/25 06:03:39.287, 69, 108.51 W, 2625 MHz, 13365 MHz, 12308 MiB, 12 %
2026/09/25 06:03:39.537, 69, 108.51 W, 2625 MHz, 13365 MHz, 13492 MiB, 12 %
2026/09/25 06:03:39.787, 69, 108.43 W, 2625 MHz, 13365 MHz, 14708 MiB, 12 %
2026/09/25 06:03:40.037, 69, 108.43 W, 2625 MHz, 13365 MHz, 14740 MiB, 12 %
2026/09/25 06:03:40.287, 69, 107.55 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:40.537, 69, 107.55 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:40.788, 68, 105.70 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:41.038, 68, 105.70 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:41.288, 68, 105.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:41.538, 68, 105.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:41.788, 68, 105.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:42.038, 68, 105.26 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:42.288, 68, 104.01 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:42.538, 68, 104.01 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:42.789, 68, 104.01 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:43.039, 68, 104.01 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:43.289, 67, 103.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:43.539, 67, 103.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:43.789, 67, 103.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:44.039, 67, 103.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:44.289, 67, 102.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:44.539, 67, 102.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:44.789, 67, 102.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:45.040, 67, 102.97 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:45.290, 67, 102.84 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:45.540, 67, 102.84 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:45.790, 67, 102.84 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:46.040, 67, 102.84 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:46.290, 66, 102.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 06:03:46.541, 66, 102.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
