procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34185292 1550200 380730916    0    0     0     0 3845 5459  2  0 97  0  0  0
 1  0      0 34183228 1550204 380730916    0    0     0    20 3508 3069  1  1 98  0  0  0
 2  0      0 34156892 1550204 380730924    0    0     0     0 3372 2596  1  1 98  0  0  0
 1  0      0 34163636 1550204 380730928    0    0     0     0 3701 2698  1  2 97  0  0  0
 1  0      0 34187168 1550204 380730928    0    0     0     0 3280 2552  1  1 98  0  0  0
 1  0      0 34194344 1550204 380730936    0    0     0    12 5589 3579  1  2 97  0  0  0
 1  0      0 34204876 1550204 380730936    0    0     0    32 3431 2644  1  1 98  0  0  0
 1  0      0 34166344 1550204 380730936    0    0     0     0 3604 2693  1  1 98  0  0  0
 2  0      0 34186536 1550204 380730940    0    0     0     0 3882 2758  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34178068 1550204 380730940    0    0     0     0 3479 5020  2  0 98  0  0  0
 1  0      0 34180264 1550204 380731060    0    0     0 12644 4294 4020  1  1 98  0  0  0
 1  0      0 34173856 1550208 380731060    0    0     0    44 3389 2669  1  2 98  0  0  0
 1  0      0 34146032 1550208 380731064    0    0     0     0 3519 2623  1  1 98  0  0  0
 1  0      0 34184568 1550208 380731064    0    0     0     0 3508 2592  1  2 97  0  0  0
 1  0      0 34192448 1550208 380731068    0    0     0     0 3445 2638  1  1 98  0  0  0
 1  0      0 34200204 1550208 380731068    0    0     0    16 3730 2722  1  1 98  0  0  0
 1  0      0 34207312 1550212 380731068    0    0     0    32 3304 2538  1  1 98  0  0  0
 1  0      0 34168092 1550212 380731072    0    0     0     4 6378 3647  2  1 97  0  0  0
 2  0      0 34160264 1550212 380731076    0    0     0     0 3529 2655  1  1 97  0  0  0
 1  0      0 34181344 1550212 380731080    0    0     0     0 3507 2683  1  1 98  0  0  0
 1  0      0 34162928 1550212 380731080    0    0     0    16 3778 3279  1  1 98  0  0  0
 1  0      0 34162696 1550220 380731080    0    0     0    32 3542 5699  2  0 98  0  0  0
 1  0      0 34171828 1550220 380731084    0    0     0    60 3641 3567  1  1 98  0  0  0
 2  0      0 34167260 1550220 380731084    0    0     0     0 3482 2690  1  2 97  0  0  0
 1  0      0 34200040 1550220 380731084    0    0     0     0 3686 2615  1  1 98  0  0  0
 1  0      0 34177348 1550220 380731088    0    0     0     0 5057 3179  1  2 97  0  0  0
 1  0      0 34153740 1550224 380731088    0    0     0    60 3766 2921  1  1 98  0  0  0
 1  0      0 34150452 1550224 380731096    0    0     0     0 3456 2686  1  1 98  0  0  0
 1  0      0 34145076 1550224 380731096    0    0     0   132 3468 2604  1  1 97  0  0  0
 2  0      0 34129468 1550224 380731100    0    0     0     0 3766 2595  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34118332 1550224 380731100    0    0     0     0 3641 2575  1  1 98  0  0  0
 1  0      0 34138708 1550224 380731096    0    0     0    20 5561 3685  1  1 97  0  0  0
 1  0      0 34149068 1550224 380731104    0    0     0     0 3498 3442  2  1 98  0  0  0
 1  0      0 34138892 1550224 380731104    0    0     0     0 3664 5657  2  0 98  0  0  0
 1  0      0 34146200 1550224 380731112    0    0     0     0 3943 3199  1  1 97  0  0  0
 1  0      0 34184744 1550224 380731112    0    0     0     0 3799 2693  1  1 98  0  0  0
 1  0      0 34183232 1550228 380731108    0    0     0    52 3363 2578  1  1 98  0  0  0
 1  0      0 34189916 1550228 380731116    0    0     0     0 3418 2541  1  1 98  0  0  0
 1  0      0 34176612 1550228 380731116    0    0     0     0 3280 2576  1  1 98  0  0  0
 2  0      0 34171524 1550228 380731116    0    0     0     0 3639 3824  2  1 97  0  0  0
 1  0      0 34164848 1550228 380731228    0    0     0     0 4594 4414  1  1 97  0  0  0
 1  0      0 34173424 1550236 380731236    0    0     0    96 3458 2608  1  1 98  0  0  0
 1  0      0 34148856 1550236 380731236    0    0     0     0 3579 2677  1  2 97  0  0  0
 1  0      0 34128936 1550236 380731236    0    0     0     0 5553 3646  1  1 97  0  0  0
 2  0      0 34115408 1550236 380731236    0    0     0     0 3347 2559  1  1 98  0  0  0
 1  0      0 34134884 1550236 380731236    0    0     0     0 3886 2752  1  2 97  0  0  0
 1  0      0 34121280 1550240 380731236    0    0     0    20 3319 2536  1  1 98  0  0  0
 1  0      0 34131156 1550240 380731236    0    0     0     0 3276 2636  1  1 98  0  0  0
 1  0      0 34116292 1550240 380731236    0    0     0 12088 3526 2712  1  2 98  0  0  0
 2  0      0 34124232 1550240 380731248    0    0     0     0 3359 2577  1  1 98  0  0  0
 1  0      0 34143872 1550240 380731248    0    0     0     0 3776 2734  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34150832 1550248 380731316    0    0     0    76 5777 3724  1  2 97  0  0  0
 1  0      0 34141476 1550248 380731316    0    0     0     0 3308 2561  1  1 98  0  0  0
 1  0      0 34156848 1550248 380731316    0    0     0     0 3404 2553  1  1 98  0  0  0
 2  0      0 34158048 1550248 380731320    0    0     0     0 3344 2626  1  1 98  0  0  0
 1  0      0 34165964 1550248 380731320    0    0     0     0 3953 5930  2  1 97  0  0  0
 1  0      0 34160924 1550248 380731324    0    0     0    44 3653 5471  2  1 98  0  0  0
 1  0      0 34152372 1550248 380731324    0    0     0    76 3289 2820  1  1 98  0  0  0
 1  0      0 34102224 1550248 380731324    0    0     0     0 3573 3010  1  1 98  0  0  0
 1  0      0 34111500 1550248 380731328    0    0     0    48 3495 2612  1  1 98  0  0  0
 2  0      0 34129644 1550248 380731332    0    0     0     0 3605 2668  1  2 97  0  0  0
 1  0      0 34129256 1550256 380731324    0    0     0    20 3681 2602  1  1 98  0  0  0
 1  0      0 34146816 1550256 380731332    0    0     0   100 3365 2557  1  1 98  0  0  0
 1  0      0 34145356 1550256 380731340    0    0     0     0 3434 2702  1  1 98  0  0  0
 1  0      0 34138288 1550256 380731340    0    0     0     0 3511 2805  1  2 98  0  0  0
 2  0      0 34123592 1550256 380731340    0    0     0     0 3718 2663  1  1 97  0  0  0
 1  0      0 34144244 1550264 380731340    0    0     0    28 3313 2625  1  1 98  0  0  0
 1  0      0 34157136 1550264 380731340    0    0     0     0 3559 3394  2  1 98  0  0  0
 1  0      0 34124608 1550264 380731344    0    0     0     0 3545 5643  2  0 98  0  0  0
 1  0      0 34089984 1550264 380731460    0    0     0     0 4200 4220  1  1 98  0  0  0
 2  0      0 34140828 1550264 380731460    0    0     0     0 3628 2606  1  2 98  0  0  0
 1  0      0 34110108 1550264 380731472    0    0     0     0 6136 3804  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34081044 1550268 380731472    0    0     0   296 3632 2611  1  1 97  0  0  0
 1  0      0 34078468 1550268 380731472    0    0     0     0 3423 2548  1  1 98  0  0  0
 1  0      0 34100608 1550268 380731476    0    0     0     0 3330 2673  1  2 98  0  0  0
 2  0      0 34096432 1550268 380731476    0    0     0     0 3513 2708  1  1 98  0  0  0
 1  0      0 34106716 1550268 380731476    0    0     0     0 3551 2613  1  1 97  0  0  0
 1  0      0 34115264 1550272 380731476    0    0     0    56 5513 3550  1  1 97  0  0  0
 1  0      0 34122068 1550272 380731480    0    0     0     0 3526 2562  1  1 98  0  0  0
 1  0      0 34127584 1550272 380731480    0    0     0     0 3293 2743  1  1 98  0  0  0
 1  0      0 34117832 1550272 380731480    0    0     0     0 3404 2612  1  1 97  0  0  0
 1  0      0 34159216 1550272 380731480    0    0     0     0 3490 2619  1  2 97  0  0  0
 1  0      0 34128032 1550272 380731480    0    0     0 10520 3332 2741  1  1 98  0  0  0
 1  0      0 34087448 1550272 380731484    0    0     0     0 3345 2612  1  1 98  0  0  0
 1  0      0 34136048 1550272 380731484    0    0     0     0 3499 2669  1  1 98  0  0  0
 2  0      0 34120672 1550272 380731488    0    0     0     0 3538 2623  1  1 98  0  0  0
 1  0      0 34128496 1550272 380731492    0    0     0     0 3575 2606  1  1 97  0  0  0
 1  0      0 34131560 1550280 380731496    0    0     0    60 3400 2749  1  1 98  0  0  0
 1  0      0 34133456 1550280 380731496    0    0     0     0 3299 2621  1  1 98  0  0  0
 1  0      0 34130820 1550280 380731496    0    0     0     4 6777 3738  1  2 97  0  0  0
 2  0      0 34128360 1550280 380731500    0    0     0     0 3735 5139  2  1 97  0  0  0
 1  0      0 34106276 1550280 380731504    0    0     0     0 4068 6269  2  1 97  0  0  0
 1  0      0 34110860 1550280 380731508    0    0     0   104 4427 5810  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34100668 1550280 380731508    0    0     0    16 3241 2538  1  1 98  0  0  0
 1  0      0 34121628 1550280 380731512    0    0     0     0 3441 2568  1  1 98  0  0  0
 1  0      0 34111696 1550280 380731512    0    0     0     0 3556 2700  1  1 98  0  0  0
 2  0      0 34116596 1550280 380731512    0    0     0     0 3702 2644  1  2 97  0  0  0
 1  0      0 34113556 1550288 380731516    0    0     0    28 6031 3616  1  1 97  0  0  0
 1  0      0 34115764 1550288 380731516    0    0     0     0 3338 4219  2  0 98  0  0  0
 0  0      0 35355984 1550288 380723468    0    0     0     0 7329 4455  1  1 99  0  0  0
 1  0      0 35146772 1550292 380731544    0    0     0     0 5398 3497  0  1 99  0  0  0
 2  0      0 34161672 1550292 380731692    0    0     0     0 3004 2599  1  1 98  0  0  0
 1  0      0 34154020 1550304 380731692    0    0     0   232 3349 2848  1  1 97  0  0  0
 1  0      0 34152800 1550304 380731692    0    0     0     0 3123 2805  1  1 98  0  0  0
 1  0      0 34140600 1550304 380731692    0    0     0     0 3406 2758  1  1 97  0  0  0
 1  0      0 34159776 1550304 380731692    0    0     0     0 3231 2754  1  1 98  0  0  0
 1  0      0 34031984 1550304 380731696    0    0     0     0 3268 2689  1  1 98  0  0  0
 1  0      0 34070836 1550312 380731716    0    0     0    60 3041 2854  0  1 99  0  0  0
 1  0      0 34088552 1550312 380731716    0    0     0     0 2879 2330  1  1 98  0  0  0
 1  0      0 34062284 1550312 380731720    0    0     0     0 2884 2407  1  1 98  0  0  0
 1  0      0 34056780 1550312 380731720    0    0     0     0 3286 2476  2  1 98  0  0  0
 2  0      0 34041196 1550312 380731720    0    0     0     0 3000 2446  1  1 98  0  0  0
 1  0      0 34045844 1550316 380731724    0    0     0    48 3213 2480  1  1 97  0  0  0
 1  0      0 34062956 1550316 380731724    0    0     0    20 3099 2425  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34055868 1550316 380731724    0    0     0     0 2955 2347  2  1 98  0  0  0
 1  0      0 34062000 1550316 380731728    0    0     0     0 3258 2579  1  1 98  0  0  0
 2  0      0 34072036 1550316 380731732    0    0     0     0 3098 2423  1  1 98  0  0  0
 1  0      0 34097844 1550320 380731732    0    0     0    52 5634 3451  2  1 97  0  0  0
 1  0      0 34079868 1550320 380731748    0    0     0    16 3095 2384  1  1 98  0  0  0
 1  0      0 34053156 1550320 380731748    0    0     0     0 3085 2526  1  1 98  0  0  0
 1  0      0 34056124 1550320 380731748    0    0     0 10536 3387 2611  2  1 98  0  0  0
 1  0      0 34075924 1550320 380731748    0    0     0     0 2875 2316  1  1 98  0  0  0
 2  0      0 34056796 1550320 380731752    0    0     0    36 3335 2534  1  1 97  0  0  0
 1  0      0 34082196 1550320 380731756    0    0     0     0 5323 3568  2  1 97  0  0  0
 1  0      0 34063296 1550320 380731756    0    0     0     0 2874 2358  2  1 98  0  0  0
 2  0      0 34077464 1550320 380731756    0    0     0     0 3157 2463  1  1 98  0  0  0
 1  0      0 34038184 1550320 380731756    0    0     0     0 2852 2438  1  1 98  0  0  0
 2  0      0 34054436 1550324 380731756    0    0     0    24 3159 2548  2  1 97  0  0  0
 1  0      0 34080824 1550324 380731760    0    0     0   112 3064 2418  1  1 98  0  0  0
 1  0      0 34087400 1550332 380731764    0    0     0  7232 3176 2502  1  1 98  0  0  0
 1  0      0 34079364 1550332 380731768    0    0     0     0 3086 2481  2  1 98  0  0  0
 1  0      0 34089012 1550332 380731772    0    0     0     0 3047 2462  2  1 98  0  0  0
 2  0      0 34075220 1550340 380731764    0    0     0    24 3091 2456  1  1 98  0  0  0
 1  0      0 34101476 1550340 380731776    0    0     0   304 3087 2475  1  1 97  0  0  0
 1  0      0 34110816 1550340 380731696    0    0     0     0 3050 2541  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34124500 1550344 380731696    0    0     0    80 5804 3514  1  1 97  0  0  0
 1  0      0 34114888 1550344 380731704    0    0     0     0 3120 2433  1  1 98  0  0  0
 1  0      0 34113008 1550352 380731704    0    0     0    52 3345 2432  2  1 97  0  0  0
 2  0      0 34101160 1550352 380731704    0    0     0    44 3045 2389  1  1 97  0  0  0
 1  0      0 34118780 1550352 380731704    0    0     0     0 3276 2594  1  1 98  0  0  0
 1  0      0 34110492 1550352 380731704    0    0     0     0 3336 2446  1  1 98  0  0  0
 1  0      0 34129696 1550352 380731704    0    0     0     0 2797 2301  2  1 98  0  0  0
 1  0      0 34150836 1550356 380731712    0    0     0    36 3199 2657  1  1 97  0  0  0
 2  0      0 34152172 1550356 380731732    0    0     0     0 5287 3349  1  1 97  0  0  0
 1  0      0 34161620 1550356 380731736    0    0     0     0 3226 2485  2  1 97  0  0  0
 1  0      0 34167800 1550356 380731736    0    0     0     0 3290 2401  1  1 98  0  0  0
 1  0      0 34175588 1550356 380731740    0    0     0     0 3049 2440  1  1 98  0  0  0
 1  0      0 34161152 1550356 380731744    0    0     0    24 2964 2496  2  1 98  0  0  0
 1  0      0 34174940 1550356 380731744    0    0     0    12 2937 2348  2  1 98  0  0  0
 2  0      0 34163088 1550356 380731744    0    0     0     0 3196 2464  1  1 97  0  0  0
 1  0      0 34158668 1550356 380731744    0    0     0     0 3304 2508  1  1 98  0  0  0
 1  0      0 34146320 1550356 380731752    0    0     0     0 3033 2478  2  1 98  0  0  0
 1  0      0 34114532 1550360 380731752    0    0     0    36 2981 2376  1  1 98  0  0  0
 1  0      0 34135888 1550360 380731756    0    0     0     0 2989 2397  1  1 98  0  0  0
 2  0      0 34137924 1550360 380731756    0    0     0  9900 3250 2631  2  1 97  0  0  0
 1  0      0 34144428 1550360 380731760    0    0     0     0 3342 2517  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34167644 1550360 380731760    0    0     0     0 3070 2420  1  1 98  0  0  0
 1  0      0 34165404 1550364 380731756    0    0     0    24 2895 2389  2  1 98  0  0  0
 1  0      0 34184632 1550364 380731768    0    0     0     0 2903 2356  2  1 98  0  0  0
 2  0      0 34139992 1550364 380731768    0    0     0     8 3143 2558  1  1 98  0  0  0
 1  0      0 34123120 1550364 380731768    0    0     0     0 3503 2577  1  1 97  0  0  0
 1  0      0 34159048 1550364 380731768    0    0     0     0 2921 2448  2  1 98  0  0  0
 1  0      0 34141840 1550372 380731768    0    0     0    36 3008 2376  1  1 98  0  0  0
 1  0      0 34096732 1550372 380731776    0    0     0    56 6311 3641  2  1 97  0  0  0
 1  0      0 34129220 1550372 380731776    0    0     0    36 3031 2430  2  1 98  0  0  0
 2  0      0 34130040 1550372 380731780    0    0     0     0 3307 2456  2  1 97  0  0  0
 1  0      0 34150872 1550372 380731788    0    0     0    92 3168 2484  1  1 98  0  0  0
 1  0      0 34125596 1550376 380731788    0    0     0    48 2901 2506  1  1 98  0  0  0
 1  0      0 34150000 1550376 380731784    0    0     0     0 4574 2991  2  1 97  0  0  0
 1  0      0 34167772 1550376 380731784    0    0     0    40 3986 2749  1  1 97  0  0  0
 2  0      0 34148420 1550376 380731792    0    0     0     0 3270 2533  1  1 97  0  0  0
 1  0      0 34140728 1550376 380731792    0    0     0     0 3150 2600  2  1 98  0  0  0
 1  0      0 34156700 1550380 380731788    0    0     0    36 2899 2346  1  1 98  0  0  0
 1  0      0 34155972 1550380 380731796    0    0     0     0 2898 2387  1  1 98  0  0  0
 1  0      0 34140552 1550380 380731796    0    0     0     0 2999 2409  2  1 98  0  0  0
 2  0      0 34149132 1550380 380731796    0    0     0     0 3222 2502  2  1 98  0  0  0
 1  0      0 34137676 1550380 380731800    0    0     0     0 3087 2445  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 34145156 1550380 380731816    0    0     0    24 2936 2410  1  1 98  0  0  0
 1  0      0 34157380 1550380 380731816    0    0     0     0 2873 2392  2  1 98  0  0  0
 1  0      0 34163604 1550380 380731820    0    0     0    16 3012 2450  1  1 98  0  0  0
 1  0      0 34157028 1550380 380731824    0    0     0     0 3215 2684  1  1 98  0  0  0
 2  0      0 34136300 1550380 380731828    0    0     0     0 5276 3275  2  1 97  0  0  0
 1  0      0 34135148 1550384 380731828    0    0     0    36 3105 2411  2  1 98  0  0  0
 1  0      0 34106624 1550384 380731828    0    0     0     0 2982 2489  1  1 98  0  0  0
 1  0      0 34121172 1550384 380731828    0    0     0     0 3063 2718  2  1 98  0  0  0
 1  0      0 34098536 1550384 380731828    0    0     0     0 3004 2387  2  1 98  0  0  0
 2  0      0 34076904 1550384 380731832    0    0     0     0 3067 2446  1  1 97  0  0  0
 1  0      0 34097796 1550388 380731832    0    0     0    24 3095 2577  1  1 98  0  0  0
 1  0      0 34128044 1550388 380731848    0    0     0     0 4872 3172  2  1 97  0  0  0
 1  0      0 34118032 1550388 380731840    0    0     0     0 3126 2598  1  1 98  0  0  0
 1  0      0 34136276 1550388 380731844    0    0     0     0 3178 2477  1  1 98  0  0  0
 2  0      0 34122316 1550388 380731844    0    0     0     0 3221 2670  2  1 98  0  0  0
 1  0      0 34137560 1550392 380731848    0    0     0    24 3119 2389  1  1 97  0  0  0
 1  0      0 34116792 1550392 380731848    0    0     0 12056 3066 2620  1  1 98  0  0  0
 1  0      0 34134936 1550392 380731848    0    0     0    44 2949 2447  1  1 98  0  0  0
 1  0      0 34126464 1550392 380731852    0    0     0     0 3074 2483  2  1 98  0  0  0
 3  0      0 34109528 1550392 380731852    0    0     0     0 2997 2408  1  1 98  0  0  0
 1  0      0 34152040 1550396 380731852    0    0     0    68 3207 2463  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34111784 1550396 380731856    0    0     0    48 3000 2431  2  1 98  0  0  0
 1  0      0 34112624 1550396 380731856    0    0     0    96 2872 2437  1  1 98  0  0  0
 1  0      0 34131356 1550396 380731856    0    0     0     8 3190 2479  1  1 98  0  0  0
 3  0      0 34139308 1550396 380731856    0    0     0     0 3118 2394  2  1 97  0  0  0
 2  0      0 34116728 1550396 380731868    0    0     0     0 2997 2389  2  1 97  0  0  0
 1  0      0 34153488 1550400 380731872    0    0     0    36 3046 2503  1  1 98  0  0  0
 1  0      0 34127868 1550400 380731876    0    0     0     0 2909 2400  1  1 98  0  0  0
 1  0      0 34120176 1550400 380731876    0    0     0    32 3024 2445  2  1 98  0  0  0
 1  0      0 34120568 1550400 380731876    0    0     0     0 2927 2310  1  1 98  0  0  0
 2  0      0 34121644 1550400 380731876    0    0     0     0 3117 2535  1  1 97  0  0  0
 1  0      0 34148552 1550404 380731876    0    0     0    32 3139 2518  2  1 98  0  0  0
 1  0      0 34171452 1550404 380731880    0    0     0     0 5203 3347  2  1 97  0  0  0
 1  0      0 34150668 1550404 380731888    0    0     0    16 3091 2483  1  1 98  0  0  0
 1  0      0 34137460 1550404 380731888    0    0     0     0 3067 2524  2  1 98  0  0  0
 2  0      0 34159344 1550404 380731896    0    0     0     0 5216 3349  2  1 97  0  0  0
 1  0      0 34143500 1550412 380731900    0    0     0    36 3355 2515  1  1 98  0  0  0
 1  0      0 34156100 1550412 380731900    0    0     0     0 5352 3440  1  1 97  0  0  0
 1  0      0 34106804 1550412 380731904    0    0     0     0 3256 2578  2  1 98  0  0  0
 1  0      0 34073792 1550412 380731904    0    0     0     0 2976 2329  1  1 98  0  0  0
 1  0      0 34083204 1550412 380731912    0    0     0     0 3070 2439  1  1 98  0  0  0
 1  0      0 34102556 1550412 380731912    0    0     0    24 5381 3434  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34131948 1550412 380731912    0    0     0     0 3069 2487  2  1 98  0  0  0
 1  0      0 34104492 1550412 380731916    0    0     0     0 3313 2529  1  1 98  0  0  0
 1  0      0 34107396 1550412 380731916    0    0     0     0 2948 2453  2  1 98  0  0  0
 1  0      0 34099104 1550412 380731916    0    0     0     0 2831 2337  2  1 98  0  0  0
 1  0      0 34098348 1550416 380731916    0    0     0    24 3230 2545  1  1 97  0  0  0
 1  0      0 34080924 1550416 380731920    0    0     0     4 5713 3524  2  1 97  0  0  0
 1  0      0 34095636 1550416 380731928    0    0     0    44 3131 2477  2  1 98  0  0  0
 1  0      0 34100220 1550416 380731932    0    0     0     0 5025 3079  2  1 97  0  0  0
 1  0      0 34098372 1550416 380731936    0    0     0     0 3444 2801  1  1 98  0  0  0
 2  0      0 34059012 1550416 380731936    0    0     0    48 3133 2439  2  1 97  0  0  0
 1  0      0 34054072 1550416 380731936    0    0     0     0 2985 2388  2  1 98  0  0  0
 1  0      0 34084816 1550416 380731936    0    0     0    16 3297 2474  1  1 98  0  0  0
 1  0      0 34067116 1550416 380731944    0    0     0     0 3045 2496  1  1 98  0  0  0
 1  0      0 34094316 1550416 380731948    0    0     0     0 3009 2398  2  1 98  0  0  0
 2  0      0 34097224 1550416 380731876    0    0     0    64 3272 2448  1  1 97  0  0  0
 1  0      0 34090620 1550416 380731936    0    0     0     0 5393 3489  1  1 97  0  0  0
 1  0      0 34116640 1550416 380731940    0    0     0    12 3146 2544  2  1 98  0  0  0
 1  0      0 34107048 1550416 380731940    0    0     0     0 2954 2324  1  1 98  0  0  0
 1  0      0 34094776 1550416 380731948    0    0     0     0 2814 2397  1  1 98  0  0  0
 1  0      0 34081648 1550420 380731952    0    0     0    36 2978 2433  2  1 98  0  0  0
 1  0      0 34107888 1550420 380731956    0    0     0   132 3194 2518  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34127612 1550420 380731960    0    0     0 15224 3375 2697  1  1 97  0  0  0
 1  0      0 34115588 1550420 380731960    0    0     0    44 3022 2400  1  1 98  0  0  0
 1  0      0 34135592 1550420 380731960    0    0     0     0 3049 2466  2  1 98  0  0  0
 1  0      0 34124088 1550428 380731964    0    0     0    40 2976 2436  1  1 98  0  0  0
 2  0      0 34140608 1550428 380731972    0    0     0     0 3640 2927  1  1 98  0  0  0
 1  0      0 34134864 1550428 380731972    0    0     0     0 3806 2621  1  1 98  0  0  0
 1  0      0 34110168 1550428 380731976    0    0     0     0 3284 2532  1  1 98  0  0  0
 1  0      0 34118532 1550428 380731976    0    0     0     0 3345 2626  1  1 98  0  0  0
 1  0      0 34111980 1550432 380731976    0    0     0    24 3362 2533  1  1 98  0  0  0
 2  0      0 34097800 1550432 380731984    0    0     0     0 3437 3177  2  1 97  0  0  0
 1  0      0 34109048 1550432 380731984    0    0     0     0 3981 4169  2  1 97  0  0  0
 1  0      0 34119476 1550432 380731984    0    0     0     0 3522 2655  1  1 98  0  0  0
 1  0      0 34107176 1550432 380731984    0    0     0     0 3249 2544  1  1 98  0  0  0
 1  0      0 34116872 1550436 380731988    0    0     0    20 3346 2539  1  1 98  0  0  0
 2  0      0 34094264 1550436 380732000    0    0     0     0 4943 3324  1  1 97  0  0  0
 1  0      0 34123572 1550436 380731992    0    0     0     0 4552 3086  1  1 97  0  0  0
 1  0      0 34137112 1550440 380731992    0    0     0    40 3516 4369  2  0 98  0  0  0
 1  0      0 34119252 1550440 380731992    0    0     0     0 3487 2851  1  1 98  0  0  0
 1  0      0 34102988 1550448 380732000    0    0     0    48 3304 2548  1  1 98  0  0  0
 2  0      0 34089980 1550448 380732000    0    0     0     0 3594 2681  1  1 98  0  0  0
 1  0      0 34110172 1550448 380732004    0    0     0     0 6213 3618  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34088712 1550448 380732004    0    0     0     0 3466 2550  1  1 98  0  0  0
 1  0      0 34077960 1550448 380732016    0    0     0     0 3511 3828  2  1 98  0  0  0
 1  0      0 34104884 1550448 380732016    0    0     0    20 3662 3586  2  1 98  0  0  0
 2  0      0 34091744 1550448 380732016    0    0     0     0 3243 2527  1  1 98  0  0  0
 1  0      0 34126208 1550448 380732016    0    0     0     0 3765 2642  1  1 97  0  0  0
 1  0      0 34108224 1550448 380732016    0    0     0     8 3833 2566  1  1 97  0  0  0
 2  0      0 34087340 1550448 380732020    0    0     0     0 3485 2653  1  1 98  0  0  0
 1  0      0 34116316 1550448 380732024    0    0     0    32 3355 3127  2  1 98  0  0  0
 1  0      0 34117352 1550448 380732024    0    0     0    44 3569 4037  2  1 98  0  0  0
 2  0      0 34117004 1550448 380732028    0    0     0   152 3577 2664  1  1 97  0  0  0
 1  0      0 34099744 1550452 380732028    0    0     0    36 3651 2688  1  1 98  0  0  0
 1  0      0 34115888 1550452 380732032    0    0     0     0 5830 3512  1  1 97  0  0  0
 1  0      0 34141356 1550452 380732040    0    0     0    52 3398 2570  1  1 98  0  0  0
 1  0      0 34090984 1550452 380732040    0    0     0     0 3411 2605  1  1 98  0  0  0
 2  0      0 34087572 1550452 380732044    0    0     0     0 3841 4517  2  0 97  0  0  0
 1  0      0 34108016 1550452 380732168    0    0     0    24 3852 3217  1  1 98  0  0  0
 1  0      0 34089396 1550452 380732168    0    0     0     0 3300 2521  1  1 98  0  0  0
 1  0      0 34107776 1550456 380732172    0    0     0    40 3315 2552  1  1 98  0  0  0
 1  0      0 34106780 1550456 380732172    0    0     0     0 3356 2638  1  1 98  0  0  0
 2  0      0 34092704 1550456 380732172    0    0     0     0 5690 3660  1  1 97  0  0  0
 2  0      0 34094656 1550456 380732172    0    0     0     0 3724 2790  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 34095028 1550456 380732180    0    0     0     0 3608 3103  1  1 98  0  0  0
 1  0      0 34095124 1550464 380732180    0    0     0    20 3856 4818  2  0 98  0  0  0
 1  0      0 34120248 1550464 380732184    0    0     0     0 3458 2577  1  1 98  0  0  0
 1  0      0 34078416 1550464 380732184    0    0     0 12836 3772 2773  1  1 98  0  0  0
