timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/26 07:20:29.741, 0, 0 %, 0 MiB, 94.60 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:29.746, 1, 0 %, 0 MiB, 92.59 W, 2317 MHz, 12481 MHz, 41
2026/09/26 07:20:29.999, 0, 0 %, 595 MiB, 95.64 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:29.999, 1, 0 %, 3 MiB, 95.65 W, 2317 MHz, 12481 MHz, 41
2026/09/26 07:20:30.249, 0, 1 %, 595 MiB, 95.87 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:30.249, 1, 0 %, 3 MiB, 95.66 W, 2317 MHz, 12481 MHz, 41
2026/09/26 07:20:30.500, 0, 0 %, 595 MiB, 95.95 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:30.500, 1, 0 %, 3 MiB, 93.80 W, 2130 MHz, 12481 MHz, 41
2026/09/26 07:20:30.750, 0, 0 %, 595 MiB, 95.87 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:30.750, 1, 0 %, 3 MiB, 86.47 W, 2130 MHz, 12481 MHz, 40
2026/09/26 07:20:31.000, 0, 5 %, 883 MiB, 93.11 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:31.000, 1, 0 %, 3 MiB, 71.39 W, 487 MHz, 12481 MHz, 39
2026/09/26 07:20:31.250, 0, 0 %, 1267 MiB, 93.13 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:31.250, 1, 0 %, 851 MiB, 68.59 W, 487 MHz, 12481 MHz, 40
2026/09/26 07:20:31.500, 0, 0 %, 1331 MiB, 93.07 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:31.500, 1, 5 %, 1299 MiB, 70.15 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:31.750, 0, 0 %, 2355 MiB, 93.25 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:31.750, 1, 3 %, 1299 MiB, 77.54 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:32.001, 0, 5 %, 2355 MiB, 93.67 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:32.001, 1, 0 %, 1299 MiB, 88.71 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:32.251, 0, 1 %, 3347 MiB, 93.59 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:32.251, 1, 0 %, 1299 MiB, 92.66 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:32.501, 0, 1 %, 3347 MiB, 93.65 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:32.501, 1, 0 %, 1299 MiB, 92.26 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:32.751, 0, 1 %, 3347 MiB, 93.46 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:32.751, 1, 0 %, 1299 MiB, 92.21 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:33.001, 0, 1 %, 3347 MiB, 93.08 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:33.001, 1, 0 %, 1299 MiB, 92.15 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:33.251, 0, 1 %, 3347 MiB, 92.95 W, 2355 MHz, 12481 MHz, 40
2026/09/26 07:20:33.251, 1, 0 %, 1299 MiB, 92.14 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:33.501, 0, 1 %, 3347 MiB, 92.88 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:33.501, 1, 0 %, 1299 MiB, 92.14 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:33.751, 0, 1 %, 3347 MiB, 92.91 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:33.751, 1, 0 %, 1299 MiB, 92.14 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:34.001, 0, 1 %, 3347 MiB, 92.85 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:34.001, 1, 0 %, 1299 MiB, 92.14 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:34.251, 0, 1 %, 3347 MiB, 92.82 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:34.252, 1, 0 %, 1299 MiB, 90.46 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:34.502, 0, 1 %, 5075 MiB, 93.14 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:34.502, 1, 0 %, 3315 MiB, 91.25 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:34.752, 0, 4 %, 5075 MiB, 93.26 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:34.752, 1, 3 %, 3315 MiB, 91.32 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:35.002, 0, 1 %, 5075 MiB, 93.46 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:35.002, 1, 0 %, 3315 MiB, 91.37 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:35.252, 0, 1 %, 5075 MiB, 93.44 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:35.252, 1, 0 %, 3315 MiB, 92.24 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:35.502, 0, 2 %, 5075 MiB, 93.24 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:35.502, 1, 0 %, 3315 MiB, 91.88 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:35.752, 0, 1 %, 5075 MiB, 93.13 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:35.752, 1, 0 %, 3315 MiB, 91.88 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:36.002, 0, 0 %, 5075 MiB, 93.03 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:36.002, 1, 0 %, 3315 MiB, 91.88 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:36.252, 0, 0 %, 5075 MiB, 92.97 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:36.252, 1, 0 %, 3315 MiB, 91.88 W, 2317 MHz, 12481 MHz, 40
2026/09/26 07:20:36.502, 0, 0 %, 5075 MiB, 92.74 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:36.502, 1, 0 %, 3315 MiB, 91.42 W, 2317 MHz, 12481 MHz, 39
2026/09/26 07:20:36.753, 0, 0 %, 5075 MiB, 92.56 W, 2355 MHz, 12481 MHz, 39
2026/09/26 07:20:36.753, 1, 0 %, 3315 MiB, 91.42 W, 2317 MHz, 12481 MHz, 39
