03:56:13.915	C	cpu0 874450 7990 113864 142294415 33781 0 260723 0 0 0
03:56:13.915	C	cpu1 43294475 23154 4772928 95249207 35341 0 11714 0 0 0
03:56:13.915	C	cpu2 950082 6968 87139 142473481 17562 0 11398 0 0 0
03:56:13.915	C	cpu3 2040639 7100 165619 141191110 35923 0 9284 0 0 0
03:56:13.915	C	cpu4 34995448 17382 1712717 106645707 40000 0 5903 0 0 0
03:56:13.915	C	cpu5 1194467 6449 99591 142205562 18097 0 4741 0 0 0
03:56:13.915	C	cpu6 470959 701 57782 142962498 7131 0 2471 0 0 0
03:56:13.915	C	cpu7 383320 267 44228 143094822 4401 0 1479 0 0 0
03:56:13.915	C	cpu8 423627 492 73542 143041105 8680 0 1217 0 0 0
03:56:13.915	C	cpu9 469810 818 79749 142998047 8698 0 1354 0 0 0
03:56:13.915	C	cpu10 327824 273 50696 143195357 5079 0 618 0 0 0
03:56:13.915	C	cpu11 305261 183 43718 143234094 3321 0 374 0 0 0
03:56:13.915	C	cpu12 782200 2764 130821 142606738 14763 0 2292 0 0 0
03:56:13.915	C	cpu13 485517 1674 84015 142978791 9343 0 1420 0 0 0
03:56:13.915	C	cpu14 397535 143 67293 142762868 4295 0 25227 0 0 0
03:56:13.915	C	cpu15 319117 125 53492 143205464 3478 0 982 0 0 0
03:56:13.915	C	cpu16 412354 2101 40230 143052385 26211 0 1105 0 0 0
03:56:13.915	C	cpu17 11134669 4396 2106889 130258915 25693 0 1497 0 0 0
03:56:13.915	C	cpu18 347790 459 33305 143148909 17982 0 725 0 0 0
03:56:13.915	C	cpu19 403823 3841 42648 143024632 43521 0 804 0 0 0
03:56:13.915	C	cpu20 8049452 3574 462785 134995910 25931 0 1185 0 0 0
03:56:13.915	C	cpu21 390115 1956 35564 143096646 19862 0 611 0 0 0
03:56:13.915	C	cpu22 319856 70 27163 143210728 8399 0 289 0 0 0
03:56:13.915	C	cpu23 283996 32 22625 143267741 3555 0 173 0 0 0
03:56:13.915	C	cpu24 308765 130 40542 143229955 8084 0 488 0 0 0
03:56:13.915	C	cpu25 301561 130 41131 143235023 9813 0 328 0 0 0
03:56:13.915	C	cpu26 286754 75 38753 143258870 6904 0 207 0 0 0
03:56:13.915	C	cpu27 271760 99 35126 143281321 4631 0 151 0 0 0
03:56:13.915	C	cpu28 309353 324 38436 143219146 21131 0 189 0 0 0
03:56:13.915	C	cpu29 288480 175 34352 143251869 15367 0 132 0 0 0
03:56:13.915	C	cpu30 248158 64 27415 143311803 6541 0 85 0 0 0
03:56:13.915	C	cpu31 156728 55 119198 143314734 4128 0 108 0 0 0
03:56:13.915	N	6815561511	4953018505
03:56:13.915	SH	HI	
03:56:13.915	SH	TIMER	
03:56:13.915	SH	NET_TX	
03:56:13.915	SH	NET_RX	
03:56:13.915	SH	BLOCK	
03:56:13.915	SH	IRQ_POLL	
03:56:13.915	SH	TASKLET	
03:56:13.915	SH	SCHED	
03:56:13.915	SH	HRTIMER	
03:56:13.915	SH	RCU	
03:56:13.915	DH	0	0	POLL
03:56:13.915	DH	0	1	C1
03:56:13.915	DH	0	2	C2
03:56:13.915	DH	0	3	C3
03:56:13.915	DH	1	0	POLL
03:56:13.915	DH	1	1	C1
03:56:13.915	DH	1	2	C2
03:56:13.915	DH	1	3	C3
03:56:13.915	DH	2	0	POLL
03:56:13.915	DH	2	1	C1
03:56:13.915	DH	2	2	C2
03:56:13.915	DH	2	3	C3
03:56:13.915	DH	3	0	POLL
03:56:13.915	DH	3	1	C1
03:56:13.915	DH	3	2	C2
03:56:13.915	DH	3	3	C3
03:56:13.915	DH	4	0	POLL
03:56:13.915	DH	4	1	C1
03:56:13.915	DH	4	2	C2
03:56:13.915	DH	4	3	C3
03:56:13.915	DH	5	0	POLL
03:56:13.915	DH	5	1	C1
03:56:13.915	DH	5	2	C2
03:56:13.915	DH	5	3	C3
03:56:13.915	DH	6	0	POLL
03:56:13.915	DH	6	1	C1
03:56:13.915	DH	6	2	C2
03:56:13.915	DH	6	3	C3
03:56:13.915	DH	7	0	POLL
03:56:13.915	DH	7	1	C1
03:56:13.915	DH	7	2	C2
03:56:13.915	DH	7	3	C3
03:56:13.915	DH	8	0	POLL
03:56:13.915	DH	8	1	C1
03:56:13.915	DH	8	2	C2
03:56:13.915	DH	8	3	C3
03:56:13.915	DH	9	0	POLL
03:56:13.915	DH	9	1	C1
03:56:13.915	DH	9	2	C2
03:56:13.915	DH	9	3	C3
03:56:13.915	DH	10	0	POLL
03:56:13.915	DH	10	1	C1
03:56:13.915	DH	10	2	C2
03:56:13.915	DH	10	3	C3
03:56:13.915	DH	11	0	POLL
03:56:13.915	DH	11	1	C1
03:56:13.915	DH	11	2	C2
03:56:13.915	DH	11	3	C3
03:56:13.915	DH	12	0	POLL
03:56:13.915	DH	12	1	C1
03:56:13.915	DH	12	2	C2
03:56:13.915	DH	12	3	C3
03:56:13.915	DH	13	0	POLL
03:56:13.915	DH	13	1	C1
03:56:13.915	DH	13	2	C2
03:56:13.915	DH	13	3	C3
03:56:13.915	DH	14	0	POLL
03:56:13.915	DH	14	1	C1
03:56:13.915	DH	14	2	C2
03:56:13.915	DH	14	3	C3
03:56:13.915	DH	15	0	POLL
03:56:13.915	DH	15	1	C1
03:56:13.915	DH	15	2	C2
03:56:13.915	DH	15	3	C3
03:56:13.915	DH	16	0	POLL
03:56:13.915	DH	16	1	C1
03:56:13.915	DH	16	2	C2
03:56:13.915	DH	16	3	C3
03:56:13.915	DH	17	0	POLL
03:56:13.915	DH	17	1	C1
03:56:13.915	DH	17	2	C2
03:56:13.915	DH	17	3	C3
03:56:13.915	DH	18	0	POLL
03:56:13.915	DH	18	1	C1
03:56:13.915	DH	18	2	C2
03:56:13.915	DH	18	3	C3
03:56:13.915	DH	19	0	POLL
03:56:13.915	DH	19	1	C1
03:56:13.915	DH	19	2	C2
03:56:13.915	DH	19	3	C3
03:56:13.915	DH	20	0	POLL
03:56:13.915	DH	20	1	C1
03:56:13.915	DH	20	2	C2
03:56:13.915	DH	20	3	C3
03:56:13.915	DH	21	0	POLL
03:56:13.915	DH	21	1	C1
03:56:13.915	DH	21	2	C2
03:56:13.915	DH	21	3	C3
03:56:13.915	DH	22	0	POLL
03:56:13.915	DH	22	1	C1
03:56:13.915	DH	22	2	C2
03:56:13.915	DH	22	3	C3
03:56:13.915	DH	23	0	POLL
03:56:13.915	DH	23	1	C1
03:56:13.915	DH	23	2	C2
03:56:13.915	DH	23	3	C3
03:56:13.915	DH	24	0	POLL
03:56:13.915	DH	24	1	C1
03:56:13.915	DH	24	2	C2
03:56:13.915	DH	24	3	C3
03:56:13.915	DH	25	0	POLL
03:56:13.915	DH	25	1	C1
03:56:13.915	DH	25	2	C2
03:56:13.915	DH	25	3	C3
03:56:13.915	DH	26	0	POLL
03:56:13.915	DH	26	1	C1
03:56:13.915	DH	26	2	C2
03:56:13.915	DH	26	3	C3
03:56:13.915	DH	27	0	POLL
03:56:13.915	DH	27	1	C1
03:56:13.915	DH	27	2	C2
03:56:13.915	DH	27	3	C3
03:56:13.915	DH	28	0	POLL
03:56:13.915	DH	28	1	C1
03:56:13.915	DH	28	2	C2
03:56:13.915	DH	28	3	C3
03:56:13.915	DH	29	0	POLL
03:56:13.915	DH	29	1	C1
03:56:13.915	DH	29	2	C2
03:56:13.915	DH	29	3	C3
03:56:13.915	DH	30	0	POLL
03:56:13.915	DH	30	1	C1
03:56:13.915	DH	30	2	C2
03:56:13.915	DH	30	3	C3
03:56:13.915	DH	31	0	POLL
03:56:13.915	DH	31	1	C1
03:56:13.915	DH	31	2	C2
03:56:13.915	DH	31	3	C3
03:56:13.915	H	hwmon0:r8169_0_800:00/temp1_input=53000,hwmon1:nvme/temp1_input=50850,hwmon1:nvme/temp2_input=50850,hwmon1:nvme/temp3_input=56850,hwmon2:nvme/temp1_input=49850,hwmon3:k10temp/temp1_input=62750,hwmon3:k10temp/temp3_input=58750,hwmon3:k10temp/temp4_input=49625,hwmon4:spd5118/temp1_input=49000,hwmon5:spd5118/temp1_input=49000,hwmon6:spd5118/temp1_input=47500,hwmon7:spd5118/temp1_input=43750,hwmon9:amdgpu/power1_input=23000,hwmon9:amdgpu/temp1_input=49000
03:56:13.915	P	69902	VmLck=0,VmPin=0,VmRSS=34456,AnonHugePages=0,Shared_Hugetlb=0,Swap=0,Locked=0
03:56:14.165	C	cpu0 874450 7990 113864 142294440 33781 0 260723 0 0 0
03:56:14.165	C	cpu1 43294478 23154 4772948 95249209 35341 0 11714 0 0 0
03:56:14.165	C	cpu2 950082 6968 87139 142473506 17562 0 11398 0 0 0
03:56:14.165	C	cpu3 2040639 7100 165619 141191135 35923 0 9284 0 0 0
03:56:14.165	C	cpu4 34995450 17382 1712720 106645727 40000 0 5903 0 0 0
03:56:14.165	C	cpu5 1194467 6449 99591 142205586 18097 0 4741 0 0 0
03:56:14.165	C	cpu6 470959 701 57782 142962523 7131 0 2471 0 0 0
03:56:14.165	C	cpu7 383320 267 44228 143094847 4401 0 1479 0 0 0
03:56:14.165	C	cpu8 423627 492 73542 143041130 8680 0 1217 0 0 0
03:56:14.165	C	cpu9 469810 818 79749 142998072 8698 0 1354 0 0 0
03:56:14.165	C	cpu10 327824 273 50696 143195382 5079 0 618 0 0 0
03:56:14.165	C	cpu11 305261 183 43718 143234119 3321 0 374 0 0 0
03:56:14.165	C	cpu12 782200 2764 130821 142606763 14763 0 2292 0 0 0
03:56:14.165	C	cpu13 485517 1674 84015 142978816 9343 0 1420 0 0 0
03:56:14.165	C	cpu14 397535 143 67293 142762893 4295 0 25227 0 0 0
03:56:14.165	C	cpu15 319117 125 53492 143205489 3478 0 982 0 0 0
03:56:14.165	C	cpu16 412355 2101 40231 143052409 26211 0 1105 0 0 0
03:56:14.165	C	cpu17 11134669 4396 2106889 130258940 25693 0 1497 0 0 0
03:56:14.165	C	cpu18 347790 459 33305 143148934 17982 0 725 0 0 0
03:56:14.165	C	cpu19 403823 3841 42648 143024657 43521 0 804 0 0 0
03:56:14.165	C	cpu20 8049452 3574 462785 134995935 25931 0 1185 0 0 0
03:56:14.165	C	cpu21 390115 1956 35564 143096671 19862 0 611 0 0 0
03:56:14.165	C	cpu22 319856 70 27163 143210753 8399 0 289 0 0 0
03:56:14.165	C	cpu23 283996 32 22625 143267766 3555 0 173 0 0 0
03:56:14.165	C	cpu24 308765 130 40542 143229980 8084 0 488 0 0 0
03:56:14.165	C	cpu25 301561 130 41131 143235048 9813 0 328 0 0 0
03:56:14.165	C	cpu26 286754 75 38753 143258895 6904 0 207 0 0 0
03:56:14.165	C	cpu27 271760 99 35126 143281346 4631 0 151 0 0 0
03:56:14.165	C	cpu28 309353 324 38436 143219171 21131 0 189 0 0 0
03:56:14.165	C	cpu29 288480 175 34352 143251894 15367 0 132 0 0 0
03:56:14.165	C	cpu30 248158 64 27415 143311828 6541 0 85 0 0 0
03:56:14.165	C	cpu31 156728 55 119198 143314758 4128 0 108 0 0 0
03:56:14.165	N	6815562937	4953018896
03:56:14.165	O	69902	run-gen-p71	1	241813457 34054 19	54283	0	3	20
03:56:14.165	S	TIMER	1:25,2:2,3:5,5:1,6:1,16:4,31:2
03:56:14.165	S	NET_RX	14:1
03:56:14.165	S	BLOCK	31:4
03:56:14.165	S	SCHED	0:74,1:13,2:12,3:10,4:7,5:7,6:4,7:13,9:11,11:4,12:4,13:4,14:3,15:19,16:4,24:11,26:3,28:4,31:7
03:56:14.165	S	RCU	0:1,1:53,2:15,3:9,4:23,5:14,6:4,7:14,9:18,10:3,11:6,12:2,13:5,14:4,15:19,16:10,24:8,26:3,28:5,30:1,31:7
03:56:14.165	D	0	1:17/1,2:689/3,3:199661/81
03:56:14.165	D	1	1:121/7,2:228/3,3:24083/6
03:56:14.165	D	2	2:18705/20,3:201405/50
03:56:14.165	D	3	0:73/2,2:14999/19,3:205344/35
03:56:14.165	D	4	0:259/7,2:8496/11,3:140157/17
03:56:14.165	D	5	0:75/2,2:16156/21,3:202195/35
03:56:14.165	D	6	2:6210/7,3:246657/30
03:56:14.165	D	7	2:13353/16,3:275782/35
03:56:14.165	D	8	3:213313/4
03:56:14.165	D	9	2:16340/18,3:215631/45
03:56:14.165	D	10	2:4995/5,3:192307/9
03:56:14.165	D	11	2:6991/7,3:190302/12
03:56:14.165	D	12	2:5990/6,3:191299/12
03:56:14.165	D	13	2:5992/6,3:191303/14
03:56:14.165	D	14	0:75/2,2:3996/4,3:238703/15
03:56:14.165	D	15	2:26186/28,3:170790/54
03:56:14.165	D	16	0:38/1,1:184/5,2:6057/27,3:269493/9
03:56:14.165	D	17	3:252778/39
03:56:14.165	D	18	3:302627/6
03:56:14.165	D	19	3:327302/4
03:56:14.165	D	20	3:240315/4
03:56:14.165	D	21	3:545292/4
03:56:14.165	D	22	3:611268/4
03:56:14.165	D	23	3:689302/4
03:56:14.165	D	24	0:36/1,2:13964/14,3:182251/26
03:56:14.165	D	25	3:437307/4
03:56:14.165	D	26	2:3995/4,3:192295/9
03:56:14.165	D	27	2:65/1,3:243493/9
03:56:14.165	D	28	2:5932/14,3:186296/10
03:56:14.165	D	29	3:209406/4
03:56:14.165	D	30	2:716/1,3:249219/5
03:56:14.165	D	31	1:9/1,2:8058/20,3:236857/13
03:56:14.165	V	nr_free_pages:-21691,nr_free_pages_blocks:-2048,nr_zone_active_anon:45983,nr_zone_inactive_file:17,nr_zone_write_pending:63,numa_hit:55369,numa_local:55369,nr_active_anon:45983,nr_inactive_file:17,nr_slab_reclaimable:20,nr_slab_unreclaimable:362,nr_anon_pages:43935,nr_mapped:42281,nr_file_pages:2036,nr_dirty:63,nr_shmem:2016,nr_dirtied:64,nr_written:1,nr_kernel_misc_reclaimable:-19086,nr_foll_pin_acquired:2016,nr_kernel_stack:-256,nr_page_table_pages:-294,nr_sec_page_table_pages:21,nr_iommu_pages:21,nr_dirty_threshold:-4334,nr_dirty_background_threshold:-2165,pgalloc_normal:59481,pgfree:9215,pgfault:56500,pgreuse:326
