 1700000 4666686 3715888 5092888 4689164 4811758 4480852 4762436 |  | 1784722433
 4924426 5157971 3675505 4429248 2956813 4780937 4269405 2246520 |  | 1784722435
 4387453 4084877 4736057 3338010 4602795 2039102 5221666 4179375 |  | 1784722437
 4781772 4723504 4709229 2054261 5000000 1886874 4665921 2088992 |  | 1784722439
 2376284 4351232 5012251 4668072 4702847 4537255 4900000 3901195 |  | 1784722441
 4942376 4743990 1897031 5024763 3081173 3823859 1963059 5200000 |  | 1784722443
 4724537 4949640 2866035 4689239 4700000 4695782 1694592 4807788 |  | 1784722445
 5094444 4887314 3100956 1900000 4694213 4700000 4715019 4571143 |  | 1784722447
 4700000 4854565 4901495 5134315 2391200 1754428 2134069 5008433 |  | 1784722449
 4709327 4716390 5074465 1893851 4835480 4679466 4674826 4613964 |  | 1784722451
 3481516 4700000 4696203 4631650 4657414 4570879 4700000 4862814 |  | 1784722453
 5103659 4799391 4704388 4914344 4395286 4981462 5047393 5190740 |  | 1784722455
 4796604 1820113 4739269 1743681 4873702 4676381 3252402 5090559 |  | 1784722457
 4682771 4680174 1900000 4415005 1900000 4639157 4668223 4777450 |  | 1784722459
 5200000 4724260 1957406 4815096 4814634 4810944 5200000 1900000 |  | 1784722461
 5195204 2598211 4580030 4685561 4925490 4771593 2805436 5153097 |  | 1784722463
 5007368 4712215 4705346 4767054 5137172 2811209 5022516 1550116 |  | 1784722465
 4736300 4618533 4668718 3755648 2770402 3256010 4910654 2405981 |  | 1784722467
 5056615 5136842 2152718 4683896 4703507 4693451 5009864 4647460 |  | 1784722469
 4806417 3694380 4810789 5188676 4255092 5122018 5109832 4937959 |  | 1784722471
 4983665 4964130 4765506 4488317 4026741 4604651 1664555 5009090 |  | 1784722473
 1827670 2375208 1900033 2063176 1795243 4792693 4672664 4606658 |  | 1784722476
 4712943 4970329 5110869 1800000 2873410 2135436 5131425 2803619 |  | 1784722478
 5191654 5200000 3343918 2274811 3670318 4485537 5170802 800000 |  | 1784722480
 3486254 4900897 5057030 4917449 4600000 2005535 2278663 3514639 |  | 1784722482
 3233500 5264400 1701367 2658242 3523794 2378883 1901433 3621791 |  | 1784722484
 1800000 4374247 5292179 4859467 4824174 1550069 1667690 2820418 |  | 1784722486
 5211619 1679905 2762599 1773607 2791290 4441430 1551213 5351264 |  | 1784722488
 5144877 4334733 1566393 4901484 1400000 1859535 5020217 4551417 |  | 1784722490
 2979470 1993431 2915429 5169747 5182661 1956375 4831489 5199858 |  | 1784722492
 2146689 1566649 4735632 5200000 5161098 1897373 5051926 2874106 |  | 1784722494
 1500169 4275049 5183690 3525827 5228222 1975684 800000 2242691 |  | 1784722496
 1766925 4770484 1483441 1851780 2240636 1483463 1597201 5180224 |  | 1784722498
 4253045 4569239 2505412 1500316 4915388 3654518 2183768 3857385 |  | 1784722500
 4741160 5015952 3135274 4783501 4777358 2780640 5195642 2069399 |  | 1784722502
 5233039 5300000 800000 800000 2517319 1903171 800000 1548817 |  | 1784722504
 5159597 5096024 2644761 4971674 5189311 1900000 1914187 1738637 |  | 1784722506
 4696257 4786474 1797063 1571188 800000 800000 5204749 800000 |  | 1784722508
 4581783 5053441 2621071 4753745 2202101 1836000 1383302 5261449 |  | 1784722510
 2303403 1501799 1886878 5266960 1943949 1483379 1718829 1753979 |  | 1784722512
 1617002 1566730 5211765 1694107 2472260 1879230 2514218 1515437 |  | 1784722514
 1780333 5184024 5249172 2489610 3681953 2635546 1973651 2330565 |  | 1784722516
 2675027 5115129 3604442 5199863 800000 2866904 3174546 5204939 |  | 1784722518
 1900000 4706200 5006593 5149640 5130441 3230742 4658225 4205991 |  | 1784722520
 5170878 5181990 5154312 4851153 3184154 3167694 5113135 5082496 |  | 1784722522
 1900000 5190413 1500421 5047158 4218246 5049503 5008527 1550904 |  | 1784722524
 2790169 5005967 3445646 1400954 1566869 5200000 4810563 1949036 |  | 1784722526
 4472231 4552230 5199633 4952328 2413934 1482792 4857645 3544237 |  | 1784722528
 5083689 1417509 1550960 3395828 5160179 4814822 5008556 2999176 |  | 1784722530
 5076092 5156354 800000 2886012 800000 1522041 5161983 2567583 |  | 1784722532
 5106667 1567119 2522900 4446617 5087701 5083750 2201542 4989626 |  | 1784722534
 5182299 1902166 2898034 1435149 3192830 2972261 2370100 3661325 |  | 1784722536
 3310334 5087586 4712632 4615323 2713088 1896828 5069268 4725569 |  | 1784722538
 1590719 4799849 1555525 4137427 5118702 4822245 2990531 1900000 |  | 1784722540
 5128630 5086384 1532473 5090108 2793061 5124520 1994418 3644125 |  | 1784722542
 1900000 4681356 1475625 4990607 1888762 5198880 2294209 5200000 |  | 1784722544
 3024721 5278170 800000 1700167 800000 5241175 4881103 1900821 |  | 1784722546
 3925902 1558383 2026262 2523196 1728115 4872525 4079611 5200000 |  | 1784722548
 5096844 5200000 5193154 800000 3836237 2233772 1484621 800000 |  | 1784722550
 5009516 5141339 5196843 5159523 5057692 2255233 800000 5019385 |  | 1784722552
 2086944 1400000 2361616 1763615 2094275 1730349 1483420 5099923 |  | 1784722554
 1547262 1991940 5200000 4812951 1561921 5181466 1466681 1483491 |  | 1784722556
 3494384 1812096 4273378 1681326 800000 5123129 4861465 4861428 |  | 1784722558
 2549300 5200000 2851855 1561405 2462152 2766841 1660858 5063130 |  | 1784722560
 3416640 5026512 2473326 5072273 4982675 5161209 5108847 5061327 |  | 1784722562
 2331305 1791243 4484326 1474035 5097710 5200000 2851203 1900000 |  | 1784722564
 1609999 5081088 3657715 2126649 1900837 3368088 3131994 5093962 |  | 1784722566
 2695331 4889549 4046616 5193432 2651285 3708442 1467526 1799718 |  | 1784722568
 5200000 2173091 4651402 1581890 3184102 2457441 1550110 4222469 |  | 1784722570
 4813154 1567105 3414820 2173314 4670325 4967393 4137218 5196377 |  | 1784722572
 2153018 5193257 1554381 5200000 4438069 4675711 4890937 1483303 |  | 1784722574
 5182555 1846476 3246170 3208577 2421675 4409029 1662480 5073430 |  | 1784722576
 4883177 2788873 5082517 4940096 3819523 1604287 1900000 4765032 |  | 1784722578
 2648466 5200000 2000000 4364139 2000000 3301883 4796345 1900000 |  | 1784722580
 1900000 1697310 5064265 1633036 800000 3196236 800000 5375054 |  | 1784722583
 4520313 5083503 4457604 1823170 1500000 1809191 2274758 1865586 |  | 1784722585
 4139613 5206575 2239533 2415698 1566307 1567533 3443536 2820698 |  | 1784722587
 1728440 2222920 5200000 2277489 5200000 5104294 800000 1954392 |  | 1784722589
 2580206 3482424 2048019 2238579 1957337 4849375 5217884 1568695 |  | 1784722591
 5111866 3546900 5058157 4838029 1975686 800000 3165413 1609552 |  | 1784722593
 2605213 4036476 1501966 1753648 1523727 5155009 3236722 2328509 |  | 1784722595
 5182541 4665533 4062211 1900000 5147895 5101390 3616423 1624595 |  | 1784722597
 1904834 1529912 5175307 4763265 4902966 4309040 1718900 4738916 |  | 1784722599
 3837872 4680515 4080998 4841848 3388667 1483501 4684278 5196871 |  | 1784722601
 4045504 1610743 5183953 2381754 4086751 4734652 5019476 2291408 |  | 1784722603
 4934749 2276009 3452624 3764222 1768226 1900000 1953819 5240564 |  | 1784722605
 5128151 5125451 2437104 2353179 5200000 5164631 1763593 3221015 |  | 1784722607
 1699637 2176657 2207319 1994334 1566617 1616104 1715898 5115978 |  | 1784722609
 3031133 3678535 1567592 1699366 2783730 2526703 5044142 5196813 |  | 1784722611
 5185894 1847098 5104666 4263511 1672782 2931868 1897501 5200000 |  | 1784722613
 1803173 5065329 5187220 5165418 1801419 2589879 1425935 3005801 |  | 1784722615
 3612338 3029474 4811812 3260456 1500000 2017254 5070934 5022706 |  | 1784722617
 4939380 5094936 5105662 1483545 1750669 1602496 1673335 5075292 |  | 1784722619
 3693480 4208132 1912629 2231449 2044565 1462723 3080638 5122764 |  | 1784722621
 5272222 2128743 4600000 4666263 4631134 4486482 4588093 5052992 |  | 1784722623
 4699468 4700047 4688234 4526898 4700000 4481332 4700000 4768104 |  | 1784722625
 3187570 5146081 2377765 1501094 1900000 1503319 5016126 4879218 |  | 1784722627
 3312286 1800000 3198211 4801143 4616363 1895539 3438565 5078143 |  | 1784722629
 1800665 4196672 1478109 3059310 1901585 5152314 2491268 5012763 |  | 1784722631
 4962417 4520616 2029663 1899347 5152448 2138607 4931914 1701864 |  | 1784722633
 3485812 5200000 1572801 800000 1853929 1556621 3359736 1466578 |  | 1784722635
 4858660 3341782 4720894 1825663 3465410 4778944 4679073 4314958 |  | 1784722637
 5101828 3228680 5081905 5042774 4979059 1627485 2519385 1882040 |  | 1784722639
 800000 1903259 5170782 4479429 2533633 2822391 3380013 5200139 |  | 1784722641
 1819731 3342561 800000 5080084 2044569 1482394 5200000 1773851 |  | 1784722643
 4855454 1519125 5200000 5223353 4763998 3745728 2445692 4601984 |  | 1784722645
 5180259 5178750 1466713 1566712 800000 3231901 3727252 5047479 |  | 1784722647
 3277679 2018434 1807762 4600000 5021714 2964332 2163589 1550098 |  | 1784722649
 4955834 5129609 5200000 5009144 4769598 1724187 2232226 800000 |  | 1784722651
 2872477 1889236 4896267 800000 2240202 1632117 5200000 2430126 |  | 1784722653
 2064737 5215405 3633145 3496160 5096891 2253871 2015605 4430306 |  | 1784722655
 4568059 4520331 4687116 4696600 4687148 4700061 4700024 4700000 |  | 1784722657
 4700000 4618261 4703404 4747445 4816312 4754887 4750995 4853957 |  | 1784722659
 4718384 4696034 4542847 4700000 4773860 4760947 4700000 4688894 |  | 1784722661
 4530202 4596395 4700062 4200867 4666408 4700000 4700000 4695399 |  | 1784722663
 4674074 4699710 4700000 4684014 4700000 4789330 4468644 4526035 |  | 1784722665
 4308794 4700000 4602936 4690498 4700000 4562644 4700000 4740354 |  | 1784722667
 4763538 4581436 5000000 1993808 4552087 4598292 5000000 4702367 |  | 1784722669
 4656698 4506021 4712247 4691095 4700638 4522384 4407138 4307143 |  | 1784722671
 4693832 4528178 4640155 4689198 4720656 4752027 4708585 4702827 |  | 1784722673
 5007277 4844283 1519547 2596339 5199510 4888175 5019105 1775588 |  | 1784722675
