timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 06:53:29.588, 0, 0 %, 0 MiB, 105.28 W, 2355 MHz, 12481 MHz, 42
2026/09/24 06:53:29.592, 1, 0 %, 0 MiB, 101.65 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:29.845, 0, 0 %, 595 MiB, 104.60 W, 2355 MHz, 12481 MHz, 42
2026/09/24 06:53:29.845, 1, 0 %, 3 MiB, 100.98 W, 2317 MHz, 12481 MHz, 43
2026/09/24 06:53:30.095, 0, 0 %, 595 MiB, 108.61 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:53:30.095, 1, 0 %, 3 MiB, 106.53 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:30.345, 0, 0 %, 595 MiB, 102.17 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:53:30.345, 1, 0 %, 3 MiB, 95.51 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:30.595, 0, 0 %, 595 MiB, 95.66 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:53:30.595, 1, 0 %, 3 MiB, 93.83 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:30.846, 0, 0 %, 1139 MiB, 94.58 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:53:30.846, 1, 0 %, 3 MiB, 92.93 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:31.096, 0, 2 %, 1267 MiB, 94.22 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:53:31.096, 1, 3 %, 1235 MiB, 93.79 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:31.346, 0, 0 %, 1331 MiB, 94.26 W, 2355 MHz, 12481 MHz, 41
2026/09/24 06:53:31.346, 1, 5 %, 1299 MiB, 93.92 W, 2317 MHz, 12481 MHz, 42
2026/09/24 06:53:31.596, 0, 0 %, 3347 MiB, 94.73 W, 2355 MHz, 12481 MHz, 41
