timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 13:56:03.672, 0, P5, 1590 MHz, 14001 MHz, 28.07 W, [N/A], 175.00 W, 56, 15 MiB, 0 %, 2, 8
2026/09/21 13:56:03.928, 0, P5, 1590 MHz, 14001 MHz, 28.07 W, [N/A], 175.00 W, 56, 15 MiB, 0 %, 2, 8
2026/09/21 13:56:04.204, 0, P5, 1590 MHz, 14001 MHz, 28.07 W, [N/A], 175.00 W, 56, 313 MiB, 0 %, 2, 8
2026/09/21 13:56:04.454, 0, P0, 1590 MHz, 14001 MHz, 19.82 W, [N/A], 175.00 W, 56, 313 MiB, 0 %, 5, 8
2026/09/21 13:56:04.705, 0, P0, 1590 MHz, 14001 MHz, 19.82 W, [N/A], 175.00 W, 56, 1177 MiB, 0 %, 5, 8
2026/09/21 13:56:04.956, 0, P0, 1590 MHz, 14001 MHz, 22.44 W, [N/A], 175.00 W, 56, 1433 MiB, 10 %, 5, 8
2026/09/21 13:56:05.207, 0, P0, 1590 MHz, 14001 MHz, 22.44 W, [N/A], 175.00 W, 56, 2009 MiB, 10 %, 5, 8
2026/09/21 13:56:05.459, 0, P0, 1590 MHz, 14001 MHz, 28.83 W, [N/A], 175.00 W, 56, 2553 MiB, 9 %, 5, 8
2026/09/21 13:56:05.710, 0, P0, 1590 MHz, 14001 MHz, 28.83 W, [N/A], 175.00 W, 56, 3097 MiB, 9 %, 5, 8
2026/09/21 13:56:05.961, 0, P0, 1597 MHz, 14001 MHz, 28.96 W, [N/A], 175.00 W, 56, 3673 MiB, 9 %, 5, 8
2026/09/21 13:56:06.212, 0, P0, 1597 MHz, 14001 MHz, 28.96 W, [N/A], 175.00 W, 56, 4217 MiB, 9 %, 5, 8
2026/09/21 13:56:06.463, 0, P0, 1597 MHz, 14001 MHz, 28.94 W, [N/A], 175.00 W, 56, 4857 MiB, 10 %, 5, 8
2026/09/21 13:56:06.714, 0, P0, 1597 MHz, 14001 MHz, 28.94 W, [N/A], 175.00 W, 56, 5401 MiB, 10 %, 5, 8
2026/09/21 13:56:06.965, 0, P0, 1597 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 56, 6009 MiB, 10 %, 5, 8
2026/09/21 13:56:07.216, 0, P0, 1597 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 56, 6585 MiB, 10 %, 5, 8
2026/09/21 13:56:07.467, 0, P0, 1597 MHz, 14001 MHz, 29.17 W, [N/A], 175.00 W, 56, 7161 MiB, 8 %, 5, 8
2026/09/21 13:56:07.718, 0, P0, 1597 MHz, 14001 MHz, 29.17 W, [N/A], 175.00 W, 56, 7769 MiB, 8 %, 5, 8
2026/09/21 13:56:07.969, 0, P0, 1590 MHz, 14001 MHz, 29.16 W, [N/A], 175.00 W, 56, 8313 MiB, 10 %, 5, 8
