ts,gpu0_mib,gpu1_mib,gpu2_mib,gpu3_mib
2026-08-31T18:17:53Z,48602,48026,48186,63770
2026-08-31T18:17:58Z,48602,48026,48186,63770
2026-08-31T18:18:03Z,48602,48058,48186,63770
2026-08-31T18:18:08Z,48602,48058,48186,63770
2026-08-31T18:18:13Z,48602,48058,48186,63866
2026-08-31T18:18:18Z,48602,48058,48186,63866
2026-08-31T18:18:23Z,48602,48090,48186,63866
2026-08-31T18:18:29Z,48602,48090,48186,63866
2026-08-31T18:18:34Z,48602,48090,48186,63866
2026-08-31T18:18:39Z,48602,48090,48186,63866
2026-08-31T18:18:44Z,48602,48090,48314,63866
2026-08-31T18:18:49Z,48602,48090,48314,63866
2026-08-31T18:18:54Z,48602,48090,48314,63866
2026-08-31T18:18:59Z,48602,48122,48314,63866
2026-08-31T18:19:04Z,48602,48122,48314,63866
2026-08-31T18:19:09Z,48602,48122,48314,63866
2026-08-31T18:19:14Z,48666,48122,48314,63866
2026-08-31T18:19:19Z,48666,48122,48314,63866
2026-08-31T18:19:24Z,48666,48122,48314,63866
2026-08-31T18:19:29Z,48666,48122,48314,63930
2026-08-31T18:19:34Z,48666,48122,48314,63930
2026-08-31T18:19:39Z,48666,48122,48314,63930
2026-08-31T18:19:44Z,48666,48122,48314,63930
2026-08-31T18:19:49Z,48666,48122,48314,63930
2026-08-31T18:19:54Z,48666,48122,48314,63930
2026-08-31T18:19:59Z,48666,48122,48314,63930
2026-08-31T18:20:05Z,48666,48122,48314,63930
2026-08-31T18:20:10Z,48666,48122,48314,63930
2026-08-31T18:20:43Z,798,802,646,664
2026-08-31T18:20:48Z,1406,802,806,3096
2026-08-31T18:20:54Z,3170,802,806,3106
2026-08-31T18:20:59Z,4372,820,820,3124
2026-08-31T18:21:04Z,5572,836,836,3140
2026-08-31T18:21:09Z,6294,854,854,3158
2026-08-31T18:21:14Z,6886,1254,870,3174
2026-08-31T18:21:19Z,6904,2136,888,3192
2026-08-31T18:21:25Z,6920,3624,904,3208
2026-08-31T18:21:30Z,6938,4378,922,3226
2026-08-31T18:21:35Z,6956,5484,940,3244
2026-08-31T18:21:40Z,6970,6202,954,3258
2026-08-31T18:21:45Z,6988,6796,1388,3276
2026-08-31T18:21:50Z,7004,6812,2620,3292
2026-08-31T18:21:56Z,7022,6830,3374,3310
2026-08-31T18:22:01Z,7040,6848,4480,3328
2026-08-31T18:22:06Z,7058,6866,5362,3346
2026-08-31T18:22:11Z,7072,6880,6720,3360
2026-08-31T18:22:16Z,7088,6896,6896,4080
2026-08-31T18:22:21Z,7106,6914,6914,5186
2026-08-31T18:22:27Z,7124,6932,6932,5908
2026-08-31T18:22:32Z,7126,6934,6934,6486
2026-08-31T18:22:37Z,40984,7126,7126,6902
2026-08-31T18:22:42Z,41400,40728,7126,6902
2026-08-31T18:22:47Z,41400,40856,38742,6902
2026-08-31T18:22:52Z,41400,40856,40856,6902
2026-08-31T18:22:57Z,41658,40858,40858,40506
2026-08-31T18:23:02Z,41658,41178,40858,40506
2026-08-31T18:23:07Z,41658,41178,40858,40506
2026-08-31T18:23:12Z,41658,41178,41146,40506
2026-08-31T18:23:17Z,41658,41178,41146,40794
2026-08-31T18:23:22Z,41658,41178,41146,40794
2026-08-31T18:23:27Z,41658,41178,41146,40794
2026-08-31T18:23:32Z,41658,41178,41146,40794
2026-08-31T18:23:37Z,41658,41178,41146,40794
2026-08-31T18:23:42Z,41658,41178,41146,40794
2026-08-31T18:23:47Z,41658,41178,41146,40794
2026-08-31T18:23:53Z,41658,41178,41146,40794
2026-08-31T18:23:58Z,41658,41178,41146,40794
2026-08-31T18:24:03Z,41658,41178,41146,40794
2026-08-31T18:24:08Z,1,1,1,1
2026-08-31T18:24:13Z,1,1,1,1
2026-08-31T18:24:18Z,1,1,1,1
2026-08-31T18:24:23Z,1,1,1,1
2026-08-31T18:24:28Z,1,1,1,1
2026-08-31T18:24:33Z,1,1,1,1
2026-08-31T18:24:38Z,790,790,662,662
2026-08-31T18:24:43Z,1878,790,790,3094
2026-08-31T18:24:48Z,3172,804,804,3108
2026-08-31T18:24:53Z,4468,820,820,3124
2026-08-31T18:24:58Z,5574,838,838,3142
2026-08-31T18:25:03Z,6292,854,854,3158
2026-08-31T18:25:08Z,6886,1254,870,3174
2026-08-31T18:25:13Z,6902,1976,888,3190
2026-08-31T18:25:19Z,6920,3240,904,3208
2026-08-31T18:25:24Z,6936,4376,920,3224
2026-08-31T18:25:29Z,6954,5482,938,3242
2026-08-31T18:25:35Z,6970,6202,954,3258
2026-08-31T18:25:40Z,6988,6796,1388,3276
2026-08-31T18:25:45Z,7004,6812,2620,3292
2026-08-31T18:25:50Z,7022,6830,3374,3310
2026-08-31T18:25:56Z,7040,6848,4480,3328
2026-08-31T18:26:01Z,7058,6866,5362,3346
2026-08-31T18:26:06Z,7072,6880,6720,3360
2026-08-31T18:26:11Z,7088,6896,6896,4080
2026-08-31T18:26:16Z,7106,6914,6914,5186
2026-08-31T18:26:21Z,7124,6932,6932,5908
2026-08-31T18:26:26Z,7126,6934,6934,6486
2026-08-31T18:26:32Z,40952,7126,7126,6902
2026-08-31T18:26:37Z,41400,40344,7126,6902
2026-08-31T18:26:42Z,41400,40856,7126,6902
2026-08-31T18:26:47Z,41400,40856,40856,6902
2026-08-31T18:26:52Z,41658,40858,40858,40506
2026-08-31T18:26:57Z,41658,40858,40858,40506
2026-08-31T18:27:02Z,41658,41178,40858,40506
2026-08-31T18:27:07Z,41658,41178,41146,40506
2026-08-31T18:27:12Z,41658,41178,41146,40794
2026-08-31T18:27:17Z,41658,41178,41146,40794
2026-08-31T18:27:22Z,41658,41178,41146,40794
2026-08-31T18:27:27Z,41658,41178,41146,40794
2026-08-31T18:27:32Z,41658,41178,41146,40794
2026-08-31T18:27:37Z,41658,41178,41146,40794
2026-08-31T18:27:42Z,41658,41178,41146,40794
2026-08-31T18:27:47Z,41658,41178,41146,40794
2026-08-31T18:27:52Z,41658,41178,41146,40794
2026-08-31T18:27:57Z,41658,41178,41146,40794
2026-08-31T18:28:31Z,1,1,1,1
2026-08-31T18:28:36Z,1,1,1,1
2026-08-31T18:28:41Z,1,1,1,1
2026-08-31T18:28:46Z,1,1,1,1
2026-08-31T18:28:51Z,1,1,1,1
2026-08-31T18:28:56Z,1,1,1,1
2026-08-31T18:29:01Z,1,1,1,1
2026-08-31T18:29:06Z,1,1,1,1
2026-08-31T18:29:11Z,1,1,1,1
2026-08-31T18:29:16Z,1,1,1,1
2026-08-31T18:29:21Z,1,1,1,1
2026-08-31T18:29:26Z,1,1,1,1
2026-08-31T18:29:31Z,1,1,1,1
2026-08-31T18:29:36Z,1,1,1,1
2026-08-31T18:29:41Z,1,1,1,1
2026-08-31T18:29:46Z,1,1,1,1
2026-08-31T18:29:51Z,1,1,1,1
2026-08-31T18:29:57Z,1,1,1,1
2026-08-31T18:30:02Z,1,1,1,1
2026-08-31T18:30:07Z,1,1,1,1
2026-08-31T18:30:12Z,1,1,1,1
2026-08-31T18:30:17Z,1,1,1,1
2026-08-31T18:30:22Z,1,1,1,1
2026-08-31T18:30:27Z,1,1,1,1
2026-08-31T18:30:32Z,1,1,1,1
2026-08-31T18:30:37Z,1,1,1,1
2026-08-31T18:30:42Z,1,1,1,1
2026-08-31T18:30:47Z,1,1,1,1
2026-08-31T18:30:52Z,1,1,1,1
2026-08-31T18:30:57Z,1,1,1,1
2026-08-31T18:31:02Z,1,1,1,1
2026-08-31T18:31:07Z,1,1,1,1
2026-08-31T18:31:12Z,1,1,1,1
2026-08-31T18:31:17Z,1,1,1,1
2026-08-31T18:31:23Z,1,1,1,1
2026-08-31T18:31:28Z,1,1,1,1
2026-08-31T18:31:33Z,1,1,1,1
2026-08-31T18:31:38Z,1,1,1,1
2026-08-31T18:31:43Z,1,1,1,1
2026-08-31T18:31:48Z,1,1,1,1
2026-08-31T18:31:53Z,1,1,1,1
2026-08-31T18:31:58Z,1,1,1,1
2026-08-31T18:32:03Z,1,1,1,1
2026-08-31T18:32:08Z,1,1,1,1
2026-08-31T18:32:13Z,1,1,1,1
2026-08-31T18:32:18Z,1,1,1,1
2026-08-31T18:32:23Z,726,790,630,662
2026-08-31T18:32:28Z,1078,790,790,3094
2026-08-31T18:32:33Z,3170,802,802,3106
2026-08-31T18:32:38Z,4274,818,818,3122
2026-08-31T18:32:43Z,5444,836,836,3140
2026-08-31T18:32:49Z,6290,850,850,3154
2026-08-31T18:32:54Z,6884,1252,868,3172
2026-08-31T18:32:59Z,6900,1974,884,3188
2026-08-31T18:33:04Z,6918,3078,902,3206
2026-08-31T18:33:09Z,6936,3960,920,3224
2026-08-31T18:33:14Z,6950,5478,934,3238
2026-08-31T18:33:19Z,6966,6198,950,3254
2026-08-31T18:33:24Z,6984,6792,1352,3272
2026-08-31T18:33:29Z,7002,6810,2074,3290
2026-08-31T18:33:34Z,7016,6824,3176,3304
2026-08-31T18:33:40Z,7034,6842,4186,3322
2026-08-31T18:33:45Z,7050,6858,5194,3338
2026-08-31T18:33:50Z,7068,6876,6300,3356
2026-08-31T18:33:55Z,7082,6890,6890,3530
2026-08-31T18:34:00Z,7100,6908,6908,4636
2026-08-31T18:34:05Z,7118,6926,6926,5646
2026-08-31T18:34:10Z,7126,6934,6934,6262
2026-08-31T18:34:15Z,7126,6934,6934,6518
2026-08-31T18:34:21Z,7102,6906,6906,6494
2026-08-31T18:34:26Z,7068,6874,6874,6460
2026-08-31T18:34:31Z,7034,6842,6842,6426
2026-08-31T18:34:36Z,7002,6812,6810,6394
2026-08-31T18:34:41Z,6972,6780,6780,6364
2026-08-31T18:34:46Z,6940,6748,6750,6334
2026-08-31T18:34:51Z,6914,6722,6724,6308
2026-08-31T18:34:56Z,6888,6692,6692,6280
2026-08-31T18:35:02Z,4,2,2,1
2026-08-31T18:35:07Z,788,788,3094,1
2026-08-31T18:35:12Z,3166,798,3104,1
2026-08-31T18:35:17Z,4272,816,3122,1
2026-08-31T18:35:22Z,5570,834,3140,1
2026-08-31T18:35:27Z,6294,854,3160,1
2026-08-31T18:35:32Z,7396,868,3174,1
2026-08-31T18:35:38Z,7990,1430,3192,1
2026-08-31T18:35:43Z,8008,2536,3210,1
2026-08-31T18:35:48Z,8028,3292,3230,1
2026-08-31T18:35:53Z,8044,4556,3246,1
2026-08-31T18:35:58Z,8062,5662,3264,1
2026-08-31T18:36:03Z,8080,6386,3282,1
2026-08-31T18:36:08Z,8098,7522,3716,1
2026-08-31T18:36:13Z,8116,7540,4566,1
2026-08-31T18:36:18Z,8134,7558,5672,1
2026-08-31T18:36:24Z,8152,7576,6394,1
2026-08-31T18:36:29Z,8166,7590,7688,1
2026-08-31T18:36:34Z,8184,7608,8794,1
2026-08-31T18:36:39Z,8202,7626,9516,1
2026-08-31T18:36:44Z,8212,7636,10390,1
2026-08-31T18:36:49Z,8212,7636,10678,1
2026-08-31T18:36:54Z,8182,7606,10648,1
2026-08-31T18:37:00Z,8150,7570,10612,1
2026-08-31T18:37:05Z,8114,7538,10580,1
2026-08-31T18:37:10Z,8080,7506,10546,1
2026-08-31T18:37:15Z,8052,7476,10518,1
2026-08-31T18:37:21Z,8018,7442,10486,1
2026-08-31T18:37:26Z,7984,7408,10452,1
2026-08-31T18:37:32Z,1,1,1,1
2026-08-31T18:37:37Z,1,1,1,1
2026-08-31T18:37:42Z,1,1,1,1
2026-08-31T18:37:47Z,790,790,790,822
2026-08-31T18:37:52Z,2618,794,794,3098
2026-08-31T18:37:57Z,3884,812,812,3116
2026-08-31T18:38:02Z,5020,828,828,3132
2026-08-31T18:38:08Z,6126,846,846,3150
2026-08-31T18:38:13Z,6848,864,864,3168
2026-08-31T18:38:18Z,6898,1842,882,3186
2026-08-31T18:38:23Z,6912,3072,896,3200
2026-08-31T18:38:29Z,6930,3826,914,3218
2026-08-31T18:38:34Z,6948,4932,932,3236
2026-08-31T18:38:39Z,6966,5814,950,3254
2026-08-31T18:38:44Z,6982,6790,1222,3270
2026-08-31T18:38:49Z,6996,6804,2068,3284
2026-08-31T18:38:55Z,7014,6822,3174,3302
2026-08-31T18:39:00Z,7032,6840,3928,3320
2026-08-31T18:39:05Z,7050,6858,5066,3338
2026-08-31T18:39:10Z,7066,6874,6170,3354
2026-08-31T18:39:15Z,7080,6888,6888,3528
2026-08-31T18:39:20Z,7098,6906,6906,4634
2026-08-31T18:39:26Z,7116,6924,6924,5356
2026-08-31T18:39:31Z,7126,6934,6934,6230
2026-08-31T18:39:36Z,7126,6934,6934,6518
2026-08-31T18:39:41Z,41368,7126,7126,6902
2026-08-31T18:39:46Z,41400,40824,7126,6902
2026-08-31T18:39:51Z,41400,40856,40728,6902
2026-08-31T18:39:56Z,41402,40858,40858,40122
2026-08-31T18:40:01Z,41658,40858,40858,40506
2026-08-31T18:40:06Z,41658,41178,40858,40506
2026-08-31T18:40:11Z,41658,41178,41146,40506
2026-08-31T18:40:16Z,41658,41178,41146,40730
2026-08-31T18:40:21Z,41658,41178,41146,40794
2026-08-31T18:40:26Z,41658,41178,41146,40794
2026-08-31T18:40:31Z,41658,41178,41146,40794
2026-08-31T18:40:36Z,41658,41178,41146,40794
2026-08-31T18:40:42Z,41658,41178,41146,40794
2026-08-31T18:40:47Z,41658,41178,41146,40794
2026-08-31T18:40:52Z,41658,41178,41146,40794
2026-08-31T18:40:57Z,41658,41178,41146,40794
2026-08-31T18:41:02Z,41658,41178,41146,40794
2026-08-31T18:41:37Z,1,1,1,1
2026-08-31T18:41:42Z,788,788,822,1
2026-08-31T18:41:47Z,3162,794,3100,1
2026-08-31T18:41:53Z,4268,812,3118,1
2026-08-31T18:41:58Z,5026,834,3140,1
2026-08-31T18:42:03Z,6288,848,3154,1
2026-08-31T18:42:08Z,7394,866,3172,1
2026-08-31T18:42:13Z,7988,884,3190,1
2026-08-31T18:42:18Z,8006,2406,3208,1
2026-08-31T18:42:23Z,8024,3288,3226,1
2026-08-31T18:42:28Z,8042,4394,3244,1
2026-08-31T18:42:33Z,8060,5148,3262,1
2026-08-31T18:42:39Z,8074,6378,3276,1
2026-08-31T18:42:44Z,8092,7516,3294,1
2026-08-31T18:42:49Z,8112,7536,4018,1
2026-08-31T18:42:54Z,8128,7552,5666,1
2026-08-31T18:42:59Z,8146,7570,6388,1
2026-08-31T18:43:05Z,8164,7588,7494,1
2026-08-31T18:43:10Z,8182,7606,8792,1
2026-08-31T18:43:15Z,8200,7624,9514,1
2026-08-31T18:43:20Z,8212,7636,10294,1
2026-08-31T18:43:25Z,8212,7636,10678,1
2026-08-31T18:43:30Z,42102,7892,11190,1
2026-08-31T18:43:35Z,42102,41110,11190,1
2026-08-31T18:43:40Z,42102,41142,41398,1
2026-08-31T18:43:45Z,42102,41142,43512,1
2026-08-31T18:43:50Z,42358,41142,43608,1
2026-08-31T18:43:55Z,42358,41430,43608,1
2026-08-31T18:44:00Z,42358,41462,43608,1
2026-08-31T18:44:05Z,42358,41462,43832,1
2026-08-31T18:44:10Z,42358,41462,43928,1
2026-08-31T18:44:15Z,42358,41494,43928,1
2026-08-31T18:44:20Z,42358,41494,43928,1
2026-08-31T18:44:26Z,42358,41494,43928,1
2026-08-31T18:44:31Z,42358,41494,43928,1
2026-08-31T18:44:36Z,42358,41494,43928,1
2026-08-31T18:44:41Z,42358,41494,43928,1
2026-08-31T18:44:46Z,42358,41494,44844,1
2026-08-31T18:44:51Z,42358,41494,44844,1
2026-08-31T18:44:56Z,42358,41494,44844,1
2026-08-31T18:45:30Z,1,1,1,1
2026-08-31T18:45:35Z,1,1,1,1
2026-08-31T18:45:40Z,1,1,1,1
2026-08-31T18:45:45Z,1,1,1,1
2026-08-31T18:45:50Z,1,1,1,1
2026-08-31T18:45:55Z,1,1,1,1
2026-08-31T18:46:00Z,1,1,1,1
2026-08-31T18:46:05Z,1844,788,1878,1
2026-08-31T18:46:10Z,2440,808,1898,1
2026-08-31T18:46:16Z,3196,828,1918,1
2026-08-31T18:46:21Z,3952,848,1938,1
2026-08-31T18:46:26Z,4552,872,1962,1
2026-08-31T18:46:31Z,4890,1178,1980,1
2026-08-31T18:46:36Z,4910,1934,2000,1
2026-08-31T18:46:41Z,4932,2532,2022,1
2026-08-31T18:46:46Z,4950,3286,2040,1
2026-08-31T18:46:52Z,4970,4042,2060,1
2026-08-31T18:46:57Z,4994,4642,2080,1
2026-08-31T18:47:02Z,5012,4692,2838,1
2026-08-31T18:47:07Z,5032,4712,3594,1
2026-08-31T18:47:12Z,5054,4734,4192,1
2026-08-31T18:47:17Z,5072,4752,4946,1
2026-08-31T18:47:23Z,5092,4772,5702,1
2026-08-31T18:47:28Z,5108,4788,6230,1
2026-08-31T18:47:33Z,5108,4788,6614,1
2026-08-31T18:47:38Z,7254,4884,6710,1
2026-08-31T18:47:43Z,7254,4884,6710,1
2026-08-31T18:47:48Z,7318,4884,6710,1
2026-08-31T18:47:53Z,7318,4884,6710,1
2026-08-31T18:47:58Z,7318,4884,6710,1
2026-08-31T18:48:03Z,7318,5718,6710,1
2026-08-31T18:48:08Z,7318,5718,6710,1
2026-08-31T18:48:13Z,7318,5814,6710,1
2026-08-31T18:48:18Z,7318,5814,6710,1
2026-08-31T18:48:23Z,7318,5846,6710,1
2026-08-31T18:48:28Z,7318,5846,6710,1
2026-08-31T18:48:34Z,7318,5846,6710,1
2026-08-31T18:48:39Z,7318,5846,7414,1
2026-08-31T18:48:44Z,7318,5846,7672,1
2026-08-31T18:48:49Z,7318,5846,7672,1
2026-08-31T18:48:54Z,7318,5846,7672,1
2026-08-31T18:48:59Z,7318,5846,7672,1
2026-08-31T18:49:04Z,7318,5846,7672,1
2026-08-31T18:49:09Z,7318,5846,7704,1
2026-08-31T18:49:14Z,7318,5846,8620,1
2026-08-31T18:49:19Z,9558,5846,8620,1
2026-08-31T18:49:24Z,9558,5846,8620,1
2026-08-31T18:49:29Z,9558,5846,8620,1
2026-08-31T18:49:34Z,9558,5846,8620,1
2026-08-31T18:49:39Z,9558,5846,8620,1
2026-08-31T18:49:44Z,9558,5846,8620,1
2026-08-31T18:49:50Z,9558,5846,8620,1
2026-08-31T18:49:55Z,9558,5846,8620,1
2026-08-31T18:50:00Z,9558,5846,8620,1
2026-08-31T18:50:05Z,9558,5846,8620,1
2026-08-31T18:50:10Z,9558,5846,8620,1
2026-08-31T18:50:15Z,9558,5846,8620,1
2026-08-31T18:50:20Z,9558,5846,8620,1
2026-08-31T18:50:25Z,9558,5846,8620,1
2026-08-31T18:50:30Z,9558,5846,8620,1
2026-08-31T18:50:35Z,9558,5846,8620,1
2026-08-31T18:50:40Z,9558,5846,8620,1
2026-08-31T18:50:45Z,9558,5846,8620,1
2026-08-31T18:50:50Z,9558,5846,8620,1
2026-08-31T18:50:55Z,9558,5846,8620,1
2026-08-31T18:51:00Z,9558,5846,8620,1
2026-08-31T18:51:06Z,9558,8022,8620,1
2026-08-31T18:51:11Z,9558,8022,8620,1
2026-08-31T18:51:16Z,9558,8022,8620,1
2026-08-31T18:51:21Z,9558,8022,8620,1
2026-08-31T18:51:26Z,9558,8022,8620,1
2026-08-31T18:51:31Z,9558,8022,8620,1
2026-08-31T18:51:36Z,9558,8022,8620,1
2026-08-31T18:51:41Z,9558,8246,8620,1
2026-08-31T18:51:46Z,9558,8246,8620,1
2026-08-31T18:51:51Z,9558,8246,8620,1
2026-08-31T18:51:56Z,9558,8246,8620,1
2026-08-31T18:52:01Z,9558,8246,8620,1
2026-08-31T18:52:06Z,9558,8246,8620,1
2026-08-31T18:52:12Z,9558,8278,8620,1
2026-08-31T18:52:17Z,9558,8278,8620,1
2026-08-31T18:52:22Z,9558,8278,8620,1
2026-08-31T18:52:27Z,9558,8278,8620,1
2026-08-31T18:52:32Z,9558,8278,8620,1
2026-08-31T18:52:37Z,9558,8278,8620,1
2026-08-31T18:52:42Z,9558,8278,8620,1
2026-08-31T18:52:47Z,9558,8278,8620,1
2026-08-31T18:52:52Z,9558,8278,8620,1
2026-08-31T18:52:57Z,9558,8278,8620,1
2026-08-31T18:53:02Z,9558,8278,8620,1
2026-08-31T18:53:07Z,9558,8278,8620,1
2026-08-31T18:53:13Z,9558,8278,10700,1
2026-08-31T18:53:18Z,9558,8278,10700,1
2026-08-31T18:53:23Z,9558,8278,11308,1
2026-08-31T18:53:28Z,9558,8278,11308,1
2026-08-31T18:53:33Z,9558,8278,11308,1
2026-08-31T18:53:38Z,9558,8278,11308,1
2026-08-31T18:53:43Z,9558,8278,11308,1
2026-08-31T18:53:48Z,9558,8278,11308,1
2026-08-31T18:53:53Z,9558,8278,11308,1
2026-08-31T18:53:58Z,9558,8278,11308,1
2026-08-31T18:54:03Z,9558,8278,11308,1
2026-08-31T18:54:08Z,9558,8278,11308,1
2026-08-31T18:54:13Z,9558,8278,11308,1
2026-08-31T18:54:19Z,9558,8278,11308,1
2026-08-31T18:54:24Z,9558,8278,11308,1
2026-08-31T18:54:29Z,9558,8278,11308,1
2026-08-31T18:54:34Z,9558,8278,11308,1
2026-08-31T18:54:39Z,9558,8278,11308,1
2026-08-31T18:54:44Z,9558,8278,11308,1
2026-08-31T18:54:49Z,9558,8278,11308,1
2026-08-31T18:54:54Z,9558,8278,11308,1
2026-08-31T18:54:59Z,9558,8278,11308,1
2026-08-31T18:55:04Z,9558,8278,11436,1
2026-08-31T18:55:09Z,9558,8278,11436,1
2026-08-31T18:55:14Z,9558,8278,11436,1
2026-08-31T18:55:19Z,9558,8278,11436,1
2026-08-31T18:55:25Z,9782,8278,11436,1
2026-08-31T18:55:30Z,9782,8278,11436,1
2026-08-31T18:55:35Z,9782,8278,11436,1
2026-08-31T18:55:40Z,9782,8278,11436,1
