[server] starting; models config = [("qwen", "/home/ubuntu/models/Qwen3.5-9B-Q8_0.gguf", None)]
[worker] Engine ready (MEMRA_FAST=true)
[worker] loading model "qwen" <- /home/ubuntu/models/Qwen3.5-9B-Q8_0.gguf
[q8rp] split-plane decode mirrors built: 249 tensors
[worker]   loaded "qwen": 32 layers, eos=248046
[server] worker ready; serving models: ["qwen"]
[server] listening on http://127.0.0.1:8088
[prime-batch] B=4 tokens=904 in 135.3ms
[prime-batch] B=4 tokens=904 in 137.4ms
[prime-batch] B=4 tokens=904 in 112.8ms
[prime-batch] B=2 tokens=452 in 60.4ms
[prime-batch] B=2 tokens=452 in 61.2ms
[prime-batch] B=4 tokens=904 in 154.2ms
[prime-batch] B=4 tokens=904 in 177.3ms
[prime-batch] B=4 tokens=904 in 142.0ms
[prime-batch] B=4 tokens=904 in 159.9ms
[prime-batch] B=4 tokens=904 in 145.3ms
[prime-batch] B=4 tokens=904 in 162.3ms
[prime-batch] B=4 tokens=904 in 141.4ms
[prime-batch] B=4 tokens=904 in 157.8ms
[prime-batch] B=3 tokens=678 in 165.6ms
[prime-batch] B=6 tokens=1356 in 233.4ms
[prime-batch] B=3 tokens=678 in 112.0ms
[prime-batch] B=3 tokens=678 in 136.5ms
[prime-batch] B=6 tokens=1356 in 225.3ms
[prime-batch] B=3 tokens=678 in 98.8ms
[prime-batch] B=3 tokens=678 in 154.9ms
[prime-batch] B=6 tokens=1356 in 166.9ms
[prime-batch] B=3 tokens=678 in 97.2ms
[prime-batch] B=3 tokens=678 in 141.4ms
[prime-batch] B=6 tokens=1356 in 154.4ms
[prime-batch] B=3 tokens=678 in 98.7ms
[prime-batch] B=5 tokens=1130 in 208.2ms
[prime-batch] B=6 tokens=1356 in 249.0ms
[prime-batch] B=5 tokens=1130 in 203.3ms
[prime-batch] B=5 tokens=1130 in 187.6ms
[prime-batch] B=6 tokens=1356 in 245.3ms
[prime-batch] B=5 tokens=1130 in 168.2ms
[prime-batch] B=5 tokens=1130 in 188.7ms
[prime-batch] B=6 tokens=1356 in 245.2ms
[prime-batch] B=5 tokens=1130 in 168.2ms
[prime-batch] B=5 tokens=1130 in 188.3ms
[prime-batch] B=6 tokens=1356 in 246.5ms
[prime-batch] B=5 tokens=1130 in 169.3ms
