timestamp, uuid, name, index, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/21 14:06:03.902, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.08 W, 180 MHz, 32
2026/09/21 14:06:04.152, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 37.87 W, 180 MHz, 33
2026/09/21 14:06:04.152, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.16 W, 180 MHz, 33
2026/09/21 14:06:04.152, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 1013 MiB, 0 %, 91.36 W, 2355 MHz, 33
2026/09/21 14:06:04.152, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.08 W, 180 MHz, 32
2026/09/21 14:06:04.402, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 35.84 W, 180 MHz, 33
2026/09/21 14:06:04.402, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.83 W, 180 MHz, 32
2026/09/21 14:06:04.402, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 1013 MiB, 0 %, 91.41 W, 2355 MHz, 33
2026/09/21 14:06:04.402, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.87 W, 180 MHz, 32
2026/09/21 14:06:04.652, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 35.84 W, 180 MHz, 33
2026/09/21 14:06:04.652, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.83 W, 180 MHz, 32
2026/09/21 14:06:04.652, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 1013 MiB, 0 %, 91.38 W, 2355 MHz, 33
2026/09/21 14:06:04.652, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.87 W, 180 MHz, 32
2026/09/21 14:06:04.903, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 35.84 W, 180 MHz, 33
2026/09/21 14:06:04.903, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.83 W, 180 MHz, 32
2026/09/21 14:06:04.903, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 1013 MiB, 0 %, 91.29 W, 2355 MHz, 33
2026/09/21 14:06:04.903, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.87 W, 180 MHz, 32
2026/09/21 14:06:05.153, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 35.84 W, 180 MHz, 33
2026/09/21 14:06:05.153, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.83 W, 180 MHz, 32
2026/09/21 14:06:05.153, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 1557 MiB, 29 %, 90.73 W, 2355 MHz, 34
2026/09/21 14:06:05.153, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.87 W, 180 MHz, 32
2026/09/21 14:06:05.403, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.13 W, 180 MHz, 33
2026/09/21 14:06:05.403, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.68 W, 180 MHz, 32
2026/09/21 14:06:05.403, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 2229 MiB, 13 %, 94.81 W, 2355 MHz, 34
2026/09/21 14:06:05.403, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.52 W, 180 MHz, 32
2026/09/21 14:06:05.653, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.13 W, 180 MHz, 33
2026/09/21 14:06:05.653, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.68 W, 180 MHz, 32
2026/09/21 14:06:05.653, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 2453 MiB, 56 %, 144.19 W, 2347 MHz, 38
2026/09/21 14:06:05.653, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.52 W, 180 MHz, 32
2026/09/21 14:06:05.903, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.13 W, 180 MHz, 33
2026/09/21 14:06:05.903, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.68 W, 180 MHz, 32
2026/09/21 14:06:05.903, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 2933 MiB, 11 %, 198.66 W, 2340 MHz, 41
2026/09/21 14:06:05.903, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.52 W, 180 MHz, 32
2026/09/21 14:06:06.153, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.13 W, 180 MHz, 33
2026/09/21 14:06:06.153, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.68 W, 180 MHz, 32
2026/09/21 14:06:06.153, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 16 %, 245.94 W, 2340 MHz, 37
2026/09/21 14:06:06.153, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.52 W, 180 MHz, 32
2026/09/21 14:06:06.403, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.30 W, 180 MHz, 33
2026/09/21 14:06:06.403, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.87 W, 180 MHz, 32
2026/09/21 14:06:06.403, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 3 %, 242.86 W, 2347 MHz, 35
2026/09/21 14:06:06.403, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.54 W, 180 MHz, 32
2026/09/21 14:06:06.653, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.30 W, 180 MHz, 33
2026/09/21 14:06:06.653, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.87 W, 180 MHz, 32
2026/09/21 14:06:06.653, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 4 %, 192.18 W, 2347 MHz, 34
2026/09/21 14:06:06.653, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.54 W, 180 MHz, 32
2026/09/21 14:06:06.903, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.30 W, 180 MHz, 33
2026/09/21 14:06:06.903, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.87 W, 180 MHz, 32
2026/09/21 14:06:06.903, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 2 %, 138.75 W, 2347 MHz, 34
2026/09/21 14:06:06.903, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.54 W, 180 MHz, 32
2026/09/21 14:06:07.153, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.30 W, 180 MHz, 33
2026/09/21 14:06:07.154, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.87 W, 180 MHz, 32
2026/09/21 14:06:07.154, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 1 %, 93.26 W, 2347 MHz, 34
2026/09/21 14:06:07.154, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.54 W, 180 MHz, 32
2026/09/21 14:06:07.404, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.01 W, 180 MHz, 33
2026/09/21 14:06:07.404, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.44 W, 180 MHz, 32
2026/09/21 14:06:07.404, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 92.46 W, 2347 MHz, 34
2026/09/21 14:06:07.404, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.51 W, 180 MHz, 32
2026/09/21 14:06:07.654, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.01 W, 180 MHz, 33
2026/09/21 14:06:07.654, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.44 W, 180 MHz, 32
2026/09/21 14:06:07.654, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 92.08 W, 2347 MHz, 34
2026/09/21 14:06:07.654, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.51 W, 180 MHz, 32
2026/09/21 14:06:07.904, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.01 W, 180 MHz, 33
2026/09/21 14:06:07.904, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.44 W, 180 MHz, 32
2026/09/21 14:06:07.904, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.89 W, 2347 MHz, 34
2026/09/21 14:06:07.904, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.51 W, 180 MHz, 32
2026/09/21 14:06:08.154, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.01 W, 180 MHz, 33
2026/09/21 14:06:08.154, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.44 W, 180 MHz, 32
2026/09/21 14:06:08.154, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.90 W, 2347 MHz, 34
2026/09/21 14:06:08.154, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.51 W, 180 MHz, 32
2026/09/21 14:06:08.404, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.17 W, 180 MHz, 33
2026/09/21 14:06:08.404, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.54 W, 180 MHz, 32
2026/09/21 14:06:08.404, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.91 W, 2355 MHz, 34
2026/09/21 14:06:08.404, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 33.63 W, 180 MHz, 32
2026/09/21 14:06:08.654, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.17 W, 180 MHz, 33
2026/09/21 14:06:08.654, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.54 W, 180 MHz, 32
2026/09/21 14:06:08.654, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.90 W, 2347 MHz, 34
2026/09/21 14:06:08.654, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 33.63 W, 180 MHz, 32
2026/09/21 14:06:08.904, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.17 W, 180 MHz, 33
2026/09/21 14:06:08.904, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.54 W, 180 MHz, 32
2026/09/21 14:06:08.904, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.82 W, 2347 MHz, 34
2026/09/21 14:06:08.904, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 33.63 W, 180 MHz, 32
2026/09/21 14:06:09.154, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.17 W, 180 MHz, 33
2026/09/21 14:06:09.154, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.54 W, 180 MHz, 32
2026/09/21 14:06:09.154, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.70 W, 2347 MHz, 34
2026/09/21 14:06:09.154, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 33.63 W, 180 MHz, 32
2026/09/21 14:06:09.404, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.32 W, 180 MHz, 33
2026/09/21 14:06:09.404, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.38 W, 180 MHz, 32
2026/09/21 14:06:09.404, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.63 W, 2347 MHz, 34
2026/09/21 14:06:09.404, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.03 W, 180 MHz, 32
2026/09/21 14:06:09.655, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.32 W, 180 MHz, 33
2026/09/21 14:06:09.655, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.38 W, 180 MHz, 32
2026/09/21 14:06:09.655, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.59 W, 2347 MHz, 34
2026/09/21 14:06:09.655, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.03 W, 180 MHz, 32
2026/09/21 14:06:09.905, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.32 W, 180 MHz, 33
2026/09/21 14:06:09.905, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.38 W, 180 MHz, 32
2026/09/21 14:06:09.905, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.63 W, 2347 MHz, 34
2026/09/21 14:06:09.905, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 34.03 W, 180 MHz, 32
2026/09/21 14:06:10.155, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 0 MiB, 0 %, 36.32 W, 180 MHz, 33
2026/09/21 14:06:10.155, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.38 W, 180 MHz, 32
2026/09/21 14:06:10.155, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 3125 MiB, 0 %, 90.66 W, 2347 MHz, 34
