epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790274461494,73,552.84,2722,18166,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274461744,76,491.49,2775,18166,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274461994,76,491.49,2775,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274462244,78,457.70,2730,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274462494,78,457.70,2730,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274462744,79,537.54,2685,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274462994,79,537.54,2685,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274463244,79,567.14,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274463494,79,567.14,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274463744,79,567.97,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274463994,79,567.97,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274464244,80,568.65,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274464494,80,568.65,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274464744,80,569.26,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274464994,80,569.26,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274465244,80,569.54,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274465494,80,569.54,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274465744,81,569.93,2677,23684,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274465994,81,569.93,2677,24196,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274466244,78,543.53,2655,24548,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274466494,78,543.53,2655,25220,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274466744,79,515.03,2655,25604,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274466994,79,515.03,2655,26212,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274467244,79,510.73,2692,26692,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274467494,79,510.73,2692,27300,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274467744,78,523.59,2692,28036,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274467994,78,523.59,2692,28068,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274468244,74,461.99,2752,28484,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274468494,74,461.99,2752,28580,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274468744,76,420.60,2805,28580,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274468994,76,420.60,2805,28580,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274469244,76,447.93,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274469494,76,447.93,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274469744,77,447.93,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274469994,77,447.93,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274470244,77,467.76,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274470494,77,467.76,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274470744,77,468.16,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274470994,77,468.16,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274471244,77,468.41,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274471494,77,468.41,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274471744,77,468.68,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274471994,77,468.68,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274472244,77,469.06,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274472494,77,469.06,2805,28580,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274472744,77,469.01,2805,28614,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274472994,77,469.01,2805,28614,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274473244,77,468.03,2805,28614,72006041600,28958590080,29058138112,99548032,16,3216343040,285212672,855638016,570425344,0,136,0,0
1790274473494,77,468.03,2805,28614,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274473744,77,467.33,2805,28614,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274473994,77,467.33,2805,28614,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274474244,77,468.44,2805,28614,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274474494,77,468.44,2805,28614,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274474744,77,469.56,2805,28614,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274474994,77,469.56,2805,28648,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274475244,77,469.45,2805,28648,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274475494,77,469.45,2805,28648,71970390016,28958590080,29058138112,99548032,16,3216343040,320864256,855638016,534773760,0,153,0,0
1790274475744,77,469.55,2805,28648,71934738432,28958590080,29058138112,99548032,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790274475994,77,469.55,2805,28682,71934738432,28958590080,29058138112,99548032,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790274476244,78,469.51,2805,28682,71934738432,28958590080,29058138112,99548032,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790274476494,78,469.51,2805,28682,71934738432,28958590080,29058138112,99548032,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790274476744,77,469.60,2805,28682,71934738432,28958590080,29058138112,99548032,16,3216343040,356515840,855638016,499122176,0,170,0,0
1790274476994,77,469.60,2805,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274477244,82,480.38,2730,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274477494,82,480.38,2730,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274477744,83,531.23,2670,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274477994,83,531.23,2670,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274478244,83,531.23,2670,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274478494,83,531.23,2670,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
1790274478744,83,573.16,2662,29010,71899086848,25827564616,29058138112,3230573496,8,3216343040,392167424,855638016,463470592,0,187,0,0
