2026-09-25T23:32:58.351535303Z	o1-off-r1 start
2026-09-25T23:33:06.761013073Z	o1-off-r1 end rc=0
2026-09-25T23:33:06.805826508Z	o1-on-r1 start
2026-09-25T23:33:22.938770578Z	o1-on-r1 end rc=0
2026-09-25T23:33:22.984031498Z	o1-ref-r1 start
2026-09-25T23:33:31.333596061Z	o1-ref-r1 end rc=0
2026-09-25T23:33:31.379081376Z	o1-off-r2 start
2026-09-25T23:33:38.85844781Z	o1-off-r2 end rc=0
2026-09-25T23:33:38.131010290Z	o1-on-r2 start
2026-09-25T23:33:52.674226040Z	o1-on-r2 end rc=0
2026-09-25T23:33:52.717971086Z	o1-ref-r2 start
2026-09-25T23:34:00.348026225Z	o1-ref-r2 end rc=0
2026-09-25T23:34:00.393477551Z	o1-off-r3 start
2026-09-25T23:34:07.410698868Z	o1-off-r3 end rc=0
2026-09-25T23:34:07.455819852Z	o1-on-r3 start
2026-09-25T23:34:21.819394944Z	o1-on-r3 end rc=0
2026-09-25T23:34:21.861336929Z	o1-ref-r3 start
2026-09-25T23:34:29.484140233Z	o1-ref-r3 end rc=0
2026-09-25T23:34:29.530692110Z	o1-off-r4 start
2026-09-25T23:34:36.472478912Z	o1-off-r4 end rc=0
2026-09-25T23:34:36.518225752Z	o1-on-r4 start
2026-09-25T23:34:51.83357054Z	o1-on-r4 end rc=0
2026-09-25T23:34:51.127635311Z	o1-ref-r4 start
2026-09-25T23:34:58.588155054Z	o1-ref-r4 end rc=0
2026-09-25T23:34:58.631963565Z	o1-off-r5 start
2026-09-25T23:35:05.443588309Z	o1-off-r5 end rc=0
2026-09-25T23:35:05.488382607Z	o1-on-r5 start
2026-09-25T23:35:19.758831934Z	o1-on-r5 end rc=0
2026-09-25T23:35:19.804825817Z	o1-ref-r5 start
2026-09-25T23:35:27.503214972Z	o1-ref-r5 end rc=0
2026-09-25T23:35:27.549009442Z	o2-ref-r1 start
2026-09-25T23:35:34.518502951Z	o2-ref-r1 end rc=0
2026-09-25T23:35:34.563303553Z	o2-on-r1 start
2026-09-25T23:35:48.843065910Z	o2-on-r1 end rc=0
2026-09-25T23:35:48.890287055Z	o2-off-r1 start
2026-09-25T23:35:56.876212238Z	o2-off-r1 end rc=0
2026-09-25T23:35:57.67585019Z	o2-ref-r2 start
2026-09-25T23:36:04.153803085Z	o2-ref-r2 end rc=0
2026-09-25T23:36:04.198412507Z	o2-on-r2 start
2026-09-25T23:36:19.826322214Z	o2-on-r2 end rc=0
2026-09-25T23:36:19.874013688Z	o2-off-r2 start
2026-09-25T23:36:27.699617216Z	o2-off-r2 end rc=0
2026-09-25T23:36:27.744393589Z	o2-ref-r3 start
2026-09-25T23:36:34.661157949Z	o2-ref-r3 end rc=0
2026-09-25T23:36:34.707502418Z	o2-on-r3 start
2026-09-25T23:36:49.297939856Z	o2-on-r3 end rc=0
2026-09-25T23:36:49.342349780Z	o2-off-r3 start
2026-09-25T23:36:57.446578674Z	o2-off-r3 end rc=0
2026-09-25T23:36:57.490308298Z	o2-ref-r4 start
2026-09-25T23:37:04.313578196Z	o2-ref-r4 end rc=0
2026-09-25T23:37:04.357649453Z	o2-on-r4 start
2026-09-25T23:37:19.46004176Z	o2-on-r4 end rc=0
2026-09-25T23:37:19.91313201Z	o2-off-r4 start
2026-09-25T23:37:27.362579606Z	o2-off-r4 end rc=0
2026-09-25T23:37:27.410491466Z	o2-ref-r5 start
2026-09-25T23:37:34.761088003Z	o2-ref-r5 end rc=0
2026-09-25T23:37:34.804812188Z	o2-on-r5 start
2026-09-25T23:37:49.774254968Z	o2-on-r5 end rc=0
2026-09-25T23:37:49.837499221Z	o2-off-r5 start
2026-09-25T23:37:57.648154783Z	o2-off-r5 end rc=0
