#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:33:23       0     32     35      -      0      0      0      0      0      0    405    180      0      0      0      0     15 
 20260812    14:33:24       0     57     36      -     17      1      0      0      0      0  12481   2392   1555   1554      0   2640    226 
 20260812    14:33:25       0     92     36      -      5      0      0      0      0      0  12481   2392   4179   4178      0   2640    231 
 20260812    14:33:26       0     92     36      -      5      0      0      0      0      0  12481   2392   6835   6834      0   2640    230 
 20260812    14:33:27       0     92     35      -      5      0      0      0      0      0  12481   2392   9459   9458      0   2640    231 
 20260812    14:33:28       0     92     35      -      5      0      0      0      0      0  12481   2392  12051  12050      0   3984    230 
 20260812    14:33:29       0     91     35      -      5      0      0      0      0      0  12481   2400  14707  14706      0   2640      0 
 20260812    14:33:30       0     91     35      -      0      0      0      0      0      0  12481   2392  19507  19506      0      8      2 
 20260812    14:33:31       0    468     48      -    100     39      0      0      0      0  12481   2422  19507  19506      0      4      2 
 20260812    14:33:32       0    405     44      -    100     87      0      0      0      0  12481   2400  19507  19506      0    142     77 
 20260812    14:33:33       0    467     50      -    100     37      0      0      0      0  12481   2422  19507  19506      0      4      3 
 20260812    14:33:34       0    380     44      -    100     87      0      0      0      0  12481   2422  19507  19506      0    144     32 
 20260812    14:33:35       0    454     51      -    100     36      0      0      0      0  12481   2422  19731  19730      0      3      4 
 20260812    14:33:36       0    384     45      -    100     87      0      0      0      0  12481   2422  19731  19730      0    141     32 
 20260812    14:33:37       0    443     53      -    100     38      0      0      0      0  12481   2422  20019  20018      0      3      2 
 20260812    14:33:38       0    397     46      -    100     87      0      0      0      0  12481   2422  20019  20018      0    145     32 
 20260812    14:33:40       0    433     52      -    100     38      0      0      0      0  12481   2422  20307  20306      0      5      2 
 20260812    14:33:41       0    411     47      -    100     87      0      0      0      0  12481   2422  20307  20306      0    145     32 
 20260812    14:33:42       0    425     53      -    100     37      0      0      0      0  12481   2422  20595  20594      0      4      2 
 20260812    14:33:43       0    423     48      -    100     87      0      0      0      0  12481   2422  20595  20594      0    142     34 
 20260812    14:33:44       0    414     54      -    100     39      0      0      0      0  12481   2422  20883  20882      0      4      2 
 20260812    14:33:45       0    434     49      -    100     87      0      0      0      0  12481   2415  20883  20882      0    142     35 
 20260812    14:33:46       0    403     55      -    100     36      0      0      0      0  12481   2422  21171  21170      0      3      1 
 20260812    14:33:47       0    446     50      -     99     43      0      0      0      0  12481   2415  21171  21170      0    145     33 
 20260812    14:33:48       0    380     55      -    100     31      0      0      0      0  12481   2422  27187  27186      0      9      3 
 20260812    14:33:49       0    471     56      -     99     41      0      0      0      0  12481   2415  27379  27378      0      9      4 
 20260812    14:33:50       0    464     56      -    100     41      0      0      0      0  12481   2422  27379  27378      0     12      3 
 20260812    14:33:51       0    399     52      -     99     57      0      0      0      0  12481   2392  27379  27378      0     56     15 
 20260812    14:33:52       0    362     52      -     99     57      0      0      0      0  12481   2392  27379  27378      0     55     14 
 20260812    14:33:53       0    357     51      -     99     71      0      0      0      0  12481   2392  27379  27378      0    144     31 
 20260812    14:33:54       0    351     50      -    100     87      0      0      0      0  12481   2415  27379  27378      0    142     32 
 20260812    14:33:55       0    342     50      -    100     87      0      0      0      0  12481   2422  27379  27378      0    145     32 
 20260812    14:33:56       0    341     49      -    100     87      0      0      0      0  12481   2422  27379  27378      0    149     33 
 20260812    14:33:57       0    342     49      -    100     87      0      0      0      0  12481   2422  27379  27378      0    141     33 
 20260812    14:33:58       0    341     49      -    100     87      0      0      0      0  12481   2422  27379  27378      0    144     32 
 20260812    14:33:59       0    341     49      -     99     86      0      0      0      0  12481   2422  27379  27378      0    147     32 
 20260812    14:34:01       0    371     52      -    100     33      0      0      0      0  12481   2415  29619  29618      0     10      3 
 20260812    14:34:02       0    471     57      -    100     30      0      0      0      0  12481   2415  29619  29618      0     11      3 
 20260812    14:34:03       0    463     57      -    100     29      0      0      0      0  12481   2415  29619  29618      0     13      3 
 20260812    14:34:04       0    410     53      -     99     63      0      0      0      0  12481   2392  29619  29618      0     55     30 
 20260812    14:34:05       0    362     52      -     99     60      0      0      0      0  12481   2392  29619  29618      0     51     32 
 20260812    14:34:06       0    363     52      -    100     61      0      0      0      0  12481   2392  29619  29618      0     69     29 
 20260812    14:34:07       0    347     50      -     93     81      0      0      0      0  12481   2400  29619  29618      0    140     34 
 20260812    14:34:08       0    343     50      -    100     87      0      0      0      0  12481   2422  29619  29618      0    144     34 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    14:34:09       0    343     50      -    100     87      0      0      0      0  12481   2422  29619  29618      0    144     33 
 20260812    14:34:10       0    342     50      -    100     87      0      0      0      0  12481   2422  29619  29618      0    140     34 
 20260812    14:34:11       0    343     50      -    100     87      0      0      0      0  12481   2422  29619  29618      0    143     33 
 20260812    14:34:12       0    343     50      -    100     87      0      0      0      0  12481   2422  29619  29618      0    157     33 
 20260812    14:34:13       0    363     56      -     81     49      0      0      0      0  12481   2422  31955  31954      0     10      4 
 20260812    14:34:14       0    477     57      -    100     31      0      0      0      0  12481   2422  32371  32370      0      6      5 
 20260812    14:34:15       0    477     58      -    100     30      0      0      0      0  12481   2422  32563  32562      0     51     13 
 20260812    14:34:16       0    466     56      -     99     32      0      0      0      0  12481   2422  32563  32562      0     11      2 
 20260812    14:34:17       0    453     57      -    100     28      0      0      0      0  12481   2407  32563  32562      0    118     13 
 20260812    14:34:18       0    367     54      -     99     62      0      0      0      0  12481   2392  32563  32562      0     56     22 
 20260812    14:34:19       0    367     54      -     99     62      0      0      0      0  12481   2392  32563  32562      0    105     13 
 20260812    14:34:20       0    367     53      -     99     62      0      0      0      0  12481   2392  32563  32562      0     68     24 
 20260812    14:34:21       0    359     53      -    100     70      0      0      0      0  12481   2377  32563  32562      0    126     27 
 20260812    14:34:23       0    345     52      -     77     64      0      0      0      0  12481   2392  32563  32562      0    142     32 
 20260812    14:34:24       0    345     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    145     32 
 20260812    14:34:25       0    344     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    146     32 
 20260812    14:34:26       0    344     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    143     33 
 20260812    14:34:27       0    344     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    145     32 
 20260812    14:34:28       0    343     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    146     32 
 20260812    14:34:29       0    346     52      -     99     69      0      0      0      0  12481   2407  32563  32562      0    115     26 
 20260812    14:34:30       0    361     52      -     99     69      0      0      0      0  12481   2370  32563  32562      0    114     26 
 20260812    14:34:31       0    357     52      -     99     69      0      0      0      0  12481   2370  32563  32562      0    115     25 
 20260812    14:34:32       0    415     58      -    100     39      0      0      0      0  12481   2415  32563  32562      0     10      4 
 20260812    14:34:33       0    483     59      -    100     29      0      0      0      0  12481   2422  32563  32562      0      9      4 
 20260812    14:34:34       0    472     58      -     99     37      0      0      0      0  12481   2415  32563  32562      0     16      5 
 20260812    14:34:35       0    372     53      -     99     74      0      0      0      0  12481   2407  32563  32562      0    151     90 
 20260812    14:34:36       0    321     52      -    100     87      0      0      0      0  12481   2422  32563  32562      0    144     34 
 20260812    14:34:37       0    345     52      -    100     87      0      0      0      0  12481   2422  32563  32562      0    144     32 
 20260812    14:34:38       0    344     52      -    100     87      0      0      0      0  12481   2422  32563  32562      0    142     34 
 20260812    14:34:39       0    344     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    143     32 
 20260812    14:34:40       0    345     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    144     36 
 20260812    14:34:41       0    344     51      -    100     87      0      0      0      0  12481   2422  32563  32562      0    144     32 
 20260812    14:34:42       0    438     58      -    100     32      0      0      0      0  12481   2415  32563  32562      0     14     64 
 20260812    14:34:44       0    412     54      -     99     61      0      0      0      0  12481   2392  32563  32562      0     82     16 
 20260812    14:34:45       0    366     54      -     99     61      0      0      0      0  12481   2385  32563  32562      0     83     16 
 20260812    14:34:46       0    418     58      -    100     33      0      0      0      0  12481   2415  32563  32562      0     14      4 
 20260812    14:34:47       0    449     58      -    100     28      0      0      0      0  12481   2415  32563  32562      0    114     24 
 20260812    14:34:48       0    369     54      -     99     69      0      0      0      0  12481   2377  32563  32562      0    115     25 
