timestamp, uuid, memory.used [MiB], memory.free [MiB], utilization.gpu [%], power.draw [W], temperature.gpu
2026/09/20 01:00:55.763, GPU-c2a89142-c177-b92a-1366-d58822694f0a, 0, 97252, 0, 34.08, 29
2026/09/20 01:00:56.024, GPU-c2a89142-c177-b92a-1366-d58822694f0a, 22, 97230, 0, 34.49, 29
