timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 19:47:34.013, 58, 36.66 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 19:47:34.270, 58, 36.66 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/25 19:47:34.527, 58, 35.65 W, 180 MHz, 405 MHz, 596 MiB, 0 %
2026/09/25 19:47:34.777, 58, 56.99 W, 2625 MHz, 13365 MHz, 596 MiB, 0 %
2026/09/25 19:47:35.027, 59, 56.99 W, 2625 MHz, 13365 MHz, 1460 MiB, 0 %
2026/09/25 19:47:35.277, 59, 68.63 W, 2617 MHz, 13365 MHz, 1972 MiB, 0 %
2026/09/25 19:47:35.528, 59, 68.63 W, 2617 MHz, 13365 MHz, 2420 MiB, 10 %
2026/09/25 19:47:35.778, 59, 103.66 W, 2617 MHz, 13365 MHz, 2932 MiB, 9 %
2026/09/25 19:47:36.028, 59, 103.66 W, 2617 MHz, 13365 MHz, 3444 MiB, 9 %
2026/09/25 19:47:36.278, 58, 103.65 W, 2617 MHz, 13365 MHz, 3956 MiB, 10 %
2026/09/25 19:47:36.528, 58, 103.65 W, 2617 MHz, 13365 MHz, 4468 MiB, 10 %
2026/09/25 19:47:36.778, 58, 103.32 W, 2617 MHz, 13365 MHz, 4916 MiB, 7 %
2026/09/25 19:47:37.028, 58, 103.32 W, 2617 MHz, 13365 MHz, 5332 MiB, 7 %
2026/09/25 19:47:37.278, 58, 102.95 W, 2617 MHz, 13365 MHz, 5748 MiB, 8 %
2026/09/25 19:47:37.529, 58, 102.95 W, 2617 MHz, 13365 MHz, 6196 MiB, 8 %
2026/09/25 19:47:37.779, 58, 102.72 W, 2617 MHz, 13365 MHz, 6580 MiB, 7 %
2026/09/25 19:47:38.029, 58, 102.72 W, 2617 MHz, 13365 MHz, 6996 MiB, 7 %
2026/09/25 19:47:38.279, 58, 102.56 W, 2617 MHz, 13365 MHz, 7412 MiB, 8 %
2026/09/25 19:47:38.529, 58, 102.56 W, 2617 MHz, 13365 MHz, 7828 MiB, 8 %
2026/09/25 19:47:38.779, 57, 102.43 W, 2617 MHz, 13365 MHz, 8244 MiB, 9 %
2026/09/25 19:47:39.029, 57, 102.43 W, 2617 MHz, 13365 MHz, 8692 MiB, 9 %
2026/09/25 19:47:39.280, 57, 102.34 W, 2617 MHz, 13365 MHz, 9108 MiB, 7 %
2026/09/25 19:47:39.530, 57, 102.34 W, 2617 MHz, 13365 MHz, 9524 MiB, 7 %
2026/09/25 19:47:39.780, 57, 102.07 W, 2617 MHz, 13365 MHz, 9940 MiB, 7 %
2026/09/25 19:47:40.030, 57, 102.07 W, 2617 MHz, 13365 MHz, 10388 MiB, 7 %
2026/09/25 19:47:40.280, 57, 101.98 W, 2617 MHz, 13365 MHz, 10804 MiB, 7 %
2026/09/25 19:47:40.530, 57, 101.98 W, 2617 MHz, 13365 MHz, 11188 MiB, 7 %
2026/09/25 19:47:40.780, 57, 101.76 W, 2617 MHz, 13365 MHz, 11604 MiB, 7 %
