2026/08/10 23:32:15.599, 0, 44, 2610, 88.29, 46002, 0
2026/08/10 23:32:15.610, 1, 44, 2610, 88.83, 56340, 0
2026/08/10 23:32:15.865, 0, 44, 2610, 88.29, 46354, 0
2026/08/10 23:32:15.865, 1, 44, 2610, 88.83, 56436, 0
2026/08/10 23:32:16.115, 0, 44, 2610, 88.29, 46354, 0
2026/08/10 23:32:16.115, 1, 44, 2610, 88.83, 56436, 0
2026/08/10 23:32:16.365, 0, 49, 2797, 181.80, 46354, 41
2026/08/10 23:32:16.365, 1, 50, 2745, 183.82, 56436, 52
2026/08/10 23:32:16.615, 0, 49, 2797, 181.80, 46354, 41
2026/08/10 23:32:16.615, 1, 50, 2745, 183.82, 56436, 52
