timestamp, uuid, name, index, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], temperature.gpu
2026/09/21 14:02:28.517, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.79 W, 180 MHz, 32
2026/09/21 14:02:28.517, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 91.92 W, 2355 MHz, 33
2026/09/21 14:02:28.517, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.33 W, 180 MHz, 32
2026/09/21 14:02:28.767, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 15 %, 96.90 W, 2362 MHz, 33
2026/09/21 14:02:28.767, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 36.79 W, 180 MHz, 32
2026/09/21 14:02:28.767, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 0 MiB, 0 %, 90.36 W, 2355 MHz, 33
2026/09/21 14:02:28.767, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.33 W, 180 MHz, 32
2026/09/21 14:02:29.017, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 96.82 W, 2362 MHz, 33
2026/09/21 14:02:29.017, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.42 W, 180 MHz, 32
2026/09/21 14:02:29.017, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 591 MiB, 0 %, 92.26 W, 2355 MHz, 33
2026/09/21 14:02:29.017, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.87 W, 180 MHz, 32
2026/09/21 14:02:29.267, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 96.93 W, 2362 MHz, 33
2026/09/21 14:02:29.267, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.46 W, 180 MHz, 32
2026/09/21 14:02:29.267, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 591 MiB, 0 %, 93.16 W, 2355 MHz, 33
2026/09/21 14:02:29.267, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.92 W, 180 MHz, 32
2026/09/21 14:02:29.517, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 96.51 W, 2362 MHz, 33
2026/09/21 14:02:29.517, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 0 MiB, 0 %, 37.41 W, 180 MHz, 32
2026/09/21 14:02:29.517, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 591 MiB, 0 %, 93.13 W, 2355 MHz, 33
2026/09/21 14:02:29.517, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.91 W, 180 MHz, 32
2026/09/21 14:02:29.767, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.76 W, 2362 MHz, 33
2026/09/21 14:02:29.768, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1 MiB, 0 %, 37.35 W, 172 MHz, 32
2026/09/21 14:02:29.768, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 93.23 W, 2355 MHz, 34
2026/09/21 14:02:29.768, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1 MiB, 0 %, 36.79 W, 180 MHz, 32
2026/09/21 14:02:30.018, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.62 W, 2362 MHz, 33
2026/09/21 14:02:30.018, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 1 %, 40.30 W, 180 MHz, 33
2026/09/21 14:02:30.018, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 2 %, 91.41 W, 2355 MHz, 34
2026/09/21 14:02:30.018, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.49 W, 180 MHz, 32
2026/09/21 14:02:30.269, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.62 W, 2362 MHz, 33
2026/09/21 14:02:30.269, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 0 %, 50.38 W, 885 MHz, 33
2026/09/21 14:02:30.269, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.57 W, 2355 MHz, 34
2026/09/21 14:02:30.269, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.50 W, 180 MHz, 32
2026/09/21 14:02:30.519, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.44 W, 2362 MHz, 33
2026/09/21 14:02:30.519, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 0 %, 65.21 W, 2317 MHz, 33
2026/09/21 14:02:30.519, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.56 W, 2355 MHz, 34
2026/09/21 14:02:30.519, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.54 W, 180 MHz, 32
2026/09/21 14:02:30.769, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.49 W, 2362 MHz, 33
2026/09/21 14:02:30.769, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 595 MiB, 0 %, 75.18 W, 2317 MHz, 33
2026/09/21 14:02:30.769, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.57 W, 2355 MHz, 34
2026/09/21 14:02:30.769, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.58 W, 180 MHz, 32
2026/09/21 14:02:31.019, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.36 W, 2362 MHz, 33
2026/09/21 14:02:31.019, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 87.99 W, 2317 MHz, 33
2026/09/21 14:02:31.019, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.57 W, 2355 MHz, 34
2026/09/21 14:02:31.019, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:31.269, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.22 W, 2362 MHz, 33
2026/09/21 14:02:31.269, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 87.49 W, 2317 MHz, 33
2026/09/21 14:02:31.269, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.57 W, 2355 MHz, 34
2026/09/21 14:02:31.269, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:31.520, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:31.520, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 627 MiB, 0 %, 87.56 W, 2317 MHz, 34
2026/09/21 14:02:31.520, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.57 W, 2355 MHz, 34
2026/09/21 14:02:31.520, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:31.770, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:31.770, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 723 MiB, 0 %, 87.61 W, 2317 MHz, 34
2026/09/21 14:02:31.770, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.10 W, 2355 MHz, 34
2026/09/21 14:02:31.770, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 36.55 W, 180 MHz, 32
2026/09/21 14:02:32.020, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:32.020, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 851 MiB, 1 %, 87.73 W, 2317 MHz, 34
2026/09/21 14:02:32.020, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.16 W, 2355 MHz, 34
2026/09/21 14:02:32.020, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 0 MiB, 0 %, 35.26 W, 180 MHz, 32
2026/09/21 14:02:32.270, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 91.11 W, 2362 MHz, 33
2026/09/21 14:02:32.273, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 979 MiB, 1 %, 87.90 W, 2317 MHz, 34
2026/09/21 14:02:32.273, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.27 W, 2355 MHz, 34
2026/09/21 14:02:32.273, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1 MiB, 0 %, 35.26 W, 180 MHz, 32
2026/09/21 14:02:32.523, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:32.523, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1075 MiB, 1 %, 88.27 W, 2317 MHz, 34
2026/09/21 14:02:32.523, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 623 MiB, 0 %, 90.64 W, 2355 MHz, 34
2026/09/21 14:02:32.523, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 40.36 W, 330 MHz, 32
2026/09/21 14:02:32.773, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:32.773, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1619 MiB, 1 %, 88.32 W, 2317 MHz, 34
2026/09/21 14:02:32.773, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.83 W, 2355 MHz, 34
2026/09/21 14:02:32.773, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 47.66 W, 2325 MHz, 33
2026/09/21 14:02:33.023, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:33.023, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1619 MiB, 0 %, 88.53 W, 2317 MHz, 34
2026/09/21 14:02:33.023, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.86 W, 2355 MHz, 34
2026/09/21 14:02:33.023, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 64.87 W, 2325 MHz, 33
2026/09/21 14:02:33.273, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.52 W, 2362 MHz, 33
2026/09/21 14:02:33.273, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1619 MiB, 0 %, 88.49 W, 2317 MHz, 34
2026/09/21 14:02:33.273, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.75 W, 2355 MHz, 34
2026/09/21 14:02:33.273, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 595 MiB, 0 %, 69.69 W, 2325 MHz, 33
2026/09/21 14:02:33.524, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.76 W, 2362 MHz, 33
2026/09/21 14:02:33.524, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1619 MiB, 70 %, 126.76 W, 2310 MHz, 38
2026/09/21 14:02:33.524, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.62 W, 2355 MHz, 34
2026/09/21 14:02:33.524, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 88.91 W, 2325 MHz, 33
2026/09/21 14:02:33.774, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.89 W, 2362 MHz, 33
2026/09/21 14:02:33.774, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1811 MiB, 67 %, 149.30 W, 2302 MHz, 37
2026/09/21 14:02:33.774, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:33.774, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 88.94 W, 2325 MHz, 33
2026/09/21 14:02:34.024, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.01 W, 2362 MHz, 34
2026/09/21 14:02:34.024, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 56 %, 178.32 W, 2302 MHz, 38
2026/09/21 14:02:34.024, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:34.024, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 627 MiB, 0 %, 88.99 W, 2325 MHz, 33
2026/09/21 14:02:34.274, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.09 W, 2362 MHz, 34
2026/09/21 14:02:34.274, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 71 %, 203.44 W, 2302 MHz, 38
2026/09/21 14:02:34.274, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:34.274, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 787 MiB, 2 %, 89.14 W, 2325 MHz, 33
2026/09/21 14:02:34.524, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:34.524, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 85 %, 204.18 W, 2302 MHz, 39
2026/09/21 14:02:34.524, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 90.51 W, 2355 MHz, 34
2026/09/21 14:02:34.524, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 915 MiB, 1 %, 89.25 W, 2325 MHz, 33
2026/09/21 14:02:34.774, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:34.774, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 94 %, 207.99 W, 2302 MHz, 38
2026/09/21 14:02:34.774, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:34.774, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1075 MiB, 1 %, 89.40 W, 2325 MHz, 33
2026/09/21 14:02:35.025, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:35.025, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 91 %, 223.72 W, 2310 MHz, 40
2026/09/21 14:02:35.025, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:35.025, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 1 %, 90.05 W, 2325 MHz, 33
2026/09/21 14:02:35.275, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 90.67 W, 2362 MHz, 34
2026/09/21 14:02:35.275, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 92 %, 232.18 W, 2302 MHz, 40
2026/09/21 14:02:35.275, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
2026/09/21 14:02:35.275, GPU-09f40640-fcd1-6793-8acf-5fef0a021ddf, NVIDIA RTX PRO 6000 Blackwell Server Edition, 3, 1619 MiB, 0 %, 90.00 W, 2325 MHz, 33
2026/09/21 14:02:35.525, GPU-1ee63385-225d-6adb-4f53-80a3032e9891, NVIDIA RTX PRO 6000 Blackwell Server Edition, 0, 725 MiB, 0 %, 89.85 W, 2362 MHz, 34
2026/09/21 14:02:35.525, GPU-9aac15ee-fcda-a1e3-367f-f9517f7376ff, NVIDIA RTX PRO 6000 Blackwell Server Edition, 1, 1843 MiB, 79 %, 235.31 W, 2302 MHz, 39
2026/09/21 14:02:35.525, GPU-0ef61756-6a47-f49f-7c77-4ea56a37dd41, NVIDIA RTX PRO 6000 Blackwell Server Edition, 2, 815 MiB, 0 %, 89.78 W, 2355 MHz, 34
