timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:21:05.004, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 210.04 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:21:05.254, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 210.58 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:21:05.504, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 210.43 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:21:05.754, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 211.14 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:21:06.004, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 40 %, 212.60 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:21:06.254, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 211.44 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:21:06.504, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 212.39 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:21:06.754, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 209.81 W, 2287 MHz, 12481 MHz, 40
2026/08/25 00:21:07.004, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 211.33 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:21:07.254, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 43 %, 212.30 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:21:07.504, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 212.04 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:21:07.755, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 41 %, 212.75 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:21:08.005, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 74 %, 225.50 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:21:08.255, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 265.06 W, 2310 MHz, 12481 MHz, 44
2026/08/25 00:21:08.505, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 290.61 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:21:08.755, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 326.56 W, 2385 MHz, 12481 MHz, 44
2026/08/25 00:21:09.005, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 94 %, 341.34 W, 2385 MHz, 12481 MHz, 45
2026/08/25 00:21:09.255, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 267.07 W, 2340 MHz, 12481 MHz, 39
2026/08/25 00:21:09.505, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 215.06 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:21:09.755, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 140.73 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:21:10.005, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 0 %, 91.65 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:21:10.255, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 1 %, 90.12 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:21:10.507, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.19 W, 2317 MHz, 12481 MHz, 39
2026/08/25 00:21:10.760, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21909 MiB, 2 %, 90.33 W, 2317 MHz, 12481 MHz, 38
