timestamp, index, uuid, memory.used [MiB], utilization.gpu [%], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/08/25 00:22:52.214, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 209.49 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:22:52.464, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 211.13 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:52.714, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.47 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:52.965, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.88 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:22:53.215, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.88 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:53.465, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.26 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:22:53.715, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.27 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:53.965, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 214.07 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:22:54.215, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.06 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:22:54.465, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 210.58 W, 2295 MHz, 12481 MHz, 41
2026/08/25 00:22:54.715, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 211.17 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:22:54.965, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 209.99 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:22:55.215, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.37 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:55.465, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.95 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:22:55.715, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.17 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:55.966, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 212.23 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:56.216, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 40 %, 211.19 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:56.466, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 212.36 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:56.716, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 39 %, 212.22 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:22:56.966, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 215.63 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:57.216, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 214.92 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:57.466, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 212.81 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:22:57.716, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.03 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:57.966, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.46 W, 2295 MHz, 12481 MHz, 41
2026/08/25 00:22:58.216, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.05 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:58.466, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.71 W, 2287 MHz, 12481 MHz, 41
2026/08/25 00:22:58.716, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.32 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:22:58.967, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 211.90 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:22:59.217, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.64 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:22:59.467, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.04 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:22:59.717, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.01 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:22:59.967, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.91 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:00.217, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.35 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:00.467, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 213.82 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:00.717, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.53 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:23:00.967, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 215.85 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:01.217, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 38 %, 214.46 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:23:01.467, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.78 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:01.717, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 211.72 W, 2295 MHz, 12481 MHz, 43
2026/08/25 00:23:01.968, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 210.72 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:02.218, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 210.79 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:02.468, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 210.23 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:02.718, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 210.44 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:02.968, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 211.00 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:03.218, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 211.85 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:03.468, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.02 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:03.718, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 211.70 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:03.968, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 211.29 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:04.218, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 212.75 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:04.468, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 213.35 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:04.718, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 214.97 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:04.968, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 216.46 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:05.219, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 213.70 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:05.469, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 215.73 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:05.719, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 215.39 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:05.969, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 215.97 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:06.219, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.95 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:06.469, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.54 W, 2295 MHz, 12481 MHz, 42
2026/08/25 00:23:06.719, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.44 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:06.969, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.28 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:07.219, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.79 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:07.469, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.72 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:07.719, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.61 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:07.969, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 217.06 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:08.220, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 216.70 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:08.470, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.60 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:08.720, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 215.81 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:08.970, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 215.71 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:09.220, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 215.13 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:09.470, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 215.72 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:09.720, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 213.13 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:09.970, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 41 %, 212.86 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:10.220, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.26 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:10.470, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 45 %, 214.60 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:10.720, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.23 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:10.970, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 46 %, 217.36 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:11.220, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 217.29 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:11.471, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.89 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:11.721, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.21 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:11.971, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.29 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:12.221, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.65 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:12.471, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 216.37 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:12.721, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 215.76 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:12.971, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 213.14 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:13.221, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 214.41 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:13.471, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 44 %, 215.00 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:13.721, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 42 %, 215.46 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:13.971, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 217.18 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:14.221, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 217.11 W, 2287 MHz, 12481 MHz, 42
2026/08/25 00:23:14.472, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 219.33 W, 2287 MHz, 12481 MHz, 43
2026/08/25 00:23:14.722, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 43 %, 218.91 W, 2287 MHz, 12481 MHz, 44
2026/08/25 00:23:14.972, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 93 %, 256.95 W, 2347 MHz, 12481 MHz, 46
2026/08/25 00:23:15.222, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 94 %, 281.53 W, 2392 MHz, 12481 MHz, 46
2026/08/25 00:23:15.472, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 295.23 W, 2332 MHz, 12481 MHz, 44
2026/08/25 00:23:15.722, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 69 %, 306.07 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:15.972, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 70 %, 282.86 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:16.222, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 268.05 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:16.472, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 267.42 W, 2272 MHz, 12481 MHz, 44
2026/08/25 00:23:16.722, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 267.75 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:16.972, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 267.80 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:17.222, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 267.90 W, 2272 MHz, 12481 MHz, 44
2026/08/25 00:23:17.473, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 267.58 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:17.723, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 267.90 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:17.973, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 268.86 W, 2272 MHz, 12481 MHz, 44
2026/08/25 00:23:18.223, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 268.33 W, 2272 MHz, 12481 MHz, 45
2026/08/25 00:23:18.473, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 268.22 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:18.723, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 267.51 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:18.973, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 267.17 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:19.223, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 267.39 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:19.473, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 268.65 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:19.723, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 268.73 W, 2265 MHz, 12481 MHz, 44
2026/08/25 00:23:19.973, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 268.80 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:20.223, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 269.16 W, 2265 MHz, 12481 MHz, 45
2026/08/25 00:23:20.474, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 266.32 W, 2340 MHz, 12481 MHz, 44
2026/08/25 00:23:20.724, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 265.52 W, 2302 MHz, 12481 MHz, 45
2026/08/25 00:23:20.974, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 263.80 W, 2347 MHz, 12481 MHz, 45
2026/08/25 00:23:21.224, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 72 %, 262.22 W, 2332 MHz, 12481 MHz, 44
2026/08/25 00:23:21.474, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 261.23 W, 2332 MHz, 12481 MHz, 44
2026/08/25 00:23:21.724, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 70 %, 260.72 W, 2325 MHz, 12481 MHz, 45
2026/08/25 00:23:21.974, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 73 %, 260.52 W, 2362 MHz, 12481 MHz, 44
2026/08/25 00:23:22.224, 0, GPU-c7a984e7-502c-30a9-2839-e19703802681, 21877 MiB, 71 %, 258.57 W, 2355 MHz, 12481 MHz, 44
