epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790372371200,67,78.97,1560,8656,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372371450,73,86.40,1695,8944,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372371700,73,87.86,1567,8944,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372371950,71,88.25,1575,8976,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372372200,70,97.04,915,9532,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372372450,73,96.39,1372,10044,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372372700,73,96.10,1552,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372372950,71,93.29,1522,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372373200,71,94.81,930,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372373450,73,94.68,1335,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372373700,73,94.62,1537,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372373950,72,92.56,1477,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372374200,71,94.86,1102,10076,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372374450,73,95.79,1327,10204,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372374700,73,96.00,1485,10428,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372374950,72,92.29,1350,10430,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372375200,70,92.81,1027,10430,0,0,0,0,0,0,0,0,0,0,0,0,0
1790372375450,71,94.10,1102,10459,14182121472,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372375700,72,95.03,1380,10460,14182121472,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372375950,70,93.72,1162,10757,14182121472,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372376200,70,92.90,937,10430,14182121472,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372376450,72,94.12,1117,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372376700,72,94.67,1342,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372376950,71,93.57,1072,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372377200,71,93.97,922,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372377450,72,94.20,1147,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372377700,71,94.41,1305,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372377950,71,93.11,1057,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372378200,71,93.58,975,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372378450,72,94.82,1140,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372378700,71,93.94,1275,10430,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372378950,71,93.74,1042,10448,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372379200,71,93.94,990,10448,14212923392,10420404224,10468982784,48578560,8,603029504,150994944,226492416,75497472,0,36,36,0
1790372379450,72,94.03,1162,10448,14194049024,10420404224,10468982784,48578560,8,603029504,169869312,226492416,56623104,0,36,45,0
1790372379700,71,93.78,1222,10448,14194049024,10420404224,10468982784,48578560,8,603029504,169869312,226492416,56623104,0,36,45,0
1790372379950,71,93.25,1042,10448,14194049024,10420404224,10468982784,48578560,8,603029504,169869312,226492416,56623104,0,36,45,0
1790372380200,71,93.95,1005,10448,14194049024,10420404224,10468982784,48578560,8,603029504,169869312,226492416,56623104,0,36,45,0
1790372380450,72,94.03,1192,10466,14194049024,10420404224,10468982784,48578560,8,603029504,169869312,226492416,56623104,0,36,45,0
1790372380700,71,93.84,1200,10466,14175174656,10420404224,10468982784,48578560,8,603029504,188743680,226492416,37748736,0,36,54,0
1790372380950,73,94.43,1260,11014,14175174656,10420404224,10468982784,48578560,6,603029504,188743680,226492416,37748736,0,36,54,0
1790372381200,73,94.87,1357,11014,14175174656,10420404224,10468982784,48578560,6,603029504,188743680,226492416,37748736,0,36,54,0
1790372381450,74,94.97,1417,11050,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372381700,73,94.26,1462,11178,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372381950,73,94.62,1387,11178,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372382200,73,94.93,1372,11178,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372382450,74,95.00,1477,11178,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372382700,72,94.13,1485,11178,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372382950,71,93.64,1080,11196,13600555008,10314294840,11005853696,691558856,6,603029504,226492416,283115520,56623104,0,45,63,0
1790372383200,71,93.50,1102,11196,13409714176,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372383450,72,93.51,1147,11196,13409714176,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372383700,72,93.68,1140,11226,13409714176,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372383950,72,93.71,1117,11718,13377667072,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372384200,72,93.98,1207,11196,13377667072,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372384450,72,93.99,1132,11196,13377667072,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372384700,72,93.81,1147,11196,13409714176,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372384950,72,93.94,1087,11196,13409714176,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372385200,72,93.89,1087,11196,13409714176,11085581080,11140071424,54490344,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372385450,72,93.73,1147,11196,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372385700,72,93.72,1125,11196,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372385950,72,93.68,1087,11196,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372386200,72,93.86,1095,11196,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372386450,72,93.84,1147,11196,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372386700,72,93.75,1125,11196,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372386950,72,93.73,1080,11214,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372387200,72,93.82,1102,11214,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372387450,72,93.81,1132,11214,13409714176,11094167320,11140071424,45904104,8,897892352,283115520,339738624,56623104,0,54,81,0
1790372387700,72,93.74,1117,11214,13390839808,11094167320,11140071424,45904104,8,897892352,301989888,339738624,37748736,0,54,90,0
1790372387950,72,93.78,1080,11214,13390839808,11094167320,11140071424,45904104,8,897892352,301989888,339738624,37748736,0,54,90,0
1790372388200,72,93.92,1102,11214,13390839808,11094167320,11140071424,45904104,8,897892352,301989888,339738624,37748736,0,54,90,0
1790372388450,74,93.93,1147,11438,13390839808,10905121380,11140071424,234950044,7,897892352,301989888,339738624,37748736,0,54,90,0
1790372388700,73,94.24,1432,11474,13155958784,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790372388950,74,94.81,1402,11506,13155958784,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790372389200,74,94.02,1365,11506,13155958784,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790372389450,72,94.52,1492,11506,13155958784,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790372389700,72,93.43,1095,11506,13155958784,10846275620,11374952448,528676828,7,897892352,301989888,339738624,37748736,0,54,90,0
1790372389950,72,93.83,1117,11506,13084655616,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790372390200,72,94.14,1087,11506,13084655616,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790372390450,72,93.79,1140,11506,13084655616,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790372390700,72,93.92,1110,11506,13084655616,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
1790372390950,72,93.74,1117,11506,13084655616,11228277648,11408506880,180229232,8,1042235392,339738624,396361728,56623104,0,63,99,0
