timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 17:46:38.623, 0, 0 %, 2 MiB, 109.70 W, 2850 MHz, 14001 MHz, 49
2026/09/24 17:46:38.628, 1, 0 %, 2 MiB, 112.17 W, 2857 MHz, 14001 MHz, 48
2026/09/24 17:46:38.882, 0, 0 %, 40 MiB, 109.70 W, 2850 MHz, 14001 MHz, 49
2026/09/24 17:46:38.882, 1, 0 %, 4 MiB, 112.17 W, 2857 MHz, 14001 MHz, 48
2026/09/24 17:46:39.132, 0, 0 %, 596 MiB, 109.70 W, 2850 MHz, 14001 MHz, 49
2026/09/24 17:46:39.132, 1, 0 %, 4 MiB, 112.17 W, 2857 MHz, 14001 MHz, 48
2026/09/24 17:46:39.383, 0, 0 %, 596 MiB, 110.43 W, 2850 MHz, 14001 MHz, 49
2026/09/24 17:46:39.383, 1, 0 %, 4 MiB, 112.30 W, 2857 MHz, 14001 MHz, 47
2026/09/24 17:46:39.633, 0, 0 %, 596 MiB, 110.43 W, 2850 MHz, 14001 MHz, 49
2026/09/24 17:46:39.633, 1, 0 %, 4 MiB, 112.30 W, 2857 MHz, 14001 MHz, 47
2026/09/24 17:46:39.883, 0, 0 %, 596 MiB, 91.43 W, 2820 MHz, 13365 MHz, 49
2026/09/24 17:46:39.883, 1, 0 %, 4 MiB, 65.33 W, 2587 MHz, 14001 MHz, 48
2026/09/24 17:46:40.133, 0, 0 %, 628 MiB, 91.43 W, 2820 MHz, 13365 MHz, 49
2026/09/24 17:46:40.133, 1, 0 %, 4 MiB, 65.33 W, 2587 MHz, 14001 MHz, 48
2026/09/24 17:46:40.383, 0, 0 %, 1268 MiB, 90.60 W, 2610 MHz, 13365 MHz, 48
2026/09/24 17:46:40.384, 1, 0 %, 26 MiB, 62.10 W, 2587 MHz, 14001 MHz, 46
2026/09/24 17:46:40.634, 0, 0 %, 1268 MiB, 90.60 W, 2610 MHz, 13365 MHz, 48
2026/09/24 17:46:40.634, 1, 0 %, 852 MiB, 62.10 W, 2587 MHz, 14001 MHz, 46
2026/09/24 17:46:40.884, 0, 0 %, 1332 MiB, 90.35 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:40.884, 1, 5 %, 1300 MiB, 72.60 W, 2617 MHz, 13365 MHz, 47
2026/09/24 17:46:41.135, 0, 0 %, 1332 MiB, 90.35 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:41.135, 1, 5 %, 1300 MiB, 72.60 W, 2617 MHz, 13365 MHz, 47
2026/09/24 17:46:41.386, 0, 0 %, 3348 MiB, 91.14 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:41.386, 1, 5 %, 1300 MiB, 91.54 W, 2617 MHz, 13365 MHz, 46
2026/09/24 17:46:41.636, 0, 0 %, 6804 MiB, 91.14 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:41.636, 1, 5 %, 3316 MiB, 91.54 W, 2617 MHz, 13365 MHz, 46
2026/09/24 17:46:41.886, 0, 19 %, 6804 MiB, 92.65 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:41.886, 1, 0 %, 3316 MiB, 92.25 W, 2617 MHz, 13365 MHz, 46
2026/09/24 17:46:42.136, 0, 19 %, 6804 MiB, 92.65 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:42.136, 1, 0 %, 3316 MiB, 92.25 W, 2617 MHz, 13365 MHz, 46
2026/09/24 17:46:42.387, 0, 19 %, 6804 MiB, 90.38 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:42.387, 1, 0 %, 3316 MiB, 91.54 W, 2610 MHz, 13365 MHz, 46
2026/09/24 17:46:42.637, 0, 19 %, 6804 MiB, 90.38 W, 2617 MHz, 13365 MHz, 48
2026/09/24 17:46:42.637, 1, 0 %, 3316 MiB, 91.54 W, 2610 MHz, 13365 MHz, 46
2026/09/24 17:46:42.887, 0, 0 %, 6804 MiB, 89.99 W, 2610 MHz, 13365 MHz, 48
2026/09/24 17:46:42.887, 1, 0 %, 3316 MiB, 90.88 W, 2610 MHz, 13365 MHz, 46
2026/09/24 17:46:43.137, 0, 0 %, 6804 MiB, 89.99 W, 2610 MHz, 13365 MHz, 48
2026/09/24 17:46:43.137, 1, 0 %, 3316 MiB, 90.88 W, 2610 MHz, 13365 MHz, 46
2026/09/24 17:46:43.388, 0, 0 %, 6836 MiB, 89.92 W, 2610 MHz, 13365 MHz, 48
2026/09/24 17:46:43.388, 1, 0 %, 3316 MiB, 90.33 W, 2610 MHz, 13365 MHz, 46
