timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/24 15:10:14.624, 54, 27.61 W, 1590 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 15:10:14.878, 54, 27.61 W, 1590 MHz, 14001 MHz, 47 MiB, 0 %
2026/09/24 15:10:15.130, 54, 27.61 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:15.380, 54, 27.61 W, 1590 MHz, 14001 MHz, 636 MiB, 0 %
2026/09/24 15:10:15.630, 54, 40.91 W, 2715 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 15:10:15.880, 54, 40.91 W, 2715 MHz, 14001 MHz, 48 MiB, 0 %
2026/09/24 15:10:16.131, 54, 41.13 W, 1702 MHz, 14001 MHz, 604 MiB, 4 %
2026/09/24 15:10:16.381, 54, 41.13 W, 1702 MHz, 14001 MHz, 636 MiB, 4 %
2026/09/24 15:10:16.633, 55, 40.25 W, 2002 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 15:10:16.887, 55, 40.25 W, 2002 MHz, 14001 MHz, 48 MiB, 0 %
2026/09/24 15:10:17.139, 54, 41.49 W, 1725 MHz, 14001 MHz, 604 MiB, 5 %
2026/09/24 15:10:17.389, 54, 41.49 W, 1725 MHz, 14001 MHz, 636 MiB, 5 %
2026/09/24 15:10:17.641, 55, 41.40 W, 2010 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 15:10:17.892, 55, 41.40 W, 2010 MHz, 14001 MHz, 308 MiB, 0 %
2026/09/24 15:10:18.142, 55, 42.38 W, 1920 MHz, 14001 MHz, 604 MiB, 38 %
2026/09/24 15:10:18.392, 55, 42.38 W, 1920 MHz, 14001 MHz, 636 MiB, 38 %
2026/09/24 15:10:18.643, 55, 40.46 W, 1755 MHz, 14001 MHz, 40 MiB, 2 %
2026/09/24 15:10:18.927, 55, 40.46 W, 1755 MHz, 14001 MHz, 604 MiB, 2 %
2026/09/24 15:10:19.178, 56, 43.10 W, 2205 MHz, 14001 MHz, 604 MiB, 99 %
2026/09/24 15:10:19.428, 56, 43.10 W, 2205 MHz, 14001 MHz, 15 MiB, 99 %
2026/09/24 15:10:19.721, 55, 41.35 W, 1597 MHz, 14001 MHz, 47 MiB, 2 %
2026/09/24 15:10:19.973, 55, 41.35 W, 1597 MHz, 14001 MHz, 604 MiB, 2 %
2026/09/24 15:10:20.223, 56, 43.64 W, 2302 MHz, 14001 MHz, 636 MiB, 100 %
2026/09/24 15:10:20.474, 56, 43.64 W, 2302 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:20.724, 55, 40.17 W, 1590 MHz, 14001 MHz, 48 MiB, 2 %
2026/09/24 15:10:20.975, 55, 40.17 W, 1590 MHz, 14001 MHz, 604 MiB, 2 %
2026/09/24 15:10:21.226, 57, 42.13 W, 2392 MHz, 14001 MHz, 636 MiB, 100 %
2026/09/24 15:10:21.476, 57, 42.13 W, 2392 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:21.748, 55, 40.51 W, 1590 MHz, 14001 MHz, 540 MiB, 0 %
2026/09/24 15:10:21.998, 55, 40.51 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:22.248, 57, 43.60 W, 2610 MHz, 14001 MHz, 634 MiB, 100 %
2026/09/24 15:10:22.498, 57, 43.60 W, 2610 MHz, 14001 MHz, 46 MiB, 100 %
2026/09/24 15:10:22.761, 55, 40.49 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:23.011, 55, 40.49 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:23.262, 57, 45.84 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:23.536, 57, 45.84 W, 2805 MHz, 14001 MHz, 47 MiB, 100 %
2026/09/24 15:10:23.787, 55, 40.24 W, 1590 MHz, 14001 MHz, 636 MiB, 0 %
2026/09/24 15:10:24.038, 55, 40.24 W, 1590 MHz, 14001 MHz, 636 MiB, 0 %
2026/09/24 15:10:24.288, 57, 42.48 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:24.553, 57, 42.48 W, 2805 MHz, 14001 MHz, 62 MiB, 100 %
2026/09/24 15:10:24.804, 55, 41.58 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:25.054, 55, 41.58 W, 1590 MHz, 14001 MHz, 636 MiB, 0 %
2026/09/24 15:10:25.304, 57, 44.36 W, 2655 MHz, 14001 MHz, 15 MiB, 69 %
2026/09/24 15:10:25.578, 55, 40.94 W, 1680 MHz, 14001 MHz, 572 MiB, 2 %
2026/09/24 15:10:25.828, 55, 40.94 W, 1680 MHz, 14001 MHz, 604 MiB, 2 %
2026/09/24 15:10:26.078, 56, 41.67 W, 2362 MHz, 14001 MHz, 15 MiB, 10 %
2026/09/24 15:10:26.365, 56, 41.67 W, 2362 MHz, 14001 MHz, 47 MiB, 10 %
2026/09/24 15:10:26.616, 55, 41.91 W, 1717 MHz, 14001 MHz, 604 MiB, 6 %
2026/09/24 15:10:26.866, 55, 41.91 W, 1717 MHz, 14001 MHz, 636 MiB, 6 %
2026/09/24 15:10:27.116, 56, 41.19 W, 2077 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 15:10:27.379, 56, 41.19 W, 2077 MHz, 14001 MHz, 74 MiB, 0 %
2026/09/24 15:10:27.629, 56, 42.52 W, 1912 MHz, 14001 MHz, 604 MiB, 34 %
2026/09/24 15:10:27.880, 56, 42.52 W, 1912 MHz, 14001 MHz, 636 MiB, 34 %
2026/09/24 15:10:28.130, 56, 41.72 W, 1755 MHz, 14001 MHz, 15 MiB, 2 %
2026/09/24 15:10:28.384, 56, 41.72 W, 1755 MHz, 14001 MHz, 572 MiB, 2 %
2026/09/24 15:10:28.634, 57, 43.69 W, 2265 MHz, 14001 MHz, 604 MiB, 100 %
2026/09/24 15:10:28.885, 57, 43.69 W, 2265 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:29.167, 56, 40.61 W, 1590 MHz, 14001 MHz, 47 MiB, 0 %
2026/09/24 15:10:29.417, 56, 40.61 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:29.668, 57, 42.56 W, 2355 MHz, 14001 MHz, 604 MiB, 100 %
2026/09/24 15:10:29.918, 57, 42.56 W, 2355 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:30.168, 56, 40.71 W, 1590 MHz, 14001 MHz, 80 MiB, 0 %
2026/09/24 15:10:30.420, 56, 40.71 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:30.670, 58, 46.38 W, 2805 MHz, 14001 MHz, 634 MiB, 100 %
2026/09/24 15:10:30.921, 58, 46.38 W, 2805 MHz, 14001 MHz, 46 MiB, 100 %
2026/09/24 15:10:31.172, 56, 42.24 W, 1807 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:31.422, 56, 42.24 W, 1807 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:31.673, 57, 47.74 W, 2595 MHz, 14001 MHz, 15 MiB, 48 %
2026/09/24 15:10:31.923, 57, 47.74 W, 2595 MHz, 14001 MHz, 48 MiB, 48 %
2026/09/24 15:10:32.175, 56, 44.03 W, 1815 MHz, 14001 MHz, 604 MiB, 4 %
2026/09/24 15:10:32.425, 56, 44.03 W, 1815 MHz, 14001 MHz, 636 MiB, 4 %
2026/09/24 15:10:32.676, 56, 42.87 W, 2572 MHz, 14001 MHz, 15 MiB, 0 %
2026/09/24 15:10:32.932, 56, 42.87 W, 2572 MHz, 14001 MHz, 112 MiB, 0 %
2026/09/24 15:10:33.183, 56, 41.28 W, 1710 MHz, 14001 MHz, 604 MiB, 4 %
2026/09/24 15:10:33.433, 56, 41.28 W, 1710 MHz, 14001 MHz, 634 MiB, 4 %
2026/09/24 15:10:33.683, 56, 40.80 W, 1927 MHz, 14001 MHz, 46 MiB, 2 %
2026/09/24 15:10:33.950, 56, 40.80 W, 1927 MHz, 14001 MHz, 604 MiB, 2 %
2026/09/24 15:10:34.200, 57, 44.67 W, 2190 MHz, 14001 MHz, 604 MiB, 95 %
2026/09/24 15:10:34.451, 57, 44.67 W, 2190 MHz, 14001 MHz, 15 MiB, 95 %
2026/09/24 15:10:34.701, 56, 40.79 W, 1590 MHz, 14001 MHz, 48 MiB, 0 %
2026/09/24 15:10:34.952, 56, 40.79 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:35.203, 58, 45.43 W, 2430 MHz, 14001 MHz, 636 MiB, 100 %
2026/09/24 15:10:35.453, 58, 45.43 W, 2430 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:35.713, 56, 40.79 W, 1590 MHz, 14001 MHz, 70 MiB, 0 %
2026/09/24 15:10:35.963, 56, 40.79 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:36.213, 58, 45.14 W, 2602 MHz, 14001 MHz, 636 MiB, 100 %
2026/09/24 15:10:36.463, 58, 45.14 W, 2602 MHz, 14001 MHz, 46 MiB, 100 %
2026/09/24 15:10:36.747, 55, 41.70 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:36.997, 55, 41.70 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:37.247, 58, 44.57 W, 2805 MHz, 14001 MHz, 15 MiB, 100 %
2026/09/24 15:10:37.517, 58, 44.57 W, 2805 MHz, 14001 MHz, 48 MiB, 100 %
2026/09/24 15:10:37.775, 56, 40.69 W, 1590 MHz, 14001 MHz, 604 MiB, 0 %
2026/09/24 15:10:38.025, 56, 40.69 W, 1590 MHz, 14001 MHz, 636 MiB, 0 %
2026/09/24 15:10:38.275, 58, 45.21 W, 2760 MHz, 14001 MHz, 15 MiB, 93 %
2026/09/24 15:10:38.532, 58, 45.21 W, 2760 MHz, 14001 MHz, 310 MiB, 93 %
2026/09/24 15:10:38.783, 56, 40.75 W, 1620 MHz, 14001 MHz, 604 MiB, 1 %
2026/09/24 15:10:39.033, 56, 40.75 W, 1620 MHz, 14001 MHz, 634 MiB, 1 %
2026/09/24 15:10:39.283, 56, 41.54 W, 2310 MHz, 14001 MHz, 15 MiB, 2 %
2026/09/24 15:10:39.534, 56, 41.54 W, 2310 MHz, 14001 MHz, 572 MiB, 2 %
2026/09/24 15:10:39.784, 56, 41.80 W, 1687 MHz, 14001 MHz, 604 MiB, 3 %
2026/09/24 15:10:40.034, 56, 41.80 W, 1687 MHz, 14001 MHz, 634 MiB, 3 %
2026/09/24 15:10:40.284, 56, 41.63 W, 2182 MHz, 14001 MHz, 47 MiB, 0 %
2026/09/24 15:10:40.536, 56, 41.63 W, 2182 MHz, 14001 MHz, 604 MiB, 0 %
