2026-09-22T22:26:03.589Z	boot-p4-b2-pass1-prime
2026-09-22T22:26:09.628Z	ready-p4-b2-pass1-prime
2026-09-22T22:27:10.772Z	prime-done-p4-b2-pass1-prime
2026-09-22T22:27:11.775Z	stopped-p4-b2-pass1-prime
2026-09-22T22:27:11.841Z	boot-p4-b2-pass1-off
2026-09-22T22:27:17.880Z	ready-p4-b2-pass1-off
2026-09-22T22:28:05.321Z	demote-done-p4-b2-pass1-off
2026-09-22T22:28:52.203Z	promote-done-p4-b2-pass1-off
2026-09-22T22:28:53.207Z	stopped-p4-b2-pass1-off
2026-09-22T22:28:53.307Z	boot-p4-b2-pass1-on
2026-09-22T22:29:07.365Z	ready-p4-b2-pass1-on
2026-09-22T22:29:54.751Z	demote-done-p4-b2-pass1-on
2026-09-22T22:30:41.793Z	promote-done-p4-b2-pass1-on
2026-09-22T22:30:42.797Z	stopped-p4-b2-pass1-on
2026-09-22T22:30:42.898Z	boot-p4-b2-pass2-on
2026-09-22T22:30:56.955Z	ready-p4-b2-pass2-on
2026-09-22T22:31:44.352Z	demote-done-p4-b2-pass2-on
2026-09-22T22:32:31.391Z	promote-done-p4-b2-pass2-on
2026-09-22T22:32:32.394Z	stopped-p4-b2-pass2-on
2026-09-22T22:32:32.493Z	boot-p4-b2-pass2-off
2026-09-22T22:32:38.532Z	ready-p4-b2-pass2-off
2026-09-22T22:33:25.963Z	demote-done-p4-b2-pass2-off
2026-09-22T22:34:12.841Z	promote-done-p4-b2-pass2-off
2026-09-22T22:34:13.843Z	stopped-p4-b2-pass2-off
2026-09-22T22:34:13.946Z	boot-p4-b2-pass2-prime
2026-09-22T22:34:19.986Z	ready-p4-b2-pass2-prime
2026-09-22T22:35:21.135Z	prime-done-p4-b2-pass2-prime
2026-09-22T22:35:22.138Z	stopped-p4-b2-pass2-prime
2026-09-22T22:35:22.245Z	boot-p5-b1-pass1-prime
2026-09-22T22:35:28.285Z	ready-p5-b1-pass1-prime
2026-09-22T22:36:29.423Z	prime-done-p5-b1-pass1-prime
2026-09-22T22:36:30.427Z	stopped-p5-b1-pass1-prime
2026-09-22T22:36:30.494Z	boot-p5-b1-pass1-off
2026-09-22T22:36:36.533Z	ready-p5-b1-pass1-off
2026-09-22T22:37:23.947Z	demote-done-p5-b1-pass1-off
2026-09-22T22:38:10.823Z	promote-done-p5-b1-pass1-off
2026-09-22T22:38:11.826Z	stopped-p5-b1-pass1-off
2026-09-22T22:38:11.927Z	boot-p5-b1-pass1-on
2026-09-22T22:38:25.987Z	ready-p5-b1-pass1-on
2026-09-22T22:39:13.745Z	demote-done-p5-b1-pass1-on
2026-09-22T22:40:00.989Z	promote-done-p5-b1-pass1-on
2026-09-22T22:40:01.992Z	stopped-p5-b1-pass1-on
2026-09-22T22:40:02.095Z	boot-p5-b1-pass2-on
2026-09-22T22:40:16.145Z	ready-p5-b1-pass2-on
2026-09-22T22:41:03.883Z	demote-done-p5-b1-pass2-on
2026-09-22T22:41:51.101Z	promote-done-p5-b1-pass2-on
2026-09-22T22:41:52.104Z	stopped-p5-b1-pass2-on
2026-09-22T22:41:52.205Z	boot-p5-b1-pass2-off
2026-09-22T22:41:58.247Z	ready-p5-b1-pass2-off
2026-09-22T22:42:45.660Z	demote-done-p5-b1-pass2-off
2026-09-22T22:43:32.522Z	promote-done-p5-b1-pass2-off
