# qwen4exp_real_gate	label=r4spec262-thinkon	binary_sha256=a9c58196b1383b33be4774dff35e23203ff42f4b2014e1bcc7ab0a5982c929a5	ckpt=/root/data/q48fn-yarn1m	host_bf16_banks=false	indexer_norm_raw=false	mtp_dev1=true	spec_opts=SpecOpts { dynk: None, adapt_k_lo: Some(1), pmin: 0.3, defer: false, defer_guard_sync: false, prefill_chunk: None, wide_ring: None }
# timing lines are UNTUNED EAGER wall clocks under correctness-arm residency — NOT perf claims
# cache	kv_quant=q8_0/q5_1	idxq=q8	golden_pin=false	seams_env=idxsel
# ladder	rungs=[262144]	chunk=2048	decode=36	kv_dev1=false	spec=Some(5)	ids=1150000	cap=262270
# vram	pre-ladder	0, 0 MiB, 97887 MiB | 1, 0 MiB, 97887 MiB | 2, 89971 MiB, 97887 MiB | 3, 9555 MiB, 97887 MiB
rung	prefill_s	draft_prefill_s	decode_ms_per_tok	tok_per_s	accept	rounds	zero_draft	sub_rounds	spread_pct	looped	cross_mb	vram	continuation_ids
# spec-shape	source=/root/realgate/shapes/thinkon-prompts.tsv	suffix_tokens=83
262144	1408.7	59.0	19.7	50.78	0.632	13	0	sub_ms=[20.0, 19.3, 18.8]	6.11	false	10738.9	0, 0 MiB, 97887 MiB | 1, 0 MiB, 97887 MiB | 2, 96531 MiB, 97887 MiB | 3, 24467 MiB, 97887 MiB	1596,1144,4087,1156,579,1622,13,14235,5335,4667,5792,5829,709,310,3203,14,11093,45328,1412,50921,6681,11,321,1910,1092,4203,364,19260,421,1429,310,1440,4667,13,1921,1156
