Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
51.3,11721798,840,13954.5,7456.0,2464,48832,14369.9,qmatvec_bf16w_f32
16.1,3678003,520,7073.1,5984.0,5152,21152,3694.7,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
10.6,2424864,96,25259.0,25200.0,22048,27648,1519.6,sdpa_naive_mask_f32
6.6,1518401,208,7300.0,7296.0,7008,7680,128.2,hc_norm_planes_f32
3.2,732776,296,2475.6,1792.0,1664,4320,1043.8,rms_norm_f32_v2
2.6,590528,208,2839.1,2816.0,2656,3136,106.3,hc_inject_partials_bf16w_f32
1.9,422817,208,2032.8,2016.0,1920,2208,48.1,hc_mix_epilogue_f32
1.2,280544,8,35068.0,35072.0,34688,35424,228.5,gdn_scan_naive_f32
1.1,245440,192,1278.3,1264.0,1024,1632,220.8,rope_neox_f32
0.9,214144,208,1029.5,992.0,864,1248,63.7,hc_inject_reduce_f32
0.9,209985,208,1009.5,992.0,928,1216,56.8,hc_lowrank_reduce_f32
0.7,151648,96,1579.7,1568.0,1504,1728,34.2,q_gate_split_f32
0.6,146784,136,1079.3,1120.0,928,1344,85.5,mul_f32
0.6,128928,104,1239.7,1184.0,1152,1856,133.3,hc_write_planes_f32
0.5,122560,40,3064.0,3040.0,2944,3360,89.6,dwconv_causal_f32
0.5,109856,104,1056.3,1056.0,928,1184,56.1,sigmoid_f32
0.3,73824,32,2307.0,2272.0,2144,2560,151.3,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
0.2,35616,32,1113.0,1120.0,1088,1120,13.4,add_scaled_rows_f32
0.1,30848,32,964.0,928.0,896,1120,77.0,axpy_f32
0.0,11168,8,1396.0,1376.0,1344,1472,41.7,gdn_glog_f32
