Time (%),Total Time (ns),Instances,Avg (ns),Med (ns),Min (ns),Max (ns),StdDev (ns),Name
21.8,96321041,20552,4686.7,3584.0,2944,49280,5659.4,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
16.8,74006159,11520,6424.1,6432.0,6208,6816,71.6,dsv4_nvfp4_deq_bf16_kernel
13.2,58392744,19216,3038.8,4544.0,704,4640,1855.0,scale_f32
11.8,51960331,11520,4510.4,4512.0,4416,4672,33.2,bf16_to_f32
9.5,41901610,392,106891.9,71488.0,69920,1659040,224110.9,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)6, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
8.3,36562790,12320,2967.8,2944.0,2112,3520,103.4,"std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)8, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
3.2,14189889,288,49270.4,49280.0,46336,52640,1132.5,"std::enable_if<T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool)1, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<const float>, cublasGemvTensorStridedBatched<float>, float>>(T13)"
3.1,13551743,3680,3682.5,3936.0,1695,4448,753.0,rms_norm_f32_v2
2.7,11820000,14680,805.2,768.0,704,928,59.4,axpy_f32
2.3,10001382,288,34727.0,34688.0,34080,35936,298.3,gdn_scan_naive_f32
1.3,5791168,6560,882.8,896.0,768,992,53.8,sigmoid_f32
1.2,5177505,5000,1035.5,1024.0,960,1152,30.0,silu_mul_f32
1.1,4720576,3840,1229.3,1248.0,1088,1536,52.0,scatter_add_slot_f32
1.0,4416320,3840,1150.1,1152.0,1088,1408,30.3,gather_rows_f32
0.8,3701581,3488,1061.2,1055.0,960,1504,62.1,add_scaled_rows_f32
0.7,3282592,3520,932.6,928.0,864,1248,24.1,mul_f32
0.5,2428224,96,25294.0,25264.0,22368,27776,1539.6,sdpa_naive_mask_f32
0.2,970720,320,3033.5,3008.0,2848,3424,127.4,dwconv_causal_f32
0.2,941633,384,2452.2,2432.0,2240,2816,116.0,sigmoid_dot_rows_f32
0.2,711296,384,1852.3,1824.0,1760,2176,76.3,reduce_slots_f32
0.1,367456,288,1275.9,1248.0,1152,1600,87.1,gdn_glog_f32
0.1,226113,192,1177.7,1168.0,992,1440,131.2,rope_neox_f32
0.0,158048,96,1646.3,1632.0,1600,1888,37.7,q_gate_split_f32
