timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 01:41:27.096, 0, 0 %, 2 MiB, 104.82 W, 2850 MHz, 14001 MHz, 47
2026/09/24 01:41:27.100, 1, 0 %, 2 MiB, 110.25 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:27.354, 0, 0 %, 42 MiB, 104.82 W, 2850 MHz, 14001 MHz, 47
2026/09/24 01:41:27.354, 1, 0 %, 4 MiB, 110.25 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:27.604, 0, 0 %, 596 MiB, 104.82 W, 2850 MHz, 14001 MHz, 47
2026/09/24 01:41:27.604, 1, 0 %, 4 MiB, 110.25 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:27.854, 0, 0 %, 596 MiB, 106.11 W, 2850 MHz, 14001 MHz, 47
2026/09/24 01:41:27.854, 1, 0 %, 4 MiB, 110.16 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:28.104, 0, 0 %, 596 MiB, 106.11 W, 2850 MHz, 14001 MHz, 47
2026/09/24 01:41:28.105, 1, 0 %, 4 MiB, 110.16 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:28.355, 0, 0 %, 596 MiB, 89.17 W, 2820 MHz, 13365 MHz, 46
2026/09/24 01:41:28.355, 1, 0 %, 4 MiB, 113.09 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:28.605, 0, 0 %, 628 MiB, 89.17 W, 2820 MHz, 13365 MHz, 46
2026/09/24 01:41:28.605, 1, 0 %, 4 MiB, 113.09 W, 2857 MHz, 14001 MHz, 44
2026/09/24 01:41:28.855, 0, 0 %, 1268 MiB, 87.13 W, 2610 MHz, 13365 MHz, 46
2026/09/24 01:41:28.856, 1, 0 %, 30 MiB, 88.09 W, 2857 MHz, 14001 MHz, 43
2026/09/24 01:41:29.106, 0, 0 %, 1268 MiB, 87.13 W, 2610 MHz, 13365 MHz, 46
2026/09/24 01:41:29.106, 1, 0 %, 852 MiB, 88.09 W, 2857 MHz, 14001 MHz, 43
2026/09/24 01:41:29.356, 0, 0 %, 1332 MiB, 86.65 W, 2610 MHz, 13365 MHz, 46
2026/09/24 01:41:29.356, 1, 0 %, 1300 MiB, 75.77 W, 2617 MHz, 13365 MHz, 43
2026/09/24 01:41:29.606, 0, 0 %, 1332 MiB, 86.65 W, 2610 MHz, 13365 MHz, 46
2026/09/24 01:41:29.608, 1, 0 %, 1300 MiB, 75.77 W, 2617 MHz, 13365 MHz, 43
2026/09/24 01:41:29.858, 0, 0 %, 3348 MiB, 86.89 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:29.858, 1, 0 %, 1300 MiB, 89.44 W, 2617 MHz, 13365 MHz, 43
2026/09/24 01:41:30.108, 0, 0 %, 6804 MiB, 86.89 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:30.108, 1, 0 %, 3316 MiB, 89.44 W, 2617 MHz, 13365 MHz, 43
2026/09/24 01:41:30.359, 0, 19 %, 6804 MiB, 92.31 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:30.359, 1, 0 %, 3316 MiB, 90.85 W, 2617 MHz, 13365 MHz, 43
2026/09/24 01:41:30.609, 0, 19 %, 6804 MiB, 92.31 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:30.609, 1, 0 %, 3316 MiB, 90.85 W, 2617 MHz, 13365 MHz, 43
2026/09/24 01:41:30.859, 0, 19 %, 6804 MiB, 89.89 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:30.859, 1, 0 %, 3316 MiB, 89.32 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:31.110, 0, 19 %, 6804 MiB, 89.89 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:31.110, 1, 0 %, 3316 MiB, 89.32 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:31.360, 0, 0 %, 6804 MiB, 87.54 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:31.360, 1, 0 %, 3316 MiB, 88.63 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:31.610, 0, 0 %, 6804 MiB, 87.54 W, 2617 MHz, 13365 MHz, 46
2026/09/24 01:41:31.610, 1, 0 %, 3316 MiB, 88.63 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:31.861, 0, 0 %, 6836 MiB, 86.13 W, 2610 MHz, 13365 MHz, 46
2026/09/24 01:41:31.861, 1, 0 %, 3316 MiB, 87.85 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:32.111, 0, 0 %, 6836 MiB, 86.13 W, 2610 MHz, 13365 MHz, 46
2026/09/24 01:41:32.111, 1, 0 %, 3316 MiB, 87.85 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:32.361, 0, 0 %, 6868 MiB, 86.22 W, 2610 MHz, 13365 MHz, 45
2026/09/24 01:41:32.361, 1, 0 %, 3316 MiB, 88.26 W, 2610 MHz, 13365 MHz, 43
2026/09/24 01:41:32.611, 0, 0 %, 6868 MiB, 86.22 W, 2610 MHz, 13365 MHz, 45
2026/09/24 01:41:32.611, 1, 0 %, 3316 MiB, 88.26 W, 2610 MHz, 13365 MHz, 43
