timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/26 15:53:12.112, 53, 16.50 W, 180 MHz, 405 MHz, 2 MiB, 0 %
2026/09/26 15:53:12.366, 53, 16.50 W, 180 MHz, 405 MHz, 24 MiB, 0 %
2026/09/26 15:53:12.616, 53, 17.73 W, 180 MHz, 405 MHz, 1460 MiB, 0 %
2026/09/26 15:53:12.866, 53, 17.73 W, 180 MHz, 405 MHz, 2388 MiB, 0 %
2026/09/26 15:53:13.117, 53, 38.20 W, 2617 MHz, 13365 MHz, 3444 MiB, 14 %
2026/09/26 15:53:13.367, 53, 38.20 W, 2617 MHz, 13365 MHz, 4500 MiB, 14 %
2026/09/26 15:53:13.617, 53, 79.97 W, 2625 MHz, 13365 MHz, 5588 MiB, 15 %
2026/09/26 15:53:13.867, 53, 79.97 W, 2625 MHz, 13365 MHz, 6676 MiB, 15 %
2026/09/26 15:53:14.117, 53, 85.97 W, 2625 MHz, 13365 MHz, 7732 MiB, 14 %
2026/09/26 15:53:14.367, 53, 85.97 W, 2625 MHz, 13365 MHz, 8852 MiB, 14 %
2026/09/26 15:53:14.617, 53, 85.82 W, 2625 MHz, 13365 MHz, 9876 MiB, 15 %
2026/09/26 15:53:14.867, 53, 85.82 W, 2625 MHz, 13365 MHz, 10964 MiB, 15 %
2026/09/26 15:53:15.117, 53, 85.56 W, 2625 MHz, 13365 MHz, 12020 MiB, 15 %
2026/09/26 15:53:15.367, 53, 85.56 W, 2625 MHz, 13365 MHz, 13076 MiB, 15 %
2026/09/26 15:53:15.617, 53, 85.47 W, 2625 MHz, 13365 MHz, 14164 MiB, 15 %
2026/09/26 15:53:15.867, 53, 85.47 W, 2625 MHz, 13365 MHz, 14740 MiB, 15 %
2026/09/26 15:53:16.118, 53, 85.33 W, 2625 MHz, 13365 MHz, 14740 MiB, 7 %
2026/09/26 15:53:16.368, 53, 85.33 W, 2625 MHz, 13365 MHz, 14740 MiB, 7 %
2026/09/26 15:53:16.618, 53, 83.96 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:16.868, 53, 83.96 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:17.118, 53, 82.56 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:17.368, 53, 82.56 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:17.618, 53, 82.56 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:17.868, 53, 82.56 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:18.118, 53, 81.09 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:18.368, 53, 81.09 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:18.618, 53, 81.09 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:18.869, 53, 81.09 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:19.119, 52, 80.95 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:19.369, 52, 80.95 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:19.619, 52, 80.95 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:19.869, 52, 80.95 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:20.119, 52, 80.89 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:20.369, 52, 80.89 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:20.619, 52, 80.89 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:20.869, 52, 80.89 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:21.119, 52, 80.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:21.369, 52, 80.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:21.619, 52, 80.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:21.869, 52, 80.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:22.120, 52, 80.75 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/26 15:53:22.370, 52, 80.75 W, 2610 MHz, 13365 MHz, 16052 MiB, 0 %
2026/09/26 15:53:22.620, 55, 87.26 W, 2617 MHz, 13365 MHz, 16820 MiB, 73 %
2026/09/26 15:53:22.870, 55, 87.26 W, 2617 MHz, 13365 MHz, 16820 MiB, 73 %
2026/09/26 15:53:23.120, 59, 234.15 W, 2827 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:23.370, 59, 234.15 W, 2827 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:23.620, 60, 394.78 W, 2827 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:23.870, 60, 394.78 W, 2827 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:24.120, 61, 439.18 W, 2835 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:24.370, 61, 439.18 W, 2835 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:24.621, 61, 451.16 W, 2835 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:24.871, 61, 451.16 W, 2835 MHz, 13365 MHz, 16820 MiB, 100 %
2026/09/26 15:53:25.121, 61, 453.96 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:25.371, 61, 453.96 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:25.621, 61, 436.70 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:25.871, 61, 436.70 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:26.121, 62, 432.64 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:26.371, 62, 432.64 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:26.621, 62, 453.54 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:26.871, 62, 453.54 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:27.122, 62, 457.58 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:27.372, 62, 457.58 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:27.622, 62, 445.52 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:27.872, 62, 445.52 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:28.122, 63, 442.40 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:28.372, 63, 442.40 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:28.622, 63, 456.88 W, 2842 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:28.872, 63, 456.88 W, 2842 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:29.122, 63, 458.68 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:29.373, 63, 458.68 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:29.623, 63, 438.22 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:29.873, 63, 438.22 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:30.123, 63, 437.02 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:30.373, 63, 437.02 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:30.623, 64, 455.08 W, 2842 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:30.873, 64, 455.08 W, 2842 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:31.123, 63, 460.66 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:31.373, 63, 460.66 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:31.623, 63, 445.82 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:31.873, 63, 445.82 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:32.123, 64, 445.07 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:32.374, 64, 445.07 W, 2835 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:32.624, 64, 457.11 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:32.874, 64, 457.11 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:33.124, 64, 460.51 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:33.374, 64, 460.51 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:33.624, 64, 440.55 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:33.874, 64, 440.55 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:34.124, 65, 439.71 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:34.374, 65, 439.71 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:34.624, 65, 457.17 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:34.875, 65, 457.17 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:35.125, 65, 462.54 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:35.375, 65, 462.54 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:35.625, 64, 447.71 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:35.875, 64, 447.71 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:36.125, 65, 446.89 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:36.375, 65, 446.89 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:36.625, 65, 461.51 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:36.875, 65, 461.51 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:37.125, 65, 462.39 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:37.375, 65, 462.39 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:37.626, 65, 445.68 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:37.876, 65, 445.68 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:38.126, 66, 443.13 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:38.376, 66, 443.13 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:38.626, 66, 461.45 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:38.876, 66, 461.45 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:39.126, 66, 463.31 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:39.376, 66, 463.31 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:39.626, 65, 451.28 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:39.876, 65, 451.28 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:40.126, 66, 449.08 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:40.377, 66, 449.08 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:40.627, 67, 460.64 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:40.877, 67, 460.64 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:41.127, 66, 463.77 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:41.377, 66, 463.77 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:41.627, 66, 443.86 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:41.877, 66, 443.86 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:42.127, 67, 444.77 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:42.377, 67, 444.77 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:42.627, 67, 461.12 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:42.877, 67, 461.12 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:43.128, 67, 465.24 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:43.378, 67, 465.24 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:43.628, 66, 444.34 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:43.878, 66, 444.34 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:44.128, 67, 442.97 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:44.378, 67, 442.97 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:44.628, 67, 461.06 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:44.878, 67, 461.06 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:45.128, 67, 468.32 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:45.378, 67, 468.32 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:45.628, 67, 453.81 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:45.879, 67, 453.81 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:46.129, 68, 451.34 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:46.379, 68, 451.34 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:46.629, 68, 465.56 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:46.879, 68, 465.56 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:47.129, 68, 468.68 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:47.379, 68, 468.68 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:47.629, 67, 451.51 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:47.879, 67, 451.51 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:48.130, 68, 446.72 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:48.381, 68, 446.72 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:48.632, 68, 464.19 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:48.882, 68, 464.19 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:49.132, 68, 468.59 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:49.382, 68, 468.59 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:49.632, 68, 455.08 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:49.882, 68, 455.08 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:50.132, 68, 453.13 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:50.382, 68, 453.13 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:50.633, 69, 465.04 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:50.883, 69, 465.04 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:51.133, 68, 468.93 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:51.383, 68, 468.93 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:51.633, 68, 449.08 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:51.883, 68, 449.08 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:52.133, 69, 445.98 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:52.383, 69, 445.98 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:52.633, 69, 464.36 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:52.883, 69, 464.36 W, 2827 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:53.134, 69, 471.01 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:53.384, 69, 471.01 W, 2820 MHz, 13365 MHz, 17108 MiB, 100 %
2026/09/26 15:53:53.634, 69, 459.07 W, 2812 MHz, 13365 MHz, 17108 MiB, 100 %
