epoch_ms,temp_c,power_w,sm_mhz,mem_used_mib,cuda_driver_free_bytes,cuda_pool_used_bytes,cuda_pool_reserved_bytes,cuda_pool_cached_bytes,active_sessions,prefix_cache_bytes,kv_vmm_mapped_bytes,kv_vmm_reserved_bytes,kv_vmm_owed_bytes,kv_vmm_graveyard_bytes,kv_vmm_grows_total,kv_vmm_mapper_grows_total,kv_vmm_grow_waits_total
1790274072995,70,564.16,2715,18100,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274073245,64,459.43,2782,18100,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274073495,64,459.43,2782,23988,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274073745,75,422.81,2700,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274073995,75,422.81,2700,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274074245,77,531.88,2692,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274074495,77,531.88,2692,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274074745,77,555.89,2692,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274074995,77,555.89,2692,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274075245,78,564.63,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274075495,78,564.63,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274075745,78,565.35,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274075995,78,565.35,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274076245,78,566.14,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274076495,78,566.14,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274076745,78,566.91,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274076995,78,566.91,2685,24020,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274077245,79,567.19,2685,24180,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274077495,79,567.19,2685,24468,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274077745,78,548.16,2685,25204,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274077995,78,548.16,2685,25524,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274078245,77,517.56,2655,26260,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274078495,77,517.56,2655,26516,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274078745,79,514.23,2685,26964,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274078995,79,514.23,2685,27604,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274079245,77,523.26,2700,28372,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274079495,77,523.26,2700,28372,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274079745,73,460.48,2722,28788,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274079995,73,460.48,2722,28884,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274080245,74,419.80,2797,28884,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274080495,74,419.80,2797,28884,0,0,0,0,0,0,0,0,0,0,0,0,0
1790274080745,75,435.79,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
1790274080995,75,435.79,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
1790274081245,75,464.48,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
1790274081495,75,464.48,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
1790274081745,75,465.01,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
1790274081995,75,465.01,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
1790274082245,75,465.17,2805,28884,71687274496,29569828480,29662117888,92289408,16,3216343040,0,0,0,0,0,0,0
