timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 05:46:24.112, 66, 62.27 W, 180 MHz, 810 MHz, 2 MiB, 0 %
2026/09/25 05:46:24.365, 66, 62.27 W, 180 MHz, 810 MHz, 596 MiB, 0 %
2026/09/25 05:46:24.615, 66, 57.24 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 05:46:24.865, 66, 57.24 W, 180 MHz, 810 MHz, 2580 MiB, 0 %
2026/09/25 05:46:25.115, 66, 74.09 W, 2625 MHz, 13365 MHz, 3764 MiB, 12 %
2026/09/25 05:46:25.365, 66, 74.09 W, 2625 MHz, 13365 MHz, 4980 MiB, 12 %
2026/09/25 05:46:25.615, 66, 106.02 W, 2625 MHz, 13365 MHz, 6196 MiB, 13 %
2026/09/25 05:46:25.865, 66, 106.02 W, 2625 MHz, 13365 MHz, 7444 MiB, 13 %
2026/09/25 05:46:26.115, 66, 106.16 W, 2625 MHz, 13365 MHz, 8660 MiB, 12 %
2026/09/25 05:46:26.366, 66, 106.16 W, 2625 MHz, 13365 MHz, 9876 MiB, 12 %
2026/09/25 05:46:26.616, 66, 106.01 W, 2625 MHz, 13365 MHz, 11092 MiB, 12 %
2026/09/25 05:46:26.866, 66, 106.01 W, 2625 MHz, 13365 MHz, 12340 MiB, 12 %
2026/09/25 05:46:27.116, 66, 105.93 W, 2625 MHz, 13365 MHz, 13524 MiB, 12 %
2026/09/25 05:46:27.366, 66, 105.93 W, 2625 MHz, 13365 MHz, 14740 MiB, 12 %
2026/09/25 05:46:27.616, 66, 105.49 W, 2625 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:27.866, 66, 105.49 W, 2625 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:28.116, 65, 103.80 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:28.366, 65, 103.80 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:28.617, 65, 102.54 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:28.867, 65, 102.54 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:29.117, 65, 102.54 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:29.367, 65, 102.54 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 05:46:29.617, 65, 101.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
