timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 12:15:06.201, 60, 42.15 W, 180 MHz, 7001 MHz, 2 MiB, 0 %
2026/09/25 12:15:06.455, 60, 36.71 W, 180 MHz, 810 MHz, 42 MiB, 0 %
2026/09/25 12:15:06.705, 60, 36.71 W, 180 MHz, 810 MHz, 1460 MiB, 0 %
2026/09/25 12:15:06.955, 61, 43.31 W, 180 MHz, 810 MHz, 2324 MiB, 2 %
2026/09/25 12:15:07.205, 61, 43.31 W, 180 MHz, 810 MHz, 3380 MiB, 2 %
2026/09/25 12:15:07.455, 61, 68.72 W, 2625 MHz, 13365 MHz, 4404 MiB, 12 %
2026/09/25 12:15:07.705, 61, 68.72 W, 2625 MHz, 13365 MHz, 5332 MiB, 12 %
2026/09/25 12:15:07.955, 60, 90.68 W, 2617 MHz, 13365 MHz, 6260 MiB, 10 %
2026/09/25 12:15:08.205, 60, 90.68 W, 2617 MHz, 13365 MHz, 7188 MiB, 10 %
2026/09/25 12:15:08.455, 60, 90.05 W, 2617 MHz, 13365 MHz, 8084 MiB, 10 %
2026/09/25 12:15:08.705, 60, 90.05 W, 2617 MHz, 13365 MHz, 9044 MiB, 10 %
2026/09/25 12:15:08.956, 60, 89.85 W, 2625 MHz, 13365 MHz, 9972 MiB, 11 %
2026/09/25 12:15:09.206, 60, 89.85 W, 2625 MHz, 13365 MHz, 10900 MiB, 11 %
2026/09/25 12:15:09.456, 60, 89.62 W, 2617 MHz, 13365 MHz, 11828 MiB, 10 %
2026/09/25 12:15:09.706, 60, 89.62 W, 2617 MHz, 13365 MHz, 12756 MiB, 10 %
2026/09/25 12:15:09.956, 60, 89.24 W, 2617 MHz, 13365 MHz, 13716 MiB, 10 %
2026/09/25 12:15:10.206, 60, 89.24 W, 2617 MHz, 13365 MHz, 14612 MiB, 10 %
2026/09/25 12:15:10.456, 59, 88.91 W, 2617 MHz, 13365 MHz, 14740 MiB, 10 %
2026/09/25 12:15:10.706, 59, 88.91 W, 2617 MHz, 13365 MHz, 14740 MiB, 10 %
2026/09/25 12:15:10.956, 59, 87.23 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:11.206, 59, 87.23 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:11.456, 59, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:11.706, 59, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:11.956, 59, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:12.207, 59, 85.42 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:12.457, 59, 83.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:12.707, 59, 83.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:12.957, 59, 83.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:13.207, 59, 83.20 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:13.457, 58, 82.60 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:13.707, 58, 82.60 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:13.957, 58, 82.60 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:14.207, 58, 82.60 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:14.457, 58, 82.62 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:14.707, 58, 82.62 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:14.957, 58, 82.62 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:15.207, 58, 82.62 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:15.457, 58, 82.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:15.708, 58, 82.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:15.958, 58, 82.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:16.208, 58, 82.51 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:16.458, 57, 82.21 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:16.709, 57, 82.21 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:16.960, 57, 82.30 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:17.210, 57, 82.30 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:17.461, 57, 82.82 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:17.711, 57, 82.82 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:17.962, 57, 82.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:18.212, 57, 82.85 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 12:15:18.462, 57, 82.85 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 12:15:18.712, 57, 82.85 W, 2610 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 12:15:18.962, 64, 167.49 W, 2730 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 12:15:19.212, 64, 167.49 W, 2730 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 12:15:19.463, 65, 245.27 W, 2820 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 12:15:19.713, 65, 245.27 W, 2820 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 12:15:19.963, 66, 455.50 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 12:15:20.213, 66, 455.50 W, 2827 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 12:15:20.463, 66, 471.63 W, 2835 MHz, 13365 MHz, 16212 MiB, 100 %
2026/09/25 12:15:20.713, 66, 471.63 W, 2835 MHz, 13365 MHz, 16532 MiB, 100 %
2026/09/25 12:15:20.963, 66, 471.77 W, 2820 MHz, 13365 MHz, 16660 MiB, 99 %
2026/09/25 12:15:21.213, 66, 471.77 W, 2820 MHz, 13365 MHz, 16660 MiB, 99 %
2026/09/25 12:15:21.463, 66, 448.00 W, 2812 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:21.713, 66, 448.00 W, 2812 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:21.963, 67, 449.54 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:22.213, 67, 449.54 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:22.463, 67, 472.75 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:22.714, 67, 472.75 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:22.964, 67, 476.29 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:23.214, 67, 476.29 W, 2827 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:23.464, 66, 462.08 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:23.714, 66, 462.08 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:23.964, 67, 457.74 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:24.214, 67, 457.74 W, 2820 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:24.464, 68, 474.85 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:24.714, 68, 474.85 W, 2835 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 12:15:24.964, 67, 477.62 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 12:15:25.214, 67, 477.62 W, 2827 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 12:15:25.464, 67, 443.65 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 12:15:25.715, 67, 443.65 W, 2812 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 12:15:25.965, 68, 440.71 W, 2820 MHz, 13365 MHz, 17140 MiB, 100 %
