timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/23 21:17:31.354, 0, 0 %, 2 MiB, 108.02 W, 2850 MHz, 14001 MHz, 47
2026/09/23 21:17:31.385, 1, 0 %, 2 MiB, 110.57 W, 2857 MHz, 14001 MHz, 45
2026/09/23 21:17:31.678, 0, 0 %, 596 MiB, 108.02 W, 2850 MHz, 14001 MHz, 47
2026/09/23 21:17:31.678, 1, 0 %, 4 MiB, 110.57 W, 2857 MHz, 14001 MHz, 45
2026/09/23 21:17:31.928, 0, 0 %, 596 MiB, 108.02 W, 2850 MHz, 14001 MHz, 47
2026/09/23 21:17:31.928, 1, 0 %, 4 MiB, 110.57 W, 2857 MHz, 14001 MHz, 45
2026/09/23 21:17:32.179, 0, 0 %, 596 MiB, 108.02 W, 2850 MHz, 14001 MHz, 47
2026/09/23 21:17:32.179, 1, 0 %, 4 MiB, 110.57 W, 2857 MHz, 14001 MHz, 45
2026/09/23 21:17:32.430, 0, 0 %, 596 MiB, 104.62 W, 2850 MHz, 13365 MHz, 47
2026/09/23 21:17:32.430, 1, 0 %, 4 MiB, 107.82 W, 2857 MHz, 14001 MHz, 45
2026/09/23 21:17:32.680, 0, 0 %, 596 MiB, 104.62 W, 2850 MHz, 13365 MHz, 47
2026/09/23 21:17:32.680, 1, 0 %, 4 MiB, 107.82 W, 2857 MHz, 14001 MHz, 45
2026/09/23 21:17:32.930, 0, 0 %, 884 MiB, 101.06 W, 2730 MHz, 13365 MHz, 46
2026/09/23 21:17:32.930, 1, 0 %, 4 MiB, 107.56 W, 2857 MHz, 14001 MHz, 44
2026/09/23 21:17:33.180, 0, 0 %, 1268 MiB, 101.06 W, 2730 MHz, 13365 MHz, 46
2026/09/23 21:17:33.180, 1, 0 %, 23 MiB, 107.56 W, 2857 MHz, 14001 MHz, 44
2026/09/23 21:17:33.431, 0, 0 %, 1268 MiB, 89.54 W, 2617 MHz, 13365 MHz, 46
