timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 09:24:04.900, 0, P0, 2355 MHz, 12481 MHz, 93.02 W, 600.00 W, 600.00 W, 39, 0 MiB, 0 %, 5, 16
2026/09/21 09:24:05.154, 0, P0, 2355 MHz, 12481 MHz, 94.75 W, 600.00 W, 600.00 W, 39, 23 MiB, 0 %, 5, 16
2026/09/21 09:24:05.404, 0, P0, 2355 MHz, 12481 MHz, 95.54 W, 600.00 W, 600.00 W, 39, 595 MiB, 2 %, 5, 16
2026/09/21 09:24:05.655, 0, P0, 2355 MHz, 12481 MHz, 95.84 W, 600.00 W, 600.00 W, 39, 1747 MiB, 17 %, 5, 16
2026/09/21 09:24:05.905, 0, P0, 2355 MHz, 12481 MHz, 96.18 W, 600.00 W, 600.00 W, 39, 2675 MiB, 7 %, 5, 16
2026/09/21 09:24:06.156, 0, P0, 2355 MHz, 12481 MHz, 95.26 W, 600.00 W, 600.00 W, 39, 3539 MiB, 7 %, 5, 16
2026/09/21 09:24:06.406, 0, P0, 2355 MHz, 12481 MHz, 92.12 W, 600.00 W, 600.00 W, 39, 4403 MiB, 6 %, 5, 16
2026/09/21 09:24:06.657, 0, P0, 2355 MHz, 12481 MHz, 92.15 W, 600.00 W, 600.00 W, 39, 5267 MiB, 7 %, 5, 16
2026/09/21 09:24:06.907, 0, P0, 2355 MHz, 12481 MHz, 91.99 W, 600.00 W, 600.00 W, 39, 6195 MiB, 8 %, 5, 16
2026/09/21 09:24:07.158, 0, P0, 2355 MHz, 12481 MHz, 92.00 W, 600.00 W, 600.00 W, 39, 7059 MiB, 7 %, 5, 16
2026/09/21 09:24:07.408, 0, P0, 2355 MHz, 12481 MHz, 91.91 W, 600.00 W, 600.00 W, 39, 7923 MiB, 7 %, 5, 16
2026/09/21 09:24:07.659, 0, P0, 2355 MHz, 12481 MHz, 91.89 W, 600.00 W, 600.00 W, 39, 8787 MiB, 6 %, 5, 16
2026/09/21 09:24:07.909, 0, P0, 2355 MHz, 12481 MHz, 91.99 W, 600.00 W, 600.00 W, 39, 9715 MiB, 8 %, 5, 16
2026/09/21 09:24:08.159, 0, P0, 2347 MHz, 12481 MHz, 91.90 W, 600.00 W, 600.00 W, 39, 10579 MiB, 6 %, 5, 16
