procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110217204 1204752 305632000    0    0     0     0 2095 2025  2  0 98  0  0  0
 1  0      0 110218048 1204752 305632000    0    0     0     0 2201 2123  2  0 98  0  0  0
 1  0      0 110217544 1204752 305632000    0    0     0     0 2070 1991  2  0 98  0  0  0
 1  0      0 110218096 1204752 305632000    0    0     0     0 2044 2089  2  0 98  0  0  0
 1  0      0 110216080 1204760 305631992    0    0     0    12 2027 2017  2  0 98  0  0  0
 1  0      0 110215072 1204760 305631992    0    0     0     0 2067 2083  2  0 98  0  0  0
 1  0      0 110215072 1204760 305631992    0    0     0     0 2038 2017  2  0 98  0  0  0
 1  0      0 110215072 1204760 305631992    0    0     0    48 1999 1985  2  0 98  0  0  0
 1  0      0 110215072 1204760 305631992    0    0     0     0 2011 2005  2  0 98  0  0  0
 1  0      0 110219580 1204768 305632024    0    0     0    20 2083 2129  2  0 98  0  0  0
 1  0      0 110219580 1204768 305632024    0    0     0     0 2022 2002  2  0 98  0  0  0
 1  0      0 110343280 1204768 305632024    0    0     0     0 2044 2031  2  0 98  0  0  0
 1  0      0 110256328 1204768 305632024    0    0     0     0 2018 2013  2  0 98  0  0  0
 1  0      0 110261368 1204768 305632024    0    0     0     0 2098 2138  2  0 98  0  0  0
 1  0      0 110265780 1204776 305632016    0    0     0    12 2010 2013  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110269640 1204776 305632020    0    0     0     0 1985 1976  2  0 98  0  0  0
 1  0      0 110273016 1204776 305632020    0    0     0     0 2018 2015  2  0 98  0  0  0
 1  0      0 110275972 1204776 305632020    0    0     0     0 2094 2096  2  0 98  0  0  0
 1  0      0 110278560 1204776 305632032    0    0     0     0 2005 2009  2  0 98  0  0  0
 2  0      0 110280824 1204784 305632024    0    0     0    12 2008 2002  2  0 98  0  0  0
 1  0      0 110282804 1204784 305632024    0    0     0     0 2118 1998  2  0 98  0  0  0
 1  0      0 110283904 1204784 305632032    0    0     0     0 2202 2120  2  0 98  0  0  0
 1  0      0 110300032 1204784 305632032    0    0     0     0 2043 1998  2  0 98  0  0  0
 1  0      0 110300032 1204784 305632032    0    0     0    12 2029 2004  2  0 98  0  0  0
 1  0      0 110300032 1204792 305632024    0    0     0    28 2070 2015  2  0 98  0  0  0
 1  0      0 110298520 1204792 305632024    0    0     0     0 2164 2075  2  0 98  0  0  0
 1  0      0 110296960 1204792 305632024    0    0     0     0 2139 2005  2  0 98  0  0  0
 1  0      0 110295448 1204792 305632024    0    0     0     0 2076 1977  2  0 98  0  0  0
 1  0      0 110294944 1204792 305632024    0    0     0     0 2037 2001  2  0 98  0  0  0
 1  0      0 110293432 1204800 305632016    0    0     0    84 2075 2094  2  0 98  0  0  0
 1  0      0 110293604 1204800 305632016    0    0     0  2236 2029 2033  2  0 98  0  0  0
 1  0      0 110291588 1204800 305632016    0    0     0     0 2000 2007  2  0 98  0  0  0
 1  0      0 110294456 1204800 305632016    0    0     0     0 2011 2007  2  0 98  0  0  0
 1  0      0 110293512 1204800 305632040    0    0     0     0 2075 2106  2  0 98  0  0  0
 1  0      0 110295392 1204808 305632040    0    0     0    12 2019 2027  2  0 98  0  0  0
 1  0      0 110292368 1204808 305632040    0    0     0     0 1998 1984  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110292368 1204808 305632040    0    0     0     0 2017 2030  2  0 98  0  0  0
 1  0      0 110292368 1204808 305632040    0    0     0     0 2061 2077  2  0 98  0  0  0
 1  0      0 110297896 1204808 305632040    0    0     0    28 1995 2007  2  0 98  0  0  0
 1  0      0 110296132 1204816 305632032    0    0     0    20 1999 2009  2  0 98  0  0  0
 1  0      0 110295376 1204816 305632032    0    0     0     0 2004 2009  2  0 98  0  0  0
 1  0      0 110293864 1204816 305632032    0    0     0     0 2061 2116  2  0 98  0  0  0
 1  0      0 110292352 1204816 305632032    0    0     0     0 2002 1995  2  0 98  0  0  0
 1  0      0 110290840 1204816 305632032    0    0     0     4 2015 2035  2  0 98  0  0  0
 1  0      0 110290840 1204824 305632024    0    0     0    12 2007 2012  2  0 98  0  0  0
 1  0      0 110289328 1204824 305632024    0    0     0     0 2061 2079  2  0 98  0  0  0
 1  0      0 110287816 1204824 305632024    0    0     0     0 2002 2004  2  0 98  0  0  0
 1  0      0 110286304 1204824 305632024    0    0     0     0 1988 1987  2  0 98  0  0  0
 1  0      0 110284792 1204824 305632024    0    0     0     0 2000 2001  2  0 98  0  0  0
 1  0      0 110236912 1204832 305632016    0    0     0    12 2104 2117  2  0 98  0  0  0
 2  0      0 110253292 1204832 305632016    0    0     0     0 1995 1995  2  0 98  0  0  0
 1  0      0 110253292 1204832 305632016    0    0     0     0 1999 2007  2  0 98  0  0  0
 1  0      0 110253292 1204832 305632016    0    0     0     0 2010 1999  2  0 98  0  0  0
 1  0      0 110253292 1204832 305632016    0    0     0     0 2063 2081  2  0 98  0  0  0
 1  0      0 110253292 1204832 305632016    0    0     0     0 1996 1999  2  0 98  0  0  0
 1  0      0 110253436 1204840 305632008    0    0     0    12 2000 1995  2  0 98  0  0  0
 1  0      0 110229748 1204840 305632052    0    0     0     0 2011 2025  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110231008 1204840 305632052    0    0     0     0 2046 2070  2  0 98  0  0  0
 1  0      0 110238192 1204840 305632052    0    0     0     0 2021 2047  2  0 98  0  0  0
 2  0      0 110241032 1204840 305632052    0    0     0     0 1982 1983  2  0 98  0  0  0
 1  0      0 110239480 1204848 305632060    0    0     0   100 4219 2943  3  0 97  0  0  0
 1  0      0 110239228 1204848 305632052    0    0     0     0 2408 2439  2  0 98  0  0  0
 1  0      0 110246560 1204848 305632052    0    0     0     0 2034 2021  2  0 98  0  0  0
 1  0      0 110252100 1204848 305632056    0    0     0     0 1996 2009  2  0 98  0  0  0
 1  0      0 110236292 1204848 305632056    0    0     0     0 2021 2039  2  0 98  0  0  0
 1  0      0 110236476 1204856 305632056    0    0     0    12 2080 2128  2  0 98  0  0  0
 1  0      0 110239704 1204856 305632056    0    0     0     0 1993 2011  2  0 98  0  0  0
 1  0      0 110239772 1204856 305632056    0    0     0     0 2000 1990  2  0 98  0  0  0
 1  0      0 110242720 1204856 305632056    0    0     0     0 2006 2001  2  0 98  0  0  0
 1  0      0 110242720 1204856 305632056    0    0     0    24 2076 2092  2  0 98  0  0  0
 1  0      0 110245296 1204864 305632056    0    0     0    20 2112 2015  2  0 98  0  0  0
 1  0      0 110247544 1204864 305632056    0    0     0     0 2115 2021  2  0 98  0  0  0
 1  0      0 110251532 1204864 305632056    0    0     0     0 2045 2005  2  0 98  0  0  0
 1  0      0 110252592 1204864 305632056    0    0     0     0 2080 2127  2  0 98  0  0  0
 1  0      0 110271216 1204864 305632060    0    0     0     8 2001 2027  2  0 98  0  0  0
 1  0      0 110271392 1204872 305632060    0    0     0    20 1994 2001  2  0 98  0  0  0
 1  0      0 110271152 1204872 305632060    0    0     0     0 2007 2013  2  0 98  0  0  0
 1  0      0 110271152 1204872 305632060    0    0     0     0 2062 2076  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110270648 1204872 305632060    0    0     0     0 1998 1997  2  0 98  0  0  0
 1  0      0 110268884 1204872 305632060    0    0     0     4 1986 1990  2  0 98  0  0  0
 1  0      0 110267372 1204880 305632052    0    0     0    12 2004 2011  2  0 98  0  0  0
 1  0      0 110275188 1204880 305632052    0    0     0     0 2102 2144  2  0 98  0  0  0
 1  0      0 110273676 1204880 305632064    0    0     0     0 2128 2017  2  0 98  0  0  0
 1  0      0 110273172 1204880 305632064    0    0     0     0 1994 1985  2  0 98  0  0  0
 1  0      0 110271660 1204880 305632064    0    0     0     0 2049 2010  2  0 98  0  0  0
 1  0      0 110270148 1204888 305632056    0    0     0    12 2197 2089  2  0 98  0  0  0
 1  0      0 110268636 1204888 305632056    0    0     0     0 2084 2007  2  0 98  0  0  0
 1  0      0 110267124 1204888 305632056    0    0     0     0 2011 1987  2  0 98  0  0  0
 1  0      0 110266620 1204888 305632056    0    0     0     0 2016 2000  2  0 98  0  0  0
 1  0      0 110265108 1204888 305632056    0    0     0     0 2102 2086  2  0 98  0  0  0
 1  0      0 110263596 1204896 305632048    0    0     0    12 2048 1988  2  0 98  0  0  0
 1  0      0 110261580 1204900 305632060    0    0     0  7000 2140 2123  2  0 98  0  0  0
 1  0      0 110260572 1204900 305632060    0    0     0     0 2071 2005  2  0 98  0  0  0
 1  0      0 110259060 1204900 305632068    0    0     0     0 2117 2083  2  0 98  0  0  0
 1  0      0 110258556 1204900 305632068    0    0     0     0 2069 1995  2  0 98  0  0  0
 1  0      0 110257044 1204908 305632060    0    0     0    28 2073 1982  2  0 98  0  0  0
 1  0      0 110255532 1204908 305632060    0    0     0     0 2100 2016  2  0 98  0  0  0
 1  0      0 110254020 1204908 305632060    0    0     0     0 2135 2084  2  0 98  0  0  0
 1  0      0 110252004 1204908 305632076    0    0     0     0 2097 2014  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 110252004 1204908 305632076    0    0     0     0 2090 1981  2  0 98  0  0  0
 1  0      0 110250492 1204916 305632076    0    0     0    40 2121 2026  2  0 98  0  0  0
 1  0      0 110546844 1204916 305632076    0    0     0     0 2165 2131  2  0 98  0  0  0
 1  0      0 110547092 1204916 305632076    0    0     0     0 2127 1995  2  0 98  0  0  0
 1  0      0 110547092 1204916 305632076    0    0     0     0 2144 2021  2  0 98  0  0  0
 1  0      0 110547092 1204916 305632076    0    0     0     0 2128 1988  2  0 98  0  0  0
 1  0      0 110547092 1204924 305632068    0    0     0    28 2193 2099  2  0 98  0  0  0
 1  0      0 110555016 1204924 305632068    0    0     0     0 2176 2063  2  0 98  0  0  0
 1  0      0 110582484 1204924 305632068    0    0     0     0 2157 1987  2  0 98  0  0  0
 1  0      0 110558132 1204924 305632068    0    0     0     0 2157 2027  2  0 98  0  0  0
 1  0      0 110558400 1204924 305632076    0    0     0     0 2217 2074  2  0 98  0  0  0
 1  0      0 110566516 1204924 305632076    0    0     0     0 2135 1987  2  0 98  0  0  0
 1  0      0 110576864 1204932 305632072    0    0     0    12 2331 2372  2  0 98  0  0  0
 1  0      0 110582456 1204932 305632092    0    0     0     0 4115 3048  2  0 98  0  0  0
 1  0      0 110499540 1204932 305634148    0    0     0     0 2221 2129  2  0 98  0  0  0
 1  0      0 110231428 1204932 305631972    0    0     0     0 3464 2600  1  1 98  0  0  0
 1  0      0 109728868 1204932 305632100    0    0     0     0 2034 2246  1  1 98  0  0  0
 1  0      0 109723256 1204940 305632100    0    0     0    32 2060 2403  1  1 98  0  0  0
 1  0      0 109717740 1204940 305632100    0    0     0     0 2093 2478  1  1 98  0  0  0
 1  0      0 109712192 1204940 305632100    0    0     0     0 2021 2351  1  1 98  0  0  0
 1  0      0 109705856 1204940 305632100    0    0     0     0 2012 2360  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109674608 1204940 305632100    0    0     0     0 2013 2165  2  1 98  0  0  0
 1  0      0 109674132 1204948 305632104    0    0     0    12 2080 2108  2  0 98  0  0  0
 1  0      0 109672116 1204948 305632112    0    0     0    12 2147 2022  2  0 98  0  0  0
 1  0      0 109672116 1204948 305632112    0    0     0     0 1987 1980  2  0 98  0  0  0
 1  0      0 109674044 1204948 305632112    0    0     0     0 2022 2016  2  0 98  0  0  0
 1  0      0 109674044 1204948 305632112    0    0     0     0 2066 2085  2  0 98  0  0  0
 1  0      0 109674044 1204956 305632104    0    0     0    12 2037 2022  2  0 98  0  0  0
 1  0      0 109673820 1204956 305632104    0    0     0     0 1992 1995  2  0 98  0  0  0
 1  0      0 110772496 1204956 305623924    0    0     0     0 2744 2415  1  1 98  0  0  0
 1  0      0 110106004 1204956 305631988    0    0     0     0 3211 2369  1  1 98  0  0  0
 1  0      0 110075148 1204956 305632136    0    0     0    12 4156 2291  1  1 98  0  0  0
 1  0      0 110043760 1204964 305632136    0    0     0    64 4099 2306  1  1 98  0  0  0
 1  0      0 110011132 1204964 305632140    0    0     0     0 4126 2321  1  1 98  0  0  0
 1  0      0 109980024 1204964 305632140    0    0     0     0 4088 2408  1  1 98  0  0  0
 1  0      0 109949944 1204964 305632140    0    0     0     0 3912 2271  1  1 98  0  0  0
 1  0      0 109842800 1204964 305634156    0    0     0    36 2468 2090  2  0 98  0  0  0
 1  0      0 109841568 1204964 305634192    0    0     0     0 2005 1997  2  0 98  0  0  0
 1  0      0 109841568 1204972 305634184    0    0     0    20 2194 2107  2  0 98  0  0  0
 2  0      0 110466452 1204972 305634184    0    0     0     0 14207 2596  1  3 96  0  0  0
 2  0      0 109749468 1204976 305632144    0    0     0     0 5702 2685  1  4 96  0  0  0
 2  0      0 109669244 1204976 305632164    0    0     0     0 2641 2426  1  2 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  1      0 109663768 1204984 305632156    0    0     0    36 2120 2495  1  1 98  0  0  0
 1  0      0 109658320 1204984 305632164    0    0     0     0 2036 2371  1  1 98  0  0  0
 1  0      0 109653440 1204984 305632164    0    0     0  7296 2103 2474  1  1 98  0  0  0
 1  0      0 109647548 1204984 305632164    0    0     0     0 2036 2396  1  1 98  0  0  0
 1  0      0 109581548 1204984 305632164    0    0     0     0 2081 2225  1  1 98  0  0  0
 1  0      0 109581340 1204984 305632168    0    0     0     8 2025 2019  2  0 98  0  0  0
 1  0      0 109581116 1204992 305632160    0    0     0    16 2023 1997  2  0 98  0  0  0
 1  0      0 109581116 1204992 305632164    0    0     0     0 2012 2001  2  0 98  0  0  0
 1  0      0 110442324 1204992 305632048    0    0     0     0 3226 2659  1  1 98  0  0  0
 1  0      0 109873080 1204992 305632048    0    0     0     0 3328 2185  1  1 98  0  0  0
 1  0      0 109840164 1204992 305632212    0    0     0     8 4246 2293  1  1 98  0  0  0
 1  0      0 109808564 1205000 305632212    0    0     0    44 4094 2287  1  1 98  0  0  0
 1  0      0 109784764 1205000 305632212    0    0     0     0 4078 2358  1  1 98  0  0  0
 1  0      0 109760680 1205000 305632212    0    0     0     0 4102 2341  1  1 98  0  0  0
 1  0      0 109738624 1205000 305632212    0    0     0    20 3930 2307  1  1 98  0  0  0
 1  0      0 109641600 1205000 305634264    0    0     0     0 3025 2208  2  1 98  0  0  0
 2  0      0 109620248 1205008 305634260    0    0     0    36 3045 2592  2  0 97  0  0  0
 2  0      0 109707656 1205008 305634280    0    0     0    80 16291 3326  1  3 96  0  0  0
 2  0      0 109538856 1205008 305632112    0    0     0     0 8874 3333  0  4 96  0  0  0
 1  0      0 109004896 1205008 305632240    0    0     0     0 3508 2348  1  2 97  0  0  0
 1  0      0 109007020 1205008 305632240    0    0     0    24 2348 2620  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109000248 1205016 305632232    0    0     0    60 2279 2483  1  1 98  0  0  0
 1  0      0 108999860 1205016 305632232    0    0     0    68 2203 2522  1  1 98  0  0  0
 1  0      0 108988964 1205016 305632232    0    0     0     0 2236 2491  1  1 98  0  0  0
 0  0      0 108964772 1205016 305632240    0    0     0     0 2168 2515  1  1 98  0  0  0
 1  0      0 108989464 1205016 305632252    0    0     0    16 2147 2355  1  0 99  0  0  0
 1  0      0 108989464 1205024 305632252    0    0     0    52 2022 2001  1  1 98  0  0  0
 1  0      0 108997128 1205024 305632252    0    0     0     0 2065 2443  2  0 98  0  0  0
 1  0      0 108997128 1205024 305632252    0    0     0     0 2065 2075  1  1 98  0  0  0
 1  0      0 108997128 1205024 305632252    0    0     0     0 2005 2330  2  0 98  0  0  0
 1  0      0 109005192 1205024 305632252    0    0     0     0 2154 2461  2  0 98  0  0  0
 1  0      0 109005584 1205032 305632248    0    0     0    16 2203 2538  2  0 98  0  0  0
 1  0      0 109005584 1205032 305632256    0    0     0    52 2130 2086  1  1 98  0  0  0
 1  0      0 109005584 1205032 305632256    0    0     0     0 2013 2355  2  0 98  0  0  0
 1  0      0 109005584 1205032 305632256    0    0     0     0 2055 2057  1  1 98  0  0  0
 2  0      0 109005584 1205032 305632256    0    0     0     8 2010 2252  2  0 98  0  0  0
 1  0      0 109009460 1205040 305632256    0    0     0    24 2087 2524  2  0 98  0  0  0
 1  0      0 109009460 1205040 305632260    0    0     0     0 2073 2544  2  0 98  0  0  0
 1  0      0 109009460 1205040 305632260    0    0     0     0 2034 2053  1  1 98  0  0  0
 1  0      0 109009460 1205040 305632260    0    0     0     0 2079 2307  2  0 98  0  0  0
 1  0      0 109009460 1205040 305632264    0    0     0    16 2191 2230  2  1 98  0  0  0
 1  0      0 109009460 1205048 305632256    0    0     0    24 2050 2180  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109009460 1205048 305632256    0    0     0     0 2043 2438  2  0 98  0  0  0
 1  0      0 109012956 1205048 305632256    0    0     0     0 2094 2548  2  0 98  0  0  0
 1  0      0 109024528 1205048 305632300    0    0     0     0 2748 2529  1  1 98  0  0  0
 1  0      0 109024528 1205048 305632300    0    0     0  6864 2453 2532  2  0 98  0  0  0
 1  0      0 109026972 1205056 305632300    0    0     0    36 2472 2442  1  1 98  0  0  0
 1  0      0 109026972 1205056 305632300    0    0     0    44 2533 2354  2  0 98  0  0  0
 1  0      0 109029140 1205056 305632304    0    0     0     0 2562 2610  2  1 98  0  0  0
 1  0      0 109029140 1205056 305632304    0    0     0     0 2393 2250  2  0 98  0  0  0
 1  0      0 109033196 1205056 305632304    0    0     0     0 2387 2612  2  0 98  0  0  0
 1  0      0 109033196 1205064 305632296    0    0     0    56 2407 2256  1  1 98  0  0  0
 1  0      0 109033196 1205064 305632296    0    0     0     0 2453 2768  2  0 98  0  0  0
 1  0      0 109035204 1205064 305632296    0    0     0     0 2363 2219  1  1 98  0  0  0
 1  0      0 109043524 1205064 305632296    0    0     0     0 2324 2543  2  0 98  0  0  0
 1  0      0 109043524 1205064 305632296    0    0     0     0 2355 2287  1  1 98  0  0  0
 1  0      0 109045356 1205072 305632288    0    0     0   136 2445 2581  2  0 98  0  0  0
 1  0      0 109045356 1205072 305632288    0    0     0     0 2370 2368  1  1 98  0  0  0
 1  0      0 109045356 1205072 305632288    0    0     0     0 2399 2363  2  0 98  0  0  0
 1  0      0 109045424 1205072 305632288    0    0     0     0 2494 2474  1  1 98  0  0  0
 1  0      0 109045424 1205072 305632288    0    0     0     0 2455 2403  2  0 98  0  0  0
 1  0      0 109045424 1205080 305632280    0    0     0    16 2451 2548  2  0 98  0  0  0
 1  0      0 109046724 1205080 305632280    0    0     0     0 2410 2208  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109046724 1205080 305632280    0    0     0     0 2478 2630  2  0 98  0  0  0
 1  0      0 109046724 1205080 305632280    0    0     0     0 2405 2304  2  1 98  0  0  0
 1  0      0 109046724 1205080 305632280    0    0     0     0 2392 2650  2  0 98  0  0  0
 1  0      0 109046724 1205088 305632272    0    0     0    16 2371 2221  1  1 98  0  0  0
 1  0      0 109046724 1205088 305632272    0    0     0     0 2416 2512  2  0 98  0  0  0
 1  0      0 109051200 1205088 305632272    0    0     0     0 2508 2402  1  1 98  0  0  0
 1  0      0 109051200 1205088 305632272    0    0     0     0 2341 2428  2  0 98  0  0  0
 1  0      0 109051200 1205088 305632272    0    0     0     0 2448 2435  1  1 98  0  0  0
 1  0      0 109051200 1205096 305632264    0    0     0    16 2375 2355  2  0 98  0  0  0
 1  0      0 109051200 1205096 305632264    0    0     0     0 2408 2570  1  1 98  0  0  0
 2  0      0 109051200 1205096 305632264    0    0     0     0 2364 2265  2  0 98  0  0  0
 1  0      0 109051200 1205096 305632264    0    0     0     0 2366 2557  2  0 98  0  0  0
 1  0      0 109051200 1205096 305632264    0    0     0     0 2372 2228  2  1 98  0  0  0
 1  0      0 109059264 1205104 305632256    0    0     0    56 2505 2716  2  0 98  0  0  0
 1  0      0 109059264 1205104 305632256    0    0     0     0 2391 2207  2  1 98  0  0  0
 1  0      0 109066576 1205104 305632328    0    0     0    40 2558 2696  2  0 98  0  0  0
 1  0      0 109066576 1205104 305632328    0    0     0     0 2459 2284  1  1 98  0  0  0
 1  0      0 109066576 1205104 305632332    0    0     0     0 2406 2609  2  0 98  0  0  0
 1  0      0 109074640 1205112 305632324    0    0     0    40 2417 2385  1  1 98  0  0  0
 1  0      0 109074640 1205112 305632324    0    0     0     0 2319 2429  2  0 98  0  0  0
 1  0      0 109081832 1205112 305632324    0    0     0     0 2356 2445  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109089896 1205112 305632324    0    0     0     0 2422 2408  2  0 98  0  0  0
 2  0      0 109104252 1205112 305632324    0    0     0     0 2412 2571  2  1 98  0  0  0
 1  0      0 109104344 1205120 305632316    0    0     0    28 2413 2230  2  0 98  0  0  0
 1  0      0 109110100 1205120 305632492    0    0     0    28 2382 2644  2  0 98  0  0  0
 1  0      0 109110100 1205120 305632492    0    0     0     0 2082 2085  1  1 98  0  0  0
 2  0      0 109122736 1205120 305632492    0    0     0     0 2042 2400  2  0 98  0  0  0
 1  0      0 109122736 1205120 305632492    0    0     0     0 2145 2396  1  1 98  0  0  0
 1  0      0 109122736 1205128 305632484    0    0     0    32 2040 2317  2  0 98  0  0  0
 2  0      0 109123264 1205128 305632484    0    0     0    36 2112 2198  1  1 98  0  0  0
 1  0      0 109138000 1205128 305632484    0    0     0     0 2013 2201  2  0 98  0  0  0
 1  0      0 109143840 1205128 305632484    0    0     0     0 2041 2175  1  1 98  0  0  0
 1  0      0 109148948 1205128 305632500    0    0     0     0 2025 2149  2  0 98  0  0  0
 1  0      0 109159028 1205136 305632500    0    0     0    16 2113 2361  2  1 98  0  0  0
 1  0      0 109171004 1205136 305632500    0    0     0     0 2005 2032  2  0 98  0  0  0
 1  0      0 109174428 1205136 305632500    0    0     0     0 2041 2346  2  0 98  0  0  0
 1  0      0 109177424 1205136 305632500    0    0     0     0 2014 2004  2  1 98  0  0  0
 1  0      0 109180044 1205136 305632500    0    0     0     0 2126 2516  2  0 98  0  0  0
 1  0      0 109180044 1205144 305632492    0    0     0    16 2009 2010  1  1 98  0  0  0
 1  0      0 109180044 1205144 305632492    0    0     0     0 2015 2338  2  0 98  0  0  0
 1  0      0 109180044 1205144 305632492    0    0     0     0 2031 2068  1  1 98  0  0  0
 1  0      0 109180044 1205144 305632504    0    0     0     0 2081 2352  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 109180044 1205144 305632508    0    0     0     0 2391 2793  2  0 98  0  0  0
 1  0      0 109180044 1205152 305632508    0    0     0    16 2420 2770  2  0 98  0  0  0
 1  0      0 109180044 1205152 305632508    0    0     0     0 2376 2743  2  0 98  0  0  0
 2  0      0 109182564 1205152 305632508    0    0     0     0 2451 2821  2  0 98  0  0  0
 1  0      0 109188108 1205152 305632508    0    0     0     0 2409 2703  2  0 98  0  0  0
 1  0      0 109190400 1205152 305632508    0    0     0     0 2314 2239  1  1 98  0  0  0
 1  0      0 109190400 1205160 305632500    0    0     0    16 2419 2569  2  0 98  0  0  0
 1  0      0 109192408 1205160 305632516    0    0     0    12 2541 2985  2  0 98  0  0  0
 2  0      0 109201256 1205160 305632516    0    0     0     0 2436 2750  2  0 98  0  0  0
 1  0      0 109201280 1205160 305632516    0    0     0     0 2402 2724  2  0 98  0  0  0
 1  0      0 109201280 1205160 305632516    0    0     0     0 2435 2777  2  0 98  0  0  0
 1  0      0 109201280 1205168 305632508    0    0     0    28 2463 2811  2  0 98  0  0  0
 1  0      0 109201280 1205168 305632508    0    0     0     8 2373 2733  2  0 98  0  0  0
