#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:26:41       0     32     35      -      0      0      0      0      0      0    405    180      0      0      0      1     11 
 20260812    12:26:42       0     65     36      -     12      1      0      0      0      0  12481   2392   1651   1650      0   3442    168 
 20260812    12:26:43       0     92     36      -      5      0      0      0      0      0  12481   2392   4371   4370      0   2640    230 
 20260812    12:26:44       0     92     36      -      6      0      0      0      0      0  12481   2392   7123   7122      0   4195    164 
 20260812    12:26:45       0     92     36      -      5      0      0      0      0      0  12481   2392   9875   9874      0   2640    231 
 20260812    12:26:46       0     92     36      -      6      0      0      0      0      0  12481   2392  12627  12626      0   4816     82 
 20260812    12:26:47       0     92     36      -      0      0      0      0      0      0  12481   2392  14739  14738      0      0      2 
 20260812    12:26:48       0     99     39      -      0      0      0      0      0      0  12481   2392  19507  19506      0      8      1 
 20260812    12:26:49       0    472     49      -    100     38      0      0      0      0  12481   2422  19507  19506      0      3      4 
 20260812    12:26:51       0    385     44      -    100     86      0      0      0      0  12481   2400  19507  19506      0    144     60 
 20260812    12:26:52       0    469     50      -    100     37      0      0      0      0  12481   2422  19507  19506      0      4      3 
 20260812    12:26:53       0    378     45      -    100     86      0      0      0      0  12481   2422  19507  19506      0    145     32 
 20260812    12:26:54       0    454     52      -    100     37      0      0      0      0  12481   2422  19731  19730      0      4      2 
 20260812    12:26:55       0    387     46      -    100     86      0      0      0      0  12481   2422  19731  19730      0    141     32 
 20260812    12:26:56       0    444     53      -    100     38      0      0      0      0  12481   2422  20019  20018      0      4      3 
 20260812    12:26:57       0    397     46      -    100     86      0      0      0      0  12481   2422  20019  20018      0    145     32 
 20260812    12:26:58       0    433     53      -    100     36      0      0      0      0  12481   2422  20307  20306      0      6      4 
 20260812    12:26:59       0    409     47      -    100     86      0      0      0      0  12481   2422  20307  20306      0    147     32 
 20260812    12:27:00       0    426     53      -    100     38      0      0      0      0  12481   2422  20595  20594      0      4      2 
 20260812    12:27:01       0    422     48      -    100     86      0      0      0      0  12481   2422  20595  20594      0    144     32 
 20260812    12:27:02       0    417     55      -    100     36      0      0      0      0  12481   2422  20883  20882      0      3      1 
 20260812    12:27:03       0    432     49      -    100     86      0      0      0      0  12481   2422  20883  20882      0    141     32 
 20260812    12:27:04       0    408     55      -    100     37      0      0      0      0  12481   2422  21171  21170      0      5      2 
 20260812    12:27:05       0    459     51      -     99     56      0      0      0      0  12481   2415  21171  21170      0    145     34 
 20260812    12:27:06       0    373     55      -    100     33      0      0      0      0  12481   2415  30387  30386      0     14      3 
 20260812    12:27:07       0    463     56      -     99     33      0      0      0      0  12481   2415  30419  30418      0     14      5 
 20260812    12:27:08       0    462     57      -    100     32      0      0      0      0  12481   2415  30451  30450      0     14      4 
 20260812    12:27:09       0    456     57      -    100     31      0      0      0      0  12481   2415  30451  30450      0     14      5 
 20260812    12:27:10       0    424     54      -    100     28      0      0      0      0  12481   2415  30963  30962      0     55     23 
 20260812    12:27:11       0    363     52      -    100     58      0      0      0      0  12481   2385  30995  30994      0    100     14 
 20260812    12:27:13       0    363     52      -     99     59      0      0      0      0  12481   2385  30995  30994      0     73     23 
 20260812    12:27:14       0    362     52      -     99     61      0      0      0      0  12481   2385  30995  30994      0     89     13 
 20260812    12:27:15       0    356     51      -     99     69      0      0      0      0  12481   2377  30995  30994      0    125     27 
 20260812    12:27:16       0    325     49      -     73     51      0      0      0      0  12481   2407  30995  30994      0    143     33 
 20260812    12:27:17       0    343     50      -    100     87      0      0      0      0  12481   2422  30995  30994      0    144     32 
 20260812    12:27:18       0    343     50      -    100     86      0      0      0      0  12481   2422  30995  30994      0    145     33 
 20260812    12:27:19       0    343     50      -     99     86      0      0      0      0  12481   2422  30995  30994      0    141     32 
 20260812    12:27:20       0    343     50      -    100     86      0      0      0      0  12481   2422  30995  30994      0    144     33 
 20260812    12:27:21       0    343     50      -    100     86      0      0      0      0  12481   2422  30995  30994      0    143     36 
 20260812    12:27:22       0    341     51      -     99     68      0      0      0      0  12481   2400  30995  30994      0    114     25 
 20260812    12:27:23       0    360     52      -     99     68      0      0      0      0  12481   2370  30995  30994      0    114     24 
 20260812    12:27:24       0    439     57      -    100     41      0      0      0      0  12481   2415  30995  30994      0     13      5 
 20260812    12:27:25       0    412     52      -     99     68      0      0      0      0  12481   2370  30995  30994      0    114     24 
 20260812    12:27:26       0    362     52      -     96     68      0      0      0      0  12481   2385  30995  30994      0     14      4 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260812    12:27:27       0    465     58      -    100     39      0      0      0      0  12481   2415  30995  30994      0     14      5 
 20260812    12:27:28       0    389     53      -     99     73      0      0      0      0  12481   2400  30995  30994      0    144     32 
 20260812    12:27:29       0    332     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    141     34 
 20260812    12:27:30       0    343     51      -     99     86      0      0      0      0  12481   2422  30995  30994      0    145     32 
 20260812    12:27:31       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    145     33 
 20260812    12:27:32       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    145     33 
 20260812    12:27:34       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    146     33 
 20260812    12:27:35       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    143     32 
 20260812    12:27:36       0    417     57      -    100     32      0      0      0      0  12481   2415  30995  30994      0     15      4 
 20260812    12:27:37       0    465     58      -    100     41      0      0      0      0  12481   2415  30995  30994      0     14     57 
 20260812    12:27:38       0    448     58      -    100     31      0      0      0      0  12481   2415  30995  30994      0     17      4 
 20260812    12:27:39       0    376     54      -     99     59      0      0      0      0  12481   2392  30995  30994      0     87     16 
 20260812    12:27:40       0    367     54      -     99     59      0      0      0      0  12481   2392  30995  30994      0    165     20 
 20260812    12:27:41       0    361     53      -     99     68      0      0      0      0  12481   2370  30995  30994      0    114     24 
 20260812    12:27:42       0    349     52      -    100     86      0      0      0      0  12481   2422  30995  30994      0    141     33 
 20260812    12:27:43       0    344     52      -     99     86      0      0      0      0  12481   2422  30995  30994      0    144     32 
 20260812    12:27:44       0    344     52      -    100     86      0      0      0      0  12481   2422  30995  30994      0    144     33 
 20260812    12:27:45       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    144     32 
 20260812    12:27:46       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    144     33 
 20260812    12:27:47       0    344     51      -    100     86      0      0      0      0  12481   2422  30995  30994      0    141     32 
 20260812    12:27:48       0    416     56      -     99     33      0      0      0      0  12481   2415  30995  30994      0     15      4 
 20260812    12:27:49       0    466     59      -    100     32      0      0      0      0  12481   2415  30995  30994      0     13      6 
 20260812    12:27:50       0    450     58      -    100     34      0      0      0      0  12481   2415  30995  30994      0     17      5 
 20260812    12:27:51       0    379     54      -    100     55      0      0      0      0  12481   2400  30995  30994      0     55     17 
 20260812    12:27:52       0    369     54      -     99     55      0      0      0      0  12481   2400  30995  30994      0     51     16 
 20260812    12:27:53       0    365     54      -    100     73      0      0      0      0  12481   2407  30995  30994      0    144     33 
 20260812    12:27:54       0    339     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    146     32 
 20260812    12:27:56       0    345     52      -    100     87      0      0      0      0  12481   2422  30995  30994      0    143     34 
 20260812    12:27:57       0    345     52      -     99     86      0      0      0      0  12481   2422  30995  30994      0    145     32 
 20260812    12:27:58       0    345     52      -    100     86      0      0      0      0  12481   2422  30995  30994      0    143     32 
 20260812    12:27:59       0    345     52      -    100     86      0      0      0      0  12481   2422  30995  30994      0    144     32 
 20260812    12:28:00       0    345     52      -    100     86      0      0      0      0  12481   2422  30995  30994      0    148     32 
 20260812    12:28:01       0    379     54      -     95     43      0      0      0      0  12481   2415  30995  30994      0     14      4 
 20260812    12:28:02       0    467     59      -    100     33      0      0      0      0  12481   2415  30995  30994      0     13      4 
 20260812    12:28:03       0    446     58      -    100     40      0      0      0      0  12481   2415  30995  30994      0     15      3 
 20260812    12:28:04       0    414     55      -     99     61      0      0      0      0  12481   2407  30995  30994      0    110     20 
 20260812    12:28:05       0    369     54      -    100     60      0      0      0      0  12481   2400  30995  30994      0    128     15 
 20260812    12:28:06       0    369     54      -     99     61      0      0      0      0  12481   2400  30995  30994      0    153     13 
 20260812    12:28:07       0    336     50      -     96     64      0      0      0      0  12481   2400  30995  30994      0     34     55 
 20260812    12:28:08       0     91     46      -      0      0      0      0      0      0  12481   2422      0      0      0      0      2 
