timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 17:51:01.459, 0, P0, 1590 MHz, 14001 MHz, 27.72 W, [N/A], 175.00 W, 54, 15 MiB, 0 %, 5, 8
2026/09/21 17:51:01.713, 0, P0, 1590 MHz, 14001 MHz, 27.72 W, [N/A], 175.00 W, 54, 35 MiB, 0 %, 5, 8
