timestamp, index, utilization.gpu [%], memory.used [MiB], power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], temperature.gpu
2026/09/24 05:53:23.001, 0, 0 %, 2 MiB, 85.16 W, 2610 MHz, 14001 MHz, 43
2026/09/24 05:53:23.005, 1, 0 %, 2 MiB, 111.78 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:23.259, 0, 0 %, 118 MiB, 85.16 W, 2610 MHz, 14001 MHz, 43
2026/09/24 05:53:23.259, 1, 0 %, 4 MiB, 111.78 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:23.509, 0, 0 %, 596 MiB, 85.16 W, 2610 MHz, 14001 MHz, 43
2026/09/24 05:53:23.509, 1, 0 %, 4 MiB, 111.78 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:23.763, 0, 0 %, 596 MiB, 83.86 W, 2610 MHz, 14001 MHz, 42
2026/09/24 05:53:23.763, 1, 0 %, 4 MiB, 108.80 W, 2865 MHz, 14001 MHz, 42
2026/09/24 05:53:24.014, 0, 0 %, 596 MiB, 83.86 W, 2610 MHz, 14001 MHz, 42
2026/09/24 05:53:24.014, 1, 0 %, 4 MiB, 108.80 W, 2865 MHz, 14001 MHz, 42
2026/09/24 05:53:24.264, 0, 0 %, 596 MiB, 83.04 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:24.264, 1, 0 %, 4 MiB, 106.14 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:24.514, 0, 0 %, 884 MiB, 83.04 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:24.514, 1, 0 %, 4 MiB, 106.14 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:24.764, 0, 0 %, 1268 MiB, 83.09 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:24.764, 1, 0 %, 28 MiB, 106.06 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:25.015, 0, 0 %, 1268 MiB, 83.09 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:25.015, 1, 0 %, 852 MiB, 106.06 W, 2865 MHz, 14001 MHz, 41
2026/09/24 05:53:25.265, 0, 0 %, 1332 MiB, 83.60 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:25.265, 1, 5 %, 1300 MiB, 87.50 W, 2625 MHz, 13365 MHz, 40
2026/09/24 05:53:25.515, 0, 0 %, 1332 MiB, 83.60 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:25.515, 1, 5 %, 1300 MiB, 87.50 W, 2625 MHz, 13365 MHz, 40
2026/09/24 05:53:25.765, 0, 0 %, 3348 MiB, 83.74 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:25.765, 1, 5 %, 2324 MiB, 86.52 W, 2617 MHz, 13365 MHz, 40
2026/09/24 05:53:26.016, 0, 0 %, 6804 MiB, 83.74 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:26.016, 1, 5 %, 3316 MiB, 86.52 W, 2617 MHz, 13365 MHz, 40
2026/09/24 05:53:26.266, 0, 19 %, 6804 MiB, 86.39 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:26.266, 1, 0 %, 3316 MiB, 87.19 W, 2617 MHz, 13365 MHz, 40
2026/09/24 05:53:26.516, 0, 19 %, 6804 MiB, 86.39 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:26.516, 1, 0 %, 3316 MiB, 87.19 W, 2617 MHz, 13365 MHz, 40
2026/09/24 05:53:26.766, 0, 19 %, 6804 MiB, 83.77 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:26.766, 1, 0 %, 3316 MiB, 85.24 W, 2610 MHz, 13365 MHz, 40
2026/09/24 05:53:27.017, 0, 19 %, 6804 MiB, 83.77 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:27.017, 1, 0 %, 3316 MiB, 85.24 W, 2610 MHz, 13365 MHz, 40
2026/09/24 05:53:27.267, 0, 0 %, 6804 MiB, 83.24 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:27.267, 1, 0 %, 3316 MiB, 85.11 W, 2610 MHz, 13365 MHz, 40
2026/09/24 05:53:27.517, 0, 0 %, 6804 MiB, 83.24 W, 2617 MHz, 13365 MHz, 42
2026/09/24 05:53:27.517, 1, 0 %, 3316 MiB, 85.11 W, 2610 MHz, 13365 MHz, 40
2026/09/24 05:53:27.768, 0, 0 %, 6836 MiB, 84.37 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:27.768, 1, 0 %, 3316 MiB, 86.64 W, 2610 MHz, 13365 MHz, 40
2026/09/24 05:53:28.018, 0, 0 %, 6836 MiB, 84.37 W, 2610 MHz, 13365 MHz, 42
2026/09/24 05:53:28.018, 1, 0 %, 3316 MiB, 86.64 W, 2610 MHz, 13365 MHz, 40
