2026/08/11 22:39:13.042, 0, P8, 27, 30.07, 600.00, 180, 0, 0
2026/08/11 22:39:13.055, 1, P8, 27, 30.51, 600.00, 180, 0, 0
2026/08/11 22:39:13.330, 0, P8, 27, 30.07, 600.00, 180, 3, 0
2026/08/11 22:39:13.333, 1, P8, 27, 30.51, 600.00, 180, 1, 0
2026/08/11 22:39:13.648, 0, P8, 27, 34.84, 600.00, 180, 22, 0
2026/08/11 22:39:13.648, 1, P0, 28, 41.60, 600.00, 180, 595, 0
2026/08/11 22:39:13.898, 0, P0, 28, 43.32, 600.00, 1267, 627, 0
2026/08/11 22:39:13.899, 1, P0, 28, 50.18, 600.00, 1867, 661, 0
2026/08/11 22:39:14.149, 0, P0, 28, 48.55, 600.00, 2407, 691, 3
2026/08/11 22:39:14.149, 1, P0, 28, 54.23, 600.00, 2325, 789, 0
2026/08/11 22:39:14.400, 0, P0, 28, 72.33, 600.00, 2407, 755, 0
2026/08/11 22:39:14.400, 1, P0, 29, 81.55, 600.00, 2325, 789, 3
2026/08/11 22:39:14.650, 0, P0, 28, 83.34, 600.00, 2407, 1043, 0
2026/08/11 22:39:14.651, 1, P0, 29, 85.01, 600.00, 2325, 1045, 3
2026/08/11 22:39:14.901, 0, P0, 28, 87.51, 600.00, 2407, 1045, 0
2026/08/11 22:39:14.901, 1, P0, 29, 84.96, 600.00, 2325, 1047, 2
2026/08/11 22:39:15.152, 0, P0, 28, 87.52, 600.00, 2407, 1047, 0
2026/08/11 22:39:15.152, 1, P0, 29, 84.98, 600.00, 2325, 1049, 0
2026/08/11 22:39:15.402, 0, P0, 29, 88.56, 600.00, 2407, 3385, 0
2026/08/11 22:39:15.402, 1, P0, 29, 85.02, 600.00, 2325, 1051, 0
2026/08/11 22:39:15.653, 0, P0, 29, 88.40, 600.00, 2407, 3385, 2
2026/08/11 22:39:15.653, 1, P0, 29, 84.84, 600.00, 2325, 1051, 0
2026/08/11 22:39:15.903, 0, P0, 29, 88.44, 600.00, 2407, 3387, 2
2026/08/11 22:39:15.903, 1, P0, 29, 84.81, 600.00, 2325, 1053, 2
2026/08/11 22:39:16.154, 0, P0, 29, 89.39, 600.00, 2407, 5757, 45
2026/08/11 22:39:16.154, 1, P0, 29, 84.84, 600.00, 2325, 1055, 0
2026/08/11 22:39:16.404, 0, P0, 29, 88.48, 600.00, 2407, 5759, 0
2026/08/11 22:39:16.405, 1, P0, 29, 84.94, 600.00, 2325, 1057, 0
2026/08/11 22:39:16.655, 0, P0, 29, 88.49, 600.00, 2407, 5759, 2
2026/08/11 22:39:16.655, 1, P0, 29, 84.93, 600.00, 2325, 1057, 0
2026/08/11 22:39:16.905, 0, P0, 29, 89.52, 600.00, 2407, 8129, 32
2026/08/11 22:39:16.906, 1, P0, 29, 84.94, 600.00, 2325, 1059, 2
2026/08/11 22:39:17.156, 0, P0, 29, 88.57, 600.00, 2407, 8131, 0
2026/08/11 22:39:17.156, 1, P0, 29, 84.99, 600.00, 2325, 1061, 0
2026/08/11 22:39:17.406, 0, P0, 29, 88.52, 600.00, 2407, 8133, 0
2026/08/11 22:39:17.407, 1, P0, 29, 84.92, 600.00, 2325, 1063, 0
2026/08/11 22:39:17.657, 0, P0, 29, 89.50, 600.00, 2407, 10469, 0
2026/08/11 22:39:17.657, 1, P0, 29, 84.97, 600.00, 2325, 1063, 0
2026/08/11 22:39:17.908, 0, P0, 29, 88.57, 600.00, 2407, 10471, 2
2026/08/11 22:39:17.908, 1, P0, 29, 84.95, 600.00, 2325, 1065, 2
2026/08/11 22:39:18.158, 0, P0, 29, 88.57, 600.00, 2407, 10473, 0
2026/08/11 22:39:18.158, 1, P0, 29, 84.93, 600.00, 2325, 1067, 2
2026/08/11 22:39:18.409, 0, P0, 29, 89.50, 600.00, 2407, 12843, 19
2026/08/11 22:39:18.409, 1, P0, 29, 84.96, 600.00, 2325, 1069, 0
2026/08/11 22:39:18.659, 0, P0, 29, 88.50, 600.00, 2407, 12843, 2
2026/08/11 22:39:18.660, 1, P0, 29, 84.93, 600.00, 2325, 1069, 0
2026/08/11 22:39:18.910, 0, P0, 29, 88.46, 600.00, 2407, 12845, 2
2026/08/11 22:39:18.910, 1, P0, 29, 84.90, 600.00, 2325, 1071, 2
2026/08/11 22:39:19.161, 0, P0, 29, 89.54, 600.00, 2407, 15215, 45
2026/08/11 22:39:19.161, 1, P0, 29, 84.87, 600.00, 2325, 1073, 0
2026/08/11 22:39:19.411, 0, P0, 29, 88.58, 600.00, 2407, 15217, 0
2026/08/11 22:39:19.412, 1, P0, 30, 84.85, 600.00, 2325, 1075, 0
2026/08/11 22:39:19.662, 0, P0, 29, 88.71, 600.00, 2407, 15217, 0
2026/08/11 22:39:19.662, 1, P0, 30, 84.92, 600.00, 2325, 1075, 0
2026/08/11 22:39:19.912, 0, P0, 29, 89.61, 600.00, 2407, 17587, 28
2026/08/11 22:39:19.913, 1, P0, 30, 84.97, 600.00, 2325, 1077, 2
2026/08/11 22:39:20.163, 0, P0, 29, 88.61, 600.00, 2407, 17589, 0
2026/08/11 22:39:20.163, 1, P0, 30, 85.05, 600.00, 2325, 1079, 0
2026/08/11 22:39:20.413, 0, P0, 29, 88.70, 600.00, 2407, 17591, 0
2026/08/11 22:39:20.414, 1, P0, 30, 85.06, 600.00, 2325, 1081, 0
2026/08/11 22:39:20.664, 0, P0, 29, 89.54, 600.00, 2407, 19927, 0
2026/08/11 22:39:20.664, 1, P0, 30, 85.08, 600.00, 2325, 1081, 0
2026/08/11 22:39:20.915, 0, P0, 29, 88.66, 600.00, 2407, 19929, 0
2026/08/11 22:39:20.915, 1, P0, 30, 85.13, 600.00, 2325, 1083, 2
2026/08/11 22:39:21.165, 0, P0, 29, 88.67, 600.00, 2407, 19931, 0
2026/08/11 22:39:21.165, 1, P0, 30, 85.12, 600.00, 2325, 1085, 2
2026/08/11 22:39:21.416, 0, P0, 29, 89.57, 600.00, 2407, 22301, 12
2026/08/11 22:39:21.416, 1, P0, 30, 85.16, 600.00, 2325, 1087, 0
2026/08/11 22:39:21.666, 0, P0, 29, 88.79, 600.00, 2407, 22301, 2
2026/08/11 22:39:21.667, 1, P0, 30, 85.19, 600.00, 2325, 1087, 0
2026/08/11 22:39:21.917, 0, P0, 29, 88.71, 600.00, 2407, 22303, 2
2026/08/11 22:39:21.917, 1, P0, 30, 85.15, 600.00, 2325, 1089, 2
2026/08/11 22:39:22.167, 0, P0, 29, 89.66, 600.00, 2407, 24673, 45
2026/08/11 22:39:22.168, 1, P0, 30, 85.16, 600.00, 2325, 1091, 0
2026/08/11 22:39:22.418, 0, P0, 30, 88.73, 600.00, 2407, 24675, 0
2026/08/11 22:39:22.418, 1, P0, 30, 85.19, 600.00, 2325, 1093, 0
2026/08/11 22:39:22.669, 0, P0, 30, 88.68, 600.00, 2407, 24675, 2
