6,000,,,""
115,000,,,""
225,000,,,""
333,000,,,""
441,000,,,""
550,000,,,""
661,000,,,""
770,000,,,""
879,000,,,""
988,000,,,""
1097,000,,,""
1206,000,,,""
1317,000,,,""
1426,000,,,""
1535,000,,,""
1646,000,,,""
1756,000,,,""
1865,000,,,""
1974,000,,,""
2082,000,,,""
2191,000,,,""
2300,000,,,""
2411,000,,,""
2519,000,,,""
2628,000,,,""
2736,000,,,""
2845,000,,,""
2953,000,,,""
3062,000,,,""
3211,200,ready,idle,""
