procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32397908 1582672 382313068    0    0     0    20 3674 4010  2  1 97  0  0  0
 1  0      0 32409140 1582672 382313068    0    0     0     0 3835 2881  2  1 97  0  0  0
 1  0      0 32394680 1582672 382313072    0    0     0     0 3710 4915  2  0 98  0  0  0
 1  0      0 32386084 1582672 382313072    0    0     0     0 3694 3864  2  0 98  0  0  0
 1  0      0 32415164 1582672 382313144    0    0     0     0 3836 3537  1  1 98  0  0  0
 1  0      0 32413500 1582680 382313152    0    0     0   100 3519 3442  2  1 98  0  0  0
 3  0      0 32421636 1582680 382313152    0    0     0    12 3923 5398  2  0 97  0  0  0
 1  0      0 32433716 1582680 382313156    0    0     0     0 4176 5476  2  0 97  0  0  0
 1  0      0 32432488 1582680 382313164    0    0     0     0 3668 4042  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32429704 1582680 382313168    0    0     0     8 3437 3012  2  1 98  0  0  0
 1  0      0 32436236 1582688 382313168    0    0     0    16 3438 4935  2  0 98  0  0  0
 2  0      0 32407560 1582688 382313240    0    0     0     0 4150 5654  2  1 98  0  0  0
 2  0      0 32401444 1582688 382313244    0    0     0     0 3962 5265  2  1 97  0  0  0
 1  0      0 32406556 1582688 382313248    0    0     0     0 3514 2746  1  1 98  0  0  0
 1  0      0 32421312 1582688 382313248    0    0     0     0 3462 2579  1  1 98  0  0  0
 1  0      0 32421204 1582688 382313248    0    0     0   332 3438 3998  2  1 98  0  0  0
 2  0      0 32422632 1582688 382313252    0    0     0     0 3829 5374  2  0 97  0  0  0
 1  0      0 32475956 1582688 382313256    0    0     0     0 3884 4361  2  0 98  0  0  0
 2  0      0 32467948 1582688 382313332    0    0     0     0 3806 3727  1  1 98  0  0  0
 1  0      0 32454772 1582688 382313332    0    0     0     0 3670 3816  2  1 97  0  0  0
 1  0      0 32455836 1582696 382313340    0    0     0  5280 3714 5856  2  1 98  0  0  0
 1  0      0 32432068 1582696 382313340    0    0     0     0 3886 5296  2  1 98  0  0  0
 1  0      0 32424392 1582696 382313344    0    0     0     0 3412 2774  2  1 98  0  0  0
 2  0      0 32419608 1582696 382313344    0    0     0     0 3612 5013  2  1 98  0  0  0
 2  0      0 32423112 1582696 382313404    0    0     0     0 4693 5497  2  1 98  0  0  0
 1  0      0 32429504 1582704 382313412    0    0     0    48 4705 2924  1  1 97  0  0  0
 1  0      0 32404808 1582704 382313412    0    0     0     0 3340 2647  1  1 98  0  0  0
 1  0      0 32394440 1582704 382313416    0    0     0     0 3396 4005  2  1 98  0  0  0
 1  0      0 32415636 1582704 382313420    0    0     0     0 3716 5860  2  1 98  0  0  0
 2  0      0 32425248 1582704 382313420    0    0     0     0 3891 6096  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32392720 1582712 382313412    0    0     0    16 4379 4762  2  0 97  0  0  0
 0  0      0 33729652 1582712 382305332    0    0     0    80 8437 4098  1  1 98  0  0  0
 1  0      0 33326700 1582712 382313412    0    0     0     0 4650 3428  0  1 98  0  0  0
 1  0      0 32563552 1582712 382313540    0    0     0     0 3088 2574  1  1 98  0  0  0
 2  0      0 32508864 1582712 382313540    0    0     0     0 3138 2790  1  1 98  0  0  0
 1  0      0 32451212 1582716 382313540    0    0     0    48 3100 2769  1  1 98  0  0  0
 1  0      0 32386680 1582716 382313540    0    0     0    44 3102 2787  1  1 98  0  0  0
 1  0      0 32375888 1582716 382313544    0    0     0     0 3018 2783  1  1 98  0  0  0
 0  0      0 32385832 1582716 382313544    0    0     0     0 3043 2702  1  1 98  0  0  0
 2  0      0 32409972 1582716 382313572    0    0     0     0 3122 3186  0  1 99  0  0  0
 1  0      0 32415884 1582716 382313572    0    0     0    68 3177 2570  1  1 97  0  0  0
 1  0      0 32414736 1582716 382313580    0    0     0     4 5380 3359  2  1 97  0  0  0
 1  0      0 32440132 1582716 382313580    0    0     0     0 3812 2852  2  1 97  0  0  0
 1  0      0 32446460 1582716 382313584    0    0     0     0 2939 2417  1  1 98  0  0  0
 1  0      0 32475588 1582716 382313592    0    0     0     0 2918 2443  1  1 98  0  0  0
 2  0      0 32495464 1582724 382313592    0    0     0    16 3124 2532  2  1 97  0  0  0
 1  0      0 32478580 1582724 382313592    0    0     0     0 2940 2371  2  1 98  0  0  0
 1  0      0 32489652 1582724 382313596    0    0     0     0 3082 2456  1  1 98  0  0  0
 1  0      0 32473552 1582724 382313600    0    0     0     0 2903 2416  1  1 98  0  0  0
 1  0      0 32480012 1582724 382313600    0    0     0     0 2850 2472  2  1 98  0  0  0
 1  0      0 32497344 1582728 382313600    0    0     0    52 2951 2376  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32542424 1582728 382313600    0    0     0   348 3180 2484  1  1 97  0  0  0
 1  0      0 32533532 1582728 382313604    0    0     0     0 2928 2423  2  1 98  0  0  0
 1  0      0 32536152 1582728 382313604    0    0     0     0 2891 2385  2  1 98  0  0  0
 1  0      0 32549708 1582728 382313608    0    0     0     0 2869 2385  1  1 98  0  0  0
 1  0      0 32561740 1582728 382313612    0    0     0    68 3043 2432  2  1 98  0  0  0
 2  0      0 32553056 1582728 382313616    0    0     0     0 3363 2656  2  1 97  0  0  0
 1  0      0 32558276 1582728 382313616    0    0     0     0 6580 3291  1  1 97  0  0  0
 1  0      0 32542180 1582728 382313620    0    0     0     0 2958 2436  1  1 98  0  0  0
 1  0      0 32537580 1582728 382313620    0    0     0     0 2950 2433  2  1 98  0  0  0
 1  0      0 32512120 1582728 382313620    0    0     0    16 2797 2362  1  1 98  0  0  0
 1  0      0 32484420 1582728 382313620    0    0     0    24 3224 2580  1  1 98  0  0  0
 1  0      0 32484480 1582728 382313628    0    0     0     0 3156 2445  2  1 97  0  0  0
 1  0      0 32509892 1582728 382313628    0    0     0  8932 3128 2522  2  1 98  0  0  0
 1  0      0 32523116 1582728 382313632    0    0     0     0 3139 2445  1  1 98  0  0  0
 1  0      0 32531988 1582732 382313632    0    0     0    24 2889 2438  1  1 98  0  0  0
 1  0      0 32541264 1582732 382313636    0    0     0   136 3007 2433  2  1 98  0  0  0
 2  0      0 32532684 1582732 382313644    0    0     0     0 3053 2384  1  1 97  0  0  0
 1  0      0 32542280 1582732 382313644    0    0     0     0 3087 2474  1  1 98  0  0  0
 1  0      0 32579940 1582732 382313644    0    0     0     0 3055 2484  2  1 98  0  0  0
 1  0      0 32583556 1582736 382313648    0    0     0    24 2935 2324  2  1 98  0  0  0
 1  0      0 32583920 1582736 382313652    0    0     0    52 3020 2465  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32562284 1582736 382313660    0    0     0     8 3095 2501  2  1 98  0  0  0
 1  0      0 32563184 1582736 382313660    0    0     0     0 3158 2421  2  1 98  0  0  0
 1  0      0 32562784 1582736 382313660    0    0     0     0 3009 2393  1  1 98  0  0  0
 1  0      0 32565908 1582740 382313660    0    0     0    44 3054 2401  1  1 98  0  0  0
 1  0      0 32564060 1582740 382313660    0    0     0     0 2936 2436  2  1 98  0  0  0
 2  0      0 32541356 1582740 382313664    0    0     0     0 3006 2402  1  1 98  0  0  0
 1  0      0 32515968 1582740 382313672    0    0     0     0 3055 2428  1  1 97  0  0  0
 1  0      0 32554920 1582740 382313676    0    0     0     0 3191 2433  2  1 98  0  0  0
 1  0      0 32573276 1582744 382313676    0    0     0    16 2903 2382  2  1 98  0  0  0
 1  0      0 32538260 1582744 382313680    0    0     0     0 2932 2415  1  1 98  0  0  0
 1  0      0 32532004 1582744 382313684    0    0     0    56 2875 2433  2  1 98  0  0  0
 2  0      0 32535256 1582744 382313684    0    0     0     0 3032 2384  2  1 97  0  0  0
 1  0      0 32523944 1582744 382313684    0    0     0     0 3235 2511  1  1 98  0  0  0
 1  0      0 32518244 1582744 382313684    0    0     0    40 3005 2426  1  1 98  0  0  0
 1  0      0 32466584 1582744 382313684    0    0     0     0 2943 2404  2  1 98  0  0  0
 1  0      0 32461628 1582748 382313688    0    0     0    68 2905 2360  1  1 98  0  0  0
 2  0      0 32475904 1582748 382313688    0    0     0     0 3059 2500  1  1 98  0  0  0
 1  0      0 32484192 1582748 382313696    0    0     0     0 3772 2580  2  1 97  0  0  0
 1  0      0 32475284 1582748 382313700    0    0     0    16 3030 2398  2  1 98  0  0  0
 1  0      0 32442892 1582748 382313700    0    0     0     0 3170 2446  1  1 98  0  0  0
 1  0      0 32471372 1582748 382313704    0    0     0     0 3422 2574  1  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32434428 1582748 382313704    0    0     0     0 2889 2428  2  1 98  0  0  0
 1  0      0 32444508 1582748 382313704    0    0     0     0 2958 2362  1  1 98  0  0  0
 1  0      0 32438016 1582752 382313708    0    0     0    16 3120 2473  1  1 97  0  0  0
 1  0      0 32450824 1582752 382313708    0    0     0  2076 3153 2532  2  1 98  0  0  0
 1  0      0 32458076 1582752 382313712    0    0     0    28 2957 2382  2  1 98  0  0  0
 1  0      0 32474436 1582752 382313712    0    0     0     0 2996 2392  1  1 98  0  0  0
 1  0      0 32472768 1582752 382313720    0    0     0     0 3104 2488  2  1 98  0  0  0
 1  0      0 32467024 1582760 382313728    0    0     0   104 4726 3395  2  1 97  0  0  0
 2  0      0 32466812 1582760 382313728    0    0     0    56 3130 2522  1  1 97  0  0  0
 1  0      0 32430244 1582760 382313736    0    0     0    16 3213 2465  1  1 97  0  0  0
 1  0      0 32420164 1582760 382313736    0    0     0     0 3072 2449  2  1 98  0  0  0
 1  0      0 32406544 1582760 382313736    0    0     0     0 2873 2385  1  1 98  0  0  0
 1  0      0 32404516 1582768 382313728    0    0     0    28 2992 2429  1  1 98  0  0  0
 1  0      0 32395800 1582768 382313736    0    0     0     0 3116 2395  2  1 98  0  0  0
 2  0      0 32407104 1582768 382313740    0    0     0    16 2918 2378  2  1 98  0  0  0
 2  0      0 32392592 1582768 382313744    0    0     0     0 3077 2519  1  1 97  0  0  0
 1  0      0 32424936 1582768 382313748    0    0     0     0 3077 2489  2  1 98  0  0  0
 1  0      0 32439200 1582768 382313748    0    0     0     0 2891 2331  2  1 98  0  0  0
 1  0      0 32454368 1582772 382313752    0    0     0    24 2935 2405  1  1 98  0  0  0
 1  0      0 32448828 1582772 382313760    0    0     0    48 2977 2468  1  1 98  0  0  0
 1  0      0 32467932 1582772 382313764    0    0     0     0 2854 2405  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32469276 1582772 382313764    0    0     0     0 3330 2373  1  1 97  0  0  0
 1  0      0 32505776 1582772 382313764    0    0     0     0 3170 2446  1  1 98  0  0  0
 1  0      0 32519092 1582780 382313764    0    0     0    40 3027 2507  2  1 98  0  0  0
 1  0      0 32505280 1582780 382313768    0    0     0     0 2863 2322  2  1 98  0  0  0
 1  0      0 32505852 1582780 382313772    0    0     0    48 2976 2367  1  1 98  0  0  0
 2  0      0 32508104 1582780 382313772    0    0     0     0 2936 2426  1  1 98  0  0  0
 2  0      0 32514204 1582780 382313772    0    0     0     0 3164 2475  2  1 97  0  0  0
 1  0      0 32507628 1582788 382313768    0    0     0    16 3202 2448  1  1 98  0  0  0
 1  0      0 32470744 1582788 382313780    0    0     0  4796 3776 2518  1  1 97  0  0  0
 1  0      0 32456632 1582788 382313784    0    0     0     0 2941 2387  2  1 98  0  0  0
 1  0      0 32464448 1582788 382313788    0    0     0     0 2866 2402  2  1 98  0  0  0
 1  0      0 32457772 1582788 382313788    0    0     0     0 3072 2431  1  1 98  0  0  0
 2  0      0 32442416 1582788 382313792    0    0     0    16 3163 2463  2  1 97  0  0  0
 1  0      0 32470344 1582788 382313796    0    0     0  2352 3180 2399  2  1 98  0  0  0
 1  0      0 32490088 1582788 382313804    0    0     0    20 5498 3260  2  1 97  0  0  0
 1  0      0 32488652 1582788 382313800    0    0     0     0 3654 2794  1  1 98  0  0  0
 1  0      0 32472020 1582788 382313800    0    0     0    88 3108 2444  2  1 98  0  0  0
 2  0      0 32469436 1582792 382313800    0    0     0    24 3014 2444  1  1 98  0  0  0
 1  0      0 32492984 1582792 382313804    0    0     0     4 3187 2530  1  1 97  0  0  0
 1  0      0 32504792 1582792 382313804    0    0     0    28 3135 2453  2  1 98  0  0  0
 1  0      0 32515592 1582792 382313804    0    0     0     0 2923 2344  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32527668 1582792 382313812    0    0     0     0 3062 2416  1  1 98  0  0  0
 1  0      0 32527924 1582796 382313816    0    0     0   100 5287 3492  2  1 97  0  0  0
 1  0      0 32500112 1582796 382313820    0    0     0     0 2965 2339  2  1 98  0  0  0
 2  0      0 32501400 1582796 382313824    0    0     0    20 3181 2440  1  1 97  0  0  0
 1  0      0 32510584 1582796 382313824    0    0     0     0 3049 2476  1  1 98  0  0  0
 1  0      0 32487120 1582796 382313824    0    0     0     0 3001 2512  2  1 98  0  0  0
 1  0      0 32486656 1582800 382313824    0    0     0    24 3040 2342  1  1 98  0  0  0
 1  0      0 32512664 1582800 382313828    0    0     0     0 3039 2403  1  1 98  0  0  0
 1  0      0 32518188 1582800 382313828    0    0     0    40 3038 2425  2  1 98  0  0  0
 1  0      0 32501632 1582800 382313828    0    0     0     0 3201 2481  1  1 97  0  0  0
 1  0      0 32483644 1582800 382313832    0    0     0     0 2988 2413  1  1 98  0  0  0
 1  0      0 32479744 1582800 382313836    0    0     0    40 2959 2375  1  1 98  0  0  0
 1  0      0 32488996 1582800 382313844    0    0     0     0 2924 2397  2  1 98  0  0  0
 1  0      0 32510940 1582800 382313844    0    0     0     0 3134 2421  1  1 98  0  0  0
 2  0      0 32491608 1582800 382313844    0    0     0     0 3052 2438  1  1 98  0  0  0
 1  0      0 32481668 1582800 382313844    0    0     0     0 3080 2448  2  1 97  0  0  0
 1  0      0 32495552 1582804 382313848    0    0     0    16 3079 2365  1  1 98  0  0  0
 1  0      0 32490080 1582804 382313848    0    0     0     0 3143 2612  1  1 97  0  0  0
 1  0      0 32488212 1582804 382313856    0    0     0     0 2977 2415  2  1 98  0  0  0
 1  0      0 32481020 1582804 382313860    0    0     0     0 3534 2338  2  1 97  0  0  0
 1  0      0 32447000 1582804 382313860    0    0     0     0 3005 2407  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32470444 1582812 382313852    0    0     0    16 3193 2564  1  1 97  0  0  0
 1  0      0 32482028 1582812 382313868    0    0     0     0 3137 2455  2  1 98  0  0  0
 2  0      0 32498432 1582812 382313876    0    0     0    16 3050 2322  1  1 98  0  0  0
 1  0      0 32507492 1582812 382313876    0    0     0  5588 3234 2785  1  1 97  0  0  0
 1  0      0 32481412 1582812 382313876    0    0     0     0 3122 2597  2  1 98  0  0  0
 1  0      0 32492452 1582816 382313880    0    0     0    52 3047 2389  1  1 98  0  0  0
 2  0      0 32490324 1582816 382313880    0    0     0     4 3104 2425  1  1 97  0  0  0
 1  0      0 32480768 1582816 382313884    0    0     0    20 3250 2546  2  1 98  0  0  0
 1  0      0 32492596 1582816 382313884    0    0     0  3128 3103 2499  2  1 98  0  0  0
 1  0      0 32486708 1582816 382313884    0    0     0     0 3063 2389  1  1 98  0  0  0
 1  0      0 32488384 1582820 382313888    0    0     0    36 3022 2385  1  1 98  0  0  0
 2  0      0 32478344 1582820 382313888    0    0     0    68 2976 2451  2  1 98  0  0  0
 2  0      0 32436320 1582820 382313892    0    0     0     4 3329 2546  1  1 97  0  0  0
 1  0      0 32472252 1582820 382313896    0    0     0     8 3117 2461  1  1 98  0  0  0
 1  0      0 32492816 1582820 382313900    0    0     0     0 3089 2392  2  1 98  0  0  0
 1  0      0 32473760 1582824 382313900    0    0     0    28 2910 2338  2  1 98  0  0  0
 1  0      0 32487156 1582824 382313904    0    0     0    52 3105 2485  1  1 98  0  0  0
 2  0      0 32481904 1582824 382313908    0    0     0     0 2931 2397  1  1 98  0  0  0
 2  0      0 32483140 1582824 382313908    0    0     0    64 3274 2420  2  1 97  0  0  0
 1  0      0 32470428 1582824 382313908    0    0     0     0 3110 2420  1  1 98  0  0  0
 1  0      0 32504720 1582828 382313904    0    0     0    52 3541 2921  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32477280 1582828 382313904    0    0     0     0 3297 2527  1  1 98  0  0  0
 1  0      0 32444216 1582828 382313912    0    0     0     0 3404 2589  1  1 98  0  0  0
 2  0      0 32461864 1582828 382313916    0    0     0     0 3455 3784  2  1 97  0  0  0
 2  0      0 32469476 1582828 382313920    0    0     0     0 3962 4553  2  0 97  0  0  0
 1  0      0 32482904 1582836 382313916    0    0     0    16 3780 4329  2  0 97  0  0  0
 1  0      0 32456008 1582836 382313932    0    0     0     0 3669 4343  2  0 97  0  0  0
 1  0      0 32469812 1582836 382313932    0    0     0     0 3741 4334  2  0 97  0  0  0
 1  0      0 32443428 1582836 382314012    0    0     0     0 3901 4540  2  0 98  0  0  0
 1  0      0 32432668 1582836 382314012    0    0     0     0 3533 4569  2  0 98  0  0  0
 2  0      0 32437236 1582840 382314020    0    0     0    16 4468 4770  2  1 97  0  0  0
 2  0      0 32448756 1582840 382314024    0    0     0     0 3818 3377  1  1 97  0  0  0
 1  0      0 32466452 1582840 382314024    0    0     0     0 3485 2685  1  1 98  0  0  0
 1  0      0 32454308 1582840 382314024    0    0     0    12 3373 2566  1  1 98  0  0  0
 1  0      0 32464904 1582840 382314024    0    0     0     0 3489 4569  2  0 98  0  0  0
 1  0      0 32432828 1582840 382314032    0    0     0     0 3696 4756  2  0 98  0  0  0
 2  0      0 32422568 1582844 382314108    0    0     0    36 4000 5008  2  0 98  0  0  0
 2  0      0 32423004 1582844 382314112    0    0     0     0 3843 4633  2  1 97  0  0  0
 2  0      0 32418836 1582844 382314116    0    0     0     0 3666 2700  2  1 98  0  0  0
 1  0      0 32406952 1582844 382314120    0    0     0     0 3590 4194  2  1 98  0  0  0
 1  0      0 32422804 1582844 382314124    0    0     0     0 3754 4050  2  1 97  0  0  0
 1  0      0 32429048 1582852 382314124    0    0     0    72 3307 2707  2  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32454008 1582852 382314124    0    0     0     0 3645 4868  2  0 97  0  0  0
 2  0      0 32444744 1582852 382314124    0    0     0    36 3776 3849  2  0 97  0  0  0
 1  0      0 32436540 1582852 382314128    0    0     0     0 3919 3537  1  1 98  0  0  0
 1  0      0 32406832 1582852 382314200    0    0     0     0 3308 3275  2  1 98  0  0  0
 1  0      0 32376712 1582860 382314192    0    0     0    44 3703 5366  2  0 97  0  0  0
 1  0      0 32399264 1582860 382314204    0    0     0     0 3579 5241  2  0 98  0  0  0
 1  0      0 32409088 1582860 382314212    0    0     0    52 3622 3975  2  1 97  0  0  0
 1  0      0 32417064 1582860 382314212    0    0     0     0 3557 2985  2  1 98  0  0  0
 2  0      0 32441556 1582860 382314216    0    0     0     0 3795 4948  2  0 97  0  0  0
 1  0      0 32432832 1582860 382314288    0    0     0   116 4268 5695  2  1 98  0  0  0
 1  0      0 32460956 1582860 382314288    0    0     0     0 3947 5197  2  1 97  0  0  0
 1  0      0 32441748 1582860 382314288    0    0     0     0 3483 2659  1  1 98  0  0  0
 1  0      0 32430972 1582860 382314288    0    0     0   304 3290 2701  1  1 98  0  0  0
 1  0      0 32421688 1582860 382314292    0    0     0     0 3639 4135  2  1 97  0  0  0
 2  0      0 32405240 1582864 382314292    0    0     0    60 4105 5725  2  1 97  0  0  0
 1  0      0 32390296 1582864 382314304    0    0     0     0 3980 4339  2  0 98  0  0  0
 1  0      0 32376956 1582864 382314368    0    0     0     4 6591 4822  2  1 97  0  0  0
 1  0      0 32348772 1582864 382314380    0    0     0     0 3578 3780  2  1 98  0  0  0
 1  0      0 32309192 1582864 382314388    0    0     0     0 3709 5954  2  1 97  0  0  0
 1  0      0 32271552 1582868 382314388    0    0     0    16 3843 5116  2  1 97  0  0  0
 2  0      0 32312576 1582868 382314388    0    0     0     0 4244 2864  2  1 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 32341920 1582868 382314388    0    0     0     0 3645 4919  2  1 97  0  0  0
 1  0      0 32354596 1582868 382314460    0    0     0    16 4651 5548  2  1 98  0  0  0
 1  0      0 32385452 1582868 382314468    0    0     0     0 3372 2771  1  1 98  0  0  0
 1  0      0 32390800 1582872 382314468    0    0     0    28 3428 2663  1  1 98  0  0  0
 1  0      0 32388080 1582872 382314468    0    0     0     0 3505 4098  2  1 98  0  0  0
 1  0      0 32413212 1582872 382314468    0    0     0     0 3871 6064  2  1 97  0  0  0
 2  0      0 32406976 1582872 382314468    0    0     0     0 4213 6285  2  1 97  0  0  0
 1  0      0 32380360 1582872 382314472    0    0     0     0 4101 4432  2  0 97  0  0  0
 0  0      0 33689476 1582884 382306296    0    0     0    32 7172 4263  0  1 98  0  0  0
 2  0      0 33390860 1582884 382314484    0    0     0     0 4951 3520  0  1 98  0  0  0
 1  0      0 32912448 1582884 382314612    0    0     0     0 4550 2550  1  1 98  0  0  0
 2  0      0 32851144 1582884 382314612    0    0     0    40 5000 2672  1  1 98  0  0  0
 1  0      0 32806548 1582884 382314612    0    0     0     0 5208 2717  1  1 97  0  0  0
 1  0      0 32782548 1582888 382314616    0    0     0    68 5151 2792  1  1 97  0  0  0
 1  0      0 32760588 1582888 382314616    0    0     0     0 5278 2661  1  1 98  0  0  0
 1  0      0 32755480 1582888 382314616    0    0     0     0 5085 2650  1  1 98  0  0  0
 1  0      0 32765428 1582888 382314616    0    0     0    44 4641 2611  1  1 98  0  0  0
 1  0      0 32670536 1582888 382316660    0    0     0     0 4011 3047  1  1 98  0  0  0
 1  0      0 32672732 1582888 382316700    0    0     0    52 3128 2477  2  0 98  0  0  0
 1  0      0 32648036 1582888 382316708    0    0     0     0 2933 2464  2  0 98  0  0  0
 2  0      0 32656764 1582888 382316712    0    0     0     0 3324 2601  2  0 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32622592 1582888 382316716    0    0     0     0 3360 2647  2  0 97  0  0  0
 1  0      0 32656764 1582888 382316724    0    0     0     0 3056 2449  2  0 98  0  0  0
 1  0      0 32649204 1582896 382316716    0    0     0    16 3095 2539  2  0 98  0  0  0
 1  0      0 32622364 1582896 382316732    0    0     0   112 3243 2474  2  0 98  0  0  0
 1  0      0 32628888 1582900 382316732    0    0     0  8936 3149 2817  2  0 98  0  0  0
 2  0      0 32584532 1582900 382316732    0    0     0   228 3126 2506  2  0 97  0  0  0
 1  0      0 32616580 1582900 382316744    0    0     0     0 3295 2511  2  0 98  0  0  0
 1  0      0 32601728 1582908 382316740    0    0     0    60 3074 2552  2  0 98  0  0  0
 1  0      0 32617988 1582908 382316748    0    0     0     0 3070 2572  2  0 98  0  0  0
 1  0      0 32594284 1582908 382316752    0    0     0     0 2979 2482  2  0 98  0  0  0
 1  0      0 32620592 1582908 382316760    0    0     0     0 3157 2548  2  0 98  0  0  0
 2  0      0 32591244 1582908 382316764    0    0     0     8 5256 2629  2  1 97  0  0  0
 1  0      0 32619440 1582916 382316772    0    0     0    32 3259 2722  2  0 98  0  0  0
 1  0      0 32641060 1582916 382316776    0    0     0     0 3060 2476  2  0 98  0  0  0
 1  0      0 32651908 1582916 382316780    0    0     0     0 2998 2469  2  0 98  0  0  0
 1  0      0 32662284 1582916 382316780    0    0     0     0 3090 2519  2  0 98  0  0  0
 1  0      0 32677612 1582916 382316780    0    0     0     0 3149 2554  2  0 98  0  0  0
 2  0      0 32661180 1582916 382316792    0    0     0    16 3175 2515  2  0 97  0  0  0
 1  0      0 32654636 1582916 382316792    0    0     0     0 3275 2588  2  0 98  0  0  0
 1  0      0 32648308 1582916 382316792    0    0     0     0 3071 2500  2  0 98  0  0  0
 1  0      0 32654440 1582916 382316792    0    0     0     0 2977 2633  2  0 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32641380 1582916 382316804    0    0     0    80 3068 2515  2  0 98  0  0  0
 1  0      0 32619840 1582916 382316812    0    0     0     0 3147 2480  2  0 98  0  0  0
 2  0      0 32624744 1582916 382316816    0    0     0    40 3229 2623  2  0 97  0  0  0
 1  0      0 32666588 1582916 382316816    0    0     0     0 5583 3655  2  1 97  0  0  0
 1  0      0 32659256 1582916 382316828    0    0     0     0 3128 2507  2  0 98  0  0  0
 1  0      0 32649764 1582916 382316832    0    0     0    52 3108 2565  2  0 98  0  0  0
 1  0      0 32665584 1582916 382316836    0    0     0     0 3015 2500  2  0 98  0  0  0
 1  0      0 32651448 1582920 382316840    0    0     0    48 2979 2555  2  0 98  0  0  0
 2  0      0 32655276 1582920 382316840    0    0     0     0 3194 2628  2  0 97  0  0  0
 1  0      0 32657880 1582920 382316840    0    0     0     0 3087 2541  2  0 98  0  0  0
 1  0      0 32671504 1582920 382316848    0    0     0    72 3139 2579  2  0 98  0  0  0
 1  0      0 32668948 1582920 382316856    0    0     0     0 3137 2559  2  0 98  0  0  0
 1  0      0 32673052 1582928 382316864    0    0     0    24 3058 2473  2  0 98  0  0  0
 2  0      0 32684972 1582928 382316864    0    0     0     0 3169 2574  2  0 98  0  0  0
 2  0      0 32655264 1582936 382316872    0    0     0    84 3277 2560  2  0 97  0  0  0
 1  0      0 32661084 1582936 382316880    0    0     0     0 3225 2610  2  0 98  0  0  0
 1  0      0 32666256 1582936 382316880    0    0     0     0 3682 2952  2  0 98  0  0  0
 1  0      0 32673316 1582936 382316880    0    0     0   112 3386 2566  2  0 98  0  0  0
 1  0      0 32656968 1582936 382316888    0    0     0     0 3915 5042  2  0 97  0  0  0
 2  0      0 32632660 1582936 382316892    0    0     0     4 6201 3747  3  1 97  0  0  0
 2  0      0 32615836 1582936 382316884    0    0     0     0 3779 3643  2  0 97  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 32643192 1582936 382316888    0    0     0     0 3752 3799  2  0 97  0  0  0
 1  0      0 32650632 1582936 382316892    0    0     0    16 4573 2673  2  1 97  0  0  0
 1  0      0 32617620 1582936 382316896    0    0     0     0 3770 4747  2  0 97  0  0  0
 1  0      0 32671816 1582936 382316896    0    0     0     0 3299 2565  2  0 98  0  0  0
