#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260813    02:15:02       0    500     66      -    100     36      0      0      0      0  12481   2422  35635  35634      0     17      5 
 20260813    02:15:03       0    484     65      -    100     35      0      0      0      0  12481   2422  35635  35634      0      3      1 
 20260813    02:15:04       0    481     65      -    100     34      0      0      0      0  12481   2422  35635  35634      0      5     11 
 20260813    02:15:05       0    479     65      -     94     38      0      0      0      0  12481   2415  35635  35634      0      5      1 
 20260813    02:15:07       0    502     64      -    100     35      0      0      0      0  12481   2422  35635  35634      0     16      4 
 20260813    02:15:08       0    483     66      -    100     35      0      0      0      0  12481   2422  35635  35634      0      6     11 
 20260813    02:15:09       0    481     66      -    100     34      0      0      0      0  12481   2422  35635  35634      0      4      2 
 20260813    02:15:10       0    480     62      -     99     32      0      0      0      0  12481   2422  35635  35634      0      4      3 
 20260813    02:15:11       0    502     66      -    100     34      0      0      0      0  12481   2422  35635  35634      0      6     11 
 20260813    02:15:12       0    480     66      -    100     33      0      0      0      0  12481   2422  35635  35634      0      4      2 
 20260813    02:15:13       0    481     65      -    100     34      0      0      0      0  12481   2422  35635  35634      0      4      3 
 20260813    02:15:14       0    492     64      -    100     34      0      0      0      0  12481   2422  35635  35634      0    108     10 
 20260813    02:15:15       0    495     66      -    100     34      0      0      0      0  12481   2422  35635  35634      0      4      2 
 20260813    02:15:16       0    480     65      -    100     34      0      0      0      0  12481   2422  35635  35634      0      3      3 
 20260813    02:15:17       0    478     66      -     86     31      0      0      0      0  12481   2422  35635  35634      0     14      4 
 20260813    02:15:18       0    497     64      -    100     34      0      0      0      0  12481   2422  35635  35634      0     16      4 
 20260813    02:15:19       0    492     65      -    100     33      0      0      0      0  12481   2422  35635  35634      0      4      3 
 20260813    02:15:20       0    483     65      -    100     34      0      0      0      0  12481   2422  35635  35634      0     15      3 
 20260813    02:15:21       0    484     66      -     94     34      0      0      0      0  12481   2415  35635  35634      0      4      2 
 20260813    02:15:22       0    501     65      -    100     34      0      0      0      0  12481   2422  35635  35634      0     17      4 
 20260813    02:15:23       0    489     66      -    100     33      0      0      0      0  12481   2422  35635  35634      0      7      2 
 20260813    02:15:24       0    483     66      -    100     36      0      0      0      0  12481   2422  35635  35634      0      5      1 
 20260813    02:15:25       0    483     65      -    100     24      0      0      0      0  12481   2415  35635  35634      0      4      3 
 20260813    02:15:26       0    503     66      -    100     35      0      0      0      0  12481   2422  35635  35634      0     18      4 
 20260813    02:15:28       0    486     66      -    100     35      0      0      0      0  12481   2422  35635  35634      0      3      3 
 20260813    02:15:29       0    482     65      -    100     34      0      0      0      0  12481   2422  35635  35634      0      3      3 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260813    02:15:30       0    484     61      -    100     25      0      0      0      0  12481   2415  35635  35634      0      6      3 
 20260813    02:15:31       0    502     66      -    100     35      0      0      0      0  12481   2422  35635  35634      0     16      4 
 20260813    02:15:32       0    483     66      -    100     34      0      0      0      0  12481   2422  35635  35634      0      4      3 
 20260813    02:15:33       0    482     66      -    100     35      0      0      0      0  12481   2415  35635  35634      0      4      1 
 20260813    02:15:34       0    482     65      -    100     25      0      0      0      0  12481   2415  35635  35634      0      5      3 
 20260813    02:15:35       0    501     66      -    100     35      0      0      0      0  12481   2422  35635  35634      0      5      1 
 20260813    02:15:36       0    438     66      -    100     27      0      0      0      0  12481   2422  35987  35986      0     10      3 
 20260813    02:15:37       0    494     66      -    100     26      0      0      0      0  12481   2422  35987  35986      0    101      8 
 20260813    02:15:38       0    477     65      -    100     24      0      0      0      0  12481   2415  35987  35986      0    106     32 
 20260813    02:15:39       0    381     60      -     99     67      0      0      0      0  12481   2407  36051  36050      0     10      4 
 20260813    02:15:40       0    501     66      -    100     27      0      0      0      0  12481   2422  36083  36082      0     34     24 
 20260813    02:15:41       0    487     66      -    100     25      0      0      0      0  12481   2422  36083  36082      0      9      7 
 20260813    02:15:42       0    478     66      -    100     28      0      0      0      0  12481   2415  36083  36082      0      8      3 
 20260813    02:15:43       0    494     66      -    100     26      0      0      0      0  12481   2422  36147  36146      0      9      4 
 20260813    02:15:44       0    481     65      -    100     23      0      0      0      0  12481   2415  36147  36146      0     13      6 
 20260813    02:15:45       0    396     60      -     99     67      0      0      0      0  12481   2407  36147  36146      0    144     32 
 20260813    02:15:46       0    486     66      -    100     27      0      0      0      0  12481   2422  36179  36178      0      9      3 
 20260813    02:15:47       0    488     65      -    100     34      0      0      0      0  12481   2422  36179  36178      0      9      7 
 20260813    02:15:49       0    472     65      -    100     30      0      0      0      0  12481   2415  36179  36178      0     14     69 
 20260813    02:15:50       0    473     65      -    100     28      0      0      0      0  12481   2415  36179  36178      0     16      5 
 20260813    02:15:51       0    391     60      -    100     67      0      0      0      0  12481   2407  36179  36178      0    140     35 
 20260813    02:15:52       0    460     65      -    100     35      0      0      0      0  12481   2415  36179  36178      0     68      5 
 20260813    02:15:53       0    427     60      -     99     68      0      0      0      0  12481   2407  36179  36178      0    145     32 
 20260813    02:15:54       0    425     64      -    100     29      0      0      0      0  12481   2415  36179  36178      0     14      7 
 20260813    02:15:55       0    460     64      -    100     25      0      0      0      0  12481   2415  36179  36178      0    145     32 
 20260813    02:15:56       0    369     58      -     99     67      0      0      0      0  12481   2407  36179  36178      0      0      1 
 20260813    02:15:57       0    313     58      -     99     65      0      0      0      0  12481   2400  36179  36178      0    133     36 
 20260813    02:15:58       0    469     64      -    100     29      0      0      0      0  12481   2422  37203  37202      0      7      2 
 20260813    02:15:59       0    508     65      -    100     28      0      0      0      0  12481   2422  37203  37202      0      8      3 
 20260813    02:16:00       0    503     65      -    100     28      0      0      0      0  12481   2422  37203  37202      0      9      5 
 20260813    02:16:01       0    498     64      -    100     28      0      0      0      0  12481   2422  37203  37202      0      8      3 
 20260813    02:16:02       0    483     65      -    100     24      0      0      0      0  12481   2415  37203  37202      0     13      3 
 20260813    02:16:03       0    403     59      -     99     65      0      0      0      0  12481   2400  37203  37202      0    138     33 
 20260813    02:16:04       0    430     64      -    100     27      0      0      0      0  12481   2422  37203  37202      0      9      4 
 20260813    02:16:05       0    492     64      -    100     26      0      0      0      0  12481   2422  37203  37202      0      9      4 
 20260813    02:16:06       0    477     64      -    100     23      0      0      0      0  12481   2415  37203  37202      0     13      5 
 20260813    02:16:07       0    371     59      -     99     65      0      0      0      0  12481   2400  37203  37202      0    156     30 
 20260813    02:16:08       0    451     64      -    100     36      0      0      0      0  12481   2415  37203  37202      0     13      4 
 20260813    02:16:09       0    426     59      -    100     65      0      0      0      0  12481   2407  37203  37202      0    134     34 
 20260813    02:16:11       0    355     62      -    100     28      0      0      0      0  12481   2422  37299  37298      0     11      3 
 20260813    02:16:12       0    500     65      -    100     28      0      0      0      0  12481   2422  37299  37298      0      7      4 
 20260813    02:16:13       0    492     64      -    100     26      0      0      0      0  12481   2422  37299  37298      0      6      3 
 20260813    02:16:14       0    485     65      -    100     27      0      0      0      0  12481   2422  37299  37298      0      6    168 
 20260813    02:16:15       0    454     60      -     98     42      0      0      0      0  12481   2407  37299  37298      0    125     27 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260813    02:16:16       0    381     63      -     98     46      0      0      0      0  12481   2392  37331  37330      0      8      3 
 20260813    02:16:17       0    500     65      -    100     28      0      0      0      0  12481   2422  37331  37330      0     10      3 
 20260813    02:16:18       0    491     64      -    100     26      0      0      0      0  12481   2422  37523  37522      0      6      3 
 20260813    02:16:19       0    485     65      -    100     27      0      0      0      0  12481   2422  37523  37522      0      7      3 
 20260813    02:16:20       0    484     65      -    100     28      0      0      0      0  12481   2415  37555  37554      0      8      2 
 20260813    02:16:21       0    500     65      -    100     27      0      0      0      0  12481   2422  37555  37554      0      9      2 
 20260813    02:16:22       0    493     65      -    100     27      0      0      0      0  12481   2422  37555  37554      0      7      3 
 20260813    02:16:23       0    486     65      -    100     26      0      0      0      0  12481   2422  37555  37554      0     13      3 
 20260813    02:16:24       0    432     59      -    100     63      0      0      0      0  12481   2392  37555  37554      0    125     27 
 20260813    02:16:25       0    393     64      -    100     28      0      0      0      0  12481   2400  37555  37554      0     14      2 
 20260813    02:16:26       0    495     65      -    100     35      0      0      0      0  12481   2422  37555  37554      0     12      2 
 20260813    02:16:27       0    479     65      -    100     26      0      0      0      0  12481   2422  37619  37618      0     11      2 
 20260813    02:16:28       0    503     65      -     98     36      0      0      0      0  12481   2415  37619  37618      0     10      3 
 20260813    02:16:29       0    493     65      -    100     26      0      0      0      0  12481   2422  37619  37618      0      9      4 
 20260813    02:16:30       0    469     65      -    100     24      0      0      0      0  12481   2415  37619  37618      0    125     28 
 20260813    02:16:32       0    365     59      -     99     63      0      0      0      0  12481   2392  37619  37618      0     15      6 
 20260813    02:16:33       0    473     64      -    100     36      0      0      0      0  12481   2415  37619  37618      0     13      4 
 20260813    02:16:34       0    478     64      -    100     29      0      0      0      0  12481   2415  37619  37618      0     14      6 
 20260813    02:16:35       0    432     59      -     99     38      0      0      0      0  12481   2415  37619  37618      0    160     35 
 20260813    02:16:36       0    324     60      -      0      0      0      0      0      0  12481   2422  37619  37618      0     15      7 
 20260813    02:16:37       0    519     66      -    100     29      0      0      0      0  12481   2422  39027  39026      0     10      2 
 20260813    02:16:38       0    508     64      -    100     28      0      0      0      0  12481   2415  39091  39090      0      6      3 
 20260813    02:16:39       0    510     66      -    100     29      0      0      0      0  12481   2422  39091  39090      0      9      3 
 20260813    02:16:40       0    495     65      -    100     28      0      0      0      0  12481   2422  39091  39090      0      9      2 
 20260813    02:16:41       0    506     65      -    100     28      0      0      0      0  12481   2422  39091  39090      0      6      2 
 20260813    02:16:42       0    498     67      -    100     27      0      0      0      0  12481   2422  39091  39090      0      9      3 
 20260813    02:16:43       0    506     65      -    100     27      0      0      0      0  12481   2422  39091  39090      0      8      2 
 20260813    02:16:44       0    482     66      -    100     25      0      0      0      0  12481   2415  39091  39090      0     11      5 
 20260813    02:16:45       0    449     60      -    100     61      0      0      0      0  12481   2392  39091  39090      0    121     26 
 20260813    02:16:46       0    375     59      -     95     42      0      0      0      0  12481   2385  39091  39090      0     14      4 
 20260813    02:16:47       0    510     65      -    100     29      0      0      0      0  12481   2422  39091  39090      0     11      6 
 20260813    02:16:48       0    507     65      -    100     30      0      0      0      0  12481   2415  39091  39090      0      5      3 
 20260813    02:16:49       0    511     66      -    100     28      0      0      0      0  12481   2422  39091  39090      0      9      3 
 20260813    02:16:50       0    506     66      -    100     27      0      0      0      0  12481   2415  39091  39090      0      9      4 
 20260813    02:16:51       0    507     67      -    100     28      0      0      0      0  12481   2422  39091  39090      0      6      4 
 20260813    02:16:52       0    501     65      -    100     27      0      0      0      0  12481   2422  39091  39090      0      9      3 
 20260813    02:16:54       0    502     67      -    100     27      0      0      0      0  12481   2422  39091  39090      0     10     13 
 20260813    02:16:55       0    486     66      -    100     26      0      0      0      0  12481   2415  39091  39090      0     10      3 
 20260813    02:16:56       0    457     61      -     99     62      0      0      0      0  12481   2400  39091  39090      0    118     28 
 20260813    02:16:57       0    372     60      -     99     61      0      0      0      0  12481   2385  39091  39090      0     21     13 
 20260813    02:16:58       0    501     67      -    100     29      0      0      0      0  12481   2422  39091  39090      0      9      4 
 20260813    02:16:59       0    520     66      -    100     28      0      0      0      0  12481   2422  39091  39090      0     10      3 
 20260813    02:17:00       0    519     67      -    100     28      0      0      0      0  12481   2422  39091  39090      0     11     12 
 20260813    02:17:01       0    508     67      -    100     28      0      0      0      0  12481   2422  39315  39314      0      8      3 
#Date        Time         gpu    pwr  gtemp  mtemp     sm    mem    enc    dec    jpg    ofa   mclk   pclk     fb   bar1   ccpm  rxpci  txpci 
#YYYYMMDD    HH:MM:SS     Idx      W      C      C      %      %      %      %      %      %    MHz    MHz     MB     MB     MB   MB/s   MB/s 
 20260813    02:17:02       0    508     66      -    100     28      0      0      0      0  12481   2422  39315  39314      0      9      4 
 20260813    02:17:03       0    502     67      -    100     27      0      0      0      0  12481   2422  39315  39314      0     18      5 
 20260813    02:17:04       0    493     66      -    100     26      0      0      0      0  12481   2415  39315  39314      0     12      7 
 20260813    02:17:05       0    422     60      -     99     63      0      0      0      0  12481   2392  39315  39314      0    125     27 
 20260813    02:17:06       0    348     64      -     23      9      0      0      0      0  12481   2415  39315  39314      0     18      7 
 20260813    02:17:07       0    514     65      -    100     29      0      0      0      0  12481   2422  39539  39538      0      9      2 
 20260813    02:17:08       0    516     67      -     99     30      0      0      0      0  12481   2422  39539  39538      0     11      5 
 20260813    02:17:09       0    511     67      -    100     28      0      0      0      0  12481   2422  39539  39538      0     11      4 
 20260813    02:17:10       0    509     66      -    100     28      0      0      0      0  12481   2422  39539  39538      0      9      5 
 20260813    02:17:11       0    501     67      -    100     28      0      0      0      0  12481   2422  40019  40018      0      4      2 
 20260813    02:17:12       0    508     66      -    100     28      0      0      0      0  12481   2422  40019  40018      0     13      2 
 20260813    02:17:13       0    497     65      -    100     26      0      0      0      0  12481   2422  40019  40018      0     10      2 
 20260813    02:17:15       0    500     67      -    100     26      0      0      0      0  12481   2422  40019  40018      0     64      3 
 20260813    02:17:16       0    484     66      -    100     25      0      0      0      0  12481   2415  40019  40018      0     12      3 
 20260813    02:17:17       0    469     62      -     99     60      0      0      0      0  12481   2415  40019  40018      0    114     24 
 20260813    02:17:18       0    376     60      -     99     60      0      0      0      0  12481   2385  40019  40018      0    118     24 
 20260813    02:17:19       0    480     67      -    100     30      0      0      0      0  12481   2422  40019  40018      0      7      3 
 20260813    02:17:20       0    518     66      -    100     29      0      0      0      0  12481   2422  40019  40018      0      9      2 
 20260813    02:17:21       0    512     67      -    100     28      0      0      0      0  12481   2422  40051  40050      0      9      3 
 20260813    02:17:22       0    511     66      -    100     28      0      0      0      0  12481   2422  40051  40050      0      9      2 
 20260813    02:17:23       0    503     67      -    100     30      0      0      0      0  12481   2422  40051  40050      0      9      3 
 20260813    02:17:24       0    503     67      -    100     28      0      0      0      0  12481   2422  40051  40050      0      9      3 
 20260813    02:17:25       0    502     67      -    100     29      0      0      0      0  12481   2422  40051  40050      0      9      2 
 20260813    02:17:26       0    500     67      -    100     27      0      0      0      0  12481   2422  40051  40050      0     10      5 
 20260813    02:17:27       0    492     64      -    100     25      0      0      0      0  12481   2422  40051  40050      0     10      3 
 20260813    02:17:28       0    488     66      -    100     23      0      0      0      0  12481   2415  40051  40050      0     10      4 
 20260813    02:17:29       0    399     61      -     99     59      0      0      0      0  12481   2385  40051  40050      0    109     24 
 20260813    02:17:30       0    421     66      -    100     27      0      0      0      0  12481   2407  40051  40050      0     11      8 
 20260813    02:17:31       0    514     67      -    100     28      0      0      0      0  12481   2422  40051  40050      0      8      2 
 20260813    02:17:32       0    508     67      -    100     27      0      0      0      0  12481   2422  40051  40050      0      8      2 
 20260813    02:17:33       0    504     67      -    100     28      0      0      0      0  12481   2422  40051  40050      0      7      7 
 20260813    02:17:34       0    497     67      -    100     25      0      0      0      0  12481   2422  40051  40050      0      9      2 
 20260813    02:17:35       0    430     61      -    100     67      0      0      0      0  12481   2407  40051  40050      0    144     32 
 20260813    02:17:37       0    378     65      -     99     37      0      0      0      0  12481   2422  41171  41170      0     10      4 
 20260813    02:17:38       0    522     66      -    100     30      0      0      0      0  12481   2422  41171  41170      0      5      2 
 20260813    02:17:39       0    510     67      -    100     28      0      0      0      0  12481   2422  41171  41170      0     28      3 
 20260813    02:17:40       0    511     67      -    100     28      0      0      0      0  12481   2422  41203  41202      0     10      5 
 20260813    02:17:41       0    504     67      -    100     28      0      0      0      0  12481   2422  41203  41202      0      8      2 
 20260813    02:17:42       0    502     67      -    100     28      0      0      0      0  12481   2422  41203  41202      0     10      3 
