timestamp, temperature.gpu, power.draw [W], clocks.current.sm [MHz], clocks.current.memory [MHz], memory.used [MiB], utilization.gpu [%]
2026/09/25 03:44:29.439, 71, 138.99 W, 2820 MHz, 14001 MHz, 2 MiB, 0 %
2026/09/25 03:44:29.691, 71, 138.99 W, 2820 MHz, 14001 MHz, 596 MiB, 0 %
2026/09/25 03:44:29.941, 71, 138.99 W, 2820 MHz, 14001 MHz, 1588 MiB, 0 %
2026/09/25 03:44:30.191, 71, 138.99 W, 2820 MHz, 14001 MHz, 2772 MiB, 0 %
2026/09/25 03:44:30.441, 70, 123.65 W, 2625 MHz, 13365 MHz, 4020 MiB, 13 %
2026/09/25 03:44:30.691, 70, 123.65 W, 2625 MHz, 13365 MHz, 5172 MiB, 13 %
2026/09/25 03:44:30.941, 70, 111.63 W, 2625 MHz, 13365 MHz, 6420 MiB, 12 %
2026/09/25 03:44:31.191, 70, 111.63 W, 2625 MHz, 13365 MHz, 7604 MiB, 12 %
2026/09/25 03:44:31.442, 69, 109.27 W, 2625 MHz, 13365 MHz, 8788 MiB, 12 %
2026/09/25 03:44:31.692, 69, 109.27 W, 2625 MHz, 13365 MHz, 9972 MiB, 12 %
2026/09/25 03:44:31.942, 69, 108.89 W, 2625 MHz, 13365 MHz, 11188 MiB, 12 %
2026/09/25 03:44:32.192, 69, 108.89 W, 2625 MHz, 13365 MHz, 12372 MiB, 12 %
2026/09/25 03:44:32.442, 69, 108.63 W, 2625 MHz, 13365 MHz, 13620 MiB, 12 %
2026/09/25 03:44:32.692, 69, 108.63 W, 2625 MHz, 13365 MHz, 14740 MiB, 12 %
2026/09/25 03:44:32.943, 68, 108.26 W, 2625 MHz, 13365 MHz, 14740 MiB, 4 %
2026/09/25 03:44:33.193, 68, 108.26 W, 2625 MHz, 13365 MHz, 14740 MiB, 4 %
2026/09/25 03:44:33.443, 68, 106.49 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:33.693, 68, 106.49 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:33.943, 68, 105.33 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:34.193, 68, 105.33 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:34.443, 68, 105.33 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:34.693, 68, 105.33 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:34.943, 67, 103.79 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:35.194, 67, 103.79 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:35.444, 67, 103.79 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:35.694, 67, 103.79 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:35.944, 67, 103.78 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:36.194, 67, 103.78 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:36.444, 67, 103.78 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:36.694, 67, 103.78 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:36.944, 67, 103.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:37.194, 67, 103.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:37.445, 67, 103.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:37.695, 67, 103.61 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:37.945, 66, 102.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:38.195, 66, 102.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:38.445, 66, 102.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:38.695, 66, 102.93 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:38.945, 66, 102.68 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:39.196, 66, 102.68 W, 2610 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:39.446, 66, 102.66 W, 2617 MHz, 13365 MHz, 14740 MiB, 0 %
2026/09/25 03:44:39.696, 66, 102.66 W, 2617 MHz, 13365 MHz, 15892 MiB, 0 %
2026/09/25 03:44:39.947, 72, 150.51 W, 2677 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:40.197, 72, 150.51 W, 2677 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:40.447, 73, 309.98 W, 2797 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:40.697, 73, 309.98 W, 2797 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:40.947, 74, 453.67 W, 2790 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:41.197, 74, 453.67 W, 2790 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:41.447, 74, 467.52 W, 2797 MHz, 13365 MHz, 15892 MiB, 100 %
2026/09/25 03:44:41.697, 74, 467.52 W, 2797 MHz, 13365 MHz, 16212 MiB, 100 %
2026/09/25 03:44:41.947, 74, 474.19 W, 2797 MHz, 13365 MHz, 16532 MiB, 100 %
2026/09/25 03:44:42.198, 74, 474.19 W, 2797 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:42.448, 74, 456.76 W, 2782 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:42.698, 74, 456.76 W, 2782 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:42.948, 74, 447.52 W, 2790 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:43.198, 74, 447.52 W, 2790 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:43.448, 75, 464.75 W, 2797 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:43.698, 75, 464.75 W, 2797 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:43.948, 75, 475.31 W, 2797 MHz, 13365 MHz, 16660 MiB, 97 %
2026/09/25 03:44:44.198, 75, 475.31 W, 2797 MHz, 13365 MHz, 16660 MiB, 97 %
2026/09/25 03:44:44.448, 75, 465.88 W, 2782 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:44.699, 75, 465.88 W, 2782 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:44.949, 75, 451.90 W, 2790 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:45.199, 75, 451.90 W, 2790 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:45.449, 75, 468.49 W, 2797 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:45.699, 75, 468.49 W, 2797 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:45.949, 75, 478.43 W, 2797 MHz, 13365 MHz, 16660 MiB, 100 %
2026/09/25 03:44:46.199, 75, 478.43 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:46.449, 75, 453.70 W, 2782 MHz, 13365 MHz, 17140 MiB, 99 %
2026/09/25 03:44:46.699, 75, 453.70 W, 2782 MHz, 13365 MHz, 17140 MiB, 99 %
2026/09/25 03:44:46.949, 75, 439.92 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:47.200, 75, 439.92 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:47.450, 76, 465.20 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:47.700, 76, 465.20 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:47.950, 76, 480.39 W, 2797 MHz, 13365 MHz, 17140 MiB, 95 %
2026/09/25 03:44:48.200, 76, 480.39 W, 2797 MHz, 13365 MHz, 17140 MiB, 95 %
2026/09/25 03:44:48.450, 75, 472.48 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:48.700, 75, 472.48 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:48.950, 75, 452.50 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:49.201, 75, 452.50 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:49.451, 76, 466.97 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:49.701, 76, 466.97 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:49.951, 76, 478.74 W, 2797 MHz, 13365 MHz, 17140 MiB, 95 %
2026/09/25 03:44:50.201, 76, 478.74 W, 2797 MHz, 13365 MHz, 17140 MiB, 95 %
2026/09/25 03:44:50.451, 76, 463.08 W, 2782 MHz, 13365 MHz, 17140 MiB, 99 %
2026/09/25 03:44:50.701, 76, 463.08 W, 2782 MHz, 13365 MHz, 17140 MiB, 99 %
2026/09/25 03:44:50.951, 75, 448.62 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:51.201, 75, 448.62 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:51.452, 76, 463.05 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:51.702, 76, 463.05 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:51.952, 76, 478.22 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:52.202, 76, 478.22 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:52.452, 76, 474.10 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:52.702, 76, 474.10 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:52.952, 76, 457.88 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:53.202, 76, 457.88 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:53.452, 77, 463.67 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:53.702, 77, 463.67 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:53.953, 77, 481.66 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:54.203, 77, 481.66 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:54.453, 76, 468.25 W, 2790 MHz, 13365 MHz, 17140 MiB, 98 %
2026/09/25 03:44:54.703, 76, 468.25 W, 2790 MHz, 13365 MHz, 17140 MiB, 98 %
2026/09/25 03:44:54.953, 76, 450.75 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:55.203, 76, 450.75 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:55.453, 77, 451.78 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:55.703, 77, 451.78 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:55.953, 77, 473.23 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:56.204, 77, 473.23 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:56.454, 77, 475.72 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:56.704, 77, 475.72 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:56.954, 76, 460.62 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:57.204, 76, 460.62 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:57.454, 77, 459.73 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:57.704, 77, 459.73 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:57.954, 77, 476.42 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:58.204, 77, 476.42 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:58.454, 77, 476.25 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:58.705, 77, 476.25 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:58.955, 76, 455.69 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:59.205, 76, 455.69 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:59.455, 77, 450.12 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:59.705, 77, 450.12 W, 2790 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:44:59.955, 77, 468.70 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:45:00.205, 77, 468.70 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:45:00.455, 77, 477.01 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:45:00.705, 77, 477.01 W, 2797 MHz, 13365 MHz, 17140 MiB, 100 %
2026/09/25 03:45:00.955, 77, 463.56 W, 2782 MHz, 13365 MHz, 17140 MiB, 100 %
