[pp] cross-device transport: stage0=dev0 stage1=dev1 (cudaMemcpyPeerAsync per cross boundary; peer + default-pool access granted all pairs over [0, 1]; weight home: per-stage (sharded loader))
[moe] resident-experts decision (PP dev0): experts 45.72GB + trunk 3.92GB vs free 100.88GB (expert budget 94.96GB) -> RESIDENT
[moe] resident-experts decision (PP dev1): experts 55.35GB + trunk 3.92GB vs free 100.72GB (expert budget 94.80GB) -> RESIDENT
[mtp-draft] loading external MTP draft: /home/ubuntu/step37/models/step-3.7-flash/Step3.7-flash-mtp-Q8_0.gguf
[mtp-draft] step35 MTP geometry blk.45: n_head=96 n_head_kv=8 n_rot=128 rope_base=10000 swa=true window=512
[mtp-draft] external draft head: blk.45, source=nextn.shared_head_head.weight, head_vocab=128896 (full)
[fa] v4 decode family disabled: gqa 12 > fa_v4_smem capacity 8 (v3 lane serves)
[target-efficiency] loaded arch=step35 layers=45 moe_layers=42 B=[1, 2, 4, 8, 16, 24, 32] gamma=[1, 2, 3, 4, 6, 8] runs=5 depth=128 cap=168 primary=dev1
[target-efficiency] B=1 gamma=1 identity: BIT-IDENTICAL
[step35-batch] first B>1 batched step35 walk: B=8 layers=[0,22)
[target-efficiency] B=1 gamma=8 causal identity: ARGMAX MATCH (max_diff=0.000000e0)
[target-efficiency] warmup complete
[target-efficiency] run=1/5 B=1 gamma=1 ms=9.252
[target-efficiency] run=1/5 B=1 gamma=2 ms=14.087
[target-efficiency] run=1/5 B=1 gamma=3 ms=18.568
[target-efficiency] run=1/5 B=1 gamma=4 ms=23.232
[target-efficiency] run=1/5 B=1 gamma=6 ms=32.599
[target-efficiency] run=1/5 B=1 gamma=8 ms=41.972
[target-efficiency] run=1/5 B=2 gamma=1 ms=14.208
[target-efficiency] run=1/5 B=2 gamma=2 ms=23.465
[target-efficiency] run=1/5 B=2 gamma=3 ms=32.769
[target-efficiency] run=1/5 B=2 gamma=4 ms=42.033
[target-efficiency] run=1/5 B=2 gamma=6 ms=60.206
[target-efficiency] run=1/5 B=2 gamma=8 ms=127.311
[target-efficiency] run=1/5 B=4 gamma=1 ms=23.745
[target-efficiency] run=1/5 B=4 gamma=2 ms=42.326
[target-efficiency] run=1/5 B=4 gamma=3 ms=60.673
[target-efficiency] run=1/5 B=4 gamma=4 ms=127.528
[target-efficiency] run=1/5 B=4 gamma=6 ms=148.705
[target-efficiency] run=1/5 B=4 gamma=8 ms=168.631
[target-efficiency] run=1/5 B=8 gamma=1 ms=42.843
[target-efficiency] run=1/5 B=8 gamma=2 ms=128.083
[target-efficiency] run=1/5 B=8 gamma=3 ms=149.819
[target-efficiency] run=1/5 B=8 gamma=4 ms=169.316
[target-efficiency] run=1/5 B=8 gamma=6 ms=210.123
[target-efficiency] run=1/5 B=8 gamma=8 ms=250.159
[target-efficiency] run=1/5 B=16 gamma=1 ms=128.742
[target-efficiency] run=1/5 B=16 gamma=2 ms=170.857
[target-efficiency] run=1/5 B=16 gamma=3 ms=212.219
[target-efficiency] run=1/5 B=16 gamma=4 ms=251.828
[target-efficiency] run=1/5 B=16 gamma=6 ms=337.770
[target-efficiency] run=1/5 B=16 gamma=8 ms=417.023
[target-efficiency] run=1/5 B=24 gamma=1 ms=151.138
[target-efficiency] run=1/5 B=24 gamma=2 ms=213.713
[target-efficiency] run=1/5 B=24 gamma=3 ms=278.949
[target-efficiency] run=1/5 B=24 gamma=4 ms=338.148
[target-efficiency] run=1/5 B=24 gamma=6 ms=460.392
[target-efficiency] run=1/5 B=24 gamma=8 ms=581.873
[target-efficiency] run=1/5 B=32 gamma=1 ms=172.114
[target-efficiency] run=1/5 B=32 gamma=2 ms=254.835
[target-efficiency] run=1/5 B=32 gamma=3 ms=340.276
[target-efficiency] run=1/5 B=32 gamma=4 ms=418.922
[target-efficiency] run=1/5 B=32 gamma=6 ms=581.349
[target-efficiency] run=1/5 B=32 gamma=8 ms=740.555
[target-efficiency] run=2/5 B=32 gamma=8 ms=747.129
[target-efficiency] run=2/5 B=32 gamma=6 ms=581.523
[target-efficiency] run=2/5 B=32 gamma=4 ms=417.481
[target-efficiency] run=2/5 B=32 gamma=3 ms=338.073
[target-efficiency] run=2/5 B=32 gamma=2 ms=254.235
[target-efficiency] run=2/5 B=32 gamma=1 ms=171.914
[target-efficiency] run=2/5 B=24 gamma=8 ms=579.632
[target-efficiency] run=2/5 B=24 gamma=6 ms=458.653
[target-efficiency] run=2/5 B=24 gamma=4 ms=335.962
[target-efficiency] run=2/5 B=24 gamma=3 ms=276.608
[target-efficiency] run=2/5 B=24 gamma=2 ms=213.626
[target-efficiency] run=2/5 B=24 gamma=1 ms=151.163
[target-efficiency] run=2/5 B=16 gamma=8 ms=415.265
[target-efficiency] run=2/5 B=16 gamma=6 ms=335.344
[target-efficiency] run=2/5 B=16 gamma=4 ms=250.266
[target-efficiency] run=2/5 B=16 gamma=3 ms=211.803
[target-efficiency] run=2/5 B=16 gamma=2 ms=170.959
[target-efficiency] run=2/5 B=16 gamma=1 ms=128.907
[target-efficiency] run=2/5 B=8 gamma=8 ms=249.326
[target-efficiency] run=2/5 B=8 gamma=6 ms=210.796
[target-efficiency] run=2/5 B=8 gamma=4 ms=169.232
[target-efficiency] run=2/5 B=8 gamma=3 ms=149.761
[target-efficiency] run=2/5 B=8 gamma=2 ms=128.213
[target-efficiency] run=2/5 B=8 gamma=1 ms=42.801
[target-efficiency] run=2/5 B=4 gamma=8 ms=168.550
[target-efficiency] run=2/5 B=4 gamma=6 ms=148.904
[target-efficiency] run=2/5 B=4 gamma=4 ms=127.393
[target-efficiency] run=2/5 B=4 gamma=3 ms=60.654
[target-efficiency] run=2/5 B=4 gamma=2 ms=42.047
