timestamp, index, pstate, clocks.current.sm [MHz], clocks.current.memory [MHz], power.draw [W], power.limit [W], power.max_limit [W], temperature.gpu, memory.used [MiB], utilization.gpu [%], pcie.link.gen.current, pcie.link.width.current
2026/09/21 20:28:48.208, 0, P8, 180 MHz, 405 MHz, 9.92 W, [N/A], 175.00 W, 63, 15 MiB, 0 %, 1, 8
2026/09/21 20:28:48.467, 0, P8, 180 MHz, 405 MHz, 9.92 W, [N/A], 175.00 W, 63, 47 MiB, 0 %, 1, 8
2026/09/21 20:28:48.718, 0, P8, 180 MHz, 405 MHz, 9.92 W, [N/A], 175.00 W, 63, 345 MiB, 0 %, 1, 8
2026/09/21 20:28:48.969, 0, P8, 180 MHz, 405 MHz, 9.92 W, [N/A], 175.00 W, 63, 345 MiB, 0 %, 1, 8
2026/09/21 20:28:49.220, 0, P0, 1642 MHz, 14001 MHz, 32.80 W, [N/A], 175.00 W, 63, 603 MiB, 6 %, 5, 8
2026/09/21 20:28:49.471, 0, P0, 1642 MHz, 14001 MHz, 32.80 W, [N/A], 175.00 W, 63, 827 MiB, 6 %, 5, 8
2026/09/21 20:28:49.722, 0, P0, 1717 MHz, 14001 MHz, 51.79 W, [N/A], 175.00 W, 67, 1307 MiB, 24 %, 5, 8
2026/09/21 20:28:49.973, 0, P0, 1717 MHz, 14001 MHz, 51.79 W, [N/A], 175.00 W, 67, 1307 MiB, 24 %, 5, 8
2026/09/21 20:28:50.225, 0, P0, 2032 MHz, 14001 MHz, 89.70 W, [N/A], 175.00 W, 65, 1627 MiB, 21 %, 5, 8
2026/09/21 20:28:50.476, 0, P0, 2032 MHz, 14001 MHz, 89.70 W, [N/A], 175.00 W, 65, 1627 MiB, 21 %, 5, 8
2026/09/21 20:28:50.727, 0, P0, 1590 MHz, 14001 MHz, 75.04 W, [N/A], 175.00 W, 64, 1627 MiB, 1 %, 5, 8
2026/09/21 20:28:50.978, 0, P0, 1590 MHz, 14001 MHz, 75.04 W, [N/A], 175.00 W, 64, 1627 MiB, 1 %, 5, 8
2026/09/21 20:28:51.229, 0, P0, 1590 MHz, 14001 MHz, 37.71 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:51.480, 0, P0, 1590 MHz, 14001 MHz, 37.71 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:51.731, 0, P0, 1597 MHz, 14001 MHz, 29.78 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:51.982, 0, P0, 1597 MHz, 14001 MHz, 29.78 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:52.233, 0, P0, 1597 MHz, 14001 MHz, 29.64 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:52.484, 0, P0, 1597 MHz, 14001 MHz, 29.64 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:52.735, 0, P0, 1597 MHz, 14001 MHz, 29.46 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:52.986, 0, P0, 1597 MHz, 14001 MHz, 29.46 W, [N/A], 175.00 W, 63, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:53.237, 0, P0, 1597 MHz, 14001 MHz, 29.41 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:53.487, 0, P0, 1597 MHz, 14001 MHz, 29.41 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:53.738, 0, P0, 1590 MHz, 14001 MHz, 29.42 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:53.989, 0, P0, 1590 MHz, 14001 MHz, 29.42 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:54.240, 0, P0, 1590 MHz, 14001 MHz, 29.42 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:54.491, 0, P0, 1590 MHz, 14001 MHz, 29.42 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:54.742, 0, P0, 1597 MHz, 14001 MHz, 29.24 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:54.993, 0, P0, 1597 MHz, 14001 MHz, 29.24 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:55.244, 0, P0, 1597 MHz, 14001 MHz, 29.24 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:55.495, 0, P0, 1597 MHz, 14001 MHz, 29.24 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:55.746, 0, P0, 1597 MHz, 14001 MHz, 29.19 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:55.997, 0, P0, 1597 MHz, 14001 MHz, 29.19 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:56.248, 0, P0, 1597 MHz, 14001 MHz, 29.25 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:56.499, 0, P0, 1597 MHz, 14001 MHz, 29.25 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:56.749, 0, P0, 1597 MHz, 14001 MHz, 29.31 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:57.000, 0, P0, 1597 MHz, 14001 MHz, 29.31 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:57.251, 0, P0, 1597 MHz, 14001 MHz, 29.30 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:57.506, 0, P0, 1597 MHz, 14001 MHz, 29.30 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:57.757, 0, P0, 1597 MHz, 14001 MHz, 29.30 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:58.008, 0, P0, 1597 MHz, 14001 MHz, 29.30 W, [N/A], 175.00 W, 62, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:58.259, 0, P0, 1590 MHz, 14001 MHz, 29.07 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:58.509, 0, P0, 1590 MHz, 14001 MHz, 29.07 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:58.760, 0, P0, 1590 MHz, 14001 MHz, 29.07 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:59.011, 0, P0, 1590 MHz, 14001 MHz, 29.07 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:59.262, 0, P0, 1597 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:59.513, 0, P0, 1597 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:28:59.764, 0, P0, 1597 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:00.015, 0, P0, 1597 MHz, 14001 MHz, 29.04 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:00.266, 0, P0, 1597 MHz, 14001 MHz, 28.97 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:00.517, 0, P0, 1597 MHz, 14001 MHz, 28.97 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:00.768, 0, P0, 1597 MHz, 14001 MHz, 28.97 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:01.019, 0, P0, 1597 MHz, 14001 MHz, 28.97 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:01.269, 0, P0, 1590 MHz, 14001 MHz, 28.95 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:01.520, 0, P0, 1590 MHz, 14001 MHz, 28.95 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:01.771, 0, P0, 1590 MHz, 14001 MHz, 28.95 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:02.022, 0, P0, 1590 MHz, 14001 MHz, 28.95 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:02.273, 0, P0, 1597 MHz, 14001 MHz, 28.92 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:02.524, 0, P0, 1597 MHz, 14001 MHz, 28.92 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:02.775, 0, P0, 1597 MHz, 14001 MHz, 28.92 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:03.026, 0, P0, 1597 MHz, 14001 MHz, 28.92 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:03.277, 0, P0, 1590 MHz, 14001 MHz, 28.71 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:03.528, 0, P0, 1590 MHz, 14001 MHz, 28.71 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:03.779, 0, P0, 1590 MHz, 14001 MHz, 28.71 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:04.030, 0, P0, 1590 MHz, 14001 MHz, 28.71 W, [N/A], 175.00 W, 61, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:04.281, 0, P0, 1590 MHz, 14001 MHz, 28.68 W, [N/A], 175.00 W, 60, 1627 MiB, 0 %, 5, 8
2026/09/21 20:29:04.532, 0, P0, 1590 MHz, 14001 MHz, 28.68 W, [N/A], 175.00 W, 60, 1627 MiB, 0 %, 5, 8
